gene,cell_type,Sex,cor,pval,padj
AGRN,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SSU72,Div,F,0.8127881071535283,1.3299851163509955e-5,1.888321863263563e-4
PER3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
EMC1-AS1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MICOS10,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TMEM222,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PPP1R8,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
KIAA1522,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
YARS,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AK2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ADPRHL2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AL603839.3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SCMH1,Div,F,-0.6699656813910667,0.00123004184657898,0.01685358035942015
PTPRF,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AGBL4,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ZYG11B,Div,F,0.6329202672784695,0.002742811860866996,0.036229771052081354
SLC35D1,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
LINC01725,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
RPF1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
DPYD-AS1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PALMD,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PSMA5,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
LAMTOR5,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
LINC00624,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
HIST2H2BE,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
VPS45,Div,F,0.7145927488425193,3.998696051768584e-4,0.0055174496226046334
CREB3L4,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
HAX1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CKS1B,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
EFNA3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PIGM,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
IGSF8,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
UAP1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
POGK,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MPZL1,Div,F,0.6259878088595907,0.003151787124907937,0.03646890692954507
SFT2D2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PRDX6,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
COLGALT2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TRMT1L,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
BRINP3,Div,F,0.8248562956428555,7.652331699175372e-6,1.1024609246998244e-4
GLRX2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
RNPEP,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SRGAP2,Div,F,-0.7594312277882904,1.0291890757982266e-4,0.0014472663606559751
MIR29B2CHG,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
INTS7,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
NENF,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
DEGS1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
URB2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
COA6,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
GPR137B,Div,F,0.8127881071535283,1.3299851163509955e-5,1.888321863263563e-4
SH3YL1,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
RNF144A,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
ROCK2,Div,F,-0.7594312277882904,1.0291890757982266e-4,0.0014472663606559751
E2F6,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TTC32,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
FAM228B,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
PTRHD1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SELENOI,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ATRAID,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
YPEL5,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
LCLAT1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
LTBP1,Div,F,-0.7496352796535434,1.4173004545204308e-4,0.00198354573135026
FEZ2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MTA3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CHAC2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
COMMD1,Div,F,0.6171709831856282,0.0037439623928588344,0.04315100185338084
MEIS1,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
WDR92,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PCBP1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
WBP1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SUCLG1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
COX5B,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
TSGA10,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
LONRF2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MAP4K4,Div,F,-0.7422803495562655,1.7856221857010817e-4,0.002487177063400701
MRPS9,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AC012442.2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CCDC115,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MZT2A,Div,F,0.7234852614055045,3.1182784428543435e-4,0.004322934124315526
GPR39,Div,F,0.6259878088595907,0.003151787124907937,0.03646890692954507
MCM6,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
GORASP2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
NFE2L2,Div,F,0.6259878088595907,0.003151787124907937,0.03646890692954507
TTN,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CCDC150,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
C2orf80,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SLC4A3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SCG2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ITM2C,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
EIF4E2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
BOK,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TADA3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
EMC3,Div,F,0.8248562956428555,7.652331699175372e-6,1.1024609246998244e-4
CTDSPL,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
MYRIP,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
HIGD1A,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ELP6,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
NDUFAF3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
IMPDH2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MANF,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PCBP4,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CACNA1D,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SELENOK,Div,F,0.6426082030868647,0.00224608898108328,0.030561368126869257
FHIT,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AC092040.1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AC107204.1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ARL13B,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
NAA50,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
COX17,Div,F,0.8248562956428555,7.652331699175372e-6,1.1024609246998244e-4
SERP1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
IGSF10,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SSR3,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
MYNN,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PRKCI,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
RPL22L1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ZNF639,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
POLR2H,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
RPL39L,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
IL1RAP,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
FBXO45,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PIGX,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
NCBP2AS2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PIGZ,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
LYAR,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MAN2B2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
KLF3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PAICS,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MRPL1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
RASGEF1B,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
AC124016.2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PPA2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
NEUROG2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SNHG8,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CCNA2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SCLT1,Div,F,-0.7272165184930823,2.80148845845666e-4,0.003892943063548049
NDUFC1,Div,F,0.8127881071535283,1.3299851163509955e-5,1.888321863263563e-4
TBC1D9,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AC023424.3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MND1,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
GALNTL6,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PDCD6,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TRIP13,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MARCH6,Div,F,-0.7440311736960924,1.691244243687249e-4,0.0023613144095946913
LIFR,Div,F,0.6259878088595907,0.003151787124907937,0.03646890692954507
C5orf51,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
KIF2A,Div,F,-0.82844485657075,6.440520991095228e-6,9.464345596414438e-5
MAST4,Div,F,0.7058983430806505,5.055710869460377e-4,0.006959594494306346
MCCC2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TNPO1,Div,F,-0.6398766639779244,0.0023778471684603947,0.03227941260094734
AGGF1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
DHFR,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
PGGT1B,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TMED7,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
MARCH3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
LYRM7,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PPP2CA,Div,F,0.8127881071535283,1.3299851163509955e-5,1.888321863263563e-4
ZNF300,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
FBLL1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
RPL26L1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
HIGD2A,Div,F,0.8127881071535283,1.3299851163509955e-5,1.888321863263563e-4
HULC,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
NOL7,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
HIST1H3D,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TRIM27,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SNHG32,Div,F,0.6329202672784695,0.002742811860866996,0.036229771052081354
RNF5,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SMIM29,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
RNF8,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
MEA1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
DNPH1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PTCHD4,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
RRAGD,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SNX3,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
MAN1A1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CENPW,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AL590006.1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
NHSL1,Div,F,-0.6169875805903192,0.003757195887794228,0.043218781660380574
AL023584.2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TIAM2,Div,F,-0.6970401025827666,6.367796713519597e-4,0.008745305860296307
ZDHHC14,Div,F,0.6392246081064646,0.0024102353778078546,0.032643694817406844
SERAC1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
FAM20C,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
DNAAF5,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
KDELR2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AC073332.1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MALSU1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
GGCT,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
EEPD1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
STARD3NL,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
VPS41,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
BLVRA,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MRPS24,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
COBL,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ZNF273,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
HIP1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
HGF,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PPP1R35,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SH2B2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ARMC10,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CBLL1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TMEM168,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
FOXP2,Div,F,-0.6326246974917168,0.0027592970921007896,0.03636580337974987
PODXL,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CHCHD3,Div,F,-0.633039105135308,0.002736206911671784,0.036229771052081354
EXOC4,Div,F,-0.6204664989672631,0.003512676993345866,0.04056486319624165
SSBP1,Div,F,0.7547597760694067,1.2010235349450326e-4,0.0016848726344646542
ZNF783,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PAXIP1,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
AC246817.2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MFHAS1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PRSS51,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PNMA2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
FBXO16,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PPP2CB,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
EIF4EBP1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MCM4,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AC090152.1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TMEM70,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AC103409.1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CCNE2,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
SDC2,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
FAM91A1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CYHR1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ARHGAP39,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ZNF7,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
VLDLR-AS1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
RCL1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
NDUFB6,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
BAG1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TLN1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TJP2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ASPN,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ECM2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MFSD14B,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ZNF367,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TMEM245,Div,F,0.8248562956428555,7.652331699175372e-6,1.1024609246998244e-4
ECPAS,Div,F,0.6329202672784695,0.002742811860866996,0.036229771052081354
SLC31A1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
BRINP1,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
TTLL11,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
TOR2A,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AK1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
C9orf16,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
NUP188,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TOR1A,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SNAPC4,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
EXD3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MRPL41,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
LARP4B,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
TAF3,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
AL157392.3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PLXDC2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
GPR158,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ZEB1-AS1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
EPC1,Div,F,-0.6493047457981146,0.001948649077763182,0.026575775589540565
CUL2,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
HNRNPF,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
CXCL12,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TIMM23,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CISD1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
DDX50,Div,F,0.6329202672784695,0.002742811860866996,0.036229771052081354
LRRC20,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MRPS16,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
RPP30,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
EXOSC1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SEMA4G,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
FBXL15,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
NSMCE4A,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AL359094.1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TALDO1,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
CCKBR,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TMEM9B,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ZNF143,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
WEE1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SAAL1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
LDHA,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
STX3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MRPL16,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
GANAB,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SYVN1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
KAT5,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AIP,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ALG1L9P,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AP002495.1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MRPL48,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
PAAF1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
POLD3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
TMEM126B,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ME3,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
BIRC2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SC5D,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
RAD51AP1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
COPS7A,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SLC2A3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AC006581.2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
AC092821.3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
GABARAPL1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
WBP11,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
CPNE8,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
DDX23,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CCDC65,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
KMT2D,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
COX14,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
C12orf10,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ATF7,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
LRIG3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SLC16A7,Div,F,0.6259878088595907,0.003151787124907944,0.03646890692954507
MDM2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
KCNC2,Div,F,0.6329202672784695,0.002742811860866996,0.036229771052081354
SOCS2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ARL1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CKAP4,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
UBE3B,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ARPC3,Div,F,0.6329202672784695,0.002742811860866996,0.036229771052081354
TMEM116,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MLEC,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SETD1B,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
DHX37,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MIPEP,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
LNX2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
WBP4,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
SIAH3,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
CAB39L,Div,F,0.6259878088595907,0.003151787124907937,0.03646890692954507
FAM124A,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
ALG11,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MZT1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
KLF12,Div,F,-0.7220162531968966,3.2511197147983104e-4,0.004496489807902228
AL162493.1,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MIR4500HG,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
GPR180,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
MBNL2,Div,F,0.9435182507338934,4.5222424277751547e-10,6.678829394588533e-9
