gene,cell_type,Sex,cor,pval,padj
LIMA1,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
ATF7,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
WASHC3,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
MAPKAPK5,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
MPHOSPH9,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
MTIF3,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
RFC3,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
SUPT20H,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
CARS2,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
PSMB5,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
KIAA0586,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
PYGO1,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
LINGO1,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
CHSY1,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
USP7,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
VPS35L,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
UQCRC2,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
NFATC3,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
AC009120.2,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
STX8,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
RAI1,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
SPECC1,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
FAM222B,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
NSRP1,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
SUZ12,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
ZNHIT3,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
GGNBP2,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
LPIN2,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
FAM210A,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
MBD2,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
PHLPP1,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
MAU2,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
ZNF253,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
ZNF738,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
PDCD5,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
ZNF529,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
ZNF814,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
NOP56,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
EBF4,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
TMX4,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
SLX4IP,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
PIGU,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
DGCR2,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
PPIL2,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
RBM41,IN-CGE,M,0.6874277483966101,2.8983266877191866e-4,0.011235139550443156
EPB41,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
AGO4,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
SVBP,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
GPBP1L1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
IFI44,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
DCAF6,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
IVNS1ABP,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
HIST3H2A,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
PSME4,IN-MGE,M,0.644225565530847,6.800128892059603e-4,0.03520801428399023
MDH1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
SNRNP200,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
TXNDC9,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
IWS1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
GPR39,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
PPIG,IN-MGE,M,0.6601250929620464,4.47885955220404e-4,0.02417631209349287
TTN-AS1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
SLC6A11,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
TMEM158,IN-MGE,M,0.6905626709487507,1.8755588254693799e-4,0.011590184416973072
SLC25A26,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
DUBR,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
NDUFB4,IN-MGE,M,0.644225565530847,6.800128892059603e-4,0.03520801428399023
KPNA4,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
ATP11B,IN-MGE,M,0.6603819386079964,4.447872198799943e-4,0.02417631209349287
AP2M1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
NFXL1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
CCNG2,IN-MGE,M,0.644225565530847,6.800128892059603e-4,0.03520801428399023
MRPS18C,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
EPB41L4A-AS1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
CTNNA1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
NBAT1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
NRSN1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
PRR3,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
CDC5L,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
ZNF451,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
MYO6,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
SOBP,IN-MGE,M,-0.6646998107152386,3.954039190854424e-4,0.021807385711299292
REPS1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
WTAP,IN-MGE,M,0.6320199189620052,9.226116868749995e-4,0.04681331699203748
FSCN1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
ITGB8,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
NT5C3A,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
BRI3,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
NSMAF,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
PAG1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
ZHX1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
IARS,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
MFSD14B,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
RAD23B,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
GAPVD1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
DDX50,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
MARCH5,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
FAM53B,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
ZNF195,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
HDAC7,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
RAP1B,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
TMPO,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
AC069437.1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
WASHC3,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
CCDC92,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
USP12,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
POMP,IN-MGE,M,0.6320199189620052,9.226116868749995e-4,0.04681331699203748
STK24,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
PRPF39,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
DACT1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
SLIRP,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
RASGRP1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
ARPP19,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
ICE2,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
MIR762HG,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
TANGO6,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
WWP2,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
GSE1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
DNAJC7,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
ARL17B,IN-MGE,M,0.6905626709487507,1.8755588254693799e-4,0.011590184416973072
SKA2,IN-MGE,M,0.6875141241134627,2.0558072477878809e-4,0.011590184416973072
VMP1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
USP14,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
NAPG,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
C18orf32,IN-MGE,M,0.644225565530847,6.800128892059603e-4,0.03520801428399023
PHLPP1,IN-MGE,M,0.6751703765362194,2.9490538558148014e-4,0.016443405785059675
LSM7,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
AC011447.3,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
LINC00662,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
PDCD5,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
POLR2I,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
EIF3K,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
ZNF586,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
PLCB4,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
SMIM26,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
KIZ,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
RALY,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
UBE2V1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
LTN1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
SUN2,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
SGSM3,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
TAB3,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
USP11,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
MAGED2,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
NAA10,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
TMLHE-AS1,IN-MGE,M,0.6875141241134627,2.0558072477878922e-4,0.011590184416973072
FAAP20,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
SETDB1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
PSMD4,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
ANGEL2,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
TSNAX,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
FNDC4,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
NFU1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
CNNM3,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
RETREG2,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
AC077690.1,L2/3,M,0.6884634831375579,2.813558472354174e-4,0.04022463395884557
FGD5-AS1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
NAA50,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
TMEM44,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
SKP2,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
DNAJC18,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
GPRIN1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
TAF11,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
LRP11,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
PDCD2,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
PRKAR1B,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
SNX10,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
HERPUD2,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
CASTOR2,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
NDRG1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
TLN1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
AK1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
C9orf16,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
NSMF,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
EIF4EBP2,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
MRPL43,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
HBG2,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
DKK3,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
SAC3D1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
ERH,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
COX16,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
VRK1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
GRIN2A,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
NTAN1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
TERF2,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
PRPSAP1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
NPC1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
TIMM13,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
RANBP3,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
SLC25A23,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
ZNF441,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
DHPS,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
LPAR2,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
LIN7B,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
EMC10,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
C20orf27,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
KIF3B,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
MMP24OS,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
CPNE1,L2/3,M,0.6884634831375579,2.813558472354174e-4,0.04022463395884557
WFDC2,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
GABPA,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
SYNGR1,L2/3,M,0.6874277483966101,2.8983266877191866e-4,0.04022463395884557
C1orf159,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
PTPRF,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
CNRIP1,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
GNAI2,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
SPCS1,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
CYFIP2,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
CCZ1,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
GTF2IRD1,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
BRI3,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
SLC26A4,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
TAF2,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
DCTN3,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
CHKA,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
DCTN2,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
LRRIQ1,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
RAN,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
COX10-AS1,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
PIP4K2B,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
NDUFB7,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
ZNF780B,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
SEPTIN3,L4,M,0.6866156747908447,1.5046329856320117e-4,0.03245708297577625
ACAP3,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
NFIA-AS2,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
ARL8A,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
PIK3C2B,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
RNF103,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
DPP4,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
GPD1L,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
HACD2,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
EIF2A,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
GFM1,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
PPP2CA,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
TAF7,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
CLINT1,L6/SP,M,0.6875141241134627,2.0558072477878922e-4,0.04699446880490135
