Name,GW_corr_pval.correlation.cor,GW_corr_pval.p_value,GW_FDR
Lithocholic Acid,-0.4026061146839918,0.05111413168489562,0.33282715810169355
"17-(1-Hydroxyethyl)-10,13-Dimethyl-2,3,6,7,8,9,10,11,12,13,14,15,16,17-Tetradecahydro-1h-Cyclopenta[A]Phenanthren-3-One",-0.4193618932254995,0.08320678952542339,0.33282715810169355
Progesterone,-0.1749897703440868,0.4360366899587329,0.6976587039339727
Vitamin D3,-0.03241734860759316,0.880470317737852,0.880470317737852
Cholest-4-En-3-One,0.2238731403224685,0.35686138377146337,0.6976587039339727
4-Cholestenone,0.12717629485459983,0.563088931820303,0.7507852424270706
Solanidine,-0.25893363515841816,0.22179729439187704,0.591459451711672
3-Hydroxystigmast-5-En-7-One,-0.10123868911151178,0.6623646925103411,0.7569882200118184
