Name,Compound.ID,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Direction,Name_display
Lithocholic Acid,C8-Neg-000679,60,0.5067205148778585,19.064210123574,19.175257480701,0.008379192066449832,0.5587598228708937,1,FALSE,FALSE,Higher in Males,Lithocholic Acid
"17-(1-Hydroxyethyl)-10,13-Dimethyl-2,3,6,7,8,9,10,11,12,13,14,15,16,17-Tetradecahydro-1h-Cyclopenta[A]Phenanthren-3-One",C8-Pos-000495,26,0.2303310675923686,18.305424296916165,18.53033197850604,0.017617514168106158,0.4606621351847372,1,FALSE,FALSE,Higher in Males,17-(1-Hydroxyethy...
Progesterone,C8-Pos-000616,70,0.5310451014658126,14.948341046873013,14.954428926916654,5.874341726558233e-4,0.5587598228708937,1,FALSE,FALSE,Higher in Males,Progesterone
Vitamin D3,C8-Pos-001060,30,0.016574926749853273,23.812712492659514,24.099398215408137,0.01726515490808997,0.0662997069994131,0.1325994139988262,FALSE,FALSE,Higher in Males,Vitamin D3
Cholest-4-En-3-One,C8-Pos-001061,31,0.3020002005411339,16.467043132644697,16.94846866160225,0.041573403938314206,0.48320032086581427,1,FALSE,FALSE,Higher in Males,Cholest-4-En-3-One
4-Cholestenone,C8-Pos-001064,56,0.5587598228708937,21.324146456883863,21.370872043742196,0.0031577828853844962,0.5587598228708937,1,FALSE,FALSE,Higher in Males,4-Cholestenone
Solanidine,C8-Pos-001317,45,0.12602212177037309,18.20055969408188,18.411740899106867,0.016643229251891736,0.33605899138766154,1,FALSE,FALSE,Higher in Males,Solanidine
3-Hydroxystigmast-5-En-7-One,C8-Pos-001621,13,0.0034740985852302914,16.32585261143898,17.207993148149814,0.07592051748520284,0.02779278868184233,0.02779278868184233,TRUE,TRUE,Higher in Males,3-Hydroxystigmast...
