Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class,Direction,FDR_label
Dihydroxyacetone Phosphate,-0.6951882491034241,15.933017970004407,-2.989001122720945,0.0072704237755213995,0.31822085602089817,-2.3435436878037574,Amide-Neg-000658,Organic oxygen compounds,Organooxygen compounds,Steeper in Females,
Pe(16:1_20:4),-0.3817806597781062,21.571051086718445,-3.3216008780994724,0.006863036342183197,0.31822085602089817,-2.4323708644109088,C8-Pos-003942,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
Pe(O-20:1_22:6),-0.14508105043633,29.011150134498223,-2.879923017392222,0.008712578507252535,0.35342828377031554,-2.487867465593149,C8-Pos-004759,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
Pe(22:3_26:5),-0.1969026170761871,17.97499355341092,-2.850566631014882,0.009317090081818512,0.35342828377031554,-2.5409014547182114,C8-Neg-003594,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
D-Panthenol,-0.1934955874484861,28.5350757958115,-2.7587198699310633,0.012522092208382522,0.44531690416060343,-2.779125365243901,C18-Pos-001025,Organic oxygen compounds,Organooxygen compounds,Steeper in Females,
Pc(O-10:0_23:2),-0.14660596749619328,20.45850624105968,-2.6869924784830506,0.013485825246255816,0.45137850383056227,-2.8325537684668594,C8-Pos-003714,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
Maleic Acid,-0.31352321747888623,18.44418668202673,-2.6189362139050876,0.016465662483333112,0.4958129956582476,-2.9775546325498525,Amide-Neg-000196,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Dl-Valine,-0.19687915978153825,15.568734103312568,-2.6050614920659654,0.016556145724967847,0.4958129956582476,-2.9854938388588317,Amide-Pos-000236,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
6-Chloropicolinic Acid,-0.15178702936961141,22.42647423124505,-2.5640423144662905,0.017720341572296232,0.5041437177318278,-3.0469618029584593,Amide-Pos-000636,Organoheterocyclic compounds,Pyridines and derivatives,Steeper in Females,
Triethyl Phosphate,-0.2771344481985641,26.161378818514855,-2.490188103105736,0.02125063867086783,0.5757911144630379,-3.1784535862959937,C18-Pos-000839,Organic acids and derivatives,Organic phosphoric acids and derivatives,Steeper in Females,
Dl-Pyroglutamic Acid,-0.3749860998982667,18.782513832313835,-2.4374231399717132,0.023360854044788968,0.5806594074621487,-3.2628338065407965,Amide-Neg-000291,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Ps(18:2_22:4),-0.7642595797286067,18.692760594886767,-2.4851220157376015,0.028780120123696,0.5806594074621487,-3.344885272709341,C8-Neg-003393,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
Delta-Valerobetaine,-0.10031906376788172,29.254776585367914,-2.3651362254588837,0.027287541341875825,0.5806594074621487,-3.383603957384418,Amide-Pos-000558,Lipids and lipid-like molecules,Fatty Acyls,Steeper in Females,
Asp-Phe,-0.11612562016127088,21.358124921896696,-2.35585153605396,0.027833866926103325,0.5806594074621487,-3.398977919231761,C18-Pos-001575,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Pc(28:1_21:0cooh),-0.45805420296597843,17.59911516777487,-2.353783425929831,0.028955917147303722,0.5806594074621487,-3.4162582325326456,C8-Pos-005741,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
Pyrrole-2-Carboxylic Acid,-0.9182001797169198,15.898523591468145,-2.3773872160880773,0.0323059857217344,0.5806594074621487,-3.439979441427524,Amide-Neg-000142,Organoheterocyclic compounds,Pyrroles,Steeper in Females,
D-Glyceric Acid,-0.21254773654619608,18.084983967286743,-2.317852638458586,0.030176393757209666,0.5806594074621487,-3.4615597598994814,Amide-Neg-000135,Organic oxygen compounds,Organooxygen compounds,Steeper in Females,
Pi(29:7_11:0),-1.0237108660355638,27.429297554537893,-2.3184387247608047,0.03176866029517149,0.5806594074621487,-3.4684969490555226,C8-Pos-005326,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
5-Methylcytidine,-0.1368324041137833,26.63723187960276,-2.3124748445395378,0.03052218043704785,0.5806594074621487,-3.470372115026011,Amide-Pos-001025,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Steeper in Females,
L-Pyroglutamic Acid,-0.18532242835921467,18.509086144204062,-2.2613833296529733,0.03399329059832125,0.5806594074621487,-3.5535287884591575,Amide-Pos-000317,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Dodecyl Sulfate,-0.17688147119743572,23.98602530036321,-2.2621839176168894,0.03634155706119254,0.5806594074621487,-3.5666218123082336,C8-Neg-000223,Organic acids and derivatives,Organic sulfuric acids and derivatives,Steeper in Females,
Sqdg(2:0_28:0),-0.34575785026736916,17.02622195658041,-2.2463717545746045,0.03507971282511982,0.5806594074621487,-3.5777637925456136,C8-Neg-003216,Lipids and lipid-like molecules,Glycerolipids,Steeper in Females,
Dgdg(2:0_27:3),-0.43979335703724515,16.67610033398415,-2.254887438835517,0.03856384167272847,0.5806594074621487,-3.583676065857496,C8-Neg-003430,Lipids and lipid-like molecules,Glycerolipids,Steeper in Females,
1-(9z-Octadecenoyl)-Sn-Glycero-3-Phosphoethanolamine,0.3123242300582925,17.95259661167648,2.2380161905188882,0.035698060772991036,0.5806594074621487,-3.5912135126688565,C18-Pos-003970,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Males,
L-(-)-Methionine,-0.2017413694956902,25.491394485969067,-2.219764744840781,0.03708343834309019,0.5806594074621487,-3.6204926284883676,C18-Pos-000574,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
2-Furoic Acid,-0.2229807562841616,18.280519718653387,-2.1928993850378924,0.03921177712917161,0.5806594074621487,-3.6633379842995355,Amide-Neg-000149,Organoheterocyclic compounds,Furans,Steeper in Females,
"2-Methyl-5-{2-[2-(4-Methyl-3,6-Dioxocyclohexa-1,4-Dienyl)Ethoxy]Ethyl}Benzo-1,4-Quinone",0.2026426953555093,19.6664916409109,2.176135186836157,0.04059546020650907,0.5806594074621487,-3.6899192558425074,C8-Pos-000610,Organic oxygen compounds,Organooxygen compounds,Steeper in Males,
Ps(15:0_25:3),0.237153065281476,25.893779436061074,2.1929032868875318,0.04720305294192273,0.5806594074621487,-3.7074916460760448,C8-Neg-003418,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Males,
Tetraglyme,-0.22640375058603374,20.95675641044423,-2.157881568253964,0.04474478809388537,0.5806594074621487,-3.7090452948940817,C18-Pos-001141,Organic oxygen compounds,Organooxygen compounds,Steeper in Females,
Dgdg(6:0_28:2),0.27154747466331247,19.392302506841254,2.162327970371882,0.041768143491838994,0.5806594074621487,-3.7117214824861025,C8-Neg-003637,Lipids and lipid-like molecules,Glycerolipids,Steeper in Males,
Vitamin D3,0.17729753589256284,21.348525023940386,2.1569683084137363,0.04278476016976127,0.5806594074621487,-3.71818727411605,C8-Pos-001060,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steeper in Males,
Proline Betaine,-0.22242089766375361,20.95210476013561,-2.127888724345076,0.04482781210582906,0.5806594074621487,-3.7657409179767702,Amide-Pos-000448,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Uridine 5'-Triphosphate Sodium Salt,-0.12723338975060086,21.403754021737416,-2.1257127038747243,0.04502776241173372,0.5806594074621487,-3.769136545492837,Amide-Neg-002149,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Steeper in Females,
Pc(14:1_28:3),-0.18287476220122795,20.433080982103256,-2.108429007786413,0.046644685240324,0.5806594074621487,-3.796032289858138,C8-Pos-005214,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
"1,2-Dipentadecanoyl-Sn-Glycero-3-Phosphocholine",0.24294989906444542,18.95712464640971,2.086211307299487,0.04879984028307852,0.5806594074621487,-3.8304082667008372,Amide-Pos-002176,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Males,
"1,3,5-Tris(3,5-Di-Tert-Butyl-4-Hydroxybenzyl)-1,3,5-Triazine-2,4,6(1h,3h,5h)-Trione",-0.2204646513720804,20.949922124943768,-2.076440531475948,0.050358147084814564,0.5806594074621487,-3.836290341979532,C8-Pos-004362,Benzenoids,Benzene and substituted derivatives,Steeper in Females,
Glycolic Acid,-0.2219447018368109,18.58864610802909,-2.0572291560173817,0.051745292411794895,0.5806594074621487,-3.874910776551264,Amide-Neg-000015,Organic acids and derivatives,Hydroxy acids and derivatives,Steeper in Females,
L-Ascorbic Acid,-0.1442003440193836,17.577378766749927,-2.053857753168908,0.052098057931121274,0.5806594074621487,-3.880062334790739,Amide-Neg-000729,Organoheterocyclic compounds,Dihydrofurans,Steeper in Females,
Sqdg(14:0_30:6),0.31559396379885585,21.04891305677284,2.0156249717747903,0.056854416170293146,0.5806594074621487,-3.927642504103823,C8-Neg-003807,Lipids and lipid-like molecules,Glycerolipids,Steeper in Males,
Dg(2:0_18:2),0.41932847797749123,16.1048130959457,1.9987768323265975,0.06709272372458695,0.5806594074621487,-3.932343691945311,C8-Pos-001468,Lipids and lipid-like molecules,Glycerolipids,Steeper in Males,
N-Acetylglycine,-0.31270506764827805,21.390548488610676,-2.0083670915665,0.05707242926603544,0.5806594074621487,-3.949048574777506,Amide-Neg-000219,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Pc(28:6_10:0cooh),-0.36176635118341616,20.429608518456078,-1.9803276590978245,0.060958954177263755,0.5806594074621487,-3.979198850742817,C8-Pos-005016,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
3-Isopropoxypropylamine,-0.10895005374600036,24.178544707157254,-1.9739065074944349,0.06111743088045672,0.5806594074621487,-4.0006459179924665,Amide-Pos-000244,Organic oxygen compounds,Organooxygen compounds,Steeper in Females,
Dl-Xylose,0.37922104317795186,14.993318801974777,1.985930659886808,0.07530875727306457,0.5806594074621487,-4.001893651858584,Amide-Neg-000332,Organic oxygen compounds,Organooxygen compounds,Steeper in Males,
4-Piperidinecarboxamide,-0.6305322510206476,19.21819065661258,-1.9463954437478461,0.07552679686798408,0.5806594074621487,-4.006504970895057,Amide-Pos-000314,Organoheterocyclic compounds,Piperidines,Steeper in Females,
2'-Deoxyadenosine,0.5430176952207582,17.207697122992784,1.9701005487207783,0.06362814826121393,0.5806594074621487,-4.009471178335833,Amide-Pos-000996,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Steeper in Males,
N-Methylcyclohexylamine,0.48109877344788915,18.05227564062134,1.9488350510943704,0.06421787905847381,0.5806594074621487,-4.037818244308397,C18-Pos-000219,Organic nitrogen compounds,Organonitrogen compounds,Steeper in Males,
Dl-P-Hydroxyphenyllactic Acid,-0.3113098915543378,21.084548384610773,-1.900323707886275,0.0735865736561377,0.5806594074621487,-4.0412283091771,Amide-Neg-000783,Benzenoids,Benzene and substituted derivatives,Steeper in Females,
Cerp(D18:0_20:3),-0.41902341927040276,17.646707660287838,-1.9034692656281982,0.07946394540157671,0.5806594074621487,-4.041699489308515,C8-Pos-003565,Lipids and lipid-like molecules,Sphingolipids,Steeper in Females,
1-Oleoyl-Sn-Glycero-3-Phosphocholine,-0.11944821871251671,16.862215407085294,-1.9331266997776124,0.06685807917127402,0.5806594074621487,-4.059314500143907,C18-Pos-004585,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
"N2-[5-Phenyl-4-(Trifluoromethyl)-1,3-Thiazol-2-Yl]Thiophene-2-Carboxamide",0.3340491073480533,17.99479671764897,1.9313837995796348,0.06708525067592996,0.5806594074621487,-4.060655612790516,Amide-Neg-000749,Organoheterocyclic compounds,Azoles,Steeper in Males,
L-Tyrosine,-0.16591608946741337,21.06685969004434,-1.9275221948006538,0.0669618488537002,0.5806594074621487,-4.069170695655855,C18-Pos-000832,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
"1,3-Benzodioxolylbutanamine (Bdb)",-0.08949978700293557,25.514469076573562,-1.9087067246689235,0.06946951449816088,0.5806594074621487,-4.096657975616276,C18-Pos-000931,Organoheterocyclic compounds,Benzodioxoles,Steeper in Females,
Ps(14:2_29:7),-0.1581169556234739,21.437949694061214,-1.896111902445019,0.07119383714659248,0.5806594074621487,-4.114956219485926,C8-Neg-003509,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
L-Kynurenine,-0.2896507053530822,22.97142323479664,-1.8932715732955965,0.07158784371449191,0.5806594074621487,-4.119071446224948,C18-Pos-001046,Organic oxygen compounds,Organooxygen compounds,Steeper in Females,
Pc(18:2_20:4cooh),-0.207564152934705,19.927963888370915,-1.8860180501767314,0.07260272108525058,0.5806594074621487,-4.129561772771233,C8-Pos-005013,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
Guanosine 5'-Diphosphate (Gdp),0.18743647240464797,20.852710037494358,1.8822658470579159,0.07313263575227673,0.5806594074621487,-4.134977618612461,Amide-Pos-001703,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Steeper in Males,
Udp-Β-D-Glucose (Sodium Salt),0.08451904496986712,19.21434371525549,1.8822313215849618,0.07313752736927122,0.5806594074621487,-4.135027417840934,Amide-Pos-001947,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Steeper in Males,
Cytidine 2'_3'-Cyclic Phosphate,-0.1578598009036094,21.801883968335446,-1.8806322438132996,0.07336440070845479,0.5806594074621487,-4.137333231701945,Amide-Neg-001726,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Steeper in Females,
Creatine,-0.1752384989855347,28.070766608394795,-1.8793902902919397,0.07354103046954506,0.5806594074621487,-4.139123164066845,Amide-Pos-000200,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Ps(20:1_24:6),-0.10771842965970628,21.75612800224696,-1.865726099371548,0.07550901529472154,0.5806594074621487,-4.15876297795414,C8-Neg-003556,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
1-Β-D-Arabinofuranosyluracil 5'-Monophosphate,-0.1178211968807533,21.543387937785667,-1.856683782281786,0.07683646606301184,0.5806594074621487,-4.171705655431294,C18-Neg-001407,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Steeper in Females,
Solanidine,0.16644513081809734,18.306150296594375,1.856472594161027,0.07686771095157417,0.5806594074621487,-4.172007421969918,C8-Pos-001317,Lipids and lipid-like molecules,Steroids and steroid derivatives,Steeper in Males,
Gly-Asp,-0.13159400977047503,21.190626169152733,-1.8550554450295182,0.0770776620817685,0.5806594074621487,-4.174031773965663,Amide-Pos-000690,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
D-(-)-Mannitol,-0.2049967696076158,21.073538022636047,-1.8350057707779355,0.08147041096725464,0.5806594074621487,-4.17446378740749,Amide-Neg-000787,Organic oxygen compounds,Organooxygen compounds,Steeper in Females,
D-Phenylalanine,0.25898447749376335,21.90631037966981,1.8434784424700017,0.07881158573948367,0.5806594074621487,-4.190529195986146,Amide-Pos-000583,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Males,
Acrylic Acid,-0.22374591786445575,21.085900474947227,-1.7763131978881121,0.10115212674088352,0.5806594074621487,-4.195205481070992,Amide-Neg-000001,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
5-Methyl D-Glutamate,-0.2970185289628724,21.014850792745293,-1.7726275459715322,0.09427509320597278,0.5806594074621487,-4.216226892916799,Amide-Pos-000563,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Trans-3-Indoleacrylic Acid,-0.5212305068875286,15.872244253649683,-1.8116810906226508,0.08512769096463607,0.5806594074621487,-4.224119974611478,Amide-Pos-000658,Organoheterocyclic compounds,Indoles and derivatives,Steeper in Females,
D-Asparagine,0.2301995524747385,22.59020842644813,1.8055103085447568,0.08611885312783815,0.5806594074621487,-4.230417423929525,Amide-Neg-000331,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Males,
Triethyleneglycol Bis(2-Ethylhexanoate),-0.0873868089119546,19.33769179800047,-1.8122194839719967,0.0836637310619734,0.5806594074621487,-4.234714980414794,C8-Pos-001521,Lipids and lipid-like molecules,Fatty Acyls,Steeper in Females,
D-(+)-Glucose,-0.2682374539852026,18.797435757465806,-1.811342842555111,0.08380345818519344,0.5806594074621487,-4.2359465353481385,Amide-Neg-000605,Organic oxygen compounds,Organooxygen compounds,Steeper in Females,
Bis(Methylbenzylidene)Sorbitol,-0.5161172826510848,17.028558103303713,-1.7771532648961483,0.09080357647750988,0.5806594074621487,-4.250991764901725,C8-Pos-001076,Phenylpropanoids and polyketides,Cinnamyl alcohols,Steeper in Females,
Ps(24:4_24:4),0.4387565244180618,19.655427133911733,1.7896681389872948,0.08732294717603153,0.5806594074621487,-4.266262902942886,C8-Neg-003707,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Males,
Lpc(23:6),-0.35171219673742615,20.46429801702843,-1.7221393656522654,0.10715156025224185,0.5806594074621487,-4.266885231657894,C8-Neg-002622,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphocholine,0.11209841045822327,21.36522412059556,1.7840965179893735,0.08963655894807883,0.5806594074621487,-4.272763056567905,Amide-Pos-002276,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Males,
"2,3-Dihydroxypropyl 13-Methyltetradecanoate",0.45283214950328265,20.328782045918544,1.7645491290661306,0.09156054460148318,0.5806594074621487,-4.301072914160738,C8-Pos-000764,Lipids and lipid-like molecules,Glycerolipids,Steeper in Males,
Carnosine,-0.37770448688268127,18.845080083894064,-1.761639210209469,0.0920626938818244,0.5806594074621487,-4.3050828013789175,Amide-Pos-000849,Organic acids and derivatives,Peptidomimetics,Steeper in Females,
(R)-Butyrylcarnitine,0.15895153236368278,18.25724756459248,1.7584968055915502,0.09260761647477526,0.5806594074621487,-4.309407733831062,Amide-Pos-000872,Lipids and lipid-like molecules,Fatty Acyls,Steeper in Males,
Lpc(16:2),-0.35702921686281547,19.43835599148379,-1.751143184183656,0.09389363354154429,0.5806594074621487,-4.3195069678068805,C8-Neg-001880,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
"D-Fructose 1,6-Bisphosphate",-0.21560729482666496,21.508365380180546,-1.74961827339256,0.09416222188085994,0.5806594074621487,-4.321597426274479,Amide-Neg-001874,Organic oxygen compounds,Organooxygen compounds,Steeper in Females,
Adenosine 3'5'-Cyclic Monophosphate,-0.15757518110465438,22.627849160121098,-1.7471084517925786,0.09460572028204484,0.5806594074621487,-4.325035218986997,C18-Pos-002092,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Steeper in Females,
Acetyltributyl Citrate,-0.12324731974616016,21.383388762541163,-1.7441692148432835,0.09512737275806277,0.5806594074621487,-4.329056679096532,C18-Pos-002968,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Ps(18:0_24:6),-0.25686662051601605,17.486150437855173,-1.7411495881931622,0.09633357060383763,0.5806594074621487,-4.334347331993463,C8-Neg-003479,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
Pe(19:1cooh_24:4),0.23606082378735643,16.99489886882164,1.6932843310430936,0.10522902574684889,0.5806594074621487,-4.362130074564976,C8-Neg-003487,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Males,
Pe(O-17:3_21:1),-0.2244078142281678,20.78128876872872,-1.698764895139903,0.10573348159249546,0.5806594074621487,-4.367270968396079,C8-Pos-004072,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
Pc(24:6_14:1),-0.1978837742101141,17.437654073302543,-1.7127735369313757,0.10085471189509918,0.5806594074621487,-4.371706025069102,C8-Pos-004762,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
Histamine,-0.48379095368795083,15.919690361591458,-1.5821538162932192,0.1420806002115652,0.6192477582510018,-4.374458098916408,Amide-Neg-000145,Organic nitrogen compounds,Organonitrogen compounds,Steeper in Females,
Pro-Asp,0.3581195045590961,18.76243535771648,1.7073928758110684,0.10186521597103539,0.5806594074621487,-4.378958749092923,Amide-Pos-000866,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Males,
D-Lysine,0.10259294891326934,22.20250742682454,1.6943858338437592,0.105756944338475,0.5806594074621487,-4.38051264974517,Amide-Pos-000316,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Males,
Cl(18:0_17:1cho_22:4_22:4),-0.1474396120292489,24.198361053105295,-1.705523182769821,0.10221836161240669,0.5806594074621487,-4.3814750479746465,C8-Neg-003242,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
Pe 18:0_24:5,-0.11358857342714035,19.61678578477022,-1.6992503481048813,0.1034107865614164,0.5806594074621487,-4.389902497547371,C8-Pos-004731,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
L(+)-Ornithine,-0.22975162750508712,24.147198587378288,-1.6748518544203017,0.11039842830676369,0.5816361639495234,-4.393519146464838,Amide-Pos-000376,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Ps(23:2_21:0),0.6665512658708364,17.893376796478552,1.6397567634930148,0.12194051928975944,0.6033404823988967,-4.397803000969264,C8-Neg-003596,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Males,
Acetyl-Β-Methylcholine,-0.1376367616457766,28.669805146265904,-1.689701098996065,0.10524872231563157,0.5806594074621487,-4.402687976673108,Amide-Pos-000561,Organic nitrogen compounds,Organonitrogen compounds,Steeper in Females,
Creatinine,-0.4315587751958704,15.656573322366373,-1.6372521529094712,0.11726562418100003,0.6033404823988967,-4.406023422176721,Amide-Pos-000193,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Adenine,0.14078039906720943,19.51761337151386,1.6870081394248284,0.10577201813018768,0.5806594074621487,-4.406283992845958,Amide-Pos-000383,Organoheterocyclic compounds,Imidazopyrimidines,Steeper in Males,
D-Glucose 6-Phosphate,0.08139781994990537,22.465432969670946,1.6561742956091723,0.11853739542394144,0.6033404823988967,-4.407760090102409,Amide-Neg-001431,Organic oxygen compounds,Organooxygen compounds,Steeper in Males,
Nicotinamide,-0.20294104553965697,19.71028826066134,-1.6832683626621276,0.10650238998083245,0.5806594074621487,-4.411270851805488,C18-Pos-000286,Organoheterocyclic compounds,Pyridines and derivatives,Steeper in Females,
Ps(23:1_17:2),0.2044909346732359,20.20666346754718,1.672484141454488,0.10863250056721709,0.5809413216952456,-4.425605419901451,C8-Neg-003419,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Males,
Lpe 22:3,-0.2848277549293844,22.68448378474333,-1.669413568114357,0.10924555610086341,0.5809413216952456,-4.429674397250178,C8-Pos-002412,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
2-Arachidonoyl Glycerol,-0.29530576751883203,16.745763175725383,-1.616839373899382,0.1243845372731867,0.6049128351148993,-4.445250151608092,C8-Pos-001012,Lipids and lipid-like molecules,Endocannabinoids,Steeper in Females,
Pc(9:0_28:7),-0.625057060401842,17.974074207391617,-1.6188478414796348,0.12119149566069824,0.6033404823988967,-4.4454581301044485,C8-Pos-004628,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
Pi(18:0_22:6),-0.6824829379617084,18.847622350326215,-1.6404146613295851,0.11518081136919953,0.6012649694410507,-4.467827473640218,C8-Pos-005434,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Females,
N-Acetyl-1-Aspartylglutamic Acid,-1.089306143583714,24.57907822303517,-1.492981461714182,0.16139440777007372,0.6367370282868193,-4.4691379921035255,C18-Pos-001811,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Triethylene Glycol Monobutyl Ether,-0.10447488175620229,22.204261815221734,-1.5984966671810756,0.12648424616014584,0.605798362995785,-4.481006098310084,C18-Pos-001031,Organic oxygen compounds,Organooxygen compounds,Steeper in Females,
Gly-Met-Arg,-0.2988296149509004,17.032353621320393,-1.620908695557784,0.11932386838507315,0.6033404823988967,-4.493208749643211,C8-Pos-001359,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
Glu-Glu-Glu,0.2348997574255848,23.22657976124057,1.6188683475988173,0.12044200307617356,0.6033404823988967,-4.4937995397065365,Amide-Pos-001625,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Males,
Asparagine,-0.11925730798961176,20.928021088792192,-1.6033296227635727,0.12384184719422223,0.6049128351148993,-4.516025251574701,Amide-Pos-000372,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Females,
"1,2-Dieicosenoyl-Sn-Glycero-3-Phosphocholine",0.07237502410374366,18.639715475178985,1.5118387718964459,0.15144089786331652,0.6312759614801307,-4.525631848614996,C8-Pos-004898,Lipids and lipid-like molecules,Glycerophospholipids,Steeper in Males,
L-Glutamic Acid,0.24716041475729186,18.656947824296065,1.5858559594259287,0.12776063894462955,0.605798362995785,-4.53597039773787,Amide-Pos-000319,Organic acids and derivatives,Carboxylic acids and derivatives,Steeper in Males,
