Group,N_metabolites,Category,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,Group_display,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Significant_nominal,Direction
kegg:map00250;kegg:map00480;kegg:map00590;wiki:WP100;wiki:WP2289;wiki:WP2525;wiki:WP2650;wiki:WP2824;wiki:WP3349;wiki:WP3574;wiki:WP4042;wiki:WP4059;wiki:WP4313;wiki:WP4439;wiki:WP4440;wiki:WP5233;wiki:WP692,1,Pathways,108,0.040404119588223736,18.614406345677146,18.27324735644532,-0.02668656672905892,kegg:map00250;keg...,0.7052355419035415,1,FALSE,FALSE,TRUE,Higher in Females
wiki:WP4189;wiki:WP4506,1,Pathways,99,0.04547470755522373,18.463708958559344,18.179819864489023,-0.02235448363164062,wiki:WP4189;wiki:...,0.7275953208835797,1,FALSE,FALSE,TRUE,Higher in Females
reactome:R-HSA-74259;reactome:R-HSA-8956319;wiki:WP3633;wiki:WP4042;wiki:WP4224;wiki:WP4507;wiki:WP4792,1,Pathways,39,0.060601969712006154,27.794878060006443,27.980401347792718,0.009597603713185824,reactome:R-HSA-74...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-110331;reactome:R-HSA-1237112;reactome:R-HSA-1614635;reactome:R-HSA-425397;reactome:R-HSA-5619063;reactome:R-HSA-73884;reactome:R-HSA-73927;reactome:R-HSA-73929;reactome:R-HSA-74217;reactome:R-HSA-83936;reactome:R-HSA-8956321;reactome:R-HSA-9734207;reactome:R-HSA-9735804;wiki:WP1937;wiki:WP3399;wiki:WP3574;wiki:WP3580;wiki:WP4082;wiki:WP4224;wiki:WP4792;wiki:WP5078;wiki:WP80,1,Pathways,61,0.06853501781363176,21.21811383068358,20.359107035033297,-0.059622129423875014,reactome:R-HSA-11...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00340;kegg:map00410;kegg:map00910;reactome:R-HSA-352230;reactome:R-HSA-379716;reactome:R-HSA-379724;reactome:R-HSA-379726;reactome:R-HSA-427975;reactome:R-HSA-442660;reactome:R-HSA-5223345;reactome:R-HSA-5619094;reactome:R-HSA-70921;reactome:R-HSA-71240;wiki:WP1938;wiki:WP3320;wiki:WP4486;wiki:WP4661;wiki:WP4988;wiki:WP4994;wiki:WP5313;wiki:WP550;wiki:WP661,1,Pathways,104,0.06896433333905408,21.518005310981867,20.804411423547734,-0.048654874524329636,kegg:map00340;keg...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP4868,1,Pathways,40,0.06896433333905408,24.55544382427523,24.724980353609176,0.009926476045342773,wiki:WP4868,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00020;kegg:map00051;kegg:map00250;kegg:map00620;kegg:map00790;reactome:R-HSA-114608;reactome:R-HSA-1445148;reactome:R-HSA-1483255;reactome:R-HSA-1660499;reactome:R-HSA-1660514;reactome:R-HSA-2132295;reactome:R-HSA-432040;reactome:R-HSA-445717;reactome:R-HSA-5620920;reactome:R-HSA-5620922;reactome:R-HSA-5620924;reactome:R-HSA-5624138;reactome:R-HSA-6811438;reactome:R-HSA-76005;reactome:R-HSA-8854214;reactome:R-HSA-9007101;reactome:R-HSA-983170;wiki:WP1799;wiki:WP1811;wiki:WP1812;wiki:WP1813;wiki:WP1815;wiki:WP1826;wiki:WP1831;wiki:WP1843;wiki:WP1861;wiki:WP1865;wiki:WP1866;wiki:WP1868;wiki:WP1873;wiki:WP1885;wiki:WP1892;wiki:WP1895;wiki:WP1903;wiki:WP1907;wiki:WP1908;wiki:WP1910;wiki:WP1913;wiki:WP1916;wiki:WP1917;wiki:WP1919;wiki:WP1925;wiki:WP1928;wiki:WP1929;wiki:WP1937;wiki:WP1978;wiki:WP2653;wiki:WP2654;wiki:WP2662;wiki:WP2664;wiki:WP2677;wiki:WP2679;wiki:WP2684;wiki:WP2686;wiki:WP2694;wiki:WP2713;wiki:WP2742;wiki:WP2747;wiki:WP2748;wiki:WP2766;wiki:WP2776;wiki:WP2777;wiki:WP2780;wiki:WP2781;wiki:WP2794;wiki:WP2824;wiki:WP3307;wiki:WP3309;wiki:WP3310;wiki:WP3316;wiki:WP3318;wiki:WP3330;wiki:WP3334;wiki:WP3335;wiki:WP3336;wiki:WP3337;wiki:WP3338;wiki:WP3348;wiki:WP3349;wiki:WP3351;wiki:WP3357;wiki:WP3365;wiki:WP3376;wiki:WP3379;wiki:WP3384;wiki:WP3388;wiki:WP3396;wiki:WP3551;wiki:WP3552;wiki:WP3560;wiki:WP3561;wiki:WP3571;wiki:WP3578;wiki:WP3811;wiki:WP3827;wiki:WP4042;wiki:WP4053;wiki:WP4059;wiki:WP4065;wiki:WP4070;wiki:WP4074;wiki:WP4075;wiki:WP4084;wiki:WP4093;wiki:WP4107;wiki:WP4120;wiki:WP4135;wiki:WP4236;wiki:WP4422;wiki:WP4426;wiki:WP4428;wiki:WP4430;wiki:WP4431;wiki:WP4436;wiki:WP4437;wiki:WP4441;wiki:WP4443;wiki:WP4452;wiki:WP4457;wiki:WP4458;wiki:WP4539;wiki:WP4928;wiki:WP4969;wiki:WP4972;wiki:WP4977;wiki:WP4990;wiki:WP4992;wiki:WP5004;wiki:WP5005;wiki:WP5015;wiki:WP5016;wiki:WP5020;wiki:WP5021;wiki:WP5047;wiki:WP5366;wiki:WP585;wiki:WP78,1,Pathways,102,0.08853377201422959,23.189790399564338,22.896570657426143,-0.01835824596969183,kegg:map00020;keg...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP4485,1,Pathways,42,0.08853377201422959,21.11343138376568,21.44948956775506,0.022782249891218912,wiki:WP4485,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00590;kegg:map00592;reactome:R-HSA-111885;reactome:R-HSA-111995;reactome:R-HSA-111996;reactome:R-HSA-112040;reactome:R-HSA-112043;reactome:R-HSA-112310;reactome:R-HSA-114508;reactome:R-HSA-1368082;reactome:R-HSA-1368108;reactome:R-HSA-140180;reactome:R-HSA-1592230;reactome:R-HSA-1655829;reactome:R-HSA-1989781;reactome:R-HSA-2029485;reactome:R-HSA-211935;reactome:R-HSA-211958;reactome:R-HSA-2142670;reactome:R-HSA-2142688;reactome:R-HSA-2142691;reactome:R-HSA-2142696;reactome:R-HSA-2142712;reactome:R-HSA-2142770;reactome:R-HSA-2142816;reactome:R-HSA-2151201;reactome:R-HSA-2162123;reactome:R-HSA-2426168;reactome:R-HSA-381340;reactome:R-HSA-400206;reactome:R-HSA-400253;reactome:R-HSA-426048;reactome:R-HSA-5579011;reactome:R-HSA-5579029;reactome:R-HSA-5668599;reactome:R-HSA-75105;reactome:R-HSA-75876;reactome:R-HSA-9707564;reactome:R-HSA-9707616;wiki:WP167;wiki:WP1797;wiki:WP1809;wiki:WP1871;wiki:WP1978;wiki:WP2197;wiki:WP231;wiki:WP2431;wiki:WP2435;wiki:WP2513;wiki:WP2526;wiki:WP2650;wiki:WP2706;wiki:WP2751;wiki:WP2797;wiki:WP3331;wiki:WP3355;wiki:WP3370;wiki:WP3396;wiki:WP3869;wiki:WP4114;wiki:WP4195;wiki:WP4216;wiki:WP4313;wiki:WP4341;wiki:WP4483;wiki:WP4580;wiki:WP4586;wiki:WP4719;wiki:WP4720;wiki:WP4721;wiki:WP4723;wiki:WP4853;wiki:WP4969;wiki:WP5094;wiki:WP5122;wiki:WP5155;wiki:WP5171;wiki:WP5321;wiki:WP678;wiki:WP98,1,Pathways,102,0.08853377201422959,21.739870177085102,21.476872403205373,-0.01755941079626057,kegg:map00590;keg...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00410;reactome:R-HSA-110329;reactome:R-HSA-425397;reactome:R-HSA-73614;reactome:R-HSA-73621;reactome:R-HSA-73884;reactome:R-HSA-73928;reactome:R-HSA-73929;reactome:R-HSA-83936;reactome:R-HSA-8956319;reactome:R-HSA-8956321;wiki:WP1937;wiki:WP3399;wiki:WP4022;wiki:WP4042;wiki:WP4082;wiki:WP4157;wiki:WP4225;wiki:WP4584;wiki:WP4595,1,Pathways,79,0.0979609839259926,19.830064540078062,19.037041508645224,-0.0588800820358123,kegg:map00410;rea...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00270;reactome:R-HSA-1237112;reactome:R-HSA-156581;reactome:R-HSA-1614635;reactome:R-HSA-196741;reactome:R-HSA-2514856;reactome:R-HSA-2514859;reactome:R-HSA-352230;reactome:R-HSA-379716;reactome:R-HSA-379724;reactome:R-HSA-379726;reactome:R-HSA-389661;reactome:R-HSA-442660;reactome:R-HSA-5579024;reactome:R-HSA-5579029;reactome:R-HSA-5619044;reactome:R-HSA-5619094;reactome:R-HSA-5659735;reactome:R-HSA-5676934;reactome:R-HSA-6782315;reactome:R-HSA-6782861;reactome:R-HSA-6798163;reactome:R-HSA-71240;reactome:R-HSA-947581;reactome:R-HSA-9759218;wiki:WP1533;wiki:WP1589;wiki:WP176;wiki:WP1938;wiki:WP2333;wiki:WP241;wiki:WP2525;wiki:WP2776;wiki:WP3553;wiki:WP3562;wiki:WP3574;wiki:WP3580;wiki:WP3800;wiki:WP3996;wiki:WP4090;wiki:WP4224;wiki:WP4259;wiki:WP4288;wiki:WP4292;wiki:WP4313;wiki:WP4504;wiki:WP4583;wiki:WP4994;wiki:WP5402;wiki:WP661;wiki:WP704,1,Pathways,43,0.09987740276926413,20.154227777322067,20.27914103388878,0.008914038795894417,kegg:map00270;rea...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Males
wiki:WP111;wiki:WP1533;wiki:WP1941;wiki:WP1946;wiki:WP2533;wiki:WP2766;wiki:WP3574;wiki:WP3644;wiki:WP3645;wiki:WP43;wiki:WP4321;wiki:WP4519;wiki:WP4629;wiki:WP5046;wiki:WP5050;wiki:WP5175;wiki:WP5283;wiki:WP5405;wiki:WP623;wiki:WP698;wiki:WP78,1,Pathways,101,0.09987740276926413,22.736579948248643,22.274790963702337,-0.029603366450220894,wiki:WP111;wiki:W...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP4718;wiki:WP5329,1,Pathways,43,0.09987740276926413,24.670359377198743,24.851436226880054,0.010550499396716434,wiki:WP4718;wiki:...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-114516;reactome:R-HSA-1168372;reactome:R-HSA-1169091;reactome:R-HSA-1227986;reactome:R-HSA-1250196;reactome:R-HSA-1482801;reactome:R-HSA-1483101;reactome:R-HSA-1483213;reactome:R-HSA-3000471;reactome:R-HSA-3000480;reactome:R-HSA-3000497;reactome:R-HSA-399719;reactome:R-HSA-399721;reactome:R-HSA-4086398;reactome:R-HSA-4086400;reactome:R-HSA-416993;reactome:R-HSA-418597;reactome:R-HSA-5099900;reactome:R-HSA-76005;reactome:R-HSA-936837;wiki:WP2533;wiki:WP3933;wiki:WP4722,2,Pathways,100,0.11235119769046396,21.29775871463314,19.92909031620396,-0.09582575697808601,reactome:R-HSA-11...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00410;kegg:map00770;reactome:R-HSA-196783;reactome:R-HSA-199220;reactome:R-HSA-425397;wiki:WP1937;wiki:WP4577;wiki:WP5172,1,Pathways,44,0.11235119769046396,17.480278696093816,18.032504303670713,0.044871581558891885,kegg:map00410;keg...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-196791;reactome:R-HSA-211916;reactome:R-HSA-5579010;reactome:R-HSA-5579029;wiki:WP1531;wiki:WP299;wiki:WP3664;wiki:WP3685;wiki:WP4141;wiki:WP4341;wiki:WP5133,1,Pathways,12,0.1252010296103154,23.583621043756487,23.956744596436142,0.022646630727540584,reactome:R-HSA-19...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00020;kegg:map00051;kegg:map00052;kegg:map00071;kegg:map00100;kegg:map00120;kegg:map00190;kegg:map00250;kegg:map00270;kegg:map00280;kegg:map00330;kegg:map00340;kegg:map00360;kegg:map00380;kegg:map00450;kegg:map00480;kegg:map00520;kegg:map00561;kegg:map00562;kegg:map00620;kegg:map00640;kegg:map00650;kegg:map00670;kegg:map00730;kegg:map00740;kegg:map00760;kegg:map00770;kegg:map00780;kegg:map00910;kegg:map00920;kegg:map01040;wiki:WP111;wiki:WP1584;wiki:WP1602;wiki:WP176;wiki:WP1780;wiki:WP1910;wiki:WP1916;wiki:WP2267;wiki:WP2333;wiki:WP2485;wiki:WP2533;wiki:WP2713;wiki:WP2766;wiki:WP2780;wiki:WP3334;wiki:WP3574;wiki:WP3580;wiki:WP3656;wiki:WP3869;wiki:WP4141;wiki:WP4191;wiki:WP4195;wiki:WP4206;wiki:WP4224;wiki:WP4236;wiki:WP4292;wiki:WP4317;wiki:WP4321;wiki:WP4518;wiki:WP4629;wiki:WP4742;wiki:WP4900;wiki:WP4950;wiki:WP521;wiki:WP5283;wiki:WP531;wiki:WP5396;wiki:WP623;wiki:WP692;wiki:WP698;wiki:WP704;wiki:WP715;wiki:WP78,1,Pathways,17,0.12780760094754468,18.721720968554003,18.92506997866018,0.015585576048392025,kegg:map00020;keg...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00020;reactome:R-HSA-200425;reactome:R-HSA-433137;reactome:R-HSA-70171;reactome:R-HSA-70326;reactome:R-HSA-71403;reactome:R-HSA-71406;reactome:R-HSA-75105;reactome:R-HSA-917937;reactome:R-HSA-9717189;reactome:R-HSA-9729555;wiki:WP106;wiki:WP2453;wiki:WP2670;wiki:WP2766;wiki:WP357;wiki:WP3602;wiki:WP4061;wiki:WP4093;wiki:WP4114;wiki:WP4206;wiki:WP4290;wiki:WP4661;wiki:WP4966;wiki:WP5213;wiki:WP78,1,Pathways,41,0.1315876064066685,15.575557177094362,16.201809301591194,0.056871158892520535,kegg:map00020;rea...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00052;kegg:map00520;kegg:map00562;reactome:R-HSA-1483249;reactome:R-HSA-1855183;wiki:WP134;wiki:WP1946;wiki:WP2741;wiki:WP3915;wiki:WP4141;wiki:WP4290;wiki:WP4297;wiki:WP5153;wiki:WP5173;wiki:WP5178;wiki:WP5211;wiki:WP5216;wiki:WP5312;wiki:WP5314;wiki:WP534;wiki:WP5380;wiki:WP5394;wiki:WP698,1,Pathways,32,0.13361440253771614,23.48208002653088,23.017340850810168,-0.02883903573540016,kegg:map00052;keg...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00232;reactome:R-HSA-211957;reactome:R-HSA-211981;reactome:R-HSA-420499;reactome:R-HSA-9717189;reactome:R-HSA-9717207;wiki:WP1530;wiki:WP3633;wiki:WP4222;wiki:WP4418;wiki:WP4900;wiki:WP707,1,Pathways,32,0.13361440253771614,20.936173745790356,20.320135042146028,-0.04308781232744014,kegg:map00232;rea...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00250;kegg:map00330;kegg:map00350;kegg:map00410;kegg:map00910;reactome:R-HSA-1638091;reactome:R-HSA-2024096;reactome:R-HSA-379716;reactome:R-HSA-379724;reactome:R-HSA-379726;reactome:R-HSA-389661;reactome:R-HSA-500753;reactome:R-HSA-5619062;reactome:R-HSA-5619067;reactome:R-HSA-5676934;reactome:R-HSA-70263;reactome:R-HSA-70326;reactome:R-HSA-70635;reactome:R-HSA-73817;reactome:R-HSA-8956320;reactome:R-HSA-8963691;reactome:R-HSA-8963693;reactome:R-HSA-8964208;reactome:R-HSA-8964539;reactome:R-HSA-9717189;reactome:R-HSA-9717207;wiki:WP106;wiki:WP1938;wiki:WP3562;wiki:WP3602;wiki:WP3800;wiki:WP4084;wiki:WP4093;wiki:WP4224;wiki:WP4225;wiki:WP4519;wiki:WP4571;wiki:WP4583;wiki:WP4595;wiki:WP497;wiki:WP4973;wiki:WP4979;wiki:WP4981;wiki:WP4992;wiki:WP5029;wiki:WP534;wiki:WP5365,1,Pathways,46,0.14095521914437142,21.617697903068276,21.741157744604354,0.008215871006746525,kegg:map00250;keg...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00232;wiki:WP4900,1,Pathways,98,0.14095521914437142,17.79356845014263,17.442229407272947,-0.028771415713778822,kegg:map00232;wik...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Females
wiki:WP3869;wiki:WP528,1,Pathways,46,0.14095521914437142,17.352889987495736,17.921851610179544,0.04654374592954079,wiki:WP3869;wiki:...,0.8201030932036156,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00051;kegg:map00052;reactome:R-HSA-189200;reactome:R-HSA-3000480;reactome:R-HSA-532668;reactome:R-HSA-8853383;reactome:R-HSA-901032;reactome:R-HSA-901042;reactome:R-HSA-964739;reactome:R-HSA-964827;reactome:R-HSA-975576;reactome:R-HSA-975578;wiki:WP3793;wiki:WP4043,1,Pathways,97,0.1572127533400039,23.05238269668779,22.795372693644033,-0.016174878689658608,kegg:map00051;keg...,0.8384680178133541,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00730;reactome:R-HSA-196819,1,Pathways,97,0.1572127533400039,22.418711746054594,22.271863263106177,-0.0094811194779036035,kegg:map00730;rea...,0.8384680178133541,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-70635;wiki:WP4571;wiki:WP4583;wiki:WP4595;wiki:WP497;wiki:WP4973,2,Pathways,47,0.1572127533400039,22.121950827777543,22.456744881557185,0.021670207918330076,reactome:R-HSA-70...,0.8384680178133541,1,FALSE,FALSE,FALSE,Higher in Males
reactome:R-HSA-420499;reactome:R-HSA-9717189;reactome:R-HSA-9717207;wiki:WP4418;wiki:WP5078,1,Pathways,35,0.1697061422725126,18.56092836688932,19.316677386863194,0.05757808923315928,reactome:R-HSA-42...,0.8392958730878048,1,FALSE,FALSE,FALSE,Higher in Males
kegg:map00564;reactome:R-HSA-1483191;wiki:WP2525;wiki:WP2533;wiki:WP3933;wiki:WP4288;wiki:WP4722;wiki:WP4906;wiki:WP528,2,Pathways,48,0.17485330689329268,17.30277216882163,17.53449410944421,0.019192609562733942,kegg:map00564;rea...,0.8392958730878048,1,FALSE,FALSE,FALSE,Higher in Males
wiki:WP4722,1,Pathways,96,0.17485330689329268,25.97653193897252,25.141099968815972,-0.047161061409634365,wiki:WP4722,0.8392958730878048,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00020;kegg:map00072;kegg:map00190;kegg:map00250;kegg:map00280;kegg:map00330;kegg:map00650;reactome:R-HSA-112122;reactome:R-HSA-112126;reactome:R-HSA-112310;reactome:R-HSA-1234174;reactome:R-HSA-1234176;reactome:R-HSA-1474290;reactome:R-HSA-163841;reactome:R-HSA-1650814;reactome:R-HSA-2299718;reactome:R-HSA-2559580;reactome:R-HSA-3214842;reactome:R-HSA-389599;reactome:R-HSA-390918;reactome:R-HSA-433137;reactome:R-HSA-5221030;reactome:R-HSA-5625740;reactome:R-HSA-5625886;reactome:R-HSA-6782315;reactome:R-HSA-6782861;reactome:R-HSA-68875;reactome:R-HSA-71262;reactome:R-HSA-71403;reactome:R-HSA-71406;reactome:R-HSA-73942;reactome:R-HSA-73943;reactome:R-HSA-74182;reactome:R-HSA-77108;reactome:R-HSA-888590;reactome:R-HSA-916853;reactome:R-HSA-9629569;reactome:R-HSA-9816359;reactome:R-HSA-9821002;wiki:WP106;wiki:WP111;wiki:WP1804;wiki:WP1878;wiki:WP2453;wiki:WP2654;wiki:WP2685;wiki:WP2725;wiki:WP2727;wiki:WP2766;wiki:WP3372;wiki:WP3397;wiki:WP3404;wiki:WP3553;wiki:WP3602;wiki:WP4113;wiki:WP4157;wiki:WP4159;wiki:WP4206;wiki:WP4236;wiki:WP4297;wiki:WP4661;wiki:WP4996;wiki:WP5195;wiki:WP5348;wiki:WP78,1,Pathways,96,0.17485330689329268,24.702016955239742,24.417721237612117,-0.01670027638618583,kegg:map00020;keg...,0.8392958730878048,1,FALSE,FALSE,FALSE,Higher in Females
reactome:R-HSA-446199;reactome:R-HSA-446219;reactome:R-HSA-499943;reactome:R-HSA-8850843;reactome:R-HSA-8956319;reactome:R-HSA-9660826;reactome:R-HSA-9664424;wiki:WP4022;wiki:WP4042;wiki:WP4059;wiki:WP4225;wiki:WP4584;wiki:WP4998,1,Pathways,45,0.18926296331502535,16.946004694106826,16.216843050262874,-0.06345217786715004,reactome:R-HSA-44...,0.8609143921590431,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00280;kegg:map00640;wiki:WP1533;wiki:WP4236;wiki:WP4271;wiki:WP4686,2,Pathways,95,0.1939308522824107,21.269428369897227,20.957584021239796,-0.02130884705618971,kegg:map00280;keg...,0.8609143921590431,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00250;kegg:map00480;kegg:map00590;kegg:map00620;reactome:R-HSA-1222499;reactome:R-HSA-1222538;reactome:R-HSA-1222556;reactome:R-HSA-156581;reactome:R-HSA-156590;reactome:R-HSA-1614517;reactome:R-HSA-1614558;reactome:R-HSA-1614635;reactome:R-HSA-174403;reactome:R-HSA-196741;reactome:R-HSA-196836;reactome:R-HSA-204174;reactome:R-HSA-2142688;reactome:R-HSA-2142691;reactome:R-HSA-2142712;reactome:R-HSA-2142770;reactome:R-HSA-2162123;reactome:R-HSA-2408499;reactome:R-HSA-2408550;reactome:R-HSA-3299685;reactome:R-HSA-499943;reactome:R-HSA-5423646;reactome:R-HSA-5579029;reactome:R-HSA-5628897;reactome:R-HSA-70268;reactome:R-HSA-71406;reactome:R-HSA-8963684;reactome:R-HSA-8963691;reactome:R-HSA-9018676;reactome:R-HSA-9018677;reactome:R-HSA-9018679;reactome:R-HSA-9018896;reactome:R-HSA-9020265;reactome:R-HSA-9023661;reactome:R-HSA-9026395;reactome:R-HSA-9026762;reactome:R-HSA-9026766;reactome:R-HSA-9635486;reactome:R-HSA-9748787;reactome:R-HSA-9753281;reactome:R-HSA-9759218;wiki:WP100;wiki:WP1438;wiki:WP1495;wiki:WP2333;wiki:WP2436;wiki:WP2525;wiki:WP2650;wiki:WP2766;wiki:WP2824;wiki:WP314;wiki:WP3287;wiki:WP3306;wiki:WP3349;wiki:WP3551;wiki:WP3574;wiki:WP4042;wiki:WP4059;wiki:WP4233;wiki:WP4290;wiki:WP4313;wiki:WP4439;wiki:WP4440;wiki:WP4487;wiki:WP4504;wiki:WP4518;wiki:WP4584;wiki:WP4900;wiki:WP4981;wiki:WP5003;wiki:WP5030;wiki:WP5171;wiki:WP5213;wiki:WP5233;wiki:WP5238;wiki:WP692,1,Pathways,95,0.1939308522824107,20.92221526193295,20.620813011525907,-0.020934398853172113,kegg:map00250;keg...,0.8609143921590431,1,FALSE,FALSE,FALSE,Higher in Females
kegg:map00760;reactome:R-HSA-110362;reactome:R-HSA-110373;reactome:R-HSA-1592230;reactome:R-HSA-170834;reactome:R-HSA-196807;reactome:R-HSA-197264;reactome:R-HSA-2151201;reactome:R-HSA-2173793;reactome:R-HSA-2173795;reactome:R-HSA-2408508;reactome:R-HSA-2995383;reactome:R-HSA-2995410;reactome:R-HSA-3371453;reactome:R-HSA-3371556;reactome:R-HSA-427359;reactome:R-HSA-4641257;reactome:R-HSA-5250941;reactome:R-HSA-5336415;reactome:R-HSA-5339562;reactome:R-HSA-5685939;reactome:R-HSA-5693538;reactome:R-HSA-5693567;reactome:R-HSA-5693607;reactome:R-HSA-5696394;reactome:R-HSA-5696398;reactome:R-HSA-5696399;reactome:R-HSA-73884;reactome:R-HSA-73933;reactome:R-HSA-8948751;reactome:R-HSA-9006936;reactome:R-HSA-9614085;reactome:R-HSA-9617629;reactome:R-HSA-9635486;reactome:R-HSA-9637679;reactome:R-HSA-9637698;reactome:R-HSA-9683610;reactome:R-HSA-9683701;reactome:R-HSA-9694631;reactome:R-HSA-9694635;reactome:R-HSA-9772573;wiki:WP1980;wiki:WP2755;wiki:WP2848;wiki:WP3331;wiki:WP3345;wiki:WP3360;wiki:WP3364;wiki:WP3395;wiki:WP3567;wiki:WP3570;wiki:WP3644;wiki:WP3645;wiki:WP4097;wiki:WP4210;wiki:WP5008;wiki:WP5020;wiki:WP5021;wiki:WP5046;wiki:WP5346,1,Pathways,24,0.20273017064652243,17.540447093308604,17.26867668128399,-0.022527989795421952,kegg:map00760;rea...,0.8609143921590431,1,FALSE,FALSE,FALSE,Higher in Females
