pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
Metabolic reprogramming in colon cancer (WikiPathways),6,14,6.420189072944967,0.0022731335425705624,L-(+)-Lactic Acid;Inosine-5'-Monophosphate (Imp);Citric Acid;Asparagine;L-Glutathione (Reduced);L-Serine,0.33187749721530213,WikiPathways
"Leucine, isoleucine and valine metabolism (WikiPathways)",4,11,4.750291980591518,0.025621173357130295,Biotin;Propionylcarnitine;3-Hydroxybutyric Acid;Dl-Valine,0.7301841902920236,WikiPathways
Amino acid metabolism pathway excerpt: histidine catabolism extension (WikiPathways),3,7,6.165355446473823,0.033555636223461464,L-Histidine;Citric Acid;Succinic Acid,0.7301841902920236,WikiPathways
Nitrogen metabolism (KEGG),4,12,4.151048997302097,0.03524519859643672,Biotin;L-Histidine;Asparagine;L-Serine,0.7301841902920236,KEGG
"Alanine, aspartate and glutamate metabolism (KEGG)",6,24,2.8073492367526502,0.04097698522369212,Biotin;Inosine-5'-Monophosphate (Imp);Guanosine-5'-Monophosphate;Asparagine;Succinic Acid;L-Glutathione (Reduced),0.7301841902920236,KEGG
"Trans-sulfuration, one-carbon metabolism and related pathways (WikiPathways)",6,24,2.8073492367526502,0.04097698522369212,2-Oxobutanoic Acid;Choline;Acetylcholine;L-Glutathione (Reduced);L-Serine;Sarcosine,0.7301841902920236,WikiPathways
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),3,9,4.101926079191205,0.06836063611674549,Citric Acid;L-Glutathione (Reduced);L-Serine,0.7301841902920236,WikiPathways
Biogenic amine synthesis (WikiPathways),3,9,4.101926079191205,0.06836063611674549,L-Histidine;Choline;Acetylcholine,0.7301841902920236,WikiPathways
Citric Acid Cycle (KEGG),3,9,4.101926079191205,0.06836063611674549,Biotin;Citric Acid;Succinic Acid,0.7301841902920236,KEGG
Degradation of cysteine and homocysteine (Reactome),3,9,4.101926079191205,0.06836063611674549,2-Oxobutanoic Acid;L-Glutathione (Reduced);L-Serine,0.7301841902920236,Reactome
Pyruvate metabolism (KEGG),3,9,4.101926079191205,0.06836063611674549,Biotin;L-(+)-Lactic Acid;L-Glutathione (Reduced),0.7301841902920236,KEGG
Alanine and aspartate metabolism (WikiPathways),3,10,3.5109263967262203,0.0900365241065789,Citric Acid;Asparagine;Succinic Acid,0.7301841902920236,WikiPathways
Sensory perception of taste (Reactome),3,10,3.5109263967262203,0.0900365241065789,Inosine-5'-Monophosphate (Imp);Guanosine-5'-Monophosphate;Citric Acid,0.7301841902920236,Reactome
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",3,11,3.0675848720453303,0.11419228063762212,2-Oxobutanoic Acid;L-Serine;Sarcosine,0.7301841902920236,Reactome
Methionine Metabolism (KEGG),4,18,2.349207705158087,0.13047467084697414,2-Oxobutanoic Acid;Choline;L-Serine;Sarcosine,0.7301841902920236,KEGG
Acetylcholine synthesis (WikiPathways),2,6,4.0543154451596894,0.1371584720203064,Choline;Acetylcholine,0.7301841902920236,WikiPathways
Glycine metabolism (WikiPathways),2,6,4.0543154451596894,0.1371584720203064,L-Glutathione (Reduced);L-Serine,0.7301841902920236,WikiPathways
Hereditary leiomyomatosis and renal cell carcinoma pathway (WikiPathways),2,6,4.0543154451596894,0.1371584720203064,Citric Acid;Succinic Acid,0.7301841902920236,WikiPathways
One-carbon metabolism (WikiPathways),2,6,4.0543154451596894,0.1371584720203064,Choline;L-Serine,0.7301841902920236,WikiPathways
Organic anion transporters (Reactome),2,6,4.0543154451596894,0.1371584720203064,L-(+)-Lactic Acid;Citric Acid,0.7301841902920236,Reactome
Phosphatidylcholine catabolism (WikiPathways),2,6,4.0543154451596894,0.1371584720203064,Choline;Acetylcholine,0.7301841902920236,WikiPathways
Cysteine and methionine catabolism (WikiPathways),3,13,2.446416875063417,0.16864965559664397,2-Oxobutanoic Acid;L-Glutathione (Reduced);L-Serine,0.7301841902920236,WikiPathways
Aspirin ADME (Reactome),2,7,3.23936765600182,0.17859960633904434,L-(+)-Lactic Acid;3-Hydroxybutyric Acid,0.7301841902920236,Reactome
Citric acid cycle (TCA cycle) (Reactome),2,7,3.23936765600182,0.17859960633904434,Citric Acid;Succinic Acid,0.7301841902920236,Reactome
Organic cation/anion/zwitterion transport (Reactome),2,7,3.23936765600182,0.17859960633904434,L-(+)-Lactic Acid;Choline,0.7301841902920236,Reactome
Phospholipid Biosynthesis (KEGG),2,7,3.23936765600182,0.17859960633904434,Choline;Acetylcholine,0.7301841902920236,KEGG
Selenocompound metabolism (KEGG),2,7,3.23936765600182,0.17859960633904434,2-Oxobutanoic Acid;L-Serine,0.7301841902920236,KEGG
Synthesis of PC (Reactome),2,7,3.23936765600182,0.17859960633904434,Choline;Acetylcholine,0.7301841902920236,Reactome
Neurotransmitter release cycle (Reactome),3,14,2.220496603096984,0.19828188244301978,Choline;Acetylcholine;Succinic Acid,0.7301841902920236,Reactome
Sulfur amino acid metabolism (Reactome),3,14,2.220496603096984,0.19828188244301978,2-Oxobutanoic Acid;L-Glutathione (Reduced);L-Serine,0.7301841902920236,Reactome
Kennedy pathway from sphingolipids (WikiPathways),2,8,2.6961861413782833,0.2216480696448496,Choline;L-Serine,0.7301841902920236,WikiPathways
TCA cycle (aka Krebs or citric acid cycle) (WikiPathways),2,8,2.6961861413782833,0.2216480696448496,Citric Acid;Succinic Acid,0.7301841902920236,WikiPathways
Thiamine metabolic pathways (WikiPathways),2,8,2.6961861413782833,0.2216480696448496,Succinic Acid;L-Serine,0.7301841902920236,WikiPathways
Glucose homeostasis (WikiPathways),3,16,1.872450105034222,0.2607227777639105,L-(+)-Lactic Acid;3-Hydroxybutyric Acid;L-Histidine,0.7301841902920236,WikiPathways
"Incretin synthesis, secretion, and inactivation (Reactome)",2,9,2.307609115248216,0.265444479224308,Palmitoleic Acid;Acetylcholine,0.7301841902920236,Reactome
Propanoate metabolism (KEGG),2,9,2.307609115248216,0.265444479224308,Biotin;2-Oxobutanoic Acid,0.7301841902920236,KEGG
"Sensory perception of sweet, bitter, and umami (glutamate) taste (Reactome)",2,9,2.307609115248216,0.265444479224308,Inosine-5'-Monophosphate (Imp);Guanosine-5'-Monophosphate,0.7301841902920236,Reactome
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) (Reactome)",2,9,2.307609115248216,0.265444479224308,Palmitoleic Acid;Acetylcholine,0.7301841902920236,Reactome
"Valine, leucine and isoleucine degradation (KEGG)",2,9,2.307609115248216,0.265444479224308,Biotin;Succinic Acid,0.7301841902920236,KEGG
Ferroptosis (WikiPathways),2,10,2.01620869665885,0.30929646800374067,Pe(18:0_20:4);L-Glutathione (Reduced),0.7301841902920236,WikiPathways
Krebs cycle disorders (WikiPathways),2,10,2.01620869665885,0.30929646800374067,Propionylcarnitine;Succinic Acid,0.7301841902920236,WikiPathways
Peptide hormone metabolism (Reactome),2,10,2.01620869665885,0.30929646800374067,Palmitoleic Acid;Acetylcholine,0.7301841902920236,Reactome
Phosphate bond hydrolysis by NTPDase proteins (Reactome),2,10,2.01620869665885,0.30929646800374067,Inosine-5'-Monophosphate (Imp);Guanosine-5'-Monophosphate,0.7301841902920236,Reactome
Purine ribonucleoside monophosphate biosynthesis (Reactome),2,10,2.01620869665885,0.30929646800374067,Inosine-5'-Monophosphate (Imp);Guanosine-5'-Monophosphate,0.7301841902920236,Reactome
