Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class,Direction,FDR_label
Linoelaidic Acid,0.027752610462855556,17.87808166793666,0.08576361473711462,0.9323618878543888,0.997319430907246,-4.743003534928131,C8-Neg-000017,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Cis-7-Hexadecenoic Acid,-0.0045443192233124395,23.053956737693248,-0.08445805123182001,0.9333889638602046,0.997319430907246,-4.743033318317425,C8-Neg-000013,Lipids and lipid-like molecules,Fatty Acyls,Higher in Females,
Leucine,-0.006811911543701751,16.65597565507302,-0.08075402598189733,0.9363035256751345,0.997319430907246,-4.743115332712372,Amide-Pos-000104,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Palmitoyleicosapentaenoyl Phosphatidylcholine,0.005843323632412,27.21670721124806,0.08014057383498373,0.936786317437159,0.997319430907246,-4.743128561122548,C8-Pos-000020,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Α-Cyano-3-Hydroxycinnamic Acid,-0.0044152606028357196,24.818854422846364,-0.07947175032980715,0.9373127150553459,0.997319430907246,-4.743142868718388,Amide-Neg-000556,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Higher in Females,
N-Stearoylsphinganine,0.031545872516408856,21.600515956590407,0.07899457116030269,0.9376882967975637,0.997319430907246,-4.7431530033980644,C8-Pos-000521,Lipids and lipid-like molecules,Sphingolipids,Higher in Males,
"1-Hexadecyl-2-(5z,8z,11z,14z-Eicosatetraenoyl)-Sn-Glycero-3-Phosphocholine",0.01299447591947063,21.3334421489658,0.07759623244521813,0.9387889962316331,0.997319430907246,-4.743182351149051,C8-Pos-000187,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
"2,6-Dioxo-4-Piperidinecarboxylic Acid",-0.015515610461698172,28.360179165897847,-0.07750979621753785,0.9388570384337822,0.997319430907246,-4.743184148050737,Amide-Neg-000376,Organoheterocyclic compounds,Piperidines,Higher in Females,
Pe 22:4_22:5,-0.011797144526365136,22.572690813980174,-0.0684365090884744,0.9460020269345184,0.997319430907246,-4.743361639959655,C8-Pos-000227,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
L-Tyrosine,0.009330941186235103,23.838496162324013,0.06804840554282778,0.9463077562425635,0.997319430907246,-4.743368740226177,Amide-Neg-000325,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Udp-N-Acetylglucosamine,-0.018377821355285418,24.66635658933027,-0.06585601521871143,0.9480349724015263,0.997319430907246,-4.743408091664653,Amide-Pos-000314,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Higher in Females,
Dibutyl Sebacate,-0.00821673652158752,17.54339282176094,-0.06507160673821617,0.9486530111962567,0.997319430907246,-4.743421858293139,C8-Pos-000259,Lipids and lipid-like molecules,Fatty Acyls,Higher in Females,
Lupenone,0.0060760881165328575,21.838646286110183,0.063938119393106,0.9495461486461869,0.997319430907246,-4.7434414601432415,C8-Pos-000596,Lipids and lipid-like molecules,Prenol lipids,Higher in Males,
Pc O-42:6,0.0173876057188513,25.56345496865577,0.06351748620228242,0.9498776060419329,0.997319430907246,-4.743448646744459,C8-Pos-000610,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Cytidine-5'-Monophospho-N-Acetylneuraminic Acid,0.02084378883605137,23.762234361252816,0.06320728410876207,0.9501220500532943,0.997319430907246,-4.743453916236601,Amide-Neg-000618,Organic compounds,"Nucleosides, nucleotides, and analogues",Higher in Males,
4-Oxoproline,-0.016031342013588835,18.20947850559439,-0.06196748215296338,0.951099082616025,0.997319430907246,-4.743474719653829,Amide-Neg-000183,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Pipecolic Acid,0.020865324592473016,22.11733132398722,0.06018602293296862,0.9525031075330136,0.997319430907246,-4.743503890782679,Amide-Neg-000564,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
2-Methylbutyryl-L-Carnitine,0.006837300587202792,17.794752525960362,0.05980648500708714,0.9528022539092837,0.997319430907246,-4.743509995771216,Amide-Pos-000091,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Dehydro-L-(+)-Ascorbic Acid Dimer,-0.010048447778767676,26.372899334067444,-0.059291033876884724,0.9532085364469076,0.997319430907246,-4.743518225157133,Amide-Neg-000301,Organoheterocyclic compounds,Furofurans,Higher in Females,
"1,2-Dioleoyl-Sn-Glycero-3-Phosphatidylcholine",-0.004880343299805924,18.598723671223745,-0.058724151460705844,0.9536553724436155,0.997319430907246,-4.7435271934567425,C8-Pos-000014,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Nonaethylene Glycol,-0.017527377644329704,24.76156046556132,-0.05479522807648258,0.9567527010575483,0.997319430907246,-4.743586983771412,C18-Pos-000197,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
1h-Imidazole-4-Carboxylic Acid,-0.006371154738868262,16.449323274169014,-0.05427810957448555,0.957160419193932,0.997319430907246,-4.743594545199496,Amide-Neg-000180,Organoheterocyclic compounds,Azoles,Higher in Females,
18-Hete,-0.012975378843395507,19.434977751425293,-0.05161415920490071,0.959260976871462,0.997319430907246,-4.743632362527095,C8-Pos-000587,Lipids and lipid-like molecules,Fatty Acyls,Higher in Females,
Spectral Match To Decaethylene Glycol From Nist14,-0.0027570772022709376,22.825158971186543,-0.050298229046339536,0.960298715958099,0.997319430907246,-4.743650341579445,C18-Pos-000232,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
Lpe 22:4,0.004445772300701452,25.60971046927835,0.04674327758641501,0.963102493723285,0.997319430907246,-4.743696590935898,C8-Pos-000106,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Creatine,0.005475459225582598,19.35313102914418,0.04633016545149454,0.9634283459889763,0.997319430907246,-4.743701745764524,Amide-Pos-000025,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Tris(Hydroxymethyl)Aminomethane,-0.0031786158934436906,19.982242183201283,-0.04598523993740492,0.9637004193730179,0.997319430907246,-4.743706014714862,Amide-Pos-000100,Organic nitrogen compounds,Organonitrogen compounds,Higher in Females,
Dioctyl Sulfosuccinate,0.009627561026976622,20.564072345928416,0.04348510594238987,0.9656726293240483,0.997319430907246,-4.743736004130879,C8-Pos-000403,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Phosphatidylethanolamine Alkenyl 16:0-22:4,-0.008010029854591224,21.173735579444767,-0.03968168625845602,0.9686733493395496,0.997319430907246,-4.743778413154467,C8-Neg-000056,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Cer 18:1;2o/18:0,0.004979003175777501,23.10622405797102,0.03592544910828485,0.9716373076465713,0.997319430907246,-4.743816489851791,C8-Pos-000404,Lipids and lipid-like molecules,Sphingolipids,Higher in Males,
Lpe 18:2,0.006559458344196822,17.657466030811726,0.027990694313087143,0.9778997521849424,0.997319430907246,-4.743884488450177,C8-Pos-000472,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
L-Gln,0.0029164520292800705,26.30971856679939,0.02789065647628624,0.9779787163915195,0.997319430907246,-4.743885237990695,Amide-Pos-000396,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Adenosine Diphosphate (Adp),0.002527980531134233,17.95437154688554,0.023978860573086423,0.9810666383950654,0.997319430907246,-4.743912443420235,Amide-Pos-000111,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Higher in Males,
"2-Amino-1,3,4-Octadecanetriol",-0.018250359799584677,21.335463333567386,-0.023738765884641404,0.9812561764195606,0.997319430907246,-4.74391397956428,C8-Pos-000511,Organic nitrogen compounds,Organonitrogen compounds,Higher in Females,
Np-022805,0.003837664367874252,19.453867047426264,0.022499014978498516,0.9822348910140476,0.997319430907246,-4.74392166561155,C8-Pos-000398,Lipids and lipid-like molecules,Prenol lipids,Higher in Males,
Dl-Glutamine,-0.0038525421296958045,29.90818819328464,-0.021733455332391714,0.9828392722015913,0.997319430907246,-4.743926206002945,Amide-Pos-000063,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
"(2r)-2,3-Dihydroxypropanoic Acid",-0.006450476892676609,18.861190423970864,-0.021297613812905992,0.9831833577551847,0.997319430907246,-4.743928720693935,Amide-Neg-000402,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
"1,8-Diaza-2,9-Diketocyclotetradecane",0.0063825747364365465,20.17029981355203,0.020636896931688162,0.9837049828840615,0.997319430907246,-4.743932435717739,C18-Pos-000256,Organic compounds,Phenylpropanoids and polyketides,Higher in Males,
"1,3-Di-O-Tolylguanidine",0.004137150770936691,18.725233462096696,0.02062470834139032,0.9837146056462772,0.997319430907246,-4.743932503151078,C8-Pos-000722,Benzenoids,Benzene and substituted derivatives,Higher in Males,
Pe 42:10,-0.00215801810116114,24.49110328706135,-0.017795461255384618,0.9859483311447917,0.997319430907246,-4.7439470780961495,C8-Neg-000165,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Ethyl Hydrogen Malonate,-0.002043064535426504,28.41774873030384,-0.016934086876004346,0.9866284209648251,0.997319430907246,-4.743951089256535,Amide-Neg-000104,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Asparagine,-0.0046038941404228425,25.25447285755687,-0.015666939618224397,0.987628903468815,0.997319430907246,-4.743956628346572,Amide-Pos-000280,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
1-Palmitoyl-2-Docosahexaenoyl-Sn-Glycero-3-Phosphocholine,-0.007728200787068904,19.871518157086346,-0.013469900904958162,0.9893636345125052,0.997319430907246,-4.74396521179653,C8-Pos-000029,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
