pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
Purinergic signaling (WikiPathways),8,9,12.504253248951,0.0033824558031125508,L-Glutathione (Reduced);Uridine 5'-Triphosphate Sodium Salt;Adenosine;Adenosine Triphosphate (Atp);N-Methyl-D-Glucamine;Udp-Β-D-Glucose (Sodium Salt);Adenosine 3'5'-Cyclic Monophosphate;Uridine 5'-Diphosphate,0.6223718677727094,WikiPathways
Metabolism of sphingolipids in ER and Golgi apparatus (WikiPathways),5,6,7.7108191529951595,0.038882438547519875,"D-Erythro-Sphinganine;O-Phosphocolamine;Nervonic Ceramide;L-Serine;D,L-Serine",0.9994220197724888,WikiPathways
Synthesis of ceramides and 1-deoxyceramides (WikiPathways),5,6,7.7108191529951595,0.038882438547519875,"D-Erythro-Sphinganine;O-Phosphocolamine;L-Serine;Dl-Alanine;D,L-Serine",0.9994220197724888,WikiPathways
15q25 copy number variation (WikiPathways),4,5,6.143709528315766,0.08395854803381417,Adenosine;Cytidine;Uridine;Adenosine 3'5'-Cyclic Monophosphate,0.9994220197724888,WikiPathways
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),4,5,6.143709528315766,0.08395854803381417,"D-Erythro-Sphinganine;Nervonic Ceramide;L-Serine;D,L-Serine",0.9994220197724888,WikiPathways
Sphingolipid pathway (WikiPathways),4,5,6.143709528315766,0.08395854803381417,"D-Erythro-Sphinganine;O-Phosphocolamine;L-Serine;D,L-Serine",0.9994220197724888,WikiPathways
Selenocompound metabolism (KEGG),5,7,3.8483227837802456,0.09220515420981486,"L-Serine;Dl-Alanine;Adenosine;Adenosine Triphosphate (Atp);D,L-Serine",0.9994220197724888,KEGG
Modified nucleosides derived from tRNA as urinary cancer markers (WikiPathways),7,11,2.7040453065829815,0.0937951220968053,1-Methyladenosine;Pseudouridine;Adenosine;5'-S-Methyl-5'-Thioadenosine;Cytidine;Uridine;N6-Succinyladenosine; Lc-Tdda; Ce10,0.9994220197724888,WikiPathways
Glucuronidation (WikiPathways),6,9,3.084677835797021,0.09449282311031254,Uridine 5'-Triphosphate Sodium Salt;D-Glucose 6-Phosphate;Adenosine Triphosphate (Atp);Udp-Β-D-Glucose (Sodium Salt);Uridine 5'-Diphosphate;Uridine 5'-Diphosphoglucuronic Acid,0.9994220197724888,WikiPathways
Sphingolipid metabolism: integrated pathway (WikiPathways),6,9,3.084677835797021,0.09449282311031254,"D-Erythro-Sphinganine;O-Phosphocolamine;Nervonic Ceramide;L-Serine;Palmitoyl Sphingomyelin;D,L-Serine",0.9994220197724888,WikiPathways
Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS) (Reactome),4,6,3.0659222519041447,0.17411076700640296,Adenine;Adenosine;Cytidine;Uridine,0.9994220197724888,Reactome
Sphingolipid metabolism overview (WikiPathways),4,6,3.0659222519041447,0.17411076700640296,"D-Erythro-Sphinganine;O-Phosphocolamine;L-Serine;D,L-Serine",0.9994220197724888,WikiPathways
Ferroptosis (WikiPathways),5,9,1.9151960360852758,0.25920498394615593,L-Glutathione (Reduced);Pe(18:0_20:4);1-Stearoyl-2-Hydroxy-Sn-Glycero-3-Phosphoethanolamine;L-(-)-Methionine;L-Glutathione Oxidized,0.9994220197724888,WikiPathways
Amino Sugar Metabolism (KEGG),8,16,1.535456833072705,0.2734011227779707,Uridine 5'-Triphosphate Sodium Salt;D-Glucose 6-Phosphate;N-Acetyl-D-Glucosamine 6-Phosphate;Adenosine Triphosphate (Atp);Udp-Β-D-Glucose (Sodium Salt);Udp-N-Acetylglucosamine;Uridine 5'-Diphosphate;Uridine 5'-Diphosphoglucuronic Acid,0.9994220197724888,KEGG
Sulfur amino acid metabolism (Reactome),7,14,1.533013130598743,0.2977966154080389,"Adenine;L-Glutathione (Reduced);L-Serine;Adenosine;L-(-)-Methionine;5'-S-Methyl-5'-Thioadenosine;D,L-Serine",0.9994220197724888,Reactome
Ethanol effects on histone modifications (WikiPathways),3,5,2.2902961337074093,0.31196685072681873,"L-Serine;L-(-)-Methionine;D,L-Serine",0.9994220197724888,WikiPathways
MTHFR deficiency (WikiPathways),3,5,2.2902961337074093,0.31196685072681873,Nervonic Ceramide;Cytidine 5'-Diphosphocholine;L-(-)-Methionine,0.9994220197724888,WikiPathways
Nucleotide salvage defects (Reactome),3,5,2.2902961337074093,0.31196685072681873,Adenine;Guanine;Adenosine,0.9994220197724888,Reactome
Thermogenesis (WikiPathways),3,5,2.2902961337074093,0.31196685072681873,2-Arachidonoyl Glycerol;Adenosine Triphosphate (Atp);Adenosine 3'5'-Cyclic Monophosphate,0.9994220197724888,WikiPathways
