pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis,pathway_source
Regulation of insulin secretion (Reactome),0.5759751136635559,0.9982838931110566,0.025627488139770775,0.39431616341030196,0.8971412598879005,6,Palmitic Acid;Adenosine 3'5'-Cyclic Monophosphate;Guanosine 5'-Diphosphate (Gdp);D-Glucose,"Sex (limma t-statistic, positive = higher in males)",Reactome
TP53 Regulates Metabolic Genes (Reactome),0.5982419855222337,0.9982838931110566,0.019789018108976614,-0.45900427598178184,-0.9172667615680024,5,L-Glutathione (Reduced),"Sex (limma t-statistic, positive = higher in males)",Reactome
"Cerebral organic acidurias, including diseases (WikiPathways)",0.6000475850582917,0.9982838931110566,0.02484597011336556,0.41312056737588654,0.8755375476758094,5,2-Oxoadipic Acid;N-Acetyl-L-Aspartic Acid;Tryptophan;L-2-Aminoadipic Acid;L-Aspartic Acid,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
T cell modulation in pancreatic cancer (WikiPathways),0.60908431988403,0.9982838931110566,0.02485255972537928,0.3629989278521083,0.8693918585020934,7,Adenine;D-(+)-Tryptophan,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Purine ribonucleoside monophosphate biosynthesis (Reactome),0.6142047349116372,0.9982838931110566,0.01889247173792211,-0.3510244461341279,-0.8830246943243808,10,"D-Fructose-1,6-Bisphosphate;Inosine-5'-Monophosphate (Imp);Glycine;Adenosine 5'-Diphosphate;L-Aspartic Acid","Sex (limma t-statistic, positive = higher in males)",Reactome
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),0.6244398483281627,0.9982838931110566,0.019142635953219533,-0.4484519569909247,-0.8961791770415344,5,"Nervonic Ceramide;D,L-Serine","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Amino acid transport across the plasma membrane (Reactome),0.636576482830385,0.9982838931110566,0.025350093068995473,0.25789587876633896,0.8826089216673173,23,L-Threonine;Dl-Alanine;L-Lysine;Γ-Aminobutyric Acid;Asparagine;L-Glutamic Acid;L-Serine;L-Valine;L-(-)-Methionine;L-Hydroxyproline,"Sex (limma t-statistic, positive = higher in males)",Reactome
Histidine metabolism (KEGG),0.6440480160053351,0.9982838931110566,0.018186238230806163,-0.34207878522693236,-0.8605213058136912,10,Histamine;Beta-Alanine,"Sex (limma t-statistic, positive = higher in males)",KEGG
Phosphatidylcholine catabolism (WikiPathways),0.6445245451424648,0.9982838931110566,0.01860752518746566,-0.41028353301167236,-0.8715905909932999,6,Glycerophosphocholine;Choline;Adenosine 5'-Diphosphate;Acetylcholine;Adenosine Triphosphate (Atp),"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Tyrosine metabolism (KEGG),0.644756903269524,0.9982838931110566,0.018406807573111583,-0.371858322875379,-0.867622045508686,8,Maleic Acid;L-Tyrosine;L-Ascorbic Acid;Dehydroascorbic Acid;L-Aspartic Acid,"Sex (limma t-statistic, positive = higher in males)",KEGG
Sensory perception of taste (Reactome),0.6504045109095367,0.9982838931110566,0.02401156992071776,0.32499999999999996,0.8496997314877661,9,D-(+)-Tryptophan;L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);D-Glucose;Guanosine-5'-Monophosphate;Citric Acid;Caprolactam;L-Aspartic Acid;Inosine-5'-Monophosphate (Imp),"Sex (limma t-statistic, positive = higher in males)",Reactome
"Leucine, isoleucine and valine metabolism (WikiPathways)",0.6510934393638171,0.9982838931110566,0.017931852171787534,-0.3301350237048145,-0.8554113968445632,11,Beta-Alanine;Malonic Acid;Leucine,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Azathioprine ADME (Reactome),0.6553381393752146,0.9982838931110566,0.01836004665050759,-0.4062619940103386,-0.8630473878841091,6,L-Glutathione (Reduced),"Sex (limma t-statistic, positive = higher in males)",Reactome
Carnosine metabolism of glial cells (WikiPathways),0.6564977593933127,0.9982838931110566,0.018395100878255355,-0.4373694060470318,-0.8740319855094438,5,Beta-Alanine,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
The phototransduction cascade (Reactome),0.6576255055912443,0.9982838931110566,0.023346040280905204,0.3936170212765957,0.8342031570130028,5,L-(-)-Methionine;S-Adenosyl-L-Homocysteine;Guanosine 5'-Diphosphate (Gdp);Guanosine-5'-Monophosphate,"Sex (limma t-statistic, positive = higher in males)",Reactome
"mRNA, protein, and metabolite inducation pathway by cyclosporin A (WikiPathways)",0.6608391608391608,0.9982838931110566,0.02405476586059157,0.31282577472543416,0.8429765472738598,10,L-Threonine;Dl-Alanine;Asparagine;L-Valine,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",0.6651756129887343,0.9982838931110566,0.01761636521120125,-0.3255381016558955,-0.8435003324960336,11,"Histamine;Adenosine;D,L-Serine;Nicotinamide;Glycine","Sex (limma t-statistic, positive = higher in males)",Reactome
Arsenic metabolism and reactive oxygen species generation (WikiPathways),0.6659772492244054,0.9982838931110566,0.018182403167088353,-0.43344056230761513,-0.86618064738007,5,"L-Glutathione (Reduced);Cytidine 2',3'-Cyclic Monophosphoric Acid;Cytidine 2'_3'-Cyclic Phosphate;L-Glutathione Oxidized","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Primary bile acid biosynthesis (KEGG),0.6661880832735104,0.9982838931110566,0.02322985069781874,0.36589698046181174,0.8324824303464302,6,Palmitic Acid;Lithocholic Acid;Adenosine Triphosphate (Atp);Adenosine 5'-Diphosphate;Taurine;Glycine,"Sex (limma t-statistic, positive = higher in males)",KEGG
Glucose homeostasis (WikiPathways),0.6669246646026832,0.9982838931110566,0.02443769671028479,0.276947079192972,0.8540110766342551,16,L-Lysine;L-Valine;L-(-)-Methionine;3-Hydroxybutyric Acid;D-Glucose;L-Histidine;Pyruvic Acid;L-Ornithine;L-Isoleucine;L(+)-Ornithine;L-(+)-Lactic Acid;L-Phenylalanine;Hypoxanthtine;L-Malic Acid;D-(+)-Glucose,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Modified nucleosides derived from tRNA as urinary cancer markers (WikiPathways),0.6765002521432173,0.9982838931110566,0.02382813301329886,0.300426211539174,0.8347000835730575,11,1-Methyladenosine,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Cysteine and methionine catabolism (WikiPathways),0.6779131007241607,0.9982838931110566,0.01724076987709103,-0.31080595289440904,-0.8421966878179432,13,"L-Glutathione (Reduced);Adenosine;D,L-Serine;Glycine;Taurine","Sex (limma t-statistic, positive = higher in males)",WikiPathways
"Sensory perception of sweet, bitter, and umami (glutamate) taste (Reactome)",0.6882166382044401,0.9982838931110566,0.023017748942984976,0.32442067736185387,0.817621302099813,8,D-(+)-Tryptophan;L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);D-Glucose;Guanosine-5'-Monophosphate,"Sex (limma t-statistic, positive = higher in males)",Reactome
KEGG:map01100 (KEGG),0.7043563387175722,0.9982838931110566,0.016554834456688924,-0.28231821608452257,-0.8262395445446505,17,D-(-)-Mannitol;Cis-4-Hydroxy-D-Proline;D-(+)-Arabitol;Maleic Acid;Mesaconic Acid,"Sex (limma t-statistic, positive = higher in males)",KEGG
Aspirin ADME (Reactome),0.7102660300136425,0.9982838931110566,0.017078113228016112,-0.36574679879544225,-0.8169335508081415,7,Uridine 5'-Diphosphate;Glycine;Adenosine 5'-Diphosphate,"Sex (limma t-statistic, positive = higher in males)",Reactome
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),0.7122362869198312,0.9982838931110566,0.016886306558847004,-0.3342105418365302,-0.8122197725135956,9,"L-Glutathione (Reduced);D,L-Serine","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Sulfur amino acid metabolism (Reactome),0.7184880854560395,0.9982838931110566,0.01637057987969109,-0.29387469557644924,-0.8125965343512096,14,"L-Glutathione (Reduced);5'-S-Methyl-5'-Thioadenosine;Adenosine;D,L-Serine","Sex (limma t-statistic, positive = higher in males)",Reactome
Late SARS-CoV-2 Infection Events (Reactome),0.7237380627557981,0.9982838931110566,0.01680349773282505,-0.3610311721056977,-0.8064007076810762,7,Uridine 5'-Diphosphate;Nicotinamide;Adenosine 5'-Diphosphate;D-(+)-Glucose;5'-Cytidylic Acid,"Sex (limma t-statistic, positive = higher in males)",Reactome
Translation of Structural Proteins (Reactome),0.7237380627557981,0.9982838931110566,0.01680349773282505,-0.3610311721056977,-0.8064007076810762,7,Uridine 5'-Diphosphate;Nicotinamide;Adenosine 5'-Diphosphate;D-(+)-Glucose;5'-Cytidylic Acid,"Sex (limma t-statistic, positive = higher in males)",Reactome
Urea cycle and associated pathways (WikiPathways),0.7305145185939887,0.9982838931110566,0.02275349304160001,0.27512762293259085,0.8026243764219021,13,N-Acetylglutamic Acid;Dl-Alanine;L-Glutamic Acid,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Nicotinate and nicotinamide metabolism (KEGG),0.7394545146535659,0.9982838931110566,0.016393886485596365,-0.3414807505408371,-0.7967449134797867,8,"Maleic Acid;Nicotinamide;2,6-Dihydroxypyridine Hcl;Adenosine 5'-Diphosphate;Adenosine Triphosphate (Atp)","Sex (limma t-statistic, positive = higher in males)",KEGG
Activation of NMDA receptors and postsynaptic events (Reactome),0.7435165358077563,0.9982838931110566,0.021401358830179948,0.36524822695035464,0.7740804069580118,5,L-Glutamic Acid;Adenosine 3'5'-Cyclic Monophosphate;Guanosine 5'-Diphosphate (Gdp),"Sex (limma t-statistic, positive = higher in males)",Reactome
Post NMDA receptor activation events (Reactome),0.7435165358077563,0.9982838931110566,0.021401358830179948,0.36524822695035464,0.7740804069580118,5,L-Glutamic Acid;Adenosine 3'5'-Cyclic Monophosphate;Guanosine 5'-Diphosphate (Gdp),"Sex (limma t-statistic, positive = higher in males)",Reactome
HIF1A and PPARG in cardiac hypertropthy (WikiPathways),0.7452797802952282,0.9982838931110566,0.016470759453246775,-0.3756336300077374,-0.7979816669027467,6,"D-Fructose-1,6-Bisphosphate;Dihydroxyacetone Phosphate;D-(+)-Glucose","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Methionine metabolism leading to sulfur amino acids and related disorders (WikiPathways),0.7792647806200237,0.9982838931110566,0.015633112654169393,-0.3278723741978018,-0.764993769045262,8,Adenosine;Glycine;Taurine;Sarcosine;Adenosine Triphosphate (Atp),"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Phenylalanine and tyrosine metabolism (Reactome),0.7886919831223629,0.9982838931110566,0.015405334529068771,-0.31017535921671807,-0.7538079389056207,9,L-Glutathione (Reduced);L-Tyrosine;L-Ascorbic Acid,"Sex (limma t-statistic, positive = higher in males)",Reactome
Pyruvate metabolism (Reactome),0.7959319773257753,0.9982838931110566,0.015096333001110802,-0.29799066204901226,-0.7496147808657311,10,"L-Glutathione (Reduced);D-Fructose-1,6-Bisphosphate","Sex (limma t-statistic, positive = higher in males)",Reactome
beta-Alanine metabolism (KEGG),0.8032067510548523,0.9982838931110566,0.015141787673894708,-0.30481131036693626,-0.7407718853072498,9,Beta-Alanine;Uracil,"Sex (limma t-statistic, positive = higher in males)",KEGG
Nucleotide salvage (Reactome),0.8041795665634675,0.9982838931110566,0.021441271912037152,0.24739422900795546,0.7628800869965884,16,Adenine;Guanine,"Sex (limma t-statistic, positive = higher in males)",Reactome
Degradation of cysteine and homocysteine (Reactome),0.8180590717299578,0.9982838931110566,0.014877219788696628,-0.2996112032538205,-0.7281342533724466,9,"L-Glutathione (Reduced);D,L-Serine","Sex (limma t-statistic, positive = higher in males)",Reactome
Pyrimidine biosynthesis (Reactome),0.8193726301275422,0.9982838931110566,0.015156972528839241,-0.36891382969797404,-0.7372314629115594,5,Uridine Monophosphate;Adenosine 5'-Diphosphate;L-Aspartic Acid,"Sex (limma t-statistic, positive = higher in males)",Reactome
Metabolic pathways of fibroblasts (WikiPathways),0.8210994075049375,0.9982838931110566,0.014460530422411784,-0.271076835314624,-0.7345419568707791,13,"Glucose 1-Phosphate;Udp-Β-D-Glucose (Sodium Salt);D,L-Serine","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Phospholipid Biosynthesis (KEGG),0.8226466575716235,0.9982838931110566,0.014945884494275304,-0.3256414881999244,-0.7273541644704802,7,Cytidine 5'-Diphosphocholine;Dl-Dipalmitoylphosphatidylcholine;Choline;1-Palmitoyl-Sn-Glycero-3-Phosphocholine,"Sex (limma t-statistic, positive = higher in males)",KEGG
Glycolysis in senescence (WikiPathways),0.822992071699414,0.9982838931110566,0.015093307994695743,-0.36700359631363333,-0.7334140832443538,5,"D,L-Serine","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Peptide hormone metabolism (Reactome),0.8264235764235764,0.9982838931110566,0.020517577197727486,0.26840686963821037,0.7232802234112314,10,"L-Lysine;Palmitoleic Acid;Palmitic Acid;8z,11z,14z-Eicosatrienoic Acid;D-Glucose","Sex (limma t-statistic, positive = higher in males)",Reactome
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),0.8268108479231033,0.9982838931110566,0.014966849604753626,-0.34118722912534405,-0.724805054908857,6,"D-Fructose-1,6-Bisphosphate","Sex (limma t-statistic, positive = higher in males)",WikiPathways
"Valine, leucine and isoleucine degradation (KEGG)",0.8307172995780591,0.9982838931110566,0.01465561481828913,-0.2950415950643129,-0.7170289001308557,9,Leucine;Succinic Acid;Biotin;Adenosine 5'-Diphosphate;Adenosine Triphosphate (Atp),"Sex (limma t-statistic, positive = higher in males)",KEGG
Citric acid cycle (TCA cycle) (Reactome),0.8472032742155525,0.9982838931110566,0.01452139061846016,-0.3153651356053485,-0.7044008611412592,7,Succinic Acid;Nicotinamide;Adenosine 5'-Diphosphate;L-Malic Acid;Citric Acid,"Sex (limma t-statistic, positive = higher in males)",Reactome
15q25 copy number variation (WikiPathways),0.848155808341951,0.9982838931110566,0.014658546824389425,-0.3536193280241698,-0.7066671767943563,5,Adenosine;Adenosine 5'-Diphosphate,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Omega-3 / omega-6 fatty acid synthesis (WikiPathways),0.8492462311557789,0.9982838931110566,0.01945308365051636,0.30347568522079366,0.6904625877611529,6,"Linoleic Acid;Arachidonic Acid;8z,11z,14z-Eicosatrienoic Acid;Docosahexaenoic Acid","Sex (limma t-statistic, positive = higher in males)",WikiPathways
alpha-Linolenic acid metabolism (KEGG),0.8492462311557789,0.9982838931110566,0.01945308365051636,0.30347568522079366,0.6904625877611529,6,"Linoleic Acid;Arachidonic Acid;8z,11z,14z-Eicosatrienoic Acid;Docosahexaenoic Acid","Sex (limma t-statistic, positive = higher in males)",KEGG
One-carbon metabolism (WikiPathways),0.864572605561277,0.9982838931110566,0.014322378538331789,-0.32419705042088615,-0.6887117713461484,6,"D,L-Serine;Choline;Glycine","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Nicotinate metabolism (Reactome),0.8678424740275429,0.9982838931110566,0.019271737884771992,0.2829181494661922,0.6775963147433779,7,L-Glutamic Acid;S-Adenosyl-L-Homocysteine;Pyruvic Acid;L-Glutamine,"Sex (limma t-statistic, positive = higher in males)",Reactome
Synthesis of Leukotrienes (LT) and Eoxins (EX) (Reactome),0.8709065839365736,0.9982838931110566,0.014276618846842639,-0.3418227434849855,-0.6830930720113974,5,L-Glutathione (Reduced),"Sex (limma t-statistic, positive = higher in males)",Reactome
Citric Acid Cycle (KEGG),0.8761951458690855,0.9982838931110566,0.019347325419557842,0.2607142857142857,0.6816272571275487,9,Guanosine-5'-Triphosphate;Guanosine 5'-Diphosphate (Gdp);Pyruvic Acid;Citric Acid;L-Malic Acid;Adenosine Triphosphate (Atp);Adenosine 5'-Diphosphate;Biotin;Succinic Acid,"Sex (limma t-statistic, positive = higher in males)",KEGG
Carboxyterminal post-translational modifications of tubulin (Reactome),0.8790072388831437,0.9982838931110566,0.014143022550124819,-0.3367952219008316,-0.6730461537504592,5,L-Tyrosine;Glycine;Adenosine 5'-Diphosphate,"Sex (limma t-statistic, positive = higher in males)",Reactome
Trans-sulfuration pathway (WikiPathways),0.8802303913264442,0.9982838931110566,0.013873840651521913,-0.28898318871675316,-0.6742572907157403,8,L-Glutathione (Reduced),"Sex (limma t-statistic, positive = higher in males)",WikiPathways
tRNA modification in the nucleus and cytosol (Reactome),0.8813113184972482,0.9982838931110566,0.018896532244281315,0.2909464949180398,0.6619563924371441,6,Guanine;L-(-)-Methionine;S-Adenosyl-L-Homocysteine,"Sex (limma t-statistic, positive = higher in males)",Reactome
Nicotinamide salvaging (Reactome),0.8824543260944502,0.9982838931110566,0.01408653928569676,-0.3344873460118882,-0.6684341316985426,5,Nicotinamide;Adenosine 5'-Diphosphate,"Sex (limma t-statistic, positive = higher in males)",Reactome
Glutathione metabolism (KEGG),0.8851431475520921,0.9982838931110566,0.013793468041200619,-0.287172226447738,-0.670031942803577,8,L-Glutathione (Reduced);L-Pyroglutamic Acid;Glycine;Adenosine 5'-Diphosphate;Adenosine Triphosphate (Atp);L-Glutathione Oxidized,"Sex (limma t-statistic, positive = higher in males)",KEGG
Serine metabolism (WikiPathways),0.8877899045020464,0.9982838931110566,0.013846077591699524,-0.29810661597293875,-0.6658521608616377,7,"Nervonic Ceramide;D,L-Serine;Glycine;Phosphoserine","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Ferroptosis (WikiPathways),0.8882078940916891,0.9982838931110566,0.019142635953219533,0.2556573819055936,0.6684061807939945,9,Pe(18:0_20:4);1-Stearoyl-2-Hydroxy-Sn-Glycero-3-Phosphoethanolamine;Arachidonic Acid;L-(-)-Methionine,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Glycolysis (Reactome),0.8883015006821282,0.9982838931110566,0.013837758633578777,-0.29780547121167444,-0.6651795226869848,7,"D-Fructose-1,6-Bisphosphate;Dihydroxyacetone Phosphate;Adenosine 5'-Diphosphate","Sex (limma t-statistic, positive = higher in males)",Reactome
Metabolic disorders of biological oxidation enzymes (Reactome),0.8995780590717299,0.9982838931110566,0.013505957571901562,-0.26674838470017703,-0.6482689359497201,9,L-Glutathione (Reduced);L-Pyroglutamic Acid,"Sex (limma t-statistic, positive = higher in males)",Reactome
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),0.9007068880486602,0.9982838931110566,0.01310684388992932,-0.24770944875985074,-0.6573694457192034,12,"Beta-Alanine;Leucine;D,L-Serine","Sex (limma t-statistic, positive = higher in males)",Reactome
Glycolysis and gluconeogenesis (WikiPathways),0.909704641350211,0.9982838931110566,0.013344029816569403,-0.26172670298033057,-0.636064924784434,9,"D-Fructose-1,6-Bisphosphate;Dihydroxyacetone Phosphate;L-Aspartic Acid;D-(+)-Glucose;L-Malic Acid","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Thermogenesis (WikiPathways),0.9155365215322389,0.9982838931110566,0.018243905889494486,0.29255319148936165,0.6200158599420966,5,2-Arachidonoyl Glycerol;Adenosine 3'5'-Cyclic Monophosphate,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
"Transport of vitamins, nucleosides, and related molecules (Reactome)",0.9158116285188108,0.9982838931110566,0.019745432846040765,0.20501748355554672,0.6735964479189555,20,Adenine;Guanine;Linoleic Acid,"Sex (limma t-statistic, positive = higher in males)",Reactome
Pyruvate metabolism (KEGG),0.920675105485232,0.9982838931110566,0.013170459384879875,-0.2556153288112986,-0.621212673535745,9,L-Glutathione (Reduced),"Sex (limma t-statistic, positive = higher in males)",KEGG
Metabolism of cofactors (Reactome),0.9227852464667357,0.9982838931110566,0.013440985526823454,-0.3103478967630431,-0.6201942446274206,5,L-Ascorbic Acid;Adenosine 5'-Diphosphate;Citric Acid;L-Phenylalanine,"Sex (limma t-statistic, positive = higher in males)",Reactome
Amino acid metabolism pathway excerpt: histidine catabolism extension (WikiPathways),0.9251026818071998,0.9982838931110566,0.0183173360456645,0.25978647686832745,0.6221953581920325,7,Dl-Alanine;L-Glutamic Acid;L-Histidine;Pyruvic Acid,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
TCA cycle (aka Krebs or citric acid cycle) (WikiPathways),0.9251026818071998,0.9982838931110566,0.0183173360456645,0.25978647686832745,0.6221953581920325,7,Guanosine-5'-Triphosphate;Guanosine 5'-Diphosphate (Gdp);Citric Acid;L-Malic Acid;Adenosine Triphosphate (Atp);Adenosine 5'-Diphosphate;Succinic Acid,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Glycosphingolipid metabolism (Reactome),0.9311706144867834,0.9982838931110566,0.013250334189967811,-0.2877442273534636,-0.6112727930681556,6,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;5'-Cytidylic Acid;N-Acetyl-Neuraminic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp),"Sex (limma t-statistic, positive = higher in males)",Reactome
Methionine de novo and salvage pathway (WikiPathways),0.9317770836758179,0.9982838931110566,0.012614274019287027,-0.23182994291133266,-0.6152285342190721,12,5'-S-Methyl-5'-Thioadenosine;Adenosine;Choline,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Pantothenate and CoA Biosynthesis (KEGG),0.9329541537400896,0.9982838931110566,0.013282396200567278,-0.3040093149083057,-0.6075273246114957,5,D-Panthenol;Adenosine 5'-Diphosphate;D-Pantothenic Acid;Adenosine Triphosphate (Atp),"Sex (limma t-statistic, positive = higher in males)",KEGG
Metabolism of folate and pterines (Reactome),0.9341606342640468,0.9982838931110566,0.013263685521174358,-0.30229926162514154,-0.6041099816383794,5,"D,L-Serine;Glycine;Adenosine 5'-Diphosphate","Sex (limma t-statistic, positive = higher in males)",Reactome
Neurotransmitter release cycle (Reactome),0.9366862394689813,0.9982838931110566,0.018953519710354413,0.2078113937700141,0.6204509739921291,14,Stearoyl Ethanolamide;Γ-Aminobutyric Acid;Palmitic Acid;Arachidonic Acid;Palmitoyl Ethanolamide;L-Glutamic Acid,"Sex (limma t-statistic, positive = higher in males)",Reactome
Defective SLC6A19 causes Hartnup disorder (HND) (Reactome),0.9381883938845964,0.9982838931110566,0.01251439301986416,-0.22936140734803603,-0.6086775533699094,12,"Leucine;D,L-Serine;L-Tyrosine","Sex (limma t-statistic, positive = higher in males)",Reactome
Arginine and proline metabolism (KEGG),0.9439099951084298,0.9982838931110566,0.01230622477491451,-0.21618429242910125,-0.6118704790185572,15,D-Proline;Succinic Acid;Phosphocreatine;Glycine;Adenosine 5'-Diphosphate;L-Aspartic Acid;Adenosine Triphosphate (Atp),"Sex (limma t-statistic, positive = higher in males)",KEGG
Amino acid transport defects (IEMs) (WikiPathways),0.9499872416432763,0.9982838931110566,0.01873514170896808,0.21184919210053865,0.6022934044115493,12,Dl-Alanine;Dl-Valine;L-Glutamic Acid;L-Serine;D-Tyrosine,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Nitrogen metabolism (KEGG),0.9499872416432763,0.9982838931110566,0.01873514170896808,0.21184919210053865,0.6022934044115493,12,Asparagine;L-Glutamic Acid;L-Serine;L-Histidine;Pyruvic Acid;L-Glutamine;Adenosine Triphosphate (Atp);L-Aspartic Acid;Adenosine 5'-Diphosphate;Glycine;Biotin,"Sex (limma t-statistic, positive = higher in males)",KEGG
Glucose metabolism (Reactome),0.952484161387129,0.9982838931110566,0.01249907754958453,-0.22719141323792486,-0.5715146920305562,10,"D-Fructose-1,6-Bisphosphate;Dihydroxyacetone Phosphate;Adenosine 5'-Diphosphate;L-Malic Acid;Citric Acid;Pyruvic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp);Adenosine 3'5'-Cyclic Monophosphate;L-Glutamic Acid","Sex (limma t-statistic, positive = higher in males)",Reactome
Folate metabolism (WikiPathways),0.9561181434599156,0.9982838931110566,0.012621981142630944,-0.23214285714285715,-0.5641683759677816,9,"D,L-Serine;Glycine;Adenosine 5'-Diphosphate;D-(+)-Glucose;Adenosine Triphosphate (Atp);D-Glucose;S-Adenosyl-L-Homocysteine;L-(-)-Methionine;L-Serine","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Phenylalanine metabolism (Reactome),0.9607423269093505,0.9982838931110566,0.017532337291498137,0.2624225652923663,0.5561592121406548,5,Dl-Alanine;Pyruvic Acid,"Sex (limma t-statistic, positive = higher in males)",Reactome
Metabolism of amine-derived hormones (Reactome),0.9622543950361944,0.9982838931110566,0.012834004010693316,-0.27863764197860397,-0.5568249815581301,5,L-Tyrosine;L-Ascorbic Acid,"Sex (limma t-statistic, positive = higher in males)",Reactome
Na+/Cl- dependent neurotransmitter transporters (Reactome),0.9691268692715871,0.9982838931110566,0.011715073881201219,-0.18850331291458114,-0.5837825737140964,21,"Histamine;Beta-Alanine;Leucine;D,L-Serine;L-Tyrosine","Sex (limma t-statistic, positive = higher in males)",Reactome
Vitamin B12 metabolism (WikiPathways),0.9691682195493817,0.9982838931110566,0.01247867777109987,-0.23172905525846701,-0.5406716067896792,8,"D,L-Serine;L-Ascorbic Acid;Creatinine;D-(+)-Glucose;D-Glucose;S-Adenosyl-L-Homocysteine;L-(-)-Methionine;L-Serine","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Tryptophan catabolism (Reactome),0.9696351109977035,0.9982838931110566,0.01843025402685479,0.19649806145210447,0.5586496942414202,12,Dl-Alanine;L-Glutamic Acid;L-Valine;L-(-)-Methionine;L-Histidine;Pyruvic Acid;L-Kynurenine,"Sex (limma t-statistic, positive = higher in males)",Reactome
"Alanine, aspartate and glutamate metabolism (KEGG)",0.9707697304319585,0.9982838931110566,0.011835290023348379,-0.18366083655221116,-0.5797533192616408,23,L-Glutathione (Reduced);Beta-Alanine;Malonic Acid,"Sex (limma t-statistic, positive = higher in males)",KEGG
Gluconeogenesis (Reactome),0.9722175165170253,0.9982838931110566,0.012432864786773098,-0.2282167005806508,-0.5324765600133827,8,"D-Fructose-1,6-Bisphosphate;Dihydroxyacetone Phosphate;Adenosine 5'-Diphosphate;L-Malic Acid","Sex (limma t-statistic, positive = higher in males)",Reactome
Selenocompound metabolism (KEGG),0.9723738062755798,0.9982838931110566,0.012527166191912173,-0.24068880742903706,-0.5376035080562692,7,"Adenosine;D,L-Serine","Sex (limma t-statistic, positive = higher in males)",KEGG
Disorders of folate metabolism and transport (WikiPathways),0.9724814548935152,0.9982838931110566,0.017438016030209714,0.2363018004535224,0.5376297363495642,6,L-Glutamic Acid;L-Serine;L-(-)-Methionine;S-Adenosyl-L-Homocysteine,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
Branched-chain amino acid catabolism (Reactome),0.974319200275767,0.9982838931110566,0.012652844275176012,-0.26522110838276364,-0.5300135966388898,5,Leucine,"Sex (limma t-statistic, positive = higher in males)",Reactome
Free fatty acid receptors (Reactome),0.9749399244764847,0.9982838931110566,0.012583479966035165,-0.2513996503359416,-0.5340637685441265,6,Myristic Acid,"Sex (limma t-statistic, positive = higher in males)",Reactome
Metabolic reprogramming in colon cancer (WikiPathways),0.981101068200493,0.9982838931110566,0.011854987535248593,-0.19133867353124384,-0.5290729189658966,14,"L-Glutathione (Reduced);D-Fructose-1,6-Bisphosphate;D,L-Serine","Sex (limma t-statistic, positive = higher in males)",WikiPathways
Aspartate and asparagine metabolism (Reactome),0.9822784810126582,0.9982838931110566,0.012228154811085294,-0.20706789713922114,-0.5032296090514992,9,Beta-Alanine,"Sex (limma t-statistic, positive = higher in males)",Reactome
Metabolism overview (WikiPathways),0.9822824387701928,0.9982838931110566,0.01854815351618783,0.1705989110707804,0.5448180675638704,18,D-Ribose 5-Phosphate;Palmitic Acid;L-Glutamic Acid;3-Hydroxybutyric Acid;D-Glucose;Ethyl Acetoacetate,"Sex (limma t-statistic, positive = higher in males)",WikiPathways
