Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class,Direction,FDR_label
Dl-Valine,4.1493982032008505,15.568734103312568,2.6448684947202974,0.015170756963647879,0.5217746778691682,-2.9261320923285665,Amide-Pos-000236,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Pc(O-10:0_23:2),2.948921720024255,20.45850624105968,2.6219881785937615,0.015589050129658805,0.5217746778691682,-2.945812053865572,C8-Pos-003714,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
D-Panthenol,3.8828472063541537,28.5350757958115,2.626259419833813,0.01665533727963153,0.5264937173394634,-3.026085884769611,C18-Pos-001025,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Triethyl Phosphate,5.748120369236111,26.161378818514855,2.488102297453752,0.021346399258389506,0.6140818796487599,-3.178072610504485,C18-Pos-000839,Organic acids and derivatives,Organic phosphoric acids and derivatives,Higher in Males,
6-Chloropicolinic Acid,2.9708263806507906,22.42647423124505,2.4345599932360256,0.02350585987912816,0.6140818796487599,-3.25407171977345,Amide-Pos-000636,Organoheterocyclic compounds,Pyridines and derivatives,Higher in Males,
Maleic Acid,6.000149544720327,18.44418668202673,2.435692004995425,0.024376244849051244,0.6140818796487599,-3.271492140015997,Amide-Neg-000196,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Pi(29:7_11:0),22.196067889980224,27.429297554537893,2.415667830521199,0.025981249358971302,0.6140818796487599,-3.3137427198356977,C8-Pos-005326,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Dl-Pyroglutamic Acid,7.572565572013366,18.782513832313835,2.3878744336478293,0.02599109840979744,0.6140818796487599,-3.3291440665793472,Amide-Neg-000291,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Dodecyl Sulfate,3.7992104695214737,23.98602530036321,2.3515006448608458,0.030330992368121947,0.6140818796487599,-3.419618984580138,C8-Neg-000223,Organic acids and derivatives,Organic sulfuric acids and derivatives,Higher in Males,
Pyrrole-2-Carboxylic Acid,18.610204442194618,15.898523591468145,2.3830597705560685,0.031958015271872475,0.6140818796487599,-3.448003636879471,Amide-Neg-000142,Organoheterocyclic compounds,Pyrroles,Higher in Males,
Sqdg(2:0_28:0),7.335956380449798,17.02622195658041,2.3121659614457717,0.030542151348261017,0.6140818796487599,-3.4492958897034103,C8-Neg-003216,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
Ps(18:2_22:4),15.260356138992606,18.692760594886767,2.3738104789706105,0.03525740690545414,0.6140818796487599,-3.5124326369046988,C8-Neg-003393,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
L-(-)-Methionine,4.230518964610377,25.491394485969067,2.258178736833819,0.03422260064642199,0.6140818796487599,-3.5337119250446616,C18-Pos-000574,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Pc(28:1_21:0cooh),8.909724173673292,17.59911516777487,2.207888805347085,0.03913345673960955,0.6140818796487599,-3.6207583001750425,C8-Pos-005741,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Ps(15:0_25:3),-5.273225083114333,25.893779436061074,-2.2945405424526304,0.03914208297946181,0.6140818796487599,-3.63427469544681,C8-Neg-003418,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
"1,2-Dipentadecanoyl-Sn-Glycero-3-Phosphocholine",-5.254651380232126,18.95712464640971,-2.188961699369819,0.039532884737887374,0.6140818796487599,-3.6403174811371275,Amide-Pos-002176,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Delta-Valerobetaine,1.9028283343040813,29.254776585367914,2.176331168706482,0.040579031787179705,0.6140818796487599,-3.6595665289932984,Amide-Pos-000558,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Cerp(D18:0_20:3),10.205095243171629,17.646707660287838,2.235920970973297,0.04361670252252931,0.6140818796487599,-3.674200851780066,C8-Pos-003565,Lipids and lipid-like molecules,Sphingolipids,Higher in Males,
Sqdg(14:0_30:6),-7.012207962409045,21.04891305677284,-2.1593763459102013,0.04257507167031283,0.6140818796487599,-3.6826061942200274,C8-Neg-003807,Lipids and lipid-like molecules,Glycerolipids,Higher in Females,
D-Asparagine,-5.697127412087116,22.59020842644813,-2.155553932136224,0.043519177102082376,0.6140818796487599,-3.694085465519551,Amide-Neg-000331,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Dgdg(2:0_27:3),8.423941566664874,16.67610033398415,2.1566007100875257,0.046659775396100306,0.6140818796487599,-3.712775927345366,C8-Neg-003430,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
D-Glyceric Acid,4.0409754112224485,18.084983967286743,2.137805684332271,0.04392666289310184,0.6140818796487599,-3.717878630332944,Amide-Neg-000135,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Pc(14:1_28:3),3.8151726805114694,20.433080982103256,2.1338903057945253,0.04428048046026427,0.6140818796487599,-3.7237706510434787,C8-Pos-005214,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Asp-Phe,2.1674758949038546,21.358124921896696,2.133176696544802,0.044345242870332424,0.6140818796487599,-3.72484383029119,C18-Pos-001575,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
L-Pyroglutamic Acid,3.5914696293062627,18.509086144204062,2.1260383047576545,0.04499779252408008,0.6140818796487599,-3.7355673565386094,Amide-Pos-000317,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
"2-Methyl-5-{2-[2-(4-Methyl-3,6-Dioxocyclohexa-1,4-Dienyl)Ethoxy]Ethyl}Benzo-1,4-Quinone",-4.075440032891524,19.6664916409109,-2.1231569895926135,0.04526362826552903,0.6140818796487599,-3.7398897080186853,C8-Pos-000610,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
Vitamin D3,-3.575173220459731,21.348525023940386,-2.12184992858974,0.045950972886758444,0.6140818796487599,-3.7429918923428827,C8-Pos-001060,Lipids and lipid-like molecules,Steroids and steroid derivatives,Higher in Females,
2-Furoic Acid,4.403321624662988,18.280519718653387,2.1007985664449333,0.0473750076141187,0.6140818796487599,-3.773310989900294,Amide-Neg-000149,Organoheterocyclic compounds,Furans,Higher in Males,
5-Methylcytidine,2.560976124415215,26.63723187960276,2.0996469330861247,0.04748612074612555,0.6140818796487599,-3.7750266866395368,Amide-Pos-001025,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Higher in Males,
Tetraglyme,4.480191759569113,20.95675641044423,2.0569071920758546,0.05453789118123351,0.6481003873591427,-3.831316799916948,C18-Pos-001141,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
1-(9z-Octadecenoyl)-Sn-Glycero-3-Phosphoethanolamine,-5.919917577584424,17.95259661167648,-2.0579076840562083,0.05167455366384641,0.6481003873591427,-3.836822673294714,C18-Pos-003970,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
N-Acetylglycine,6.557619837145955,21.390548488610676,2.043182196477202,0.05322931557466136,0.6481003873591427,-3.85844194452944,Amide-Neg-000219,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Pc(28:6_10:0cooh),7.679008564883031,20.429608518456078,2.0249521844463616,0.05581180840175394,0.6481003873591427,-3.8771025743616923,C8-Pos-005016,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Proline Betaine,4.352471014993374,20.95210476013561,2.0200489544045372,0.05575622585330228,0.6481003873591427,-3.8922095881165273,Amide-Pos-000448,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
2'-Deoxyadenosine,-11.464554243350602,17.207697122992784,-2.0048889436358612,0.05948351665398466,0.650886941848409,-3.9192707420314887,Amide-Pos-000996,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Higher in Females,
Udp-Β-D-Glucose (Sodium Salt),-1.8497706581762916,19.21434371525549,-1.9984301991873341,0.058213697837548185,0.650886941848409,-3.923547579936385,Amide-Pos-001947,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Higher in Females,
Glycolic Acid,4.428168658303935,18.58864610802909,1.9911992725186038,0.05905687833540854,0.650886941848409,-3.933981571348025,Amide-Neg-000015,Organic acids and derivatives,Hydroxy acids and derivatives,Higher in Males,
Dgdg(6:0_28:2),-5.0471892802201435,19.392302506841254,-1.9497461544772214,0.0641028204487889,0.65689027824326,-3.9933275230874674,C8-Neg-003637,Lipids and lipid-like molecules,Glycerolipids,Higher in Females,
Uridine 5'-Triphosphate Sodium Salt,2.3923376436806474,21.403754021737416,1.9390036512205222,0.06547107643086325,0.65689027824326,-4.008574730183268,Amide-Neg-002149,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Higher in Males,
Dg(2:0_18:2),-8.387111564025245,16.1048130959457,-1.9252850070052263,0.07646134506810034,0.65689027824326,-4.020327214889475,C8-Pos-001468,Lipids and lipid-like molecules,Glycerolipids,Higher in Females,
L-Ascorbic Acid,2.780831411977121,17.577378766749927,1.9214602678057362,0.0677609282324269,0.65689027824326,-4.033355869712876,Amide-Neg-000729,Organoheterocyclic compounds,Dihydrofurans,Higher in Males,
"1,3,5-Tris(3,5-Di-Tert-Butyl-4-Hydroxybenzyl)-1,3,5-Triazine-2,4,6(1h,3h,5h)-Trione",4.1918960223819095,20.949922124943768,1.9019179192140667,0.07103025552467598,0.65689027824326,-4.048693317080821,C8-Pos-004362,Benzenoids,Benzene and substituted derivatives,Higher in Males,
1-Oleoyl-Sn-Glycero-3-Phosphocholine,2.4232261423134496,16.862215407085294,1.9089189932105177,0.07007487660995394,0.65689027824326,-4.051311257994588,C18-Pos-004585,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
"N2-[5-Phenyl-4-(Trifluoromethyl)-1,3-Thiazol-2-Yl]Thiophene-2-Carboxamide",-6.813905645262584,17.99479671764897,-1.9029730033351615,0.0708855478174909,0.65689027824326,-4.056053356897614,Amide-Neg-000749,Organoheterocyclic compounds,Azoles,Higher in Females,
L-Kynurenine,5.924982659722367,22.97142323479664,1.8787893516783465,0.07362662893203427,0.65689027824326,-4.093006655882421,C18-Pos-001046,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Creatine,3.6075086526377285,28.070766608394795,1.876927590101189,0.07389237377241717,0.65689027824326,-4.095588838810983,Amide-Pos-000200,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Ps(24:4_24:4),-9.484407069600392,19.655427133911733,-1.876773174118708,0.07391445246321557,0.65689027824326,-4.095802929700825,C8-Neg-003707,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Dl-Xylose,-7.31725389302216,14.993318801974777,-1.8921773622749427,0.0879330921684011,0.65689027824326,-4.103010767201579,Amide-Neg-000332,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
5-Methyl D-Glutamate,6.307021897534374,21.014850792745293,1.8341751465366285,0.08425832899679779,0.65689027824326,-4.1111676023736425,Amide-Pos-000563,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
D-Phenylalanine,-5.370527620607166,21.90631037966981,-1.8545304373690712,0.07715556888433493,0.65689027824326,-4.126516996007562,Amide-Pos-000583,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
"2,3-Dihydroxypropyl 13-Methyltetradecanoate",-9.780830728447143,20.328782045918544,-1.8489489804226393,0.07798806102722267,0.65689027824326,-4.134185159674004,C8-Pos-000764,Lipids and lipid-like molecules,Glycerolipids,Higher in Females,
3-Isopropoxypropylamine,2.0888027423182347,24.178544707157254,1.8359009291531492,0.07996477905489383,0.65689027824326,-4.152049790558163,Amide-Pos-000244,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Guanosine 5'-Diphosphate (Gdp),-3.7376820784928,20.852710037494358,-1.8208824114234927,0.08229376615488523,0.65689027824326,-4.172504678607596,Amide-Pos-001703,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Higher in Females,
Cytidine 2'_3'-Cyclic Phosphate,3.1396652319083143,21.801883968335446,1.8145475509676134,0.08329364109753096,0.65689027824326,-4.181097848761836,Amide-Neg-001726,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Higher in Males,
Pe(19:1cooh_24:4),-5.118409811674989,16.99489886882164,-1.798008356747922,0.0866125732012046,0.65689027824326,-4.181838168311678,C8-Neg-003487,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
L-Tyrosine,3.2064031345673145,21.06685969004434,1.8070979426338958,0.08448290964144158,0.65689027824326,-4.191176614014234,C18-Pos-000832,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Acrylic Acid,4.5291998971547205,21.085900474947227,1.760159336684624,0.10395493257238225,0.65689027824326,-4.195782069174454,Amide-Neg-000001,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Lpc(16:2),7.552705195218791,19.43835599148379,1.797103610378102,0.08610147415571742,0.65689027824326,-4.2046529130429695,C8-Neg-001880,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Adenosine 3'5'-Cyclic Monophosphate,3.328912803739186,22.627849160121098,1.790552881991123,0.08717682530270539,0.65689027824326,-4.2134575874173334,C18-Pos-002092,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Higher in Males,
"1,3-Benzodioxolylbutanamine (Bdb)",1.7254036185515336,25.514469076573562,1.7850919397345812,0.08808211759052903,0.65689027824326,-4.2207803105573936,C18-Pos-000931,Organoheterocyclic compounds,Benzodioxoles,Higher in Males,
"D-Fructose 1,6-Bisphosphate",4.520914105889965,21.508365380180546,1.7797491483584327,0.08897565512385064,0.65689027824326,-4.227929417726304,Amide-Neg-001874,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Ps(14:2_29:7),3.045138002457238,21.437949694061214,1.7715164211862788,0.0903677913884025,0.65689027824326,-4.238915992860056,C8-Neg-003509,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
2-Arachidonoyl Glycerol,6.556179287454226,16.745763175725383,1.7252692850003428,0.10267646465133413,0.65689027824326,-4.263059162478042,C8-Pos-001012,Lipids and lipid-like molecules,Endocannabinoids,Higher in Males,
N-Methylcyclohexylamine,-8.88865973396224,18.05227564062134,-1.7467461568790197,0.09466988726164798,0.65689027824326,-4.271754431056367,C18-Pos-000219,Organic nitrogen compounds,Organonitrogen compounds,Higher in Females,
D-(+)-Glucose,5.33103293138774,18.797435757465806,1.7464062985796376,0.09473011432764135,0.65689027824326,-4.272202702991629,Amide-Neg-000605,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Pc(18:2_20:4cooh),3.9472891808876254,19.927963888370915,1.739983461331625,0.09587450624985257,0.65689027824326,-4.280662701990634,C8-Pos-005013,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Ps(20:1_24:6),2.070557534877225,21.75612800224696,1.739794120215143,0.09590842097929322,0.65689027824326,-4.280911759605049,C8-Neg-003556,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Ps(18:0_24:6),5.282812409428335,17.486150437855173,1.7384946688692062,0.09680952514269461,0.65689027824326,-4.2842210404443986,C8-Neg-003479,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Pc(18:1_5:1cho),2.1122333150943624,19.26297918330438,1.7160556861633958,0.10681228693889742,0.65689027824326,-4.285794003040156,C8-Neg-002843,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
4-Piperidinecarboxamide,11.247632388711397,19.21819065661258,1.6551489901616872,0.12392702750813656,0.65689027824326,-4.303909688840024,Amide-Pos-000314,Organoheterocyclic compounds,Piperidines,Higher in Males,
Solanidine,-3.1815403127912263,18.306150296594375,-1.7215021154718133,0.09923362569549157,0.65689027824326,-4.304881270280514,C8-Pos-001317,Lipids and lipid-like molecules,Steroids and steroid derivatives,Higher in Females,
Bis(Methylbenzylidene)Sorbitol,10.110555707418579,17.028558103303713,1.7007504469261256,0.1045365991135414,0.65689027824326,-4.305463942716159,C8-Pos-001076,Phenylpropanoids and polyketides,Cinnamyl alcohols,Higher in Males,
Trans-3-Indoleacrylic Acid,10.043918866940295,15.872244253649683,1.708412478093787,0.1030834715544293,0.65689027824326,-4.3144499086248675,Amide-Pos-000658,Organoheterocyclic compounds,Indoles and derivatives,Higher in Males,
Gly-Asp,2.505683356614768,21.190626169152733,1.7135612996070277,0.10070748668689906,0.65689027824326,-4.315230025688099,Amide-Pos-000690,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Dl-P-Hydroxyphenyllactic Acid,5.5952645642962215,21.084548384610773,1.645150408660607,0.11734893716975395,0.65689027824326,-4.318711273268669,Amide-Neg-000783,Benzenoids,Benzene and substituted derivatives,Higher in Males,
Ps(23:1_17:2),-4.264548956658619,20.20666346754718,-1.6920521168032052,0.10479367020379421,0.65689027824326,-4.3430874454755815,C8-Neg-003419,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Triethyleneglycol Bis(2-Ethylhexanoate),1.6775948660292697,19.33769179800047,1.68773666725626,0.10563023333790166,0.65689027824326,-4.34864573300682,C8-Pos-001521,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Pc(24:6_14:1),4.0191532548428635,17.437654073302543,1.6876291125775382,0.10565115529024743,0.65689027824326,-4.3487841309223105,C8-Pos-004762,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Pi(18:0_22:6),14.399926741656358,18.847622350326215,1.679093223859603,0.10732283247163987,0.65689027824326,-4.35974728298802,C8-Pos-005434,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
L(+)-Ornithine,4.699953688406551,24.147198587378288,1.655615855674864,0.11427740697018676,0.65689027824326,-4.363971231399756,Amide-Pos-000376,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Gly-Met-Arg,6.347610851594707,17.032353621320393,1.6703131239356888,0.10906565299357675,0.65689027824326,-4.370981594240703,C8-Pos-001359,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
N-Acetyl-1-Aspartylglutamic Acid,23.341880335420793,24.57907822303517,1.5707731611512126,0.1423506747796756,0.65689027824326,-4.371070058027142,C18-Pos-001811,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Pc(9:0_28:7),13.057034976474167,17.974074207391617,1.6369092044662292,0.11733778552291127,0.65689027824326,-4.371620298696456,C8-Pos-004628,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Asparagine,2.554391711006933,20.928021088792192,1.6676477545140131,0.11027472563162746,0.65689027824326,-4.375488545879396,Amide-Pos-000372,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Lpc(23:6),6.46016839742321,20.46429801702843,1.5878548792930824,0.134740469324364,0.65689027824326,-4.3918125222843205,C8-Neg-002622,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Dl-Alanine,5.134266374494309,15.84686601857736,1.6438813901060183,0.11445728215058357,0.65689027824326,-4.404539284775225,Amide-Neg-000047,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Acetyltributyl Citrate,2.387491645327043,21.383388762541163,1.6391008536978517,0.11545601493564941,0.65689027824326,-4.410566299370901,C18-Pos-002968,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
D-Lysine,-2.01816802607504,22.20250742682454,-1.6295544508750568,0.11889438303946633,0.65689027824326,-4.411624626781277,Amide-Pos-000316,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Pe(O-17:3_21:1),4.434887529097572,20.78128876872872,1.616691492827654,0.12248174662880144,0.65689027824326,-4.413654680716728,C8-Pos-004072,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Ps(23:2_21:0),-13.243429983470335,17.893376796478552,-1.5878872923499168,0.13325017988803659,0.65689027824326,-4.4136992544083995,C8-Neg-003596,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
1-Β-D-Arabinofuranosyluracil 5'-Monophosphate,2.1406258587941176,21.543387937785667,1.636469682284847,0.11600882928536109,0.65689027824326,-4.413877954571641,C18-Neg-001407,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Higher in Males,
D-(-)-Mannitol,3.739305169075816,21.073538022636047,1.6041395141339398,0.12440800349702746,0.65689027824326,-4.417241872237593,Amide-Neg-000787,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Cytarabine,1.7236369533452955,24.815699559392545,1.6269494248199854,0.11802766809409722,0.65689027824326,-4.425827245238817,Amide-Pos-000937,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleosides,Higher in Males,
Cl(18:0_17:1cho_22:4_22:4),2.8669121471081813,24.198361053105295,1.6088313300733699,0.12195116002265652,0.65689027824326,-4.44842386388577,C8-Neg-003242,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
2-Aminocaprylate,5.246556137030253,23.541961252943338,1.5037997400635452,0.15862195580156646,0.674429127034273,-4.457763432362864,C18-Pos-000695,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Creatinine,8.42495258806372,15.656573322366373,1.5524069661703572,0.13629518917762548,0.65689027824326,-4.457796290180717,Amide-Pos-000193,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
D-Glucose 6-Phosphate,-1.5802445477935665,22.465432969670946,-1.5454677311958034,0.14315359314967352,0.65689027824326,-4.48175823628564,Amide-Neg-001431,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
Pe 18:0_24:5,2.1795148998654077,19.61678578477022,1.5817405458838147,0.12802057894774005,0.65689027824326,-4.4818550070678835,C8-Pos-004731,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphocholine,-2.037662075928698,21.36522412059556,-1.5804402464551524,0.12974129663437586,0.65689027824326,-4.482173629128927,Amide-Pos-002276,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Carnosine,6.9835345266965625,18.845080083894064,1.5801299014560213,0.1283892060917166,0.65689027824326,-4.483829058427398,Amide-Pos-000849,Organic acids and derivatives,Peptidomimetics,Higher in Males,
Acetyl-Β-Methylcholine,2.643962589332788,28.669805146265904,1.5746477942266404,0.12965050887165852,0.65689027824326,-4.490536619335238,Amide-Pos-000561,Organic nitrogen compounds,Organonitrogen compounds,Higher in Males,
Nicotinamide,3.90894133156544,19.71028826066134,1.5728789572534636,0.13005966504480307,0.65689027824326,-4.492697069347969,C18-Pos-000286,Organoheterocyclic compounds,Pyridines and derivatives,Higher in Males,
Xanthosine 5'-Monophosphate,1.64709671183571,24.61059199210195,1.5593526269357105,0.13322403434372712,0.65689027824326,-4.509156761043768,Amide-Pos-001479,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Higher in Males,
Amifampridine,3.037146783088388,24.837167363304513,1.5510813366825766,0.1351902421177141,0.65689027824326,-4.519168143850901,Amide-Pos-000167,Organoheterocyclic compounds,Pyridines and derivatives,Higher in Males,
Pc(20:0_18:1),2.3054658728722566,17.74065281325025,1.545275613027593,0.1372615336215813,0.65689027824326,-4.524100120868862,C8-Pos-004510,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Histamine,8.805732861066348,15.919690361591458,1.3780510100631809,0.1957264312557202,0.7093524801560814,-4.526549104617516,Amide-Neg-000145,Organic nitrogen compounds,Organonitrogen compounds,Higher in Males,
Citraconic Acid,-6.662226114939386,22.516181260624183,-1.4577692214415123,0.17301230178057134,0.6818040559022727,-4.527705467237059,Amide-Neg-000307,Lipids and lipid-like molecules,Fatty Acyls,Higher in Females,
Beta-Alanine,-10.668159092050916,16.777797043403623,-1.4340134019956203,0.17529502908379269,0.6818040559022727,-4.529875625587035,Amide-Pos-000026,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
2-Oxoadipic Acid,5.709846705722451,24.06493628046783,1.5370468821320464,0.13858124780282655,0.65689027824326,-4.536061420643769,Amide-Neg-000587,Organic acids and derivatives,Keto acids and derivatives,Higher in Males,
Pc(6:0cooh_30:1),-11.561547318895212,17.094115746203638,-1.5144996537828328,0.14732180883378185,0.6582028774977081,-4.5365004612855735,C8-Pos-004874,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Pro-Asp,-6.637998868184551,18.76243535771648,-1.5353074123344583,0.13900637870586996,0.65689027824326,-4.5381469742020855,Amide-Pos-000866,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
