Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class,Direction,FDR_label
1-Hexadecanoyl-Sn-Glycero-3-Phosphoethanolamine,0.13622371731854666,18.728926528869376,2.807595082403415,0.010274502294283762,0.194873060181582,-2.7953663777585187,C18-Pos-003617,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Dodecyl Sulfate,0.14321381599776098,23.98602530036321,2.7982833307513704,0.011908127398246078,0.19928601440005936,-2.8489193782688718,C8-Neg-000223,Organic acids and derivatives,Organic sulfuric acids and derivatives,Increases with GW,
Pe 16:1_16:1,-0.16673902538531551,20.195823426227083,-2.751328390448012,0.011670158923334098,0.19928601440005936,-2.9087388254582494,C8-Pos-003535,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Pi(18:0_22:6),0.7489060104790126,18.847622350326215,2.7507618308306885,0.011685086475443739,0.19928601440005936,-2.9098751377879384,C8-Pos-005434,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
1-Oleoyl-2-Myristoyl-Sn-Glycero-3-Phosphocholine,0.1640337527995184,16.50791891185648,2.747815131462164,0.011763017563315357,0.19928601440005936,-2.9157834249718446,Amide-Pos-002228,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Triethyl Phosphate,0.19049332003752437,26.161378818514855,2.719072734432547,0.012875560610254532,0.20931982820670939,-2.9875256387215647,C18-Pos-000839,Organic acids and derivatives,Organic phosphoric acids and derivatives,Increases with GW,
Guanosine 5'-Diphosphate (Gdp),-0.17240140938393453,20.852710037494358,-2.6456445902910137,0.014790228131770645,0.22900208236485672,-3.118803198235186,Amide-Pos-001703,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Decreases with GW,
Lithocholic Acid,-0.294023378928015,26.972544125299127,-2.642589746572646,0.0148911723154652,0.22900208236485672,-3.124816706852638,C8-Neg-000679,Lipids and lipid-like molecules,Steroids and steroid derivatives,Decreases with GW,
Maleic Acid,0.20708143269707113,18.44418668202673,2.641147169526473,0.015691226968879445,0.23330789392102894,-3.1520816479243208,Amide-Neg-000196,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Lpe 34:1,0.32265121675499975,16.52553434533489,2.59588379473162,0.022249349301854834,0.28133066117234223,-3.1571184589568904,C8-Pos-003647,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
N-Acetyl-1-Aspartylglutamic Acid,0.932783238741763,24.57907822303517,2.686602706934373,0.019871984376564115,0.2629571886108135,-3.1878686476473748,C18-Pos-001811,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Pc(28:6_10:0cooh),0.30007131116872915,20.429608518456078,2.609352739729625,0.016401257920634724,0.23330789392102894,-3.202079010791349,C8-Pos-005016,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Pe(16:1_20:4),0.22789389529172033,21.571051086718445,2.600536242148709,0.024772675602336022,0.28250123582109765,-3.208042946837382,C8-Pos-003942,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Prolinamide,0.10305970316188062,19.176597814729476,2.599968565390654,0.016368898177830223,0.23330789392102894,-3.208359954832185,Amide-Pos-000230,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Asparagine,0.12518280777968266,20.928021088792192,2.567318479507326,0.017978969947116532,0.24357223571212636,-3.2811616589886405,Amide-Pos-000372,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
N-Acetylglycine,0.2610848805890252,21.390548488610676,2.5624401437624695,0.017782980552525442,0.24357223571212636,-3.2813564417768704,Amide-Neg-000219,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Ps(15:0_25:3),-0.2232664115935968,25.893779436061074,-2.4920984454755275,0.02706520792548464,0.28250123582109765,-3.2954117489233123,C8-Neg-003418,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Acrylic Acid,0.21327100030000096,21.085900474947227,2.4418108370833056,0.031150590648566928,0.28250123582109765,-3.4440953954926212,Amide-Neg-000001,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
L-Ascorbic Acid,0.11350095579463908,17.577378766749927,2.4704007686122984,0.021749480909433773,0.2812603326697231,-3.4580427450092053,Amide-Neg-000729,Organoheterocyclic compounds,Dihydrofurans,Increases with GW,
Pc(6:0cooh_30:1),-0.6400933602399659,17.094115746203638,-2.4355596928948056,0.02553231730152593,0.28250123582109765,-3.476899361856861,C8-Pos-004874,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
L-Kynurenine,0.24468308389368348,22.97142323479664,2.4440275607635567,0.02302952834686721,0.28250123582109765,-3.5080337650738325,C18-Pos-001046,Organic oxygen compounds,Organooxygen compounds,Increases with GW,
Γ-Aminobutyric Acid,-0.10720257247998446,16.560962722989782,-2.440929008422209,0.02362265179901899,0.28250123582109765,-3.522956443340135,Amide-Neg-000114,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
Creatine,0.1464872057963222,28.070766608394795,2.4007723410196413,0.025281243444366656,0.28250123582109765,-3.58938576452633,Amide-Pos-000200,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
D-Glucose 6-Phosphate,-0.07847233281291541,22.465432969670946,-2.3852813573989113,0.030756706731081922,0.28250123582109765,-3.614878870831814,Amide-Neg-001431,Organic oxygen compounds,Organooxygen compounds,Decreases with GW,
Acetyl-Β-Methylcholine,0.12693103311933657,28.669805146265904,2.381261471990845,0.02636215286618135,0.28250123582109765,-3.6258151783836077,Amide-Pos-000561,Organic nitrogen compounds,Organonitrogen compounds,Increases with GW,
Putrescine,0.18306960052146462,25.25662601456853,2.3692770991802656,0.027047088904997355,0.28250123582109765,-3.648108312174349,Amide-Pos-000025,Organic nitrogen compounds,Organonitrogen compounds,Increases with GW,
L-Ornithine,0.07857267363998632,19.750215685546483,2.347643554195819,0.028325212718455416,0.28250123582109765,-3.6881881703303305,Amide-Neg-000344,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
D-Panthenol,0.11602232285460137,28.5350757958115,2.238204242803161,0.03742044562437826,0.2916744323324826,-3.716720672969979,C18-Pos-001025,Organic oxygen compounds,Organooxygen compounds,Increases with GW,
Palmitoyl Ethanolamide,-0.11628490535175648,17.8050755612734,-2.3240480791353644,0.029782495327803946,0.28250123582109765,-3.731661201283994,C8-Pos-000497,Organic acids and derivatives,Carboximidic acids and derivatives,Decreases with GW,
Dgdg(6:0_28:2),-0.19054906328848847,19.392302506841254,-2.3187100570366965,0.03012159631532677,0.28250123582109765,-3.741460759770734,C8-Neg-003637,Lipids and lipid-like molecules,Glycerolipids,Decreases with GW,
Cocamidopropyl Betaine,0.10416880218155368,21.38427070981652,2.315698984543773,0.0303144373671577,0.28250123582109765,-3.7469826959984265,C18-Pos-002221,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Tg(28:6_14:3cho),-0.07391985862711375,19.042948936387475,-2.3105233209694918,0.03064855832007507,0.28250123582109765,-3.756464419237829,C8-Pos-003929,Lipids and lipid-like molecules,Glycerolipids,Decreases with GW,
Dl-P-Hydroxyphenyllactic Acid,0.2830654928005374,21.084548384610773,2.179858090074606,0.04283855945016818,0.3085460800904518,-3.759933856689111,Amide-Neg-000783,Benzenoids,Benzene and substituted derivatives,Increases with GW,
1-Oleoyl-Sn-Glycero-3-Phosphocholine,0.09218564823477797,16.862215407085294,2.3048762640338074,0.03151158331556019,0.28250123582109765,-3.7737986960328622,C18-Pos-004585,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Pe(P-11:0_23:0),-0.3536587437680128,20.999748106066686,-2.285428531749314,0.03231700129078958,0.28250123582109765,-3.802260490399951,C8-Pos-003830,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Pc(24:6_14:1),0.172630839188341,17.437654073302543,2.2833472868447733,0.032459044898219956,0.28250123582109765,-3.806045318164551,C8-Pos-004762,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
2-Oxobutanoic Acid,0.26748830973324017,21.696379868668057,2.282821227696413,0.032495038482195815,0.28250123582109765,-3.807001653770935,Amide-Neg-000108,Organic acids and derivatives,Keto acids and derivatives,Increases with GW,
Gly-Asp,0.10593315841906074,21.190626169152733,2.282004649704405,0.03255098209538781,0.28250123582109765,-3.80848587127294,Amide-Pos-000690,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
1-Linoleoyl Glycerol,0.08396208924233034,18.827034040639184,2.2788467876654437,0.032768157406313614,0.28250123582109765,-3.814222650505074,C8-Pos-000787,Lipids and lipid-like molecules,Fatty Acyls,Increases with GW,
Solanidine,-0.13309636609183526,18.306150296594375,-2.268545401717758,0.033485863481585346,0.2843799450898815,-3.8329038932974173,C8-Pos-001317,Lipids and lipid-like molecules,Steroids and steroid derivatives,Decreases with GW,
Phloretic Acid,0.1157722725725661,29.300223310658545,2.2570195875642116,0.034305892915459296,0.2846075643561543,-3.8537455155924905,C18-Pos-000567,Phenylpropanoids and polyketides,Phenylpropanoic acids,Increases with GW,
"2-Methyl-5-{2-[2-(4-Methyl-3,6-Dioxocyclohexa-1,4-Dienyl)Ethoxy]Ethyl}Benzo-1,4-Quinone",-0.13688215812618207,19.6664916409109,-2.2462887986263005,0.03508580360015531,0.2846075643561543,-3.8730920793787673,C8-Pos-000610,Organic oxygen compounds,Organooxygen compounds,Decreases with GW,
Delta-Valerobetaine,0.06213903499922151,29.254776585367914,2.2387264160555964,0.035645117074515224,0.2846075643561543,-3.8866928212177685,Amide-Pos-000558,Lipids and lipid-like molecules,Fatty Acyls,Increases with GW,
Cytidine 2'_3'-Cyclic Phosphate,0.12282181051382875,21.801883968335446,2.2359992416760726,0.03584880515987993,0.2846075643561543,-3.8915907456123144,Amide-Neg-001726,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Increases with GW,
6-Chloropicolinic Acid,0.086534743246791,22.42647423124505,2.2338029791126095,0.036013610955436044,0.2846075643561543,-3.895532530854984,Amide-Pos-000636,Organoheterocyclic compounds,Pyridines and derivatives,Increases with GW,
Amifampridine,0.13722491713558757,24.837167363304513,2.2075620267041773,0.03803679607046223,0.29247212113639204,-3.9424457632432444,Amide-Pos-000167,Organoheterocyclic compounds,Pyridines and derivatives,Increases with GW,
5-Methyl D-Glutamate,0.2537475842800703,21.014850792745293,2.1085838317115,0.050177440009522095,0.32766618949364706,-3.9469719966284207,Amide-Pos-000563,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Pc(26:6_21:6cho),0.3862502795097491,17.95355808767287,2.0860075140555527,0.057348504646495865,0.33791963873097386,-3.973446682554435,C8-Pos-005464,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Acetyltributyl Citrate,0.10121174366072502,21.383388762541163,2.1887989410578332,0.039546208440398835,0.2964608719406168,-3.975780704870458,C18-Pos-002968,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Vidarabine Phosphate,0.12332924448678376,20.383433347414933,2.1881717973734105,0.03959758570735831,0.2964608719406168,-3.9768918572513385,C18-Pos-002279,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Increases with GW,
Pc O-42:6,-0.19702776142110492,20.77472030519866,-2.181076742113245,0.040183063022220786,0.2969371799953718,-3.9894488400883406,C8-Pos-004947,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Pe(19:4_19:4),-0.08229090751903972,19.88825807069088,-2.147252021985641,0.049855448498977085,0.32766618949364706,-4.009945322444844,C8-Pos-004114,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Pc(19:1cooh_23:3),0.5350675357191925,15.593595430269243,1.9700559556720745,0.0724765884648533,0.3807244135269996,-4.030902469147819,C8-Neg-003578,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Sarcosine,-0.26828168519660256,24.682350109492706,-2.152397268588678,0.04263044458091163,0.3085460800904518,-4.039945968416976,Amide-Pos-000068,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
1-(9z-Octadecenoyl)-Sn-Glycero-3-Phosphoethanolamine,-0.19327351301750112,17.95259661167648,-2.1163803295140577,0.04589444195993592,0.3264242184400442,-4.102762075604052,C18-Pos-003970,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Pe(22:3_26:5),-0.09499039863920218,17.97499355341092,-2.1014702609391307,0.047310308415753496,0.32766618949364706,-4.128567411604925,C8-Neg-003594,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
N-Acetyl-L-Methionine,-0.25283249668212676,24.001874454376654,-2.1013241891392878,0.04732437163410287,0.32766618949364706,-4.128819640708323,Amide-Neg-000866,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
Hexanoylcarnitine,0.16714126186806424,17.728169866198748,2.0943200940903495,0.048003123457478925,0.32766618949364706,-4.1409006300429825,Amide-Pos-001033,Lipids and lipid-like molecules,Fatty Acyls,Increases with GW,
Dihydroxyacetone Phosphate,0.3129905632534123,15.933017970004407,2.0731259005731566,0.05133765451945774,0.3282148923772073,-4.147517457040985,Amide-Neg-000658,Organic oxygen compounds,Organooxygen compounds,Increases with GW,
(2r)-3-Hydroxyisovaleroylcarnitine,0.07729023306589407,26.054315701558952,2.0741554290048487,0.050006315428511014,0.32766618949364706,-4.175535135898597,C18-Pos-001425,Lipids and lipid-like molecules,Fatty Acyls,Increases with GW,
Tg(2:0_11:0_23:4),-0.13714018930650054,19.92711281894775,-2.0707463051068626,0.05035229369387942,0.32766618949364706,-4.181368977510398,C8-Pos-003290,Lipids and lipid-like molecules,Glycerolipids,Decreases with GW,
Succinic Acid,0.14406847302295744,20.558372136986907,2.067575920180366,0.0506759660376818,0.32766618949364706,-4.186788638242197,Amide-Neg-000221,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphocholine,-0.08546000125511087,21.36522412059556,-2.049829816238093,0.05376607341297259,0.3342224700127871,-4.206761418043718,Amide-Pos-002276,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Progesterone,0.09230385533619188,16.436550010241703,1.9831202186335386,0.061300216765895504,0.35232144787671255,-4.2250278495488685,C8-Pos-000616,Lipids and lipid-like molecules,Steroids and steroid derivatives,Increases with GW,
N-Methylcyclohexylamine,-0.3297115185410931,18.05227564062134,-2.040980153849758,0.05346537092280132,0.3342224700127871,-4.232037685887192,C18-Pos-000219,Organic nitrogen compounds,Organonitrogen compounds,Decreases with GW,
Guanosine-5'-Monophosphate,0.09303202928202337,18.367110683610292,2.031292076415487,0.05451505250066301,0.3342224700127871,-4.248424196540311,C18-Pos-002454,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Increases with GW,
Acetyl-D-Alanine,-0.3484817586155489,19.771732442824415,-2.0302698708296125,0.054626871197169066,0.3342224700127871,-4.250150140119779,Amide-Neg-000316,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
Hex1cer(D24:2_12:0),0.1387190005798655,20.390740991546885,1.9784996377204815,0.06956646310333685,0.3807244135269996,-4.264819422085137,C8-Pos-004241,Lipids and lipid-like molecules,Sphingolipids,Increases with GW,
2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphoserine,0.07826389258145093,17.708060207325516,2.0166534485243903,0.05613598593951277,0.33665540441023445,-4.273085457694156,Amide-Pos-002283,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
2-Oxoadipic Acid,0.23774947672033367,24.06493628046783,2.016013251122244,0.05620784432156814,0.33665540441023445,-4.27416125610983,Amide-Neg-000587,Organic acids and derivatives,Keto acids and derivatives,Increases with GW,
L-Valine,0.17007190638812475,18.008165350874705,2.0036935953395414,0.05760668709473544,0.33791963873097386,-4.294818725124639,Amide-Neg-000214,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
Uracil,0.28544282803150817,20.704452220603567,1.9909626619681209,0.05969536762908759,0.3465986140913351,-4.309865217081903,Amide-Pos-000180,Organoheterocyclic compounds,Diazines,Increases with GW,
"1,2-Dimyristoyl-Sn-Glycero-3-Pc",-0.21935654333600588,14.589238166148915,-1.890619901488299,0.08544703369171777,0.3952793672405481,-4.325885592903014,C8-Pos-003474,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Cerp(D18:0_20:3),0.28233724163449997,17.646707660287838,1.7729483341059689,0.09976659104528572,0.4149567545471005,-4.362131567782917,C8-Pos-003565,Lipids and lipid-like molecules,Sphingolipids,Increases with GW,
Pc(20:4cooh_23:6),-0.11834335918758403,19.414064248563797,-1.9597969893647567,0.0628455792118714,0.3567506958724708,-4.367725850183325,C8-Neg-003538,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Diethyl Phosphate,0.10354448626274995,26.74314289764745,1.9559450294292995,0.06332481596330326,0.3567506958724708,-4.374070866296046,C18-Pos-000645,Organic acids and derivatives,Organic phosphoric acids and derivatives,Increases with GW,
Cl(18:0_20:1cho_23:1_21:2),1.0323409344656957,15.263164794344641,1.7637290431147923,0.10136273785095126,0.4149567545471005,-4.4025415832022485,C8-Neg-003309,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
Tg(20:2cho_26:3),0.13532031785671175,19.844525470376002,1.9314313850537934,0.06645095089928646,0.37069206923229403,-4.414248454741187,C8-Pos-004352,Lipids and lipid-like molecules,Glycerolipids,Increases with GW,
Pc(17:4cooh_23:5),0.3144157254014018,15.518151405119061,1.870381211510298,0.08257920353488533,0.3948499304949079,-4.459318596876059,C8-Pos-005012,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
"1,2-Dieicosenoyl-Sn-Glycero-3-Phosphocholine",-0.062321822604993055,18.639715475178985,-1.7465987936095722,0.10123123891985523,0.4149567545471005,-4.4698084914799505,C8-Pos-004898,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Pe(15:0_27:7),-0.09637170253435595,20.11156811349039,-1.8964524552904232,0.0711467239361697,0.3807244135269996,-4.470967720237471,C8-Pos-004870,Lipids and lipid-like molecules,Glycerophospholipids,Decreases with GW,
Pe(18:0_20:4),0.04333572812339443,19.512881161218967,1.893907866554188,0.0714994123289086,0.3807244135269996,-4.475065492939946,C8-Pos-004202,Lipids and lipid-like molecules,Glycerophospholipids,Increases with GW,
2-Arachidonoyl Glycerol,0.22935126238546735,16.745763175725383,1.8129998404337049,0.08759357895105067,0.3957237315192443,-4.484880213140791,C8-Pos-001012,Lipids and lipid-like molecules,Endocannabinoids,Increases with GW,
D-(+)-Glucose,0.18253503815160094,18.797435757465806,1.8836114065552039,0.07294221777891562,0.3807244135269996,-4.491607185911703,Amide-Neg-000605,Organic oxygen compounds,Organooxygen compounds,Increases with GW,
L-Hydroxyproline,0.12058501864109869,20.502607834756574,1.882092403386783,0.07315721238499248,0.3807244135269996,-4.494042139547929,Amide-Pos-000349,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
1-Β-D-Arabinofuranosyluracil 5'-Monophosphate,0.0780484470054497,21.543387937785667,1.8795012093061474,0.07352524053888727,0.3807244135269996,-4.498192603463622,C18-Neg-001407,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Increases with GW,
Phosphocreatine,0.12726646348836257,19.1396740345955,1.8783668770964213,0.07368685887983412,0.3807244135269996,-4.500008255072754,Amide-Neg-001041,Organic acids and derivatives,Carboxylic acids and derivatives,Increases with GW,
L-Threonic Acid Calcium Salt,0.08716921915026246,21.55796557101122,1.771475584277117,0.09447211065082135,0.40417015759637104,-4.501573620869914,Amide-Neg-000405,Organic oxygen compounds,Organooxygen compounds,Increases with GW,
"8z,11z,14z-Eicosatrienoic Acid",-0.148140145258579,19.1197338021375,-1.8742825028454624,0.07427137065289448,0.3807244135269996,-4.506539415659249,C8-Neg-000432,Lipids and lipid-like molecules,Fatty Acyls,Decreases with GW,
Adenosine Triphosphate (Atp),-0.25065301281410557,18.091461725447964,-1.8169908418752487,0.08428278936428732,0.3948499304949079,-4.514202385762472,Amide-Neg-001422,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Decreases with GW,
Xanthosine 5'-Monophosphate,0.062446165687049374,24.61059199210195,1.8622679118470615,0.0760143108239793,0.3861798469539663,-4.525692933571379,Amide-Pos-001479,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Increases with GW,
3-Isopropoxypropylamine,0.0668476562410355,24.178544707157254,1.8507559092072237,0.07771769979671606,0.38892843818203576,-4.54396286143044,Amide-Pos-000244,Organic oxygen compounds,Organooxygen compounds,Increases with GW,
D-Gluconic Acid,0.21289510177505272,20.16674609345465,1.849387359324984,0.07792239359007395,0.38892843818203576,-4.5461294104751016,Amide-Neg-000920,Organic oxygen compounds,Organooxygen compounds,Increases with GW,
L-Histidine,-0.172593431186386,19.90171189996868,-1.8357613392920062,0.07998615953697087,0.3948499304949079,-4.567638035333488,Amide-Pos-000536,Organic acids and derivatives,Carboxylic acids and derivatives,Decreases with GW,
Cytidine 5'-Diphosphate,0.07468365323509844,24.958270341413854,1.829979176666532,0.08087616670000118,0.3948499304949079,-4.576730592316161,Amide-Pos-001621,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Increases with GW,
