Group,N_metabolites,Category,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,Group_display,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Significant_nominal,Direction
R-HSA-1483213;R-HSA-9845614;WP1422;WP2525;WP2533;WP3933;WP4142;WP4722;WP4725;WP4726;WP5090;WP5194,1,Pathways,92,0.26023620261718894,18.41302970135422,18.161335533043317,-0.019856730715606712,R-HSA-1483213;R-H...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
WP4947,1,Pathways,92,0.26023620261718894,24.30106173879834,24.079551332842875,-0.013210837024898371,WP4947,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00270;map00450;R-HSA-156581;R-HSA-1614635;R-HSA-166520;R-HSA-187015;R-HSA-187024;R-HSA-187037;R-HSA-2161522;R-HSA-2161541;R-HSA-2408508;R-HSA-417973;R-HSA-418038;R-HSA-425397;R-HSA-5619063;R-HSA-5683826;R-HSA-73942;R-HSA-73943;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9660821;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP3580;WP4224;WP4292;WP4485;WP4504;WP4792;WP4900;WP5078;WP5408;WP80,1,Pathways,92,0.26023620261718894,20.892985396538542,20.63889774439931,-0.017652730456129372,map00270;map00450...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00592;R-HSA-1368082;R-HSA-1368108;R-HSA-1592230;R-HSA-1655829;R-HSA-1989781;R-HSA-2046104;R-HSA-2046105;R-HSA-2151201;R-HSA-2426168;R-HSA-2453902;R-HSA-381340;R-HSA-400206;R-HSA-400253;R-HSA-425397;R-HSA-5619108;R-HSA-6806667;R-HSA-804914;R-HSA-9707564;R-HSA-9707616;R-HSA-975634;R-HSA-9843745;WP4586;WP4723;WP4853;WP5137;WP5324,1,Pathways,52,0.26023620261718894,18.708857119739328,18.846586006675654,0.010581777576873352,map00592;R-HSA-13...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Males
map00250;map00340;map00410;map00640;R-HSA-112310;R-HSA-352230;R-HSA-442660;R-HSA-5619094;R-HSA-70921;R-HSA-73621;R-HSA-888590;R-HSA-888593;R-HSA-8956319;R-HSA-8963693;WP106;WP4022;WP4157;WP4225;WP4486;WP4583;WP4584;WP4686;WP5313,1,Pathways,37,0.2628903364198473,17.493314350624477,16.30078550525639,-0.1018621667224739,map00250;map00340...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
WP4686,1,Pathways,53,0.28547630885188235,30.87551161066671,30.910505610485494,0.001634210381840309,WP4686,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Males
map00250;map00480;map00590;map00620;R-HSA-1222499;R-HSA-1222538;R-HSA-1222556;R-HSA-156581;R-HSA-156590;R-HSA-1614517;R-HSA-1614558;R-HSA-1614635;R-HSA-174403;R-HSA-196741;R-HSA-196836;R-HSA-204174;R-HSA-2142688;R-HSA-2142691;R-HSA-2142712;R-HSA-2142770;R-HSA-2162123;R-HSA-2408499;R-HSA-2408550;R-HSA-3299685;R-HSA-499943;R-HSA-5423646;R-HSA-5579022;R-HSA-5579029;R-HSA-5628897;R-HSA-70268;R-HSA-8963684;R-HSA-8963691;R-HSA-9018676;R-HSA-9018677;R-HSA-9018679;R-HSA-9018896;R-HSA-9020265;R-HSA-9023661;R-HSA-9026395;R-HSA-9026762;R-HSA-9026766;R-HSA-9635486;R-HSA-9748787;R-HSA-9753281;R-HSA-9759218;R-HSA-9861718;WP100;WP1438;WP1495;WP2333;WP2436;WP2525;WP314;WP3287;WP4233;WP4290;WP4313;WP4487;WP4504;WP4518;WP4584;WP4900;WP5030;WP5171;WP5213;WP5233;WP5238;WP692,1,Pathways,91,0.28547630885188235,23.1982062595589,22.869862642030643,-0.02056555620621739,map00250;map00480...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
R-HSA-114508;R-HSA-426048;WP3869;WP4321;WP5094,1,Pathways,31,0.3020002005411339,16.467043132644697,16.94846866160225,0.041573403938314206,R-HSA-114508;R-HS...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Males
map00250;WP4686,1,Pathways,33,0.30668506590418065,21.074801042838807,20.621477087384594,-0.031371336811993604,map00250;WP4686,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00561;R-HSA-5652084;R-HSA-70350;WP5166;WP5178,1,Pathways,90,0.3123214216762162,18.22858489021929,17.941383044354197,-0.022911460018356814,map00561;R-HSA-56...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-8849175;WP3953;WP4583;WP4589,1,Pathways,54,0.3123214216762162,15.100984401191344,16.175916901836754,0.09920489217704398,R-HSA-352230;R-HS...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Males
map00052;map00520;WP3602;WP4784;WP4900;WP500;WP5173;WP5312;WP5314;WP5345;WP698,1,Pathways,90,0.3123214216762162,19.274678846279496,19.154008584231487,-0.009060468752733747,map00052;map00520...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
R-HSA-112310;R-HSA-2980736;R-HSA-381771;R-HSA-400508;R-HSA-425397;R-HSA-444209;R-HSA-5619108;R-HSA-804914;WP4724,1,Pathways,90,0.3123214216762162,20.961143726143586,20.426851562946794,-0.03725058305244126,R-HSA-112310;R-HS...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00330,1,Pathways,89,0.3407786135629546,18.588636780236165,18.474333629037964,-0.008898645218551236,map00330,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00830;R-HSA-1483115;R-HSA-1483255;R-HSA-6814848;WP4195;WP4949;WP528,1,Pathways,89,0.3407786135629546,24.04707110043504,23.73470084530854,-0.018863320460762348,map00830;R-HSA-14...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
R-HSA-157579;R-HSA-1638074;R-HSA-1638091;R-HSA-174414;R-HSA-174417;R-HSA-174437;R-HSA-180786;R-HSA-2022854;R-HSA-2022928;R-HSA-3322077;R-HSA-425397;R-HSA-429914;R-HSA-429958;R-HSA-430039;R-HSA-446219;R-HSA-480985;R-HSA-499943;R-HSA-500753;R-HSA-5619072;R-HSA-5619083;R-HSA-69166;R-HSA-69183;R-HSA-69186;R-HSA-69190;R-HSA-69239;R-HSA-727802;R-HSA-73614;R-HSA-73621;R-HSA-73886;R-HSA-8850843;R-HSA-8956319;R-HSA-8956320;R-HSA-8956321;R-HSA-8982491;R-HSA-9660826;R-HSA-9664424;WP4022;WP4225;WP4584;WP4595;WP4784,1,Pathways,89,0.3407786135629546,22.614944024284927,22.356740408496492,-0.016566565117906877,R-HSA-157579;R-HS...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
WP5277,1,Pathways,55,0.3407786135629546,18.944011309839546,19.04569565764279,0.007723136942014214,WP5277,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Males
R-HSA-8963693;R-HSA-8964539,1,Pathways,30,0.350647889704459,24.182691596446436,25.292574150894893,0.06473904548058082,R-HSA-8963693;R-H...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Males
R-HSA-549127;R-HSA-549132;R-HSA-71288;WP1533;WP497;WP5190,1,Pathways,75,0.3579333698933999,15.856272720533054,15.456873924199693,-0.036805110661264594,R-HSA-549127;R-HS...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
WP465,2,Pathways,88,0.3708443333042211,20.096187565720545,19.713585124077344,-0.027731665049914648,WP465,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
R-HSA-977347;WP2525;WP4688;WP5213,1,Pathways,88,0.3708443333042211,18.46321024278009,18.32872925931799,-0.010546653131126326,R-HSA-977347;WP25...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Females
map00340;map00410;R-HSA-70921;WP4486,1,Pathways,56,0.3708443333042211,19.03314244720408,19.48536212364935,0.0338769674263462,map00340;map00410...,0.99859871303793,1,FALSE,FALSE,FALSE,Higher in Males
