gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
ENSG00000290826,0.32765945630159304,-3.85431970864842,1.1018277032436044,0.27733841141120663,0.9998307018290635,-4.585992084356526,Excitatory neuron,combined
OR4F5,0.14152377619509968,-3.8227685681010914,0.4739711428923851,0.6381822806308406,0.9998307018290635,-4.648698399426595,Excitatory neuron,combined
ENSG00000238009,-0.04061465910566238,-0.26026983727681713,-0.2755937736176594,0.7843255345388894,0.9998307018290635,-4.734955281375844,Excitatory neuron,combined
ENSG00000241860,0.002318984530387908,0.5617074508113927,0.01763390909108723,0.9860214568067296,0.9998307018290635,-4.787068911863009,Excitatory neuron,combined
ENSG00000241599,0.3357322100116586,-3.264293331110045,1.2765772562183104,0.20935482618677023,0.9998307018290635,-4.55732054413582,Excitatory neuron,combined
ENSG00000290385,-0.0129305943203133,-0.018861477597221243,-0.1070469961691371,0.9153044142967659,0.9998307018290635,-4.755813897296908,Excitatory neuron,combined
ENSG00000291215,-0.07798064508270368,1.6085882873159065,-0.6511920897059433,0.5187686676424736,0.9998307018290635,-4.761352643651119,Excitatory neuron,combined
ENSG00000229905,0.29146065693513507,-2.2126748697279135,1.1604865160819962,0.25295585076886906,0.9998307018290635,-4.574054344016176,Excitatory neuron,combined
LINC01409,-0.05404547353161864,4.2374903705812415,-0.8669204631668507,0.39132617946045767,0.9998307018290635,-4.869004166464593,Excitatory neuron,combined
ENSG00000290784,-0.11757423287431759,2.1909666930698313,-1.508917979128204,0.13943692866940852,0.9998307018290635,-4.389433058464592,Excitatory neuron,combined
FAM87B,0.012198913628035296,-1.8778802230492102,0.047144391186121314,0.962640467603626,0.9998307018290635,-4.69788025997886,Excitatory neuron,combined
LINC00115,-0.07827643791803555,2.4903287749799836,-0.9601438071320806,0.34294028543288557,0.9998307018290635,-4.703340669275292,Excitatory neuron,combined
LINC01128,-0.027700604187452574,4.461000189447056,-0.6070145056673373,0.547384415797409,0.9998307018290635,-5.014975086915991,Excitatory neuron,combined
ENSG00000288531,0.15760022751851355,-0.25826670298059906,1.223367757450982,0.2285837768622027,0.9998307018290635,-4.55170816041816,Excitatory neuron,combined
FAM41C,-0.14181049510305657,-2.099964620945566,-0.6025533440532226,0.5503186231881673,0.9998307018290635,-4.656855436919727,Excitatory neuron,combined
ENSG00000272438,0.026913946756238486,1.2525455516587434,0.22724067309966944,0.8214321493754745,0.9998307018290635,-4.817846161119311,Excitatory neuron,combined
ENSG00000230699,0.33961633706093786,-0.40721975972461677,1.7935970031052844,0.0806901096833655,0.9998307018290635,-4.336270457492414,Excitatory neuron,combined
ENSG00000241180,0.04424865720719434,-3.3948889402557163,0.141208787701926,0.8884370986908698,0.9998307018290635,-4.665269549496785,Excitatory neuron,combined
LINC02593,0.2931188686318639,-3.457455957411192,1.0713187863728653,0.29065837028203495,0.9998307018290635,-4.590300668662815,Excitatory neuron,combined
SAMD11,0.13738587748360018,-1.7955099843180025,0.7062537716795743,0.4842584521043888,0.9998307018290635,-4.65236004799921,Excitatory neuron,combined
NOC2L,-0.022936246866210444,3.6201896938911355,-0.26168018244221997,0.794955013660711,0.9998307018290635,-5.026746570371695,Excitatory neuron,combined
KLHL17,0.06121202479656588,1.2035263086845682,0.5401703173214384,0.5921730726073844,0.9998307018290635,-4.774484213984936,Excitatory neuron,combined
PLEKHN1,0.5300852256661314,-1.804048623752139,2.316999619523738,0.025884504265215675,0.9998307018290635,-4.211429696419914,Excitatory neuron,combined
PERM1,0.32034494754765497,-2.6747467174280604,1.2803786058211628,0.20802909736618713,0.9998307018290635,-4.552743655277638,Excitatory neuron,combined
ENSG00000272512,0.2328872811706555,-1.066299334313585,1.1006194822095914,0.27785756140424417,0.9998307018290635,-4.586712600823091,Excitatory neuron,combined
HES4,-0.09105969273339036,4.831629399045965,-0.5043738615278075,0.6168568830012634,0.9998307018290635,-5.0740106093320865,Excitatory neuron,combined
ISG15,-8.655853751628358e-5,1.3930140079264055,-7.610112433476549e-4,0.9993967081841655,0.9998822589289778,-4.844512511885683,Excitatory neuron,combined
ENSG00000224969,0.06547730228946412,-0.9888248315134361,0.41205339608022834,0.6825725884866236,0.9998307018290635,-4.698244467504871,Excitatory neuron,combined
AGRN,0.012590508656826873,3.226950534139625,0.14490494606219495,0.8855375581467134,0.9998307018290635,-5.000755008757757,Excitatory neuron,combined
ENSG00000291156,-0.130590094308749,0.7247604301902814,-0.537466612387396,0.5940209169017645,0.9998307018290635,-4.73566873373115,Excitatory neuron,combined
C1orf159,-0.015459243608215885,4.99926118875954,-0.28278373231335696,0.7788488664847654,0.9998307018290635,-5.173086349488555,Excitatory neuron,combined
ENSG00000285812,-0.07123764221434215,2.239656399232724,-0.6908439519829239,0.49378450786194616,0.9998307018290635,-4.793276927605086,Excitatory neuron,combined
LINC01342,0.22502499766864098,-1.1272603632878702,0.632658742424781,0.5306750922999458,0.9998307018290635,-4.674757414067988,Excitatory neuron,combined
TTLL10,-0.03164917143805863,-3.093069650260201,-0.1256535757626613,0.9006563033220694,0.9998307018290635,-4.669360029979349,Excitatory neuron,combined
TNFRSF4,-0.12687471850929924,-3.575965134652442,-0.43485831411915066,0.666079345925243,0.9998307018290635,-4.65213002414824,Excitatory neuron,combined
SDF4,-0.016424713357133712,4.212149271612934,-0.18632863547309145,0.8531598189759225,0.9998307018290635,-5.090051328340201,Excitatory neuron,combined
B3GALT6,-0.006597970217352482,2.689995761724438,-0.03862447068937891,0.9693882481121538,0.9998307018290635,-4.949746600168035,Excitatory neuron,combined
C1QTNF12,0.15550975704993925,-3.5631907444637516,0.5487814012440659,0.5863061799138538,0.9998307018290635,-4.645801998288261,Excitatory neuron,combined
ENSG00000260179,0.18223878030836596,-3.286920234845617,0.769046371974488,0.44653157092763385,0.9998307018290635,-4.628483109469058,Excitatory neuron,combined
UBE2J2,0.08360541262725384,3.5830586311562818,1.2241464037811018,0.22829325956476343,0.9998307018290635,-4.604513267790835,Excitatory neuron,combined
LINC01786,-0.09035843672614556,0.6960782414884736,-0.7005413353089679,0.487777648623541,0.9998307018290635,-4.712327741570608,Excitatory neuron,combined
SCNN1D,0.03637990001677681,0.3404640867233019,0.23927728439494397,0.8121526068894586,0.9998307018290635,-4.767917397140645,Excitatory neuron,combined
ACAP3,0.0325406281505927,4.871870968385862,0.513474951428086,0.610536748648904,0.9998307018290635,-5.096557396071035,Excitatory neuron,combined
PUSL1,0.0494725711928251,-0.5183204104982154,0.29498298918422117,0.7695827543106394,0.9998307018290635,-4.72452589405049,Excitatory neuron,combined
INTS11,0.01107680926358119,3.334362528890158,0.1280688023627643,0.8987573689460726,0.9998307018290635,-5.012969017269568,Excitatory neuron,combined
ENSG00000240731,0.2098669635062941,-3.1410874353212623,0.7889482933827684,0.43494643659235344,0.9998307018290635,-4.628083054594359,Excitatory neuron,combined
CPTP,0.12163737581521436,1.0342622969996336,0.7894673980889048,0.43464669116605126,0.9998307018290635,-4.708350303758281,Excitatory neuron,combined
TAS1R3,-0.16701119627866068,-2.267106894248145,-0.6668086116467221,0.5088485154829971,0.9998307018290635,-4.646218643915207,Excitatory neuron,combined
DVL1,-0.04654395698574596,2.1999079011661244,-0.359985949665639,0.7208137664318754,0.9998307018290635,-4.867994687907464,Excitatory neuron,combined
MXRA8,0.11157842126947964,-0.6524783512216029,0.478130846838383,0.6352455511358615,0.9998307018290635,-4.708854995070123,Excitatory neuron,combined
AURKAIP1,0.16676716296078647,3.3352800454119866,0.7496695104568973,0.4579845398135375,0.9998307018290635,-4.862860043136453,Excitatory neuron,combined
CCNL2,0.01104027919736251,5.914772848918902,0.16596120232481804,0.8690510155976999,0.9998307018290635,-5.30087768910417,Excitatory neuron,combined
MRPL20-AS1,0.07930036476564047,0.8590501964857931,0.4738160806039822,0.6382918683333856,0.9998307018290635,-4.771655166419387,Excitatory neuron,combined
MRPL20,0.15119202944673724,4.362880292570987,1.1664900863735026,0.25055064206416383,0.9998307018290635,-4.68798965489555,Excitatory neuron,combined
