gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
MAPK4,-0.01655714733176678,19.74046988143399,-2.1374440359200846,0.03724892282211907,0.06452200040009039,-4.896356378567205,Astrocyte-Immature,combined
PER1,0.06529126694582783,15.895480401356382,2.0739627758090355,0.04301466693339359,0.06452200040009039,-3.9523423396759196,Astrocyte-Immature,combined
TSC22D3,0.0578311270072708,14.826430004056647,1.7772069275827471,0.08134024907259144,0.08134024907259144,-4.326888102813137,Astrocyte-Immature,combined
MAPK4,0.005063600198824207,19.81466875212883,3.6611676251029888,8.052041039356733e-4,0.00241561231180702,-2.795619178787536,EN-IT-Immature,combined
PER1,-0.04885702689024487,14.992788969367442,-3.247579628689674,0.00253313311172774,0.0037996996675916097,-1.908862362576981,EN-IT-Immature,combined
TSC22D3,-0.08450638682274123,14.772469656189285,-3.0116768493368276,0.004747531773944551,0.004747531773944551,-2.400291145495328,EN-IT-Immature,combined
MAPK4,0.005237295883278689,19.764619174743995,2.071720691619111,0.04488039496607019,0.0673205924491053,-5.994073651044385,EN-L6-IT,combined
PER1,-0.06866480581645666,15.27277143228143,-3.0737453318129813,0.00382648802029064,0.01147946406087192,-2.018582891947796,EN-L6-IT,combined
TSC22D3,-0.05315055352358021,15.542972436282689,-1.7543398079620234,0.08714469413385857,0.08714469413385857,-4.721353760630921,EN-L6-IT,combined
MAPK4,0.013489278382850375,19.515255617422827,2.880860035312262,0.006722688212151582,0.010084032318227373,-3.8724142658131187,EN-L6b,combined
PER1,-0.036909853793337805,16.524302312481797,-2.1283498582708185,0.040408960646944866,0.040408960646944866,-4.987062928122747,EN-L6b,combined
TSC22D3,-0.15347949341601388,16.580270181208505,-9.268059096957453,5.843795213523311e-11,1.7531385640569933e-10,14.888560038995415,EN-L6b,combined
MAPK4,0.001230194132407586,19.8298478487793,1.2633936117462543,0.2142597178606815,0.3213895767910222,-8.036778963929075,EN-Newborn,combined
PER1,0.004370854584693189,14.742888798158768,0.2042575257875387,0.8392587135509507,0.8392587135509507,-6.741139900961453,EN-Newborn,combined
TSC22D3,-0.05466150897268516,14.807224752339676,-2.812310082495561,0.0077877783694920285,0.023363335108476085,-3.043655002870963,EN-Newborn,combined
MAPK4,0.0030783000541543966,19.687470954593966,0.8101168579640867,0.42317526462000155,0.6347628969300023,-7.361546123641496,EN-Non-IT-Immature,combined
PER1,-7.955590642566014e-4,15.95421105887949,-0.034103751349445606,0.9729820770654352,0.9729820770654352,-6.241622775577034,EN-Non-IT-Immature,combined
TSC22D3,-0.017708010177785193,16.15949409732099,-0.8718935147361837,0.38902198845279656,0.6347628969300023,-5.915877514276124,EN-Non-IT-Immature,combined
MAPK4,0.00902004756722068,19.721531144402984,2.044888334372173,0.04844533047328043,0.07822980753990776,-5.5107503999881216,IN-CGE-Immature,combined
PER1,-0.047543603998325454,15.636415604174276,-2.010340495804968,0.05215320502660517,0.07822980753990776,-4.27279697939184,IN-CGE-Immature,combined
TSC22D3,-0.04335657131409339,16.08614588955218,-1.6940401184801355,0.09914289779613292,0.09914289779613292,-4.817727604823126,IN-CGE-Immature,combined
MAPK4,0.0026304985503509807,19.635240823725113,0.4701117705708255,0.641193814546255,0.8182535933974954,-7.131401398288201,IN-MGE-Immature,combined
PER1,-0.004670151053076427,16.413702328550883,-0.23152859268702358,0.8182535933974954,0.8182535933974954,-6.310456419600696,IN-MGE-Immature,combined
TSC22D3,-0.03609867469255795,16.435910943921044,-1.4386659298296423,0.15913567495300984,0.4774070248590295,-5.315510262105184,IN-MGE-Immature,combined
MAPK4,9.502574034705102e-4,19.631923491335204,0.22176925726212862,0.8261756527809433,0.8261756527809433,-7.445774383005499,IN-MGE-SST,combined
PER1,0.006349256437131205,16.42700798063603,0.28793959792752927,0.775609249310054,0.8261756527809433,-6.3647286649818335,IN-MGE-SST,combined
TSC22D3,-0.05113813274687956,16.264220872485676,-1.9015699673917992,0.06803497593815129,0.20410492781445388,-4.503676311591962,IN-MGE-SST,combined
MAPK4,0.0010547625193020331,19.755426759130092,0.2805184232420071,0.7818062151337823,0.7818062151337823,-7.654459108714945,IPC-EN,combined
PER1,0.01347006492358857,16.157417724715764,0.3797746654904087,0.707900505385735,0.7818062151337823,-6.223761616937376,IPC-EN,combined
