pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
MTHFR deficiency (WikiPathways),0.022397760223977603,0.8419204056605833,0.0954173509538673,0.6231884057971014,2.0257811497545988,5,L-(-)-Methionine;Nervonic Ceramide;Cytidine 5'-Diphosphocholine;Choline,EN-L6b
Synthesis of wybutosine at G37 of tRNA(Phe) (Reactome),0.030896910308969103,0.8419204056605833,0.08086165098076897,0.6032608695652174,1.9610032641519808,5,Pyruvic Acid;L-(-)-Methionine;Succinic Acid;5'-S-Methyl-5'-Thioadenosine,EN-L6b
Orexin receptor pathway (WikiPathways),0.0484951504849515,0.8419204056605833,0.0639357739676871,0.4995978112471927,1.8164553830241463,7,D-Glucose;Progesterone;Adenosine 3'5'-Cyclic Monophosphate;Arachidonic Acid;2-Arachidonoyl Glycerol;L-Glutamic Acid;D-(+)-Glucose,EN-L6b
tRNA modification in the nucleus and cytosol (Reactome),0.05039496050394961,0.8419204056605833,0.06265519533206598,0.5245009074410163,1.8156306324699794,6,Pyruvic Acid;L-(-)-Methionine;Succinic Acid;5'-S-Methyl-5'-Thioadenosine;Guanine,EN-L6b
Serine metabolism (WikiPathways),0.05599440055994401,0.8419204056605833,0.05926149100504273,0.4927272727272727,1.7914752361983857,7,"Pyruvic Acid;Nervonic Ceramide;Phosphoserine;Glycine;L-Glutamic Acid;D,L-Serine;L-Serine",EN-L6b
Metabolic disorders of biological oxidation enzymes (Reactome),0.05909409059094091,0.8419204056605833,0.057590186832974725,0.4422476671618323,1.7527547908838776,9,Progesterone;L-(-)-Methionine;Arachidonic Acid;L-Pyroglutamic Acid;Glycine;Vitamin D3;L-Glutamic Acid,EN-L6b
Peptide hormone metabolism (Reactome),0.06419358064193581,0.8419204056605833,0.05510360701536134,0.42180909246003684,1.7278469535698084,10,D-Glucose;Myristic Acid;Palmitic Acid;Palmitoleic Acid;L-Lysine,EN-L6b
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),0.0695930406959304,0.8419204056605833,0.05276831946555348,0.5032153177587236,1.7419476929191007,6,Dl-Lactic Acid;D-Glucose;Pyruvic Acid,EN-L6b
Phospholipid Biosynthesis (KEGG),0.07189281071892811,0.8419204056605833,0.05185265995971023,0.4745454545454545,1.7253691389216925,7,Triethanolamine;Dl-Dipalmitoylphosphatidylcholine;Cytidine 5'-Diphosphocholine;1-Palmitoyl-Sn-Glycero-3-Phosphocholine;Choline;1-Hexadecanoyl-Sn-Glycero-3-Phosphoethanolamine;Acetylcholine,EN-L6b
Sialic acid metabolism (Reactome),0.0775922407759224,0.8419204056605833,0.04975720027483711,0.49593026270788226,1.7167294922984941,6,Pyruvic Acid;N-Acetyl-Neuraminic Acid;Uridine 5'-Diphosphate,EN-L6b
Glyoxylate metabolism and glycine degradation (Reactome),0.0812918708129187,0.8419204056605833,0.048513483535284535,0.4402795644577182,1.6791693881448928,8,Glycolic Acid;Pyruvic Acid;L-Hydroxyproline;Sarcosine;Glycine;Dl-Alanine,EN-L6b
Glycosphingolipid metabolism (Reactome),0.08259174082591741,0.8419204056605833,0.0480959104839776,0.49149413386516444,1.7013732339924437,6,D-Glucose;N-Acetyl-Neuraminic Acid;Uridine 5'-Diphosphate,EN-L6b
Disorders of folate metabolism and transport (WikiPathways),0.0841915808419158,0.8419204056605833,0.04759492242852305,0.4900181488203267,1.6962639126882162,6,"L-(-)-Methionine;Glycine;L-Glutamic Acid;D,L-Serine;L-Serine",EN-L6b
One-carbon metabolism (WikiPathways),0.0841915808419158,0.8419204056605833,0.04759492242852305,0.4900181488203267,1.6962639126882162,6,"L-(-)-Methionine;Glycine;Choline;D,L-Serine;L-Serine",EN-L6b
Glycogen synthesis and degradation (WikiPathways),0.0842915708429157,0.8419204056605833,0.04756407101582593,0.5259504840244507,1.7096925525728306,5,D-Glucose;Udp-Β-D-Glucose (Sodium Salt);Adenosine 3'5'-Cyclic Monophosphate,EN-L6b
Methionine de novo and salvage pathway (WikiPathways),0.08649135086491351,0.8419204056605833,0.04689852694791824,0.37591035203830714,1.6336444734194722,12,L-Ornithine;Pyruvic Acid;L-(-)-Methionine;Adenosine;Choline;5'-S-Methyl-5'-Thioadenosine;L-Glutamic Acid;L(+)-Ornithine;Adenine,EN-L6b
Glycolysis (Reactome),0.08999100089991001,0.8419204056605833,0.04588889823293002,0.45748383217244804,1.6633358891658432,7,D-Glucose;Pyruvic Acid;Adenosine 3'5'-Cyclic Monophosphate;Citric Acid,EN-L6b
Mitochondrial biogenesis (Reactome),0.09269073092690731,0.8419204056605833,0.04514818898555193,0.5163927951278977,1.678623640151248,5,Palmitic Acid;Linoleic Acid;Arachidonic Acid,EN-L6b
Transcriptional activation of mitochondrial biogenesis (Reactome),0.09269073092690731,0.8419204056605833,0.04514818898555193,0.5163927951278977,1.678623640151248,5,Palmitic Acid;Linoleic Acid;Arachidonic Acid,EN-L6b
Acetylcholine synthesis (WikiPathways),0.09529047095290472,0.8419204056605833,0.04446389088019696,0.4798589005696408,1.6610963046533596,6,Pyruvic Acid;Dl-Dipalmitoylphosphatidylcholine;Glycerophosphocholine;Cytidine 5'-Diphosphocholine;Choline;Acetylcholine,EN-L6b
Cysteine and methionine catabolism (WikiPathways),0.10378962103789621,0.8419204056605833,0.042402973126408366,0.3557913470891222,1.587079135517481,13,"Pyruvic Acid;Taurine;L-(-)-Methionine;Adenosine;Dl-Glutamine;Glycine;L-Glutamic Acid;D,L-Serine;Hypotaurine;L-Serine",EN-L6b
Alanine and aspartate metabolism (WikiPathways),0.1131886811318868,0.8419204056605833,0.04038998708058546,0.3827433320249741,1.5678227711536694,10,Pyruvic Acid;Asparagine;Citric Acid;Beta-Alanine;Succinic Acid;N-Beta-Alanyl-L-Histidine;Dl-Alanine;Acetyl-L-Carnitine,EN-L6b
