pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
Nucleotide catabolism (Reactome),9,25,3.525420348353734,0.005814875972678501,D-Ribose 5-Phosphate;Cytidine;5'-Xanthylic Acid;Guanine;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uric Acid;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.35418642270196216,Reactome
Biomarkers for pyrimidine metabolism disorders (WikiPathways),6,14,4.589461840988029,0.00957041830528331,Cytidine;Cytosine;Creatine;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,0.35418642270196216,WikiPathways
Cell recruitment (pro-inflammatory response) (Reactome),4,7,8.018027219954476,0.010789566705438304,Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.35418642270196216,Reactome
Purinergic signaling in leishmaniasis infection (Reactome),4,7,8.018027219954476,0.010789566705438304,Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.35418642270196216,Reactome
"Transport of vitamins, nucleosides, and related molecules (Reactome)",7,19,3.5892283871456723,0.013215911294849335,Cytidine;Cytosine;Guanine;Uridine Monophosphate;Guanosine-5'-Monophosphate;Linoleic Acid;Palmitic Acid,0.35418642270196216,Reactome
Purine catabolism (Reactome),5,12,4.324368753938153,0.02087600800968652,D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;Uric Acid;Guanosine-5'-Monophosphate,0.4662308455496656,Reactome
GABA metabolism (aka GHB) (WikiPathways),4,10,3.993882818673684,0.04548750316758258,Glycolic Acid;4-(Acetylamino)Butanoic Acid;Putrescine;N-Acetylputrescine,0.7328564987122617,WikiPathways
Phosphate bond hydrolysis by NTPDase proteins (Reactome),4,10,3.993882818673684,0.04548750316758258,Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.7328564987122617,Reactome
Nucleotide salvage (Reactome),5,15,3.0111671252903167,0.055103436957547824,Cytidine;Pseudouridine;Guanine;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.7328564987122617,Reactome
Pyrimidine metabolism (WikiPathways),4,11,3.417697075917849,0.06362228907340073,Cytidine;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,0.7328564987122617,WikiPathways
Organic cation/anion/zwitterion transport (Reactome),3,7,4.453446030617573,0.06915872770398919,Creatinine;Dl-Carnitine;Uric Acid,0.7328564987122617,Reactome
Pyrimidine salvage (Reactome),3,7,4.453446030617573,0.06915872770398919,Cytidine;Pseudouridine;Uridine Monophosphate,0.7328564987122617,Reactome
Purine metabolism (WikiPathways),5,16,2.7324477993651524,0.07109801853178657,D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;Uric Acid;Guanosine-5'-Monophosphate,0.7328564987122617,WikiPathways
Interconversion of nucleotide di- and triphosphates (Reactome),4,12,2.985405439667257,0.08499542960525786,Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.8056252286059025,Reactome
Modified nucleosides derived from tRNA as urinary cancer markers (WikiPathways),3,9,2.9602957262227534,0.13338382624780773,Cytidine;Pseudouridine;5'-S-Methyl-5'-Thioadenosine,0.8056252286059025,WikiPathways
Deadenylation-dependent mRNA decay (Reactome),2,5,3.9190740230562526,0.15900554338390163,Uridine Monophosphate;Guanosine-5'-Monophosphate,0.8056252286059025,Reactome
Mitochondrial biogenesis (Reactome),2,5,3.9190740230562526,0.15900554338390163,Linoleic Acid;Palmitic Acid,0.8056252286059025,Reactome
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),2,5,3.9190740230562526,0.15900554338390163,L-Serine;Nervonic Ceramide,0.8056252286059025,WikiPathways
Organic cation transport (Reactome),2,5,3.9190740230562526,0.15900554338390163,Creatinine;Dl-Carnitine,0.8056252286059025,Reactome
Transcriptional activation of mitochondrial biogenesis (Reactome),2,5,3.9190740230562526,0.15900554338390163,Linoleic Acid;Palmitic Acid,0.8056252286059025,Reactome
Urea cycle and metabolism of amino groups (WikiPathways),3,10,2.533194820233307,0.1710536789964756,Putrescine;Creatinine;Creatine,0.8056252286059025,WikiPathways
Purine metabolism and related disorders (WikiPathways),5,21,1.8602311449276103,0.18329419823673637,D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;Uric Acid;Guanosine-5'-Monophosphate,0.8056252286059025,WikiPathways
Cytosolic tRNA aminoacylation (Reactome),4,16,1.97569662220445,0.19796102452232892,L-Lysine;L-Serine;L-Threonine;L-Histidine,0.8056252286059025,Reactome
Mitochondrial tRNA aminoacylation (Reactome),4,16,1.97569662220445,0.19796102452232892,L-Lysine;L-Serine;L-Threonine;L-Histidine,0.8056252286059025,Reactome
Pyrimidine metabolism and related diseases (WikiPathways),4,16,1.97569662220445,0.19796102452232892,Cytidine;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,0.8056252286059025,WikiPathways
tRNA Aminoacylation (Reactome),4,16,1.97569662220445,0.19796102452232892,L-Lysine;L-Serine;L-Threonine;L-Histidine,0.8056252286059025,Reactome
Nucleotide biosynthesis (Reactome),3,11,2.2127082922033408,0.21134045021762857,5'-Xanthylic Acid;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.8056252286059025,Reactome
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane (Reactome),3,11,2.2127082922033408,0.21134045021762857,Cytidine;Cytosine;Guanine,0.8056252286059025,Reactome
Acetylcholine synthesis (WikiPathways),2,6,2.935813519730833,0.2164366285806902,Glycerophosphocholine;Dl-Dipalmitoylphosphatidylcholine,0.8056252286059025,WikiPathways
Carnitine synthesis (Reactome),2,6,2.935813519730833,0.2164366285806902,"Dl-Carnitine;N6,N6,N6-Trimethyl-L-Lysine",0.8056252286059025,Reactome
Creatine pathway (WikiPathways),2,6,2.935813519730833,0.2164366285806902,Creatinine;Creatine,0.8056252286059025,WikiPathways
Glycine metabolism (WikiPathways),2,6,2.935813519730833,0.2164366285806902,L-Serine;Creatine,0.8056252286059025,WikiPathways
Glycogen metabolism (Reactome),2,6,2.935813519730833,0.2164366285806902,Uridine 5'-Diphosphate;Uridine Monophosphate,0.8056252286059025,Reactome
Metabolism of sphingolipids in ER and Golgi apparatus (WikiPathways),2,6,2.935813519730833,0.2164366285806902,L-Serine;Nervonic Ceramide,0.8056252286059025,WikiPathways
Role of carnosine in muscle contraction (WikiPathways),2,6,2.935813519730833,0.2164366285806902,L-Histidine;Anserine,0.8056252286059025,WikiPathways
tRNA modification in the nucleus and cytosol (Reactome),2,6,2.935813519730833,0.2164366285806902,Guanine;5'-S-Methyl-5'-Thioadenosine,0.8056252286059025,Reactome
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),3,12,1.9633633009592266,0.2534554570884187,L-Lysine;L-Serine;L-Histidine,0.8446422406349801,Reactome
Serine metabolism (WikiPathways),2,7,2.345280058387276,0.2753477889313708,L-Serine;Nervonic Ceramide,0.8446422406349801,WikiPathways
Na+/Cl- dependent neurotransmitter transporters (Reactome),4,19,1.5711701611466269,0.301694178409615,L-Lysine;L-Serine;L-Threonine;L-Histidine,0.8446422406349801,Reactome
Creatine metabolism (Reactome),2,8,1.9513397938427584,0.33408043061432147,Creatinine;Creatine,0.8446422406349801,Reactome
Glyoxylate metabolism (WikiPathways),2,8,1.9513397938427584,0.33408043061432147,Glycolic Acid;L-Serine,0.8446422406349801,WikiPathways
Histidine catabolism (Reactome),2,8,1.9513397938427584,0.33408043061432147,L-Histidine;Anserine,0.8446422406349801,Reactome
