pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Synthesis of UDP-N-acetyl-glucosamine (Reactome),0.5746425357464253,0.9614291202458701,0.012412541630373931,0.2691588146636697,0.8838951304636037,5,L-Glutamic Acid,EN-IT-Immature
Activation of NMDA receptors and postsynaptic events (Reactome),0.5792420757924207,0.9614291202458701,0.01229613223979131,0.2676187577616362,0.8788377118609647,5,L-Glutamic Acid,EN-IT-Immature
Post NMDA receptor activation events (Reactome),0.5792420757924207,0.9614291202458701,0.01229613223979131,0.2676187577616362,0.8788377118609647,5,L-Glutamic Acid,EN-IT-Immature
Glutathione conjugation (Reactome),0.5796420357964204,0.9614291202458701,0.012286045360322935,0.2672747247534174,0.8777079361147634,5,Adenosine 5'-Diphosphate;L-Glutathione (Reduced);L-Pyroglutamic Acid;Glycine,EN-IT-Immature
Glutathione synthesis and recycling (Reactome),0.5796420357964204,0.9614291202458701,0.012286045360322935,0.2672747247534174,0.8777079361147634,5,Adenosine 5'-Diphosphate;L-Glutathione (Reduced);L-Pyroglutamic Acid;Glycine,EN-IT-Immature
Phenylalanine and Tyrosine Metabolism (KEGG),0.5796420357964204,0.9614291202458701,0.012286045360322935,0.2673017437901332,0.8777966643810576,5,L-Glutamic Acid,EN-IT-Immature
Purine catabolism (Reactome),0.5829417058294171,0.9614291202458701,0.012203042461697854,0.19872748759898312,0.8739336893388949,12,Inosine-5'-Monophosphate (Imp);Inosine;5'-Xanthylic Acid;Hypoxanthtine;D-Ribose 5-Phosphate;Adenosine 5'-Diphosphate,EN-IT-Immature
TP53 Regulates Metabolic Genes (Reactome),0.5904409559044096,0.9614291202458701,0.012015783409953254,0.2629616361191008,0.8635441122552546,5,L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);L-Glutamine;L-Glutathione (Reduced);Adenosine 5'-Diphosphate,EN-IT-Immature
Metabolism of folate and pterines (Reactome),0.5934406559344065,0.9614291202458701,0.011941401507274263,0.2616898181741221,0.8593675680473023,5,L-Glutamic Acid,EN-IT-Immature
Disorders of fructose metabolism (WikiPathways),0.5941405859414058,0.9614291202458701,0.011924087542049709,0.24298844937361885,0.8500287835869232,6,Pyruvic Acid;Glucose 1-Phosphate;D-Glyceric Acid,EN-IT-Immature
Peptide hormone metabolism (Reactome),0.6056394360563944,0.9614291202458701,0.011641830537295327,0.20447192942572262,0.8473247965064019,10,"Palmitic Acid;Myristic Acid;Palmitoleic Acid;L-Lysine;7(Z),10(Z),13(Z),16(Z)-Docosatetraenoic Acid",EN-IT-Immature
Paracetamol ADME (Reactome),0.6061393860613938,0.9614291202458701,0.011629649248259995,0.25715315406439143,0.8444695409470172,5,L-Glutamic Acid;Uridine 5'-Diphosphate;Glycine;L-Glutathione (Reduced);Adenosine 5'-Diphosphate,EN-IT-Immature
Synthesis of Leukotrienes (LT) and Eoxins (EX) (Reactome),0.6064393560643936,0.9614291202458701,0.011622343999123031,0.25693392376230684,0.84374960689356715,5,L-Glutamic Acid;Arachidonic Acid;Glycine;L-Glutathione (Reduced);Adenosine 5'-Diphosphate,EN-IT-Immature
Glycine metabolism (WikiPathways),0.6088391160883911,0.9614291202458701,0.011563996425862645,0.23834232184037063,0.8337755742444323,6,Pyruvic Acid;Creatine;L-Serine,EN-IT-Immature
Synthesis of PC (Reactome),0.6132386761323868,0.9614291202458701,0.01145745433984363,0.22530794743786986,0.8280970689684884,7,5'-Cytidylic Acid;S-Adenosyl-L-Homocysteine;Acetylcholine;Choline;Adenosine 5'-Diphosphate,EN-IT-Immature
Glycolysis (Reactome),0.6277372262773723,0.9614291202458701,0.011110071102360607,0.22027479116873822,0.8095982010788965,7,"Adenosine 3'5'-Cyclic Monophosphate;Adenosine 5'-Diphosphate;D-Fructose-1,6-Bisphosphate;Dihydroxyacetone Phosphate;D-Glucose;Citric Acid",EN-IT-Immature
Nucleotide catabolism (Reactome),0.6325367463253675,0.9614291202458701,0.01099625804260953,0.15291319972386735,0.8372194442864545,25,Pyruvic Acid;Uric Acid;Cytidine;Xanthine;Guanine;Adenosine;Uridine Monophosphate;Cytidine 5'-Triphosphate,EN-IT-Immature
Urea cycle and related diseases (WikiPathways),0.6357364263573643,0.9614291202458701,0.010920690074481354,0.22921090742200712,0.8018318126768409,6,L-Glutamic Acid;L-Aspartic Acid;L-Ornithine;L(+)-Ornithine;L-Glutamine,EN-IT-Immature
Phosphate bond hydrolysis by NTPDase proteins (Reactome),0.6388361163883611,0.9614291202458701,0.010847710895601704,0.19430183573349685,0.8051802703975179,10,5'-Cytidylic Acid;Inosine-5'-Monophosphate (Imp);Uridine 5'-Triphosphate Sodium Salt;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Guanosine 5'-Diphosphate (Gdp);Guanosine-5'-Monophosphate;Uridine 5'-Diphosphate;Cytidine 5'-Triphosphate;Uridine Monophosphate,EN-IT-Immature
Cell recruitment (pro-inflammatory response) (Reactome),0.6415358464153584,0.9614291202458701,0.010784325965363413,0.21591331932986785,0.7935680428566566,7,5'-Cytidylic Acid;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Guanosine 5'-Diphosphate (Gdp);Guanosine-5'-Monophosphate;Uridine 5'-Diphosphate;Uridine Monophosphate,EN-IT-Immature
Purinergic signaling in leishmaniasis infection (Reactome),0.6415358464153584,0.9614291202458701,0.010784325965363413,0.21591331932986785,0.7935680428566566,7,5'-Cytidylic Acid;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Guanosine 5'-Diphosphate (Gdp);Guanosine-5'-Monophosphate;Uridine 5'-Diphosphate;Uridine Monophosphate,EN-IT-Immature
Methionine Metabolism (KEGG),0.6428357164283571,0.9614291202458701,0.010753865043268364,0.164795081199058,0.808180929205123,17,Pyruvic Acid;L-Glutamic Acid,EN-IT-Immature
MTHFR deficiency (WikiPathways),0.6479352064793521,0.9614291202458701,0.01063471722055793,0.23897636478635875,0.7847784788118535,5,Cytidine 5'-Diphosphocholine;L-(-)-Methionine;Nervonic Ceramide;Choline;S-Adenosyl-L-Homocysteine,EN-IT-Immature
NAD biosynthesis II from tryptophan (WikiPathways),0.6486351364863514,0.9614291202458701,0.010618406527021692,0.2245901702601632,0.7856674246201981,6,L-Glutamic Acid,EN-IT-Immature
beta-Alanine metabolism (KEGG),0.6574342565743425,0.9614291202458701,0.010414201956746699,0.1927858067991095,0.7727853682208213,9,L-Glutamic Acid;D-Pantothenic Acid;1-Methylhistidine;L-Aspartic Acid;Anserine;Beta-Alanine,EN-IT-Immature
Glyoxylate metabolism (WikiPathways),0.6583341665833417,0.9614291202458701,0.010393402598767913,0.20129167203456722,0.7759293450565955,8,Pyruvic Acid;L-Hydroxyproline;D-Glyceric Acid;L-Serine,EN-IT-Immature
Glycogen synthesis and degradation (WikiPathways),0.6602339766023397,0.9614291202458701,0.010349542762792038,0.2339937720561997,0.7684160592612469,5,Udp-Β-D-Glucose (Sodium Salt);Glucose 1-Phosphate;D-(+)-Glucose;D-Glucose,EN-IT-Immature
Glycosphingolipid metabolism (Reactome),0.6634336566343366,0.9614291202458701,0.010275823535352965,0.2184992858499183,0.7643601275879501,6,N-Acetyl-Neuraminic Acid;Uridine 5'-Diphosphate;Guanosine 5'-Diphosphate (Gdp);D-Glucose;Adenosine 5'-Diphosphate;5'-Cytidylic Acid,EN-IT-Immature
Glycolysis and gluconeogenesis (WikiPathways),0.664033596640336,0.9614291202458701,0.010262021711853881,0.1905719480377015,0.7639110756236162,9,"D-Glucose 6-Phosphate;D-Fructose-1,6-Bisphosphate;Dihydroxyacetone Phosphate;D-Glucose;L-Malic Acid;D-(+)-Glucose",EN-IT-Immature
Role of carnosine in muscle contraction (WikiPathways),0.6664333566643336,0.9614291202458701,0.010206877812904861,0.21708995976958997,0.7594299848720023,6,Γ-Aminobutyric Acid,EN-IT-Immature
15q25 copy number variation (WikiPathways),0.6679332066793321,0.9614291202458701,0.010172463534766937,0.23064804517772156,0.7574289708411878,5,Cytidine;Adenosine,EN-IT-Immature
Urea cycle (Reactome),0.6714328567143286,0.9614291202458701,0.010092310916587556,0.21544743914633202,0.7536840746816064,6,L-Glutamic Acid;L-Aspartic Acid;L-Ornithine;L(+)-Ornithine,EN-IT-Immature
"Incretin synthesis, secretion, and inactivation (Reactome)",0.6742325767423257,0.9614291202458701,0.010028332925375161,0.18707696811778302,0.7499013858586793,9,Palmitic Acid;Myristic Acid;Palmitoleic Acid,EN-IT-Immature
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) (Reactome)",0.6742325767423257,0.9614291202458701,0.010028332925375161,0.18707696811778302,0.7499013858586793,9,Palmitic Acid;Myristic Acid;Palmitoleic Acid,EN-IT-Immature
Abacavir ADME (Reactome),0.6773322667733227,0.9614291202458701,0.009957644013403705,0.22691363272335763,0.745165471361598,5,Inosine-5'-Monophosphate (Imp);Inosine;Adenosine 5'-Diphosphate,EN-IT-Immature
Abacavir metabolism (Reactome),0.6773322667733227,0.9614291202458701,0.009957644013403705,0.22691363272335763,0.745165471361598,5,Inosine-5'-Monophosphate (Imp);Inosine;Adenosine 5'-Diphosphate,EN-IT-Immature
Glycogen metabolism (Reactome),0.68003199680032,0.9614291202458701,0.009896195078185935,0.21233241615683063,0.7427870167784966,6,Uridine 5'-Triphosphate Sodium Salt;Adenosine 5'-Diphosphate;D-Glucose;Glucose 1-Phosphate;Uridine 5'-Diphosphate;Uridine Monophosphate,EN-IT-Immature
Ethanol effects on histone modifications (WikiPathways),0.6865313468653135,0.9614291202458701,0.009748692412190797,0.22228515428716744,0.7299659336599762,5,"S-Adenosyl-L-Homocysteine;D,L-Serine;Glycine;L-(-)-Methionine;L-Serine",EN-IT-Immature
