pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Glycolysis in senescence (WikiPathways),0.5627437256274372,0.7646068726460687,0.012717321998585083,0.302536231884058,0.9009011103845083,5,"Pyruvic Acid;Dl-Lactic Acid;D,L-Serine;L-Serine;Dl-Glutamine",IN-CGE-Immature
Phosphate bond hydrolysis by NTPDase proteins (Reactome),0.567943205679432,0.7646068726460687,0.012583479966035165,0.2472716744732938,0.9033802969484179,10,5'-Cytidylic Acid;Inosine-5'-Monophosphate (Imp);Uridine 5'-Triphosphate Sodium Salt;Uridine Monophosphate;Uridine 5'-Diphosphate;Guanosine 5'-Diphosphate (Gdp);Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Cytidine 5'-Triphosphate;Guanosine-5'-Monophosphate,IN-CGE-Immature
GABA metabolism (aka GHB) (WikiPathways),0.5694430556944305,0.7646068726460687,0.012545064394328223,0.24682684929964593,0.9017551763262679,10,Glycolic Acid;N-Acetylputrescine;4-(Acetylamino)Butanoic Acid;L-Glutamic Acid;Uracil,IN-CGE-Immature
Urea cycle and associated pathways (WikiPathways),0.5727427257274272,0.7646068726460687,0.01246084742201916,0.22784085278797495,0.8975375249230829,13,L-Ornithine;Pyruvic Acid;L-Glutamic Acid;Uracil;L-Glutamine;L(+)-Ornithine;L-Aspartic Acid;Uridine;Dl-Alanine;L-(+)-Lactic Acid;Uridine Monophosphate,IN-CGE-Immature
Nicotinate and nicotinamide metabolism (KEGG),0.5737426257374263,0.7646068726460687,0.012435406826819307,0.2594927983516434,0.8906582058860251,8,"S-Adenosyl-L-Homocysteine;Nicotinamide;Adenosine Triphosphate (Atp);Maleic Acid;Adenosine 5'-Diphosphate;L-Glutamine;2,6-Dihydroxypyridine Hcl;L-Glutamic Acid",IN-CGE-Immature
"Valine, leucine and isoleucine degradation (KEGG)",0.5764423557644236,0.7646068726460687,0.012366899593620112,0.2496979708921343,0.8864984242060656,9,Leucine;L-Glutamic Acid;Ethyl Acetoacetate;L-Valine;Biotin;Adenosine 5'-Diphosphate,IN-CGE-Immature
Defective SLC6A19 causes Hartnup disorder (HND) (Reactome),0.5785421457854215,0.7646068726460687,0.01231379789677717,0.24420158569918948,0.8921640599317195,10,"Leucine;Glycine;L-(-)-Methionine;L-Glutamine;L-Valine;D,L-Serine;L-Serine;Dl-Alanine",IN-CGE-Immature
Deadenylation-dependent mRNA decay (Reactome),0.5787421257874212,0.7646068726460687,0.012308748794143664,0.296182039873135,0.881979414286863,5,Guanosine-5'-Monophosphate;7-Methylguanosine;Uridine Monophosphate;Uridine 5'-Triphosphate Sodium Salt;5'-Cytidylic Acid,IN-CGE-Immature
Aerobic glycolysis (WikiPathways),0.5801419858014198,0.7646068726460687,0.012273444691502834,0.2571627626964803,0.8826608148622256,8,"D-(+)-Glucose;Pyruvic Acid;D-Fructose-1,6-Bisphosphate;D-Glucose;Adenosine 5'-Diphosphate;Dihydroxyacetone Phosphate",IN-CGE-Immature
Krebs cycle disorders (WikiPathways),0.5803419658034197,0.7646068726460687,0.012268406885266106,0.2483389981436388,0.881673686560918,9,Pyruvic Acid;Dl-Lactic Acid;Adenosine 5'-Diphosphate;Guanosine-5'-Triphosphate;Guanosine 5'-Diphosphate (Gdp);Dl-Alanine;Succinic Acid,IN-CGE-Immature
