pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Biogenic amine synthesis (WikiPathways),0.006799320067993201,0.9694924687425438,0.1750040159423417,0.6036415776658262,2.2236355145360585,7,Tryptophan;Γ-Aminobutyric Acid;L-Glutamic Acid;L-Histidine;Acetylcholine;Choline,EN-Newborn
beta-Alanine metabolism (KEGG),0.012598740125987402,0.9694924687425438,0.12797030576243018,0.5228567192472613,2.099482105214083,9,1-Methylhistidine;D-Pantothenic Acid;L-Glutamic Acid;Beta-Alanine;Anserine;L-Histidine,EN-Newborn
Biomarkers for urea cycle disorders (WikiPathways),0.0165983401659834,0.9694924687425438,0.11121188275410136,0.49346857729546223,2.0470253756882073,10,L-(-)-Methionine;L-Glutamic Acid;Beta-Alanine;N-Acetylglutamic Acid;Creatine;L-Glutamine;L-Threonine;L-Aspartic Acid;L-Ornithine,EN-Newborn
Synthesis of PC (Reactome),0.028497150284971504,0.9694924687425438,0.08430747248322687,0.5282290622260645,1.9458383021227255,7,Cytidine 5'-Diphosphocholine;Cytidine 5'-Triphosphate;Acetylcholine;Choline;S-Adenosyl-L-Homocysteine,EN-Newborn
Aspartate and asparagine metabolism (Reactome),0.0313968603139686,0.9694924687425438,0.08019353705073198,0.4771851374377739,1.9160921530606814,9,N-Acetyl-L-Aspartic Acid;L-Glutamic Acid;Beta-Alanine;Hypotaurine;L-Glutamine;L-Aspartic Acid;Taurine;N-Acetyl-1-Aspartylglutamic Acid,EN-Newborn
Role of carnosine in muscle contraction (WikiPathways),0.0364963503649635,0.9694924687425438,0.07417595899308585,0.5409712821125287,1.8975300858866864,6,Γ-Aminobutyric Acid;Beta-Alanine;Anserine;L-Histidine,EN-Newborn
Glutamate and glutamine metabolism (Reactome),0.07329267073292671,0.9694924687425438,0.05131600556182409,0.41016174472264183,1.701448761308023,10,N-Acetyl-L-Aspartic Acid;L-Glutamic Acid;L-Glutamine;Pyruvic Acid;Dl-Alanine;L-Aspartic Acid;N-Acetyl-1-Aspartylglutamic Acid;L-Ornithine,EN-Newborn
Urea cycle and metabolism of amino groups (WikiPathways),0.0898910108989101,0.9694924687425438,0.04591694994335832,0.39718252271065163,1.6476078522052595,10,L-Glutamic Acid;Sarcosine;N-Acetylglutamic Acid;Creatine;Creatinine;Phosphocreatine;L-Aspartic Acid;L-Ornithine,EN-Newborn
MTHFR deficiency (WikiPathways),0.10438956104389562,0.9694924687425438,0.04226673721698049,0.5007666652662229,1.649891957843705,5,L-(-)-Methionine;Cytidine 5'-Diphosphocholine;Choline;S-Adenosyl-L-Homocysteine,EN-Newborn
Biomarkers for pyrimidine metabolism disorders (WikiPathways),0.1100889911008899,0.9694924687425438,0.0410264221970887,0.34188883015447225,1.5797514694548598,14,Cytosine;Cytidine;Cytidine 5'-Triphosphate;Beta-Alanine;Uridine Monophosphate;Creatine;Cytidine 5'-Diphosphate;Phosphocreatine,EN-Newborn
