pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
"Cerebral organic acidurias, including diseases (WikiPathways)",5,5,Inf,0.01781415517541602,N-Acetyl-L-Aspartic Acid;L-Aspartic Acid;Tryptophan;L-2-Aminoadipic Acid;2-Oxoadipic Acid,0.541340273358702,WikiPathways
Tryptophan catabolism (Reactome),8,10,5.028666881253975,0.025856678074168943,L-Histidine;L-Kynurenine;Pyruvic Acid;L-Glutamic Acid;Tryptophan;L-(-)-Methionine;Leucine;Dl-Alanine,0.541340273358702,Reactome
Purine catabolism (Reactome),9,12,3.7757212360324846,0.033433586428160994,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;Xanthine;Inosine;D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;Guanosine-5'-Monophosphate,0.541340273358702,Reactome
Purine metabolism and related disorders (WikiPathways),14,21,2.538178703352963,0.03428302666453313,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;L-Glutamic Acid;L-Aspartic Acid;Xanthine;Xanthosine;L-(-)-Methionine;Inosine;Guanosine 5'-Diphosphate (Gdp);D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;Guanosine-5'-Monophosphate,0.541340273358702,WikiPathways
Cell recruitment (pro-inflammatory response) (Reactome),6,7,7.501455033058415,0.03433865950912296,Adenosine 5'-Diphosphate;Guanosine 5'-Diphosphate (Gdp);Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.541340273358702,Reactome
Lactate shuttle in glial cells (WikiPathways),6,7,7.501455033058415,0.03433865950912296,Adenosine 5'-Diphosphate;Pyruvic Acid;Glucose 1-Phosphate;Dl-Lactic Acid;Udp-Β-D-Glucose (Sodium Salt);D-Glucose 6-Phosphate,0.541340273358702,WikiPathways
Lysine catabolism (Reactome),6,7,7.501455033058415,0.03433865950912296,L-Glutamic Acid;L-Lysine;L-2-Aminoadipic Acid;2-Oxoadipic Acid;L-Saccharopine;Guanosine 5'-Diphosphate (Gdp),0.541340273358702,Reactome
Metabolic reprogramming in pancreatic cancer (WikiPathways),6,7,7.501455033058415,0.03433865950912296,"D-Fructose 1,6-Bisphosphate;N-Acetyl-D-Glucosamine 6-Phosphate;Pyruvic Acid;Dl-Lactic Acid;Udp-N-Acetylglucosamine;D-Ribose 5-Phosphate",0.541340273358702,WikiPathways
Purinergic signaling in leishmaniasis infection (Reactome),6,7,7.501455033058415,0.03433865950912296,Adenosine 5'-Diphosphate;Guanosine 5'-Diphosphate (Gdp);Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.541340273358702,Reactome
Nucleotide catabolism (Reactome),16,25,2.260714942096067,0.0393448271424431,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;Pyruvic Acid;Xanthine;Cytidine;Inosine;Dl-Alanine;Guanosine 5'-Diphosphate (Gdp);D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.541340273358702,Reactome
Amino Sugar Metabolism (KEGG),11,16,2.7749370344290107,0.04528769458460862,Cytidine-5'-Monophospho-N-Acetylneuraminic Acid;N-Acetyl-D-Glucosamine 6-Phosphate;Adenosine 5'-Diphosphate;Pyruvic Acid;L-Glutamic Acid;Glucose 1-Phosphate;D-Glucose;Udp-N-Acetylglucosamine;Udp-Β-D-Glucose (Sodium Salt);D-Glucose 6-Phosphate;Uridine 5'-Diphosphate,0.541340273358702,KEGG
Cytosolic tRNA aminoacylation (Reactome),11,16,2.7749370344290107,0.04528769458460862,L-Histidine;L-Glutamic Acid;L-Aspartic Acid;Tryptophan;L-(-)-Methionine;L-Lysine;Leucine;Asparagine;Dl-Alanine;L-Serine;L-Threonine,0.541340273358702,Reactome
Mitochondrial tRNA aminoacylation (Reactome),11,16,2.7749370344290107,0.04528769458460862,L-Histidine;L-Glutamic Acid;L-Aspartic Acid;Tryptophan;L-(-)-Methionine;L-Lysine;Leucine;Asparagine;Dl-Alanine;L-Serine;L-Threonine,0.541340273358702,Reactome
Purine metabolism (WikiPathways),11,16,2.7749370344290107,0.04528769458460862,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;Xanthine;Xanthosine;Inosine;Guanosine 5'-Diphosphate (Gdp);D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;Guanosine-5'-Monophosphate,0.541340273358702,WikiPathways
tRNA Aminoacylation (Reactome),11,16,2.7749370344290107,0.04528769458460862,L-Histidine;L-Glutamic Acid;L-Aspartic Acid;Tryptophan;L-(-)-Methionine;L-Lysine;Leucine;Asparagine;Dl-Alanine;L-Serine;L-Threonine,0.541340273358702,Reactome
Cori cycle (WikiPathways),7,9,4.38228581355916,0.047682822005688776,Adenosine 5'-Diphosphate;Pyruvic Acid;Dl-Lactic Acid;D-Glucose;Dihydroxyacetone Phosphate;Dl-Alanine;D-Glucose 6-Phosphate,0.541340273358702,WikiPathways
Sensory perception of taste (Reactome),7,9,4.38228581355916,0.047682822005688776,L-Glutamic Acid;L-Aspartic Acid;D-Glucose;Caprolactam;Citric Acid;Guanosine 5'-Diphosphate (Gdp);Guanosine-5'-Monophosphate,0.541340273358702,Reactome
Glycogen metabolism (Reactome),5,6,6.226611234945825,0.06735170625198045,Adenosine 5'-Diphosphate;Glucose 1-Phosphate;D-Glucose;Uridine 5'-Diphosphate;Uridine Monophosphate,0.6900473795620801,Reactome
"Transport of vitamins, nucleosides, and related molecules (Reactome)",12,19,2.1579040697831213,0.08180683788384942,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Biotin;Cytosine;Cytidine;Inosine;D-Pantothenic Acid;Palmitic Acid;Guanine;Uridine Monophosphate;Guanosine-5'-Monophosphate;Linoleic Acid,0.6900473795620801,Reactome
Amino acid transport across the plasma membrane (Reactome),13,21,2.047485697806029,0.08485878862563999,L-Histidine;Γ-Aminobutyric Acid;L-Glutamic Acid;L-Ornithine;Tryptophan;L-(-)-Methionine;L-Lysine;Leucine;Asparagine;Dl-Alanine;L-Hydroxyproline;L-Serine;L-Threonine,0.6900473795620801,Reactome
Gluconeogenesis (Reactome),6,8,3.741650760437773,0.0858090005673053,Adenosine 5'-Diphosphate;Pyruvic Acid;L-Glutamic Acid;D-Glucose;Dihydroxyacetone Phosphate;Guanosine 5'-Diphosphate (Gdp),0.6900473795620801,Reactome
Glyoxylate metabolism and glycine degradation (Reactome),6,8,3.741650760437773,0.0858090005673053,Pyruvic Acid;L-Aspartic Acid;Dl-Alanine;Sarcosine;Glycolic Acid;L-Hydroxyproline,0.6900473795620801,Reactome
"Sensory perception of sweet, bitter, and umami (glutamate) taste (Reactome)",6,8,3.741650760437773,0.0858090005673053,L-Glutamic Acid;L-Aspartic Acid;D-Glucose;Caprolactam;Guanosine 5'-Diphosphate (Gdp);Guanosine-5'-Monophosphate,0.6900473795620801,Reactome
Thiamine metabolic pathways (WikiPathways),6,8,3.741650760437773,0.0858090005673053,Pyruvic Acid;Glucose 1-Phosphate;Dihydroxyacetone Phosphate;D-Glucose 6-Phosphate;D-Ribose 5-Phosphate;L-Serine,0.6900473795620801,WikiPathways
Glucose metabolism (Reactome),7,10,2.9136354218470264,0.09861049117923491,Adenosine 5'-Diphosphate;Pyruvic Acid;L-Glutamic Acid;D-Glucose;Dihydroxyacetone Phosphate;Citric Acid;Guanosine 5'-Diphosphate (Gdp),0.7048823999108274,Reactome
Glutamate and glutamine metabolism (Reactome),7,10,2.9136354218470264,0.09861049117923491,N-Acetyl-L-Aspartic Acid;Adenosine 5'-Diphosphate;Pyruvic Acid;L-Glutamic Acid;L-Aspartic Acid;L-Ornithine;Dl-Alanine,0.7048823999108274,Reactome
Urea cycle and metabolism of amino groups (WikiPathways),7,10,2.9136354218470264,0.09861049117923491,L-Glutamic Acid;L-Aspartic Acid;L-Ornithine;Sarcosine;Creatinine;Putrescine;Creatine,0.7048823999108274,WikiPathways
Nitrogen metabolism (KEGG),8,12,2.500083566151235,0.10766361045867695,L-Histidine;Adenosine 5'-Diphosphate;Biotin;Pyruvic Acid;L-Glutamic Acid;L-Aspartic Acid;Asparagine;L-Serine,0.7421098863758805,KEGG
