pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Degradation of cysteine and homocysteine (Reactome),0.0037996200379962005,0.5237476252374763,0.23514199556110812,0.5695487273677131,2.3363486193632603,9,L-Glutamic Acid;Taurine;L-Serine;L-Malic Acid;Hypotaurine;Pyruvic Acid,EN-L6-IT
Sulfur amino acid metabolism (Reactome),0.007099290070992901,0.5237476252374763,0.171214318379654,0.4618418340091596,2.1858986413656765,14,L-Glutamic Acid;Taurine;L-Serine;S-Adenosyl-L-Homocysteine;Adenine;L-Malic Acid;Hypotaurine;Pyruvic Acid,EN-L6-IT
Organic anion transporters (Reactome),0.0086991300869913,0.5237476252374763,0.15444634885596145,0.6178916096595268,2.207808640228254,6,L-Glutamic Acid;L-Malic Acid;N-Acetyl-Neuraminic Acid;Pyruvic Acid;Citric Acid,EN-L6-IT
Thiamine metabolic pathways (WikiPathways),0.013398660133986601,0.5237476252374763,0.12402652738165562,0.5382321819697677,2.121867094210222,8,Glucose 1-Phosphate;L-Serine;Dihydroxyacetone Phosphate;Succinic Acid;Pyruvic Acid,EN-L6-IT
Metabolism overview (WikiPathways),0.014198580141985802,0.5237476252374763,0.12042065316743104,0.3936424177048189,2.0127292812296873,18,L-Aspartic Acid;Glucose 1-Phosphate;L-Glutamic Acid;Palmitic Acid;Dihydroxyacetone Phosphate;L-Malic Acid;Udp-Β-D-Glucose (Sodium Salt);Succinic Acid;Pyruvic Acid;Citric Acid;3-Hydroxybutyric Acid;L-Glutamine;L(+)-Ornithine;D-(+)-Glucose;Ethyl Acetoacetate;L-Ornithine,EN-L6-IT
Glyoxylate metabolism and glycine degradation (Reactome),0.016198380161983803,0.5237476252374763,0.11260357881030983,0.5266407728163414,2.0761704032985584,8,L-Aspartic Acid;S-Adenosyl-L-Homocysteine;L-Hydroxyproline;Pyruvic Acid;Glycolic Acid;Sarcosine,EN-L6-IT
Biomarkers for urea cycle disorders (WikiPathways),0.023497650234976502,0.5698180181981801,0.09310012870111214,0.46983546617915906,1.9921811530092377,10,L-Aspartic Acid;L-Glutamic Acid;L-Threonine;L-(-)-Methionine;Creatine;L-Glutamine;N-Acetylglutamic Acid;L(+)-Ornithine;Beta-Alanine;L-Ornithine,EN-L6-IT
Urea cycle and metabolism of amino groups (WikiPathways),0.023497650234976502,0.5698180181981801,0.09310012870111214,0.46983546617915906,1.9921811530092377,10,L-Aspartic Acid;L-Glutamic Acid;Sarcosine;Creatine;Creatinine;N-Acetylglutamic Acid;Putrescine;L(+)-Ornithine;Phosphocreatine;L-Ornithine,EN-L6-IT
Serine biosynthesis (Reactome),0.0268973102689731,0.5722427757224278,0.08685450090908631,0.6025978486504955,2.0207311937485337,5,L-Glutamic Acid;L-Serine;Pyruvic Acid;Phosphoserine,EN-L6-IT
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),0.029497050294970503,0.5722427757224278,0.0828210936072908,0.47495526014885553,1.9483162949667612,9,L-Glutamic Acid;L-Serine;L-Malic Acid;Pyruvic Acid;Phosphoserine;Citric Acid,EN-L6-IT
Amino acid metabolism pathway excerpt: histidine catabolism extension (WikiPathways),0.033896610338966106,0.578708795787088,0.07707573918712961,0.5122576666047853,1.9243722634633202,7,L-Glutamic Acid;L-Malic Acid;Succinic Acid;Pyruvic Acid;Citric Acid,EN-L6-IT
Aspartate and asparagine metabolism (Reactome),0.0357964203579642,0.578708795787088,0.0749258356507951,0.4636287915411996,1.9018539327101367,9,L-Aspartic Acid;L-Glutamic Acid;Taurine;Hypotaurine;Asparagine;N-Acetyl-1-Aspartylglutamic Acid;L-Glutamine;Beta-Alanine,EN-L6-IT
tRNA modification in the nucleus and cytosol (Reactome),0.05319468053194681,0.7938283094767447,0.06089253270699512,0.5128158022697962,1.83235884967059,6,Guanine;S-Adenosyl-L-Homocysteine;Succinic Acid;Pyruvic Acid;L-(-)-Methionine,EN-L6-IT
Urea cycle and associated pathways (WikiPathways),0.0643935606439356,0.8641835816418358,0.05501203039717306,0.3760951314979868,1.738999273717732,13,L-Aspartic Acid;L-Glutamic Acid;L-Malic Acid;Pyruvic Acid;Uridine Monophosphate;L-Glutamine;N-Acetylglutamic Acid;Uracil;L(+)-Ornithine;Dl-Alanine;L-Ornithine;Uridine,EN-L6-IT
T cell modulation in pancreatic cancer (WikiPathways),0.0704929507049295,0.8641835816418358,0.05240481612025527,0.4672727272727273,1.755379635011395,7,Adenine;Tryptophan;D-(+)-Tryptophan;Dl-Arginine;L(+)-Ornithine;Adenosine;L-Ornithine,EN-L6-IT
Disorders of folate metabolism and transport (WikiPathways),0.07839216078392161,0.8641835816418358,0.04948105414134827,0.48720303871605813,1.7408410498007625,6,L-Glutamic Acid;L-Serine;S-Adenosyl-L-Homocysteine,EN-L6-IT
Alanine and aspartate metabolism (WikiPathways),0.07849215078492151,0.8641835816418358,0.04944682482267162,0.4004215740744142,1.6978546119912419,10,L-Aspartic Acid;L-Malic Acid;Succinic Acid;Pyruvic Acid;Asparagine;Citric Acid,EN-L6-IT
Cysteine and methionine catabolism (WikiPathways),0.08489151084891511,0.8641835816418358,0.047380074232270926,0.3617665374222752,1.6727463164092644,13,L-Glutamic Acid;Taurine;L-Serine;S-Adenosyl-L-Homocysteine;Hypotaurine;Pyruvic Acid,EN-L6-IT
GABA metabolism (aka GHB) (WikiPathways),0.08509149085091491,0.8641835816418358,0.04731916175205844,0.39497605485111886,1.6747646974447277,10,N-Acetylputrescine;L-Glutamic Acid;Succinic Acid;Γ-Aminobutyric Acid;Glycolic Acid;Uracil;Putrescine;Beta-Alanine,EN-L6-IT
Serine metabolism (WikiPathways),0.08909109089091091,0.8641835816418358,0.04614300600716979,0.4508830547314574,1.6938093876499247,7,L-Glutamic Acid;L-Serine;Pyruvic Acid;Phosphoserine;Nervonic Ceramide,EN-L6-IT
Sensory perception of taste (Reactome),0.09929007099290071,0.8771560343965603,0.04346228872332276,0.4014598540145985,1.6468304301051,9,L-Aspartic Acid;L-Glutamic Acid;Caprolactam;Citric Acid;D-(+)-Tryptophan;Inosine-5'-Monophosphate (Imp);Guanosine 5'-Diphosphate (Gdp);Guanosine-5'-Monophosphate;D-Glucose,EN-L6-IT
Urea cycle and related diseases (WikiPathways),0.10128987101289871,0.8771560343965603,0.042983094455319844,0.4664246823956443,1.6665972279122778,6,L-Aspartic Acid;L-Glutamic Acid;L-Glutamine;N-Acetylglutamic Acid;L(+)-Ornithine;L-Ornithine,EN-L6-IT
Hereditary leiomyomatosis and renal cell carcinoma pathway (WikiPathways),0.10738926107389261,0.8771560343965603,0.04160211472358708,0.46140410475715926,1.6486580383911709,6,L-Malic Acid;Succinic Acid;Pyruvic Acid;Citric Acid,EN-L6-IT
Synthesis of wybutosine at G37 of tRNA(Phe) (Reactome),0.11778822117788221,0.8771560343965603,0.03949038327447697,0.48250218433629005,1.6180064650473833,5,S-Adenosyl-L-Homocysteine;Succinic Acid;Pyruvic Acid;L-(-)-Methionine,EN-L6-IT
Metabolism of folate and pterines (Reactome),0.12088791120887911,0.8771560343965603,0.038912056166909965,0.48019550864047755,1.6102713369800854,5,L-Glutamic Acid;L-Serine,EN-L6-IT
"Sensory perception of sweet, bitter, and umami (glutamate) taste (Reactome)",0.12408759124087591,0.8771560343965603,0.03833693047412414,0.40072859744990896,1.5797881529977644,8,L-Aspartic Acid;L-Glutamic Acid;Caprolactam;D-(+)-Tryptophan;Inosine-5'-Monophosphate (Imp);Guanosine 5'-Diphosphate (Gdp);Guanosine-5'-Monophosphate;D-Glucose,EN-L6-IT
16p11.2 proximal deletion syndrome (WikiPathways),0.12438756124387561,0.8771560343965603,0.038284100583418294,0.3675503569026393,1.5584751397291108,10,D-Sphingosine;Palmitic Acid;Dihydroxyacetone Phosphate;Palmitoyl Ethanolamide;Glycerophosphocholine,EN-L6-IT
