pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",0.008899110088991101,0.9093432120202612,0.15267585552746882,0.6759867817619173,1.587144520530879,11,Glycine;Adenosine;Sarcosine;Dl-Alanine;L-Serine,EN-Non-IT-Immature
Defective SLC6A19 causes Hartnup disorder (HND) (Reactome),0.014598540145985401,0.9093432120202612,0.11872977154195252,0.670658770513096,1.548525375996507,10,Glycine;Dl-Alanine;L-(-)-Methionine;L-Glutamine;L-Serine,EN-Non-IT-Immature
Pyruvate metabolism (Reactome),0.017298270172982702,0.9093432120202612,0.10889328195117924,0.6617915904936015,1.5280513974586414,10,"L-(+)-Lactic Acid;Dl-Alanine;Adenosine 5'-Diphosphate;D-Fructose-1,6-Bisphosphate;L-Glutathione (Reduced);L-Glutamic Acid",EN-Non-IT-Immature
16p11.2 proximal deletion syndrome (WikiPathways),0.0352964703529647,0.9093432120202612,0.07547491240384611,0.6233915842867479,1.4393872560738312,10,"D-Sphingosine;Dihydroxyacetone Phosphate;Palmitoyl Ethanolamide;1-Palmitoyl-Sn-Glycero-3-Phosphocholine;Glycerophosphocholine;Palmitic Acid;D-Fructose-1,6-Bisphosphate;Choline",EN-Non-IT-Immature
Nicotinamide salvaging (Reactome),0.0387961203879612,0.9093432120202612,0.07185502986680807,0.7717391304347826,1.554493325887156,5,L-(+)-Lactic Acid;Adenosine 5'-Diphosphate,EN-Non-IT-Immature
Aspirin ADME (Reactome),0.0408959104089591,0.9093432120202612,0.06990723473478111,0.6872727272727273,1.4815222805088668,7,L-(+)-Lactic Acid;Glycine;Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;Ethyl Acetoacetate,EN-Non-IT-Immature
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),0.048795120487951205,0.9093432120202612,0.063728697179177,0.6240875912408759,1.4138584273548105,9,"L-Glutamine;L-Serine;L-Glutathione (Reduced);L-Glutamic Acid;Citric Acid;D,L-Serine",EN-Non-IT-Immature
Glucose metabolism (Reactome),0.05019498050194981,0.9093432120202612,0.06278661667857881,0.603290676416819,1.392975030832463,10,"Dihydroxyacetone Phosphate;Adenosine 5'-Diphosphate;D-Fructose-1,6-Bisphosphate;L-Glutamic Acid;Citric Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp)",EN-Non-IT-Immature
Metabolic disorders of biological oxidation enzymes (Reactome),0.05979402059794021,0.9093432120202612,0.05723054625805836,0.6113138686131387,1.3849198045726947,9,Glycine;L-(-)-Methionine;L-Glutathione (Reduced);L-Glutamic Acid;L-Pyroglutamic Acid,EN-Non-IT-Immature
Nicotinate metabolism (Reactome),0.060493950604939506,0.9093432120202612,0.056877039202017136,0.6599999999999999,1.4227317138220068,7,L-(+)-Lactic Acid;L-Glutamine;Adenosine 5'-Diphosphate;L-Glutamic Acid,EN-Non-IT-Immature
Kennedy pathway from sphingolipids (WikiPathways),0.065993400659934,0.9093432120202612,0.054294135622706095,0.6229508196721312,1.3814716534272897,8,"Cytidine 5'-Diphosphocholine;L-Serine;Adenosine 5'-Diphosphate;Choline;D,L-Serine",EN-Non-IT-Immature
"mRNA, protein, and metabolite inducation pathway by cyclosporin A (WikiPathways)",0.07799220077992201,0.9093432120202612,0.04961861078957715,0.5947681764711973,1.3474358574479182,9,Dl-Alanine;L-Glutamine;Adenosine 5'-Diphosphate,EN-Non-IT-Immature
Gluconeogenesis (Reactome),0.08899110088991101,0.9093432120202612,0.046171470225022805,0.6029143897996356,1.3370383546328446,8,"Dihydroxyacetone Phosphate;Adenosine 5'-Diphosphate;D-Fructose-1,6-Bisphosphate;L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp)",EN-Non-IT-Immature
Serine metabolism (WikiPathways),0.0938906109389061,0.9093432120202612,0.04482894823199633,0.6236363636363637,1.3443442915728607,7,"Glycine;L-Serine;Nervonic Ceramide;L-Glutamic Acid;D,L-Serine",EN-Non-IT-Immature
