pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",0.008899110088991101,0.9923018747848972,0.15267585552746882,0.5227635339237653,2.110374058893142,11,"Sarcosine;2-Oxobutanoic Acid;Dl-Alanine;Adenosine;L-Serine;D,L-Serine;Glycine",IN-MGE-Immature
Selenocompound metabolism (KEGG),0.010298970102989701,0.9923018747848972,0.14176653797590688,0.601973553974229,2.103002513591084,7,"2-Oxobutanoic Acid;Dl-Alanine;Adenosine;L-Serine;Adenosine Triphosphate (Atp);D,L-Serine",IN-MGE-Immature
Defective SLC6A19 causes Hartnup disorder (HND) (Reactome),0.033096690330966905,0.9923018747848972,0.07803528407169529,0.46922210564135897,1.837856477551545,10,"Dl-Alanine;Leucine;L-Isoleucine;L-Serine;Tryptophan;D,L-Serine;Glycine;L-Valine",IN-MGE-Immature
T cell modulation in pancreatic cancer (WikiPathways),0.0395960403959604,0.9923018747848972,0.07109499075926166,0.5234147473751916,1.828556291407768,7,Dl-Arginine;Adenosine;L-Ornithine;Adenine;Tryptophan,IN-MGE-Immature
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),0.043495650434956505,0.9923018747848972,0.06769145973290497,0.4273333811448568,1.7719882762199153,12,"Dl-Alanine;Leucine;L-Lysine;L-Isoleucine;L-Serine;Tryptophan;D,L-Serine;Glycine;L-Valine",IN-MGE-Immature
Thiamine metabolic pathways (WikiPathways),0.059994000599940006,0.9923018747848972,0.05712892617858794,0.47176684881602915,1.7257817745586304,8,"D-Glucose 6-Phosphate;L-Serine;Succinic Acid;D-Ribose 5-Phosphate;D,L-Serine;Pyruvic Acid;Glucose 1-Phosphate;Dihydroxyacetone Phosphate",IN-MGE-Immature
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),0.0796920307969203,0.9923018747848972,0.049040971597469125,0.5401380343930435,1.6939181054108645,5,"D-Pantothenic Acid;D-Erythro-Sphinganine;L-Serine;D,L-Serine",IN-MGE-Immature
Glycolysis in senescence (WikiPathways),0.08809119088091191,0.9923018747848972,0.04642975535365648,0.5326086956521738,1.6703054686350403,5,"L-Serine;D,L-Serine;Dl-Glutamine;Dl-Lactic Acid;Pyruvic Acid",IN-MGE-Immature
Methionine Metabolism (KEGG),0.11228877112288771,0.9923018747848972,0.040572153621248414,0.32888891114523244,1.5098663207990872,17,"Sarcosine;2-Oxobutanoic Acid;1-Aminocyclopropanecarboxylic Acid;Adenosine;L-Serine;Adenosine Triphosphate (Atp);D,L-Serine;Glycine;N-Formyl-L-Methionine;Choline",IN-MGE-Immature
Synthesis of ceramides and 1-deoxyceramides (WikiPathways),0.1386861313868613,0.9923018747848972,0.03595888093431051,0.45420684956000323,1.5135268886479853,6,"Dl-Alanine;D-Erythro-Sphinganine;L-Serine;D,L-Serine",IN-MGE-Immature
One-carbon metabolism (WikiPathways),0.14508549145085492,0.9923018747848972,0.03502578380064452,0.45051543929093557,1.501226218359377,6,"L-Serine;D,L-Serine;Glycine;Choline",IN-MGE-Immature
