pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Cell recruitment (pro-inflammatory response) (Reactome),0.0020997900209979003,0.20367963203679632,0.31827967504043686,0.6374431937509517,2.392944537173999,7,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine 5'-Diphosphate (Gdp),All cell types
Purinergic signaling in leishmaniasis infection (Reactome),0.0020997900209979003,0.20367963203679632,0.31827967504043686,0.6374431937509517,2.392944537173999,7,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine 5'-Diphosphate (Gdp),All cell types
"Cerebral organic acidurias, including diseases (WikiPathways)",0.0041995800419958006,0.23762623737626237,0.2234791191174785,0.7047101449275363,2.3627467323325395,5,Tryptophan;2-Oxoadipic Acid;N-Acetyl-L-Aspartic Acid;L-2-Aminoadipic Acid;L-Aspartic Acid,All cell types
Lysine catabolism (Reactome),0.004899510048995101,0.23762623737626237,0.20665231123444913,0.6073314078724589,2.2799057060610814,7,L-Lysine;2-Oxoadipic Acid;L-Saccharopine;L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);L-2-Aminoadipic Acid,All cell types
Tryptophan catabolism (Reactome),0.0093990600939906,0.35563110355631106,0.14850014187143123,0.509236472384434,2.1564916724043113,10,Pyruvic Acid;Tryptophan;L-Histidine;Leucine;L-Glutamic Acid;L-(-)-Methionine;Dl-Alanine;L-Kynurenine,All cell types
Glutamate and glutamine metabolism (Reactome),0.018198180181981802,0.35563110355631106,0.10611051875686135,0.481267157473762,2.038048477624295,10,L-Ornithine;Pyruvic Acid;N-Acetyl-L-Aspartic Acid;Adenosine 5'-Diphosphate;L-Glutamic Acid;L-Aspartic Acid;Dl-Alanine,All cell types
"Sensory perception of sweet, bitter, and umami (glutamate) taste (Reactome)",0.020397960203979604,0.35563110355631106,0.10009850312420068,0.5144846787705318,2.026178322273139,8,Guanosine-5'-Monophosphate;Caprolactam;L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp);L-Aspartic Acid,All cell types
Amino acid transport across the plasma membrane (Reactome),0.020497950204979503,0.35563110355631106,0.09984836831684389,0.36387569662138064,1.9415770219078676,21,L-Lysine;L-Ornithine;L-Hydroxyproline;L-Threonine;Tryptophan;L-Serine;L-Histidine;Leucine;L-Glutamic Acid;Γ-Aminobutyric Acid;L-(-)-Methionine;Dl-Alanine,All cell types
Cytosolic tRNA aminoacylation (Reactome),0.020897910208979104,0.35563110355631106,0.09886576461754726,0.39869055384089075,1.960688904715373,16,L-Lysine;L-Threonine;Tryptophan;L-Serine;L-Histidine;Leucine;L-Glutamic Acid;L-(-)-Methionine;L-Aspartic Acid;Dl-Alanine,All cell types
Mitochondrial tRNA aminoacylation (Reactome),0.020897910208979104,0.35563110355631106,0.09886576461754726,0.39869055384089075,1.960688904715373,16,L-Lysine;L-Threonine;Tryptophan;L-Serine;L-Histidine;Leucine;L-Glutamic Acid;L-(-)-Methionine;L-Aspartic Acid;Dl-Alanine,All cell types
tRNA Aminoacylation (Reactome),0.020897910208979104,0.35563110355631106,0.09886576461754726,0.39869055384089075,1.960688904715373,16,L-Lysine;L-Threonine;Tryptophan;L-Serine;L-Histidine;Leucine;L-Glutamic Acid;L-(-)-Methionine;L-Aspartic Acid;Dl-Alanine,All cell types
Glyoxylate metabolism and glycine degradation (Reactome),0.021997800219978002,0.35563110355631106,0.09630252295665434,0.5125036406665187,2.0183764641662254,8,Pyruvic Acid;L-Hydroxyproline;Sarcosine;Glycolic Acid;L-Aspartic Acid;Dl-Alanine,All cell types
Class C/3 (Metabotropic glutamate/pheromone receptors) (Reactome),0.024197580241975804,0.36110235130333124,0.09170804921768408,0.5309020890996754,1.99299210712364,7,L-Lysine;L-Ornithine;L-Glutamic Acid;Γ-Aminobutyric Acid;D-Glucose,All cell types
Nucleotide catabolism (Reactome),0.038696130386961305,0.4004760814241156,0.07195166788926238,0.31743402358458866,1.7788599814367683,25,Pyruvic Acid;5'-Xanthylic Acid;Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Cytidine;Uric Acid;Adenosine 5'-Diphosphate;Guanine;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine 5'-Diphosphate (Gdp);Dl-Alanine;D-Ribose 5-Phosphate;Inosine;Xanthine,All cell types
Urea cycle and metabolism of amino groups (WikiPathways),0.0402959704029597,0.4004760814241156,0.07044837760284056,0.44476036370411653,1.8834511519814656,10,L-Ornithine;Creatine;Sarcosine;Creatinine;L-Glutamic Acid;L-Aspartic Acid;Putrescine,All cell types
Vitamin B6-dependent and responsive disorders (WikiPathways),0.044195580441955803,0.4004760814241156,0.06712811646912949,0.5670505394841664,1.901202670172126,5,L-Lysine;L-Saccharopine;L-Glutamic Acid;L-2-Aminoadipic Acid,All cell types
Lysine degradation (KEGG),0.0458954104589541,0.4004760814241156,0.06581329395295889,0.49569982081354147,1.8608437425050524,7,L-Lysine;2-Oxoadipic Acid;L-Saccharopine;L-Glutamic Acid;L-2-Aminoadipic Acid,All cell types
Lactate shuttle in glial cells (WikiPathways),0.049295070492950704,0.4004760814241156,0.06338771148360935,0.49086308334189116,1.8426867606375006,7,Pyruvic Acid;Udp-Β-D-Glucose (Sodium Salt);D-Glucose 6-Phosphate;Adenosine 5'-Diphosphate;Glucose 1-Phosphate;Dl-Lactic Acid,All cell types
Metabolic reprogramming in pancreatic cancer (WikiPathways),0.050794920507949204,0.4004760814241156,0.062394645991781156,0.48825050663184183,1.8328792182124682,7,"Pyruvic Acid;D-Fructose 1,6-Bisphosphate;N-Acetyl-D-Glucosamine 6-Phosphate;D-Ribose 5-Phosphate;Udp-N-Acetylglucosamine;Dl-Lactic Acid",All cell types
Nucleotide biosynthesis (Reactome),0.0524947505249475,0.4004760814241156,0.06132017593335259,0.41189542291020337,1.8002047446377774,11,5'-Xanthylic Acid;Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate;L-Glutamic Acid;Uridine Monophosphate;Guanosine 5'-Diphosphate (Gdp);L-Aspartic Acid,All cell types
