pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Cell recruitment (pro-inflammatory response) (Reactome),0.0010952930936056213,0.10345632103456322,0.45505986738722953,0.7652757803244544,2.215076615195865,7,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,Glia
Purinergic signaling in leishmaniasis infection (Reactome),0.0010952930936056213,0.10345632103456322,0.45505986738722953,0.7652757803244544,2.215076615195865,7,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,Glia
Purine catabolism (Reactome),0.001999800019998,0.10345632103456322,0.32635161099090676,0.6149490191548538,2.04317042110881,12,5'-Xanthylic Acid;Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Uric Acid;Adenosine 5'-Diphosphate;Guanine;D-Ribose 5-Phosphate,Glia
Sialic acid metabolism (Reactome),0.0030996900309969004,0.10345632103456322,0.2608205677188685,0.7531760435571688,2.096466382865223,6,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;Cytidine 5'-Triphosphate,Glia
Nucleotide catabolism (Reactome),0.0031996800319968005,0.10345632103456322,0.25663501697244306,0.4678711249540459,1.822489207969944,25,5'-Xanthylic Acid;Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Uric Acid;Adenosine 5'-Diphosphate;Guanine;Cytidine 5'-Diphosphate;Cytidine;Uridine Monophosphate;D-Ribose 5-Phosphate,Glia
Nucleotide salvage (Reactome),0.0031996800319968005,0.10345632103456322,0.25663501697244306,0.5559359803508648,1.9429175895443656,15,Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Pseudouridine;Adenosine 5'-Diphosphate;Guanine;Cytidine;Uridine Monophosphate,Glia
Phosphate bond hydrolysis by NTPDase proteins (Reactome),0.007799220077992201,0.19883011698830116,0.16324176812787977,0.5945213911590893,1.8882141750343306,10,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Cytidine 5'-Triphosphate,Glia
"Transport of vitamins, nucleosides, and related molecules (Reactome)",0.0081991800819918,0.19883011698830116,0.15915345685540597,0.4822077884986278,1.776593562631033,19,Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Biotin;Guanine;Cytidine;Uridine Monophosphate;Linoleic Acid;Cytosine;Palmitic Acid,Glia
Pyrimidine salvage (Reactome),0.012998700129987,0.280194202801942,0.1259529316386221,0.6422799920561971,1.8590675771924803,7,Pseudouridine;Adenosine 5'-Diphosphate;Cytidine;Uridine Monophosphate,Glia
Purine metabolism (WikiPathways),0.0217978202179782,0.36920974569209747,0.0967541689411413,0.47526023748814117,1.6842500986868456,16,5'-Xanthylic Acid;Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Uric Acid;Adenosine 5'-Diphosphate;Guanine;D-Ribose 5-Phosphate,Glia
Histidine metabolism (KEGG),0.028097190280971903,0.36920974569209747,0.08492394197375629,0.5354854435646467,1.7007145917694093,10,Anserine;L-Histidine;Adenosine 5'-Diphosphate;1-Methylhistidine;L-Glutamic Acid,Glia
Histidine catabolism (Reactome),0.029697030296970302,0.36920974569209747,0.08253278776726301,0.5697836393910928,1.7114854025460664,8,Anserine;L-Histidine;Adenosine 5'-Diphosphate;L-Glutamic Acid,Glia
Purine salvage (Reactome),0.031896810318968107,0.36920974569209747,0.07954104976990437,0.5447491360406719,1.6859461804514166,9,Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Guanine,Glia
Carnosine metabolism of glial cells (WikiPathways),0.0337966203379662,0.36920974569209747,0.07719383524366169,0.6615986027831826,1.7518741174247867,5,L-Histidine;Adenosine 5'-Diphosphate,Glia
Urea cycle and metabolism of amino groups (WikiPathways),0.04229577042295771,0.36920974569209747,0.06868906989776993,0.5146638304112725,1.6345846497893035,10,Creatine;Creatinine;Putrescine;L-Glutamic Acid;Sarcosine;L-Aspartic Acid;L-Ornithine;L(+)-Ornithine;N-Acetylglutamic Acid,Glia
Creatine pathway (WikiPathways),0.0458954104589541,0.36920974569209747,0.06581329395295889,0.601473031781435,1.6742008752354751,6,Creatine;Creatinine;Adenosine 5'-Diphosphate,Glia
Interconversion of nucleotide di- and triphosphates (Reactome),0.046495350464953504,0.36920974569209747,0.06536629294626582,0.48063234888969486,1.5969027807038227,12,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;L-Glutamic Acid;Cytidine 5'-Triphosphate,Glia
Glyoxylate metabolism and glycine degradation (Reactome),0.047795220477952205,0.36920974569209747,0.06442639081633493,0.5442144425323794,1.634682026399147,8,Glycolic Acid;Sarcosine;L-Aspartic Acid;L-Hydroxyproline;Glycine,Glia
Nitrogen metabolism (KEGG),0.048595140485951406,0.36920974569209747,0.06386653877779266,0.4789662212242649,1.5913670652904117,12,L-Serine;L-Histidine;Adenosine 5'-Diphosphate;Biotin;L-Glutamic Acid;L-Aspartic Acid;Glycine;Asparagine,Glia
Glutathione conjugation (Reactome),0.05019498050194981,0.36920974569209747,0.06278661667857881,0.6322463768115942,1.6741511525453083,5,Adenosine 5'-Diphosphate;L-Glutamic Acid;Glycine;L-Pyroglutamic Acid;L-Glutathione (Reduced),Glia
Glutathione synthesis and recycling (Reactome),0.05019498050194981,0.36920974569209747,0.06278661667857881,0.6322463768115942,1.6741511525453083,5,Adenosine 5'-Diphosphate;L-Glutamic Acid;Glycine;L-Pyroglutamic Acid;L-Glutathione (Reduced),Glia
Paracetamol ADME (Reactome),0.05019498050194981,0.36920974569209747,0.06278661667857881,0.6322463768115942,1.6741511525453083,5,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;L-Glutamic Acid;Glycine;L-Glutathione (Reduced),Glia
Mitochondrial biogenesis (Reactome),0.0504949505049495,0.36920974569209747,0.06258977274427842,0.6322389986611132,1.6741316156375703,5,Adenosine 5'-Diphosphate;Linoleic Acid;Palmitic Acid,Glia
Transcriptional activation of mitochondrial biogenesis (Reactome),0.0504949505049495,0.36920974569209747,0.06258977274427842,0.6322389986611132,1.6741316156375703,5,Adenosine 5'-Diphosphate;Linoleic Acid;Palmitic Acid,Glia
Pyrimidine biosynthesis (Reactome),0.050794920507949204,0.36920974569209747,0.062394645991781156,0.6318569288285101,1.6731199172331745,5,Adenosine 5'-Diphosphate;Uridine Monophosphate;L-Glutamic Acid;L-Aspartic Acid,Glia
Urea cycle (Reactome),0.05299470052994701,0.36920974569209747,0.061013866828415676,0.58983666061706,1.6418110227257774,6,Adenosine 5'-Diphosphate;L-Glutamic Acid;L-Aspartic Acid;L-Ornithine;L(+)-Ornithine;N-Acetylglutamic Acid,Glia
Serine metabolism (WikiPathways),0.053394660533946606,0.36920974569209747,0.0607718687747803,0.5626848288746862,1.6286808471024286,7,L-Serine;Nervonic Ceramide;Phosphoserine;L-Glutamic Acid;Glycine,Glia
