pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
"Transport of vitamins, nucleosides, and related molecules (Reactome)",10,19,4.907392144609705,0.001070521937956934,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Biotin;Cytidine;Cytosine;Guanine;Uridine Monophosphate;Guanosine-5'-Monophosphate;Linoleic Acid;Palmitic Acid,0.13757073712912354,Reactome
Purine catabolism (Reactome),7,12,6.052443866992003,0.003073669679218675,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;Guanosine-5'-Monophosphate,0.13757073712912354,Reactome
Nucleotide catabolism (Reactome),11,25,3.4692691188411864,0.003795923916846697,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;D-Ribose 5-Phosphate;Cytidine;5'-Xanthylic Acid;Guanine;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.13757073712912354,Reactome
Cell recruitment (pro-inflammatory response) (Reactome),5,7,10.655725068322555,0.0039760328650035705,Adenosine 5'-Diphosphate;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.13757073712912354,Reactome
Purinergic signaling in leishmaniasis infection (Reactome),5,7,10.655725068322555,0.0039760328650035705,Adenosine 5'-Diphosphate;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.13757073712912354,Reactome
Nucleotide salvage (Reactome),7,15,3.7623825408197984,0.014776212488071596,Pseudouridine;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Cytidine;Guanine;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.426047460072731,Reactome
Purine metabolism (WikiPathways),7,16,3.337894936334053,0.02207323788288176,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;Guanosine-5'-Monophosphate,0.5455243076769349,WikiPathways
Phosphate bond hydrolysis by NTPDase proteins (Reactome),5,10,4.244426243084354,0.02877903346234543,Adenosine 5'-Diphosphate;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.5773655070472914,Reactome
Pyrimidine salvage (Reactome),4,7,5.6260670376011035,0.03003635585795158,Pseudouridine;Adenosine 5'-Diphosphate;Cytidine;Uridine Monophosphate,0.5773655070472914,Reactome
Biomarkers for pyrimidine metabolism disorders (WikiPathways),6,14,3.1952952999077606,0.037814976161782816,Cytidine;Cytosine;Creatine;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,0.6541990875988427,WikiPathways
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane (Reactome),5,11,3.530921503162343,0.0446558757989825,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Cytidine;Cytosine;Guanine,0.7023151375658157,Reactome
Mitochondrial biogenesis (Reactome),3,5,6.281755736368034,0.05384888818843509,Adenosine 5'-Diphosphate;Linoleic Acid;Palmitic Acid,0.7166044351230209,Reactome
Transcriptional activation of mitochondrial biogenesis (Reactome),3,5,6.281755736368034,0.05384888818843509,Adenosine 5'-Diphosphate;Linoleic Acid;Palmitic Acid,0.7166044351230209,Reactome
Interconversion of nucleotide di- and triphosphates (Reactome),5,12,3.02085953382048,0.06485294734286781,Adenosine 5'-Diphosphate;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.8013971350225808,Reactome
Purine salvage (Reactome),4,9,3.3654532985635353,0.0784055063660054,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Guanine;Guanosine-5'-Monophosphate,0.8889586145896317,Reactome
Creatine pathway (WikiPathways),3,6,4.18331578794142,0.09255303365774598,Adenosine 5'-Diphosphate;Creatinine;Creatine,0.8889586145896317,WikiPathways
Glycogen metabolism (Reactome),3,6,4.18331578794142,0.09255303365774598,Adenosine 5'-Diphosphate;Uridine 5'-Diphosphate;Uridine Monophosphate,0.8889586145896317,Reactome
Purine metabolism and related disorders (WikiPathways),7,21,2.1239936385265383,0.09476920850841025,2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;Guanosine-5'-Monophosphate,0.8889586145896317,WikiPathways
GABA metabolism (aka GHB) (WikiPathways),4,10,2.799650768556963,0.11148982163511198,Glycolic Acid;4-(Acetylamino)Butanoic Acid;Putrescine;N-Acetylputrescine,0.8889586145896317,WikiPathways
Metabolic reprogramming in pancreatic cancer (WikiPathways),3,7,3.132801524091389,0.1394405420075918,"D-Fructose 1,6-Bisphosphate;N-Acetyl-D-Glucosamine 6-Phosphate;D-Ribose 5-Phosphate",0.8889586145896317,WikiPathways
Organic cation/anion/zwitterion transport (Reactome),3,7,3.132801524091389,0.1394405420075918,Uric Acid;Creatinine;Dl-Carnitine,0.8889586145896317,Reactome
Serine metabolism (WikiPathways),3,7,3.132801524091389,0.1394405420075918,Phosphoserine;L-Serine;Nervonic Ceramide,0.8889586145896317,WikiPathways
Nucleotide biosynthesis (Reactome),4,11,2.3952975741936346,0.14968064782718588,Adenosine 5'-Diphosphate;5'-Xanthylic Acid;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.8889586145896317,Reactome
Pyrimidine metabolism (WikiPathways),4,11,2.3952975741936346,0.14968064782718588,Cytidine;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,0.8889586145896317,WikiPathways
Synthesis of substrates in N-glycan biosythesis (Reactome),5,15,2.1023994871504326,0.15042431783617274,N-Acetyl-D-Glucosamine 6-Phosphate;Adenosine 5'-Diphosphate;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,0.8889586145896317,Reactome
Nitrogen metabolism (KEGG),4,12,2.0919115069268055,0.19209449806934512,L-Histidine;Adenosine 5'-Diphosphate;Biotin;L-Serine,0.8889586145896317,KEGG
Creatine metabolism (Reactome),3,8,2.5023324754315586,0.19243195144443573,Adenosine 5'-Diphosphate;Creatinine;Creatine,0.8889586145896317,Reactome
Histidine catabolism (Reactome),3,8,2.5023324754315586,0.19243195144443573,L-Histidine;Adenosine 5'-Diphosphate;Anserine,0.8889586145896317,Reactome
Modified nucleosides derived from tRNA as urinary cancer markers (WikiPathways),3,9,2.081621833896864,0.24944517398365101,Pseudouridine;Cytidine;5'-S-Methyl-5'-Thioadenosine,0.8889586145896317,WikiPathways
Pyrimidine catabolism (Reactome),3,9,2.081621833896864,0.24944517398365101,Adenosine 5'-Diphosphate;Cytidine;Uridine Monophosphate,0.8889586145896317,Reactome
Sphingolipid metabolism: integrated pathway (WikiPathways),3,9,2.081621833896864,0.24944517398365101,Adenosine 5'-Diphosphate;L-Serine;Nervonic Ceramide,0.8889586145896317,WikiPathways
15q25 copy number variation (WikiPathways),2,5,2.766051698287274,0.2535188722917962,Adenosine 5'-Diphosphate;Cytidine,0.8889586145896317,WikiPathways
Abacavir ADME (Reactome),2,5,2.766051698287274,0.2535188722917962,Adenosine 5'-Diphosphate;Uridine 5'-Diphosphate,0.8889586145896317,Reactome
Abacavir metabolism (Reactome),2,5,2.766051698287274,0.2535188722917962,Adenosine 5'-Diphosphate;Uridine 5'-Diphosphate,0.8889586145896317,Reactome
Carnosine metabolism of glial cells (WikiPathways),2,5,2.766051698287274,0.2535188722917962,L-Histidine;Adenosine 5'-Diphosphate,0.8889586145896317,WikiPathways
Deadenylation-dependent mRNA decay (Reactome),2,5,2.766051698287274,0.2535188722917962,Uridine Monophosphate;Guanosine-5'-Monophosphate,0.8889586145896317,Reactome
Maternal to zygotic transition (MZT) (Reactome),2,5,2.766051698287274,0.2535188722917962,Adenosine 5'-Diphosphate;5-Methylcytosine,0.8889586145896317,Reactome
Metabolism of folate and pterines (Reactome),2,5,2.766051698287274,0.2535188722917962,Adenosine 5'-Diphosphate;L-Serine,0.8889586145896317,Reactome
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),2,5,2.766051698287274,0.2535188722917962,L-Serine;Nervonic Ceramide,0.8889586145896317,WikiPathways
Nucleotide salvage defects (Reactome),2,5,2.766051698287274,0.2535188722917962,2'-Deoxyadenosine;Guanine,0.8889586145896317,Reactome
