pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
T cell modulation in pancreatic cancer (WikiPathways),0.0273972602739726,0.46878645468786456,0.08603481432177795,0.5222489543980341,1.970291341603738,7,L-Ornithine;Dl-Arginine;Tryptophan,Neurons
"Sensory perception of sweet, bitter, and umami (glutamate) taste (Reactome)",0.028997100289971003,0.46878645468786456,0.08355475162264983,0.4986402752168745,1.9741373313677357,8,Caprolactam;L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp);L-Aspartic Acid,Neurons
Lactate shuttle in glial cells (WikiPathways),0.032596740325967405,0.4862447088624471,0.07865267464404885,0.5131689139174043,1.9360350257418566,7,Pyruvic Acid;Udp-Β-D-Glucose (Sodium Salt);D-Glucose 6-Phosphate;Glucose 1-Phosphate;Dl-Lactic Acid,Neurons
Sensory perception of taste (Reactome),0.036196380361963806,0.4862447088624471,0.0744947003424623,0.4630549585169711,1.908326690711917,9,Caprolactam;L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp);L-Aspartic Acid;Citric Acid,Neurons
Cori cycle (WikiPathways),0.0375962403759624,0.4862447088624471,0.07303969431877405,0.46117388828736194,1.9005744866587233,9,Pyruvic Acid;D-Glucose 6-Phosphate;D-Glucose;Dl-Alanine;Dihydroxyacetone Phosphate;Dl-Lactic Acid,Neurons
Amino acid transport across the plasma membrane (Reactome),0.04839516048395161,0.5867913208679132,0.06400522019116654,0.3287136662514557,1.767216141170934,21,L-Lysine;L-Ornithine;L-Hydroxyproline;Tryptophan;Leucine;L-Glutamic Acid;Γ-Aminobutyric Acid;L-(-)-Methionine;Dl-Alanine,Neurons
Organic anion transporters (Reactome),0.059494050594940506,0.6161193404469076,0.05738391640572296,0.5057390029262481,1.8147658083829639,6,Pyruvic Acid;L-Glutamic Acid;Citric Acid;N-Acetyl-Neuraminic Acid;L-(+)-Lactic Acid,Neurons
Glycolysis and gluconeogenesis (WikiPathways),0.06409359064093591,0.6161193404469076,0.055149552408858535,0.4292013539332114,1.7688103417003382,9,Pyruvic Acid;D-Glucose 6-Phosphate;D-Glucose;L-Aspartic Acid;Dihydroxyacetone Phosphate;L-(+)-Lactic Acid;D-(+)-Glucose,Neurons
Phenylalanine and tyrosine metabolism (Reactome),0.06569343065693431,0.6161193404469076,0.05442678567563595,0.47178720722246736,1.7799140460535408,7,Pyruvic Acid;L-Glutamic Acid;L-Aspartic Acid;Dl-Alanine,Neurons
Glucose metabolism (Reactome),0.06579342065793421,0.6161193404469076,0.05438247049770977,0.4118452245025553,1.7543055872941609,10,Pyruvic Acid;L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp);Dihydroxyacetone Phosphate;Citric Acid,Neurons
Gluconeogenesis (Reactome),0.06669333066693331,0.6161193404469076,0.05398802740077705,0.4435652754072962,1.7560931449011066,8,Pyruvic Acid;L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp);Dihydroxyacetone Phosphate,Neurons
Urea cycle and metabolism of amino groups (WikiPathways),0.0741925807419258,0.6279223929458906,0.05097885897178931,0.40309757783494965,1.7170439061779326,10,L-Ornithine;Sarcosine;L-Glutamic Acid;L-Aspartic Acid;Creatinine,Neurons
Disorders of fructose metabolism (WikiPathways),0.07949205079492051,0.6279223929458906,0.04910799299783423,0.48589586750183666,1.7435618009977831,6,Pyruvic Acid;D-Glucose 6-Phosphate;Dihydroxyacetone Phosphate;Glucose 1-Phosphate,Neurons
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),0.08359164083591641,0.6279223929458906,0.04778115692689526,0.4822743379490536,1.7305665050676458,6,Pyruvic Acid;D-Glucose 6-Phosphate;D-Glucose;Dl-Lactic Acid;D-(+)-Glucose,Neurons
HIF1A and PPARG in cardiac hypertropthy (WikiPathways),0.0851914808519148,0.6279223929458906,0.047288783530358106,0.47956441010704187,1.7208423501924777,6,Pyruvic Acid;D-Glucose;Dihydroxyacetone Phosphate;L-(+)-Lactic Acid;D-(+)-Glucose,Neurons
Glyoxylate metabolism (WikiPathways),0.08649135086491351,0.6279223929458906,0.04689852694791824,0.4255690386705218,1.684845304459927,8,Pyruvic Acid;L-Hydroxyproline;Glycolic Acid;Dl-Alanine;Glycine;L-Serine,Neurons
Glucose homeostasis (WikiPathways),0.08739126087391261,0.6279223929458906,0.04663330828533923,0.349324030117026,1.6615976868408566,14,L-Lysine;L-Ornithine;Pyruvic Acid,Neurons
Cytosolic tRNA aminoacylation (Reactome),0.11788821117888211,0.7623437656234376,0.03947138817316826,0.3149336148293813,1.5596111786290072,16,L-Lysine;Tryptophan;Leucine;L-Glutamic Acid;L-(-)-Methionine;L-Aspartic Acid;Dl-Alanine,Neurons
Mitochondrial tRNA aminoacylation (Reactome),0.11788821117888211,0.7623437656234376,0.03947138817316826,0.3149336148293813,1.5596111786290072,16,L-Lysine;Tryptophan;Leucine;L-Glutamic Acid;L-(-)-Methionine;L-Aspartic Acid;Dl-Alanine,Neurons
tRNA Aminoacylation (Reactome),0.11788821117888211,0.7623437656234376,0.03947138817316826,0.3149336148293813,1.5596111786290072,16,L-Lysine;Tryptophan;Leucine;L-Glutamic Acid;L-(-)-Methionine;L-Aspartic Acid;Dl-Alanine,Neurons
Metabolic reprogramming in pancreatic cancer (WikiPathways),0.131986801319868,0.8259819179372385,0.037003589184246365,0.41728956331755507,1.5743105019594819,7,"Pyruvic Acid;N-Acetyl-D-Glucosamine 6-Phosphate;Udp-N-Acetylglucosamine;Dl-Lactic Acid;D-Fructose 1,6-Bisphosphate",Neurons
Amino Sugar Metabolism (KEGG),0.1468853114688531,0.8711492487114925,0.034773797441901955,0.30168232428161623,1.4939882666996096,16,Pyruvic Acid;Udp-Β-D-Glucose (Sodium Salt);D-Glucose 6-Phosphate;L-Glutamic Acid;D-Glucose;N-Acetyl-D-Glucosamine 6-Phosphate;Udp-N-Acetylglucosamine;Glucose 1-Phosphate,Neurons
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",0.1481851814818518,0.8711492487114925,0.03459450759735963,0.34355495817160664,1.5104815964332996,11,Pyruvic Acid;2-Oxobutanoic Acid;Sarcosine;Dl-Alanine;Glycine;L-Serine;Adenosine,Neurons
Urea cycle (Reactome),0.1625837416258374,0.8786908543188234,0.03274632702640086,0.4223846781339056,1.515661769068735,6,L-Ornithine;L-Glutamic Acid;L-Aspartic Acid,Neurons
Glycolysis (Reactome),0.1663833616638336,0.8786908543188234,0.03229662732836582,0.39496564043210314,1.4900889221910092,7,Pyruvic Acid;D-Glucose;Dihydroxyacetone Phosphate;Citric Acid,Neurons
Urea cycle and related diseases (WikiPathways),0.1723827617238276,0.8786908543188234,0.031615096245477356,0.41632612035108346,1.493921576106039,6,L-Ornithine;L-Glutamic Acid;L-Aspartic Acid,Neurons
Amino acid metabolism pathway excerpt: histidine catabolism extension (WikiPathways),0.1850814918508149,0.8786908543188234,0.030275960856857156,0.3853130898938013,1.453672694662263,7,Pyruvic Acid;L-Glutamic Acid;Dl-Alanine;Citric Acid,Neurons
Regulation of insulin secretion (Reactome),0.18548145185481452,0.8786908543188234,0.030235869309148223,0.40835735835214,1.4653269122040085,6,Palmitic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp),Neurons
KEGG:map01120 (KEGG),0.19098090190980901,0.8786908543188234,0.029696477994879577,0.3478798948735063,1.433671049923196,9,"Isobutyric Acid;2-Furoic Acid;Mesaconic Acid;Cyclohexylamine;Maleic Acid;2,6-Dihydroxypyridine Hcl",Neurons
Peptide hormone metabolism (Reactome),0.19108089191080893,0.8786908543188234,0.029686870334080726,0.3322633082252189,1.4153165883527852,10,L-Lysine;Palmitic Acid,Neurons
Glycogen synthesis and degradation (WikiPathways),0.19608039196080393,0.8786908543188234,0.02921516053780483,0.42854121858285144,1.4430517659039308,5,Udp-Β-D-Glucose (Sodium Salt);D-Glucose;Glucose 1-Phosphate;D-(+)-Glucose,Neurons
Alanine and aspartate metabolism (WikiPathways),0.19658034196580343,0.8786908543188234,0.02916890275182249,0.3302495226975744,1.4067386202410366,10,Pyruvic Acid;L-Aspartic Acid;Dl-Alanine;Citric Acid;Asparagine;Acetyl-L-Carnitine,Neurons
Serine metabolism (WikiPathways),0.20437956204379562,0.8786908543188234,0.02846761177077695,0.3748351433637783,1.4141424913903635,7,Pyruvic Acid;L-Glutamic Acid;Nervonic Ceramide;Glycine;L-Serine,Neurons
Urea cycle and associated pathways (WikiPathways),0.20607939206079393,0.8786908543188234,0.028319632829436895,0.29937390422080085,1.3907509671353724,13,L-Ornithine;Pyruvic Acid;L-Glutamic Acid;L-Aspartic Acid;Dl-Alanine,Neurons
Amino acid transport defects (IEMs) (WikiPathways),0.2091790820917908,0.8786908543188234,0.028054047629782194,0.3052534688836643,1.3811775295620563,12,Dl-Arginine;Tryptophan;L-Glutamic Acid;L-Aspartic Acid;Dl-Alanine,Neurons
Na+/Cl- dependent neurotransmitter transporters (Reactome),0.21147885211478853,0.8786908543188234,0.027860455874274444,0.26006526128571816,1.3595570799144838,19,L-Lysine;L-Hydroxyproline;Tryptophan;Leucine;Γ-Aminobutyric Acid;L-(-)-Methionine;Dl-Alanine;Asparagine;Glycine;Taurine;L-Serine,Neurons
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),0.21287871212878712,0.8786908543188234,0.027744020218822277,0.30390103634136406,1.3750581906254513,12,L-Lysine;Tryptophan;Leucine;L-(-)-Methionine;Dl-Alanine,Neurons
Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS) (Reactome),0.22677732226777322,0.9165583441655835,0.026641828884932578,0.4108844723849376,1.3835951776549031,5,Cytidine;Inosine;Adenosine;Adenine,Neurons
Modified nucleosides derived from tRNA as urinary cancer markers (WikiPathways),0.23537646235376464,0.9167523247675232,0.026004716374575063,0.3295155217654063,1.3579884063928924,9,Pseudouridine;Cytidine;Inosine;1-Methyladenosine;N6-Succinyladenosine; Lc-Tdda; Ce10;Adenosine,Neurons
Methionine Metabolism (KEGG),0.23627637236276372,0.9167523247675232,0.02593985810536389,0.2614112433259487,1.3219899386589535,17,Pyruvic Acid;2-Oxobutanoic Acid;Sarcosine;L-Glutamic Acid;L-(-)-Methionine;1-Aminocyclopropanecarboxylic Acid,Neurons
Cysteine and methionine catabolism (WikiPathways),0.25807419258074193,0.9537379595373795,0.024463224405929223,0.2799856994605173,1.3006824469964369,13,"Pyruvic Acid;2-Oxobutanoic Acid;L-Glutamic Acid;L-(-)-Methionine;Glycine;Taurine;L-Serine;Adenosine;Hypotaurine;S-Adenosyl-L-Homocysteine;L-Glutathione (Reduced);D,L-Serine;Dl-Glutamine",Neurons
NAD biosynthesis II from tryptophan (WikiPathways),0.264973502649735,0.9537379595373795,0.02403006402197021,0.36846115503092636,1.3221655873848668,6,Tryptophan;L-Glutamic Acid;Dl-Alanine,Neurons
Tryptophan metabolism (KEGG),0.26947305269473054,0.9537379595373795,0.023755513276285566,0.3655792987884461,1.3118244941662944,6,Tryptophan;L-Glutamic Acid;Dl-Alanine,Neurons
Degradation of cysteine and homocysteine (Reactome),0.27317268273172685,0.9537379595373795,0.023534252602530222,0.3139094071876801,1.2936730061597002,9,"Pyruvic Acid;2-Oxobutanoic Acid;L-Glutamic Acid;Taurine;L-Serine;Hypotaurine;L-Malic Acid;L-Glutathione (Reduced);D,L-Serine",Neurons
Biomarkers for urea cycle disorders (WikiPathways),0.2793720627937206,0.9537379595373795,0.023172164446044335,0.2997459645165434,1.2768049476727312,10,L-Ornithine;L-Glutamic Acid;L-(-)-Methionine;L-Aspartic Acid,Neurons
Methionine metabolism leading to sulfur amino acids and related disorders (WikiPathways),0.2822717728227177,0.9537379595373795,0.02300638750357577,0.3242258652094717,1.283623518029378,8,Sarcosine;L-(-)-Methionine;Glycine;Taurine;Adenosine;Hypotaurine;S-Adenosyl-L-Homocysteine;Adenosine Triphosphate (Atp),Neurons
Methionine de novo and salvage pathway (WikiPathways),0.28617138286171384,0.9537379595373795,0.022786913025743427,0.2776763271984787,1.2563994932487537,12,L-Ornithine;Pyruvic Acid;L-Glutamic Acid;L-(-)-Methionine,Neurons
beta-Alanine metabolism (KEGG),0.2900709929007099,0.9537379595373795,0.022571291957929323,0.3070760124617331,1.265511447139883,9,D-Pantothenic Acid;1-Methylhistidine;L-Glutamic Acid;L-Aspartic Acid,Neurons
GABA metabolism (aka GHB) (WikiPathways),0.29357064293570645,0.9537379595373795,0.02238096044606272,0.2951847796552846,1.2573760175535278,10,Glycolic Acid;N-Acetylputrescine;L-Glutamic Acid;Γ-Aminobutyric Acid,Neurons
Biogenic amine synthesis (WikiPathways),0.294970502949705,0.9537379595373795,0.022305647571275577,0.3341120960409925,1.2605064393349068,7,Tryptophan;L-Glutamic Acid;Γ-Aminobutyric Acid,Neurons
Thiamine metabolic pathways (WikiPathways),0.31696830316968305,0.9661263962099365,0.021179243520087026,0.3094893333469442,1.2252809830786007,8,Pyruvic Acid;D-Glucose 6-Phosphate;Dihydroxyacetone Phosphate;Glucose 1-Phosphate,Neurons
Defective SLC6A19 causes Hartnup disorder (HND) (Reactome),0.3341665833416658,0.9661263962099365,0.020365611474106027,0.28142758260946543,1.1987755380356753,10,Tryptophan;Leucine;L-(-)-Methionine;Dl-Alanine;Glycine;L-Serine;L-Isoleucine,Neurons
Glucuronidation (WikiPathways),0.3350664933506649,0.9661263962099365,0.02032449160724166,0.2913370331602137,1.20064848922697,9,Udp-Β-D-Glucose (Sodium Salt);D-Glucose 6-Phosphate;D-Glucose;Glucose 1-Phosphate;D-(+)-Glucose;Uridine 5'-Diphosphoglucuronic Acid,Neurons
Aerobic glycolysis (WikiPathways),0.33636636336366366,0.9661263962099365,0.020265338967833016,0.30180204246752707,1.194846682729437,8,Pyruvic Acid;D-Glucose;Dihydroxyacetone Phosphate;L-(+)-Lactic Acid;D-(+)-Glucose,Neurons
Arginine and proline metabolism (KEGG),0.34506549345065496,0.9661263962099365,0.019876655642957805,0.23943761080558384,1.1626339539433055,15,L-Ornithine;Pyruvic Acid;L-Glutamic Acid;L-Aspartic Acid;Dl-Alanine,Neurons
Nitrogen metabolism (KEGG),0.3561643835616438,0.9661263962099365,0.019397976012793985,0.2557547799539817,1.1572112724627308,12,Pyruvic Acid;L-Glutamic Acid;L-Aspartic Acid;Asparagine;Biotin;Glycine;L-Serine,Neurons
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),0.36766323367663234,0.9661263962099365,0.018920923305113666,0.27919708029197077,1.150617719323005,9,"Pyruvic Acid;L-Glutamic Acid;Citric Acid;L-Serine;L-Malic Acid;Phosphoserine;L-Glutamine;L-Glutathione (Reduced);D,L-Serine",Neurons
Serine biosynthesis (Reactome),0.38206179382061795,0.9661263962099365,0.018348383785203724,0.3366452995955833,1.13360529395784,5,Pyruvic Acid;L-Glutamic Acid,Neurons
Synthesis of wybutosine at G37 of tRNA(Phe) (Reactome),0.38206179382061795,0.9661263962099365,0.018348383785203724,0.336638326081968,1.1335818116399188,5,Pyruvic Acid;L-(-)-Methionine,Neurons
Hereditary leiomyomatosis and renal cell carcinoma pathway (WikiPathways),0.385961403859614,0.9661263962099365,0.01819775048788721,0.31478039308419414,1.1295405163794545,6,Pyruvic Acid;Citric Acid;Dl-Lactic Acid;L-Malic Acid;Adenosine Triphosphate (Atp);Succinic Acid,Neurons
Trans-sulfuration pathway (WikiPathways),0.39366063393660633,0.9661263962099365,0.017905569906155064,0.28085827924827145,1.1119294638736668,8,Pyruvic Acid;L-Glutamic Acid;L-(-)-Methionine,Neurons
Nicotinamide salvaging (Reactome),0.39686031396860316,0.9661263962099365,0.017786117382464665,0.33053558643319797,1.1130317015335163,5,Pyruvic Acid,Neurons
Disorders of folate metabolism and transport (WikiPathways),0.39806019398060194,0.9661263962099365,0.017741613404192596,0.30960158428472295,1.1109571659100352,6,L-Glutamic Acid;L-(-)-Methionine;Glycine;L-Serine,Neurons
Sulfur amino acid metabolism (Reactome),0.4092590740925907,0.9661263962099365,0.0173336322937549,0.22740994238833578,1.0817000883405707,14,"Pyruvic Acid;2-Oxobutanoic Acid;L-Glutamic Acid;L-(-)-Methionine;Taurine;L-Serine;Adenosine;Adenine;Hypotaurine;S-Adenosyl-L-Homocysteine;L-Malic Acid;L-Glutathione (Reduced);D,L-Serine",Neurons
Mitochondrial biogenesis (Reactome),0.4266573342665733,0.9661263962099365,0.016724635043367624,0.3192233883081171,1.074939478958905,5,Palmitic Acid,Neurons
Transcriptional activation of mitochondrial biogenesis (Reactome),0.4266573342665733,0.9661263962099365,0.016724635043367624,0.3192233883081171,1.074939478958905,5,Palmitic Acid,Neurons
Vitamin B12 metabolism (WikiPathways),0.42715728427157285,0.9661263962099365,0.016707554483753887,0.2690948513733785,1.0653575697309852,8,D-Glucose;L-(-)-Methionine;Creatinine;L-Serine;D-(+)-Glucose,Neurons
Pyrimidine salvage (Reactome),0.4320567943205679,0.9661263962099365,0.01654134590147207,0.28224108802148157,1.0648124180823386,7,5'-Cytidylic Acid;Uridine;Adenosine 5'-Diphosphate;Uracil;Uridine Monophosphate,Neurons
Krebs cycle disorders (WikiPathways),0.43295670432956707,0.9661263962099365,0.016511047695596824,0.2583753937626824,1.0648080774681032,9,Pyruvic Acid;Guanosine 5'-Diphosphate (Gdp);Dl-Alanine;Dl-Lactic Acid,Neurons
"Alanine, aspartate and glutamate metabolism (KEGG)",0.43555644435556445,0.9661263962099365,0.016423913323830683,0.19045774676046817,1.0519922928084169,23,Pyruvic Acid;L-Glutamic Acid;Γ-Aminobutyric Acid;Guanosine 5'-Diphosphate (Gdp);L-Aspartic Acid;Dl-Alanine;N-Acetyl-D-Glucosamine 6-Phosphate;N-Acetyl-L-Aspartic Acid;Asparagine,Neurons
Pyrimidine catabolism (Reactome),0.43985601439856015,0.9661263962099365,0.016281069658365722,0.2556684214135497,1.0536521930749985,9,Pyruvic Acid;Cytidine;Dl-Alanine,Neurons
Glycolysis in senescence (WikiPathways),0.44665533446655337,0.9661263962099365,0.016058300794892424,0.3114346638746992,1.0487120542436095,5,"Pyruvic Acid;Dl-Lactic Acid;L-Serine;D,L-Serine;Dl-Glutamine",Neurons
Acetylcholine synthesis (WikiPathways),0.44985501449855014,0.9661263962099365,0.01595475394998776,0.2904264424580389,1.0421501497285388,6,Pyruvic Acid;Dl-Dipalmitoylphosphatidylcholine;Cytidine 5'-Diphosphocholine;Glycerophosphocholine,Neurons
Orexin receptor pathway (WikiPathways),0.4527547245275472,0.9661263962099365,0.015861606625107376,0.27454545454545454,1.0357790617141118,7,L-Glutamic Acid;D-Glucose;Progesterone;D-(+)-Glucose;Adenosine 3'5'-Cyclic Monophosphate;Arachidonic Acid;2-Arachidonoyl Glycerol,Neurons
Sialic acid metabolism (Reactome),0.46465353464653536,0.9661263962099365,0.015486022757226265,0.2855475809787275,1.0246431135987146,6,Pyruvic Acid;N-Acetyl-Neuraminic Acid;Cytidine 5'-Triphosphate;Uridine 5'-Diphosphate,Neurons
Phenylalanine and Tyrosine Metabolism (KEGG),0.46565343465653436,0.9661263962099365,0.0154549321065038,0.30429509717500314,1.024670576114958,5,Phenylacetylglutamine;L-Glutamic Acid,Neurons
Metabolism of sphingolipids in ER and Golgi apparatus (WikiPathways),0.48575142485751427,0.9661263962099365,0.014844498770100684,0.2776769509981851,0.9964005811927157,6,"D-Sphingosine;Nervonic Ceramide;L-Serine;O-Phosphocolamine;D-Erythro-Sphinganine;D,L-Serine",Neurons
Synthesis of ceramides and 1-deoxyceramides (WikiPathways),0.48575142485751427,0.9661263962099365,0.014844498770100684,0.2776769509981851,0.9964005811927157,6,"Dl-Alanine;D-Sphingosine;L-Serine;O-Phosphocolamine;D-Erythro-Sphinganine;D,L-Serine",Neurons
Branched-chain amino acid catabolism (Reactome),0.48735126487351266,0.9661263962099365,0.014797040213234912,0.29676494106121776,0.9993138435386505,5,Leucine;L-Glutamic Acid,Neurons
16p11.2 proximal deletion syndrome (WikiPathways),0.49175082491750827,0.9661263962099365,0.014667346475900579,0.23179351458283198,0.9873530965968254,10,Palmitic Acid;D-Sphingosine;Palmitoyl Ethanolamide;Dihydroxyacetone Phosphate,Neurons
"mRNA, protein, and metabolite inducation pathway by cyclosporin A (WikiPathways)",0.4948505149485051,0.9661263962099365,0.014576678131957987,0.23885723823979133,0.9843705042325405,9,Tryptophan;Leucine;Dl-Alanine;Asparagine,Neurons
Cannabinoid receptor signaling (WikiPathways),0.49845015498450157,0.9661263962099365,0.014472102984611056,0.27404718693284935,0.983375736994118,6,2-Arachidonoyl Glycerol;Adenosine Triphosphate (Atp);Arachidonic Acid;Adenosine 3'5'-Cyclic Monophosphate,Neurons
Glycine metabolism (WikiPathways),0.5062493750624938,0.9661263962099365,0.01424809182285833,0.2714542465042608,0.9740713732694508,6,"Pyruvic Acid;Glycine;L-Serine;L-Glutathione (Reduced);D,L-Serine;Creatine",Neurons
Free fatty acid receptors (Reactome),0.5104489551044895,0.9661263962099365,0.01412888144937908,0.27014097114628255,0.9693588887609178,6,Palmitic Acid,Neurons
Metabolic disorders of biological oxidation enzymes (Reactome),0.5121487851214879,0.9661263962099365,0.014080902819137585,0.2328423046294455,0.9595819599348069,9,Vitamin D3;L-Glutamic Acid;L-(-)-Methionine;Progesterone;Glycine,Neurons
tRNA modification in the nucleus and cytosol (Reactome),0.5154484551544846,0.9661263962099365,0.013988209033007721,0.26849862068753866,0.963465569399221,6,Pyruvic Acid;L-(-)-Methionine,Neurons
Aspartate and asparagine metabolism (Reactome),0.5231476852314768,0.9661263962099365,0.013774131570995883,0.22873899553957455,0.9426715390173412,9,L-Glutamic Acid;L-Aspartic Acid;N-Acetyl-L-Aspartic Acid;Asparagine;Taurine;Beta-Alanine;Hypotaurine;L-Glutamine,Neurons
"Transport of vitamins, nucleosides, and related molecules (Reactome)",0.53004699530047,0.9661263962099365,0.013584829443150235,0.17953904431847179,0.9385858673223086,19,Palmitic Acid;Cytosine;Cytidine;D-Pantothenic Acid;Inosine;Biotin;Myristic Acid;Adenosine;Adenine;Linoleic Acid;Guanine,Neurons
KEGG:map01100 (KEGG),0.5355464453554645,0.9661263962099365,0.013435583367183455,0.18438935850115945,0.9324804611803587,17,"Isobutyric Acid;2-Furoic Acid;Mesaconic Acid;1-Aminocyclopropanecarboxylic Acid;D-Mannitol 1-Phosphate;Maleic Acid;Xylose;2,6-Dihydroxypyridine Hcl;Υ-L-Glutamyl-L-Glutamic Acid;D-(-)-Mannitol;D-(+)-Arabitol;D-Threonine;6-Aminocaproic Acid;D-Gluconic Acid",Neurons
Ethanol effects on histone modifications (WikiPathways),0.5391460853914608,0.9661263962099365,0.013338660841804415,0.27717391304347827,0.9333438356351829,5,"L-(-)-Methionine;Glycine;L-Serine;S-Adenosyl-L-Homocysteine;D,L-Serine",Neurons
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),0.5391460853914608,0.9661263962099365,0.013338660841804415,0.27717391304347827,0.9333438356351829,5,"D-Pantothenic Acid;Nervonic Ceramide;L-Serine;D-Erythro-Sphinganine;D,L-Serine",Neurons
Sphingolipid pathway (WikiPathways),0.5391460853914608,0.9661263962099365,0.013338660841804415,0.27717391304347827,0.9333438356351829,5,"D-Sphingosine;L-Serine;O-Phosphocolamine;D-Erythro-Sphinganine;D,L-Serine",Neurons
Activation of NMDA receptors and postsynaptic events (Reactome),0.5394460553944606,0.9661263962099365,0.013330610795711637,0.27701836382051753,0.9328200456911939,5,L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);Glycine,Neurons
Post NMDA receptor activation events (Reactome),0.5394460553944606,0.9661263962099365,0.013330610795711637,0.27701836382051753,0.9328200456911939,5,L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);Glycine,Neurons
Primary bile acid biosynthesis (KEGG),0.5445455454454554,0.9661263962099365,0.013194380077146312,0.25756320976742225,0.9242255469298862,6,Palmitic Acid;Glycine;Taurine,Neurons
Aspirin ADME (Reactome),0.5496450354964504,0.9661263962099365,0.013059295695789267,0.24113928675478416,0.9097474390563196,7,Pyruvic Acid;L-(+)-Lactic Acid;Glycine,Neurons
Synthesis of UDP-N-acetyl-glucosamine (Reactome),0.5516448355164484,0.9661263962099365,0.01300662656884779,0.27245967736603804,0.9174693156958548,5,L-Glutamic Acid;N-Acetyl-D-Glucosamine 6-Phosphate,Neurons
"Trans-sulfuration, one-carbon metabolism and related pathways (WikiPathways)",0.5535446455354465,0.9661263962099365,0.012956747185877004,0.16580438663508232,0.9158195968437105,23,L-Ornithine;2-Oxobutanoic Acid;Sarcosine,Neurons
The phototransduction cascade (Reactome),0.5566443355664433,0.9661263962099365,0.01287568722976767,0.2703250474655973,0.9102812522988988,5,L-(-)-Methionine;Guanosine 5'-Diphosphate (Gdp),Neurons
