pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Aspirin ADME (Reactome),0.001905424078970145,0.12123787621237878,0.45505986738722953,0.990909090909091,1.536898010887521,7,Uridine 5'-Diphosphate;L-(+)-Lactic Acid,OPC
Late SARS-CoV-2 Infection Events (Reactome),0.001905424078970145,0.12123787621237878,0.45505986738722953,0.990909090909091,1.536898010887521,7,Uridine 5'-Diphosphate;D-(+)-Glucose,OPC
Translation of Structural Proteins (Reactome),0.001905424078970145,0.12123787621237878,0.45505986738722953,0.990909090909091,1.536898010887521,7,Uridine 5'-Diphosphate;D-(+)-Glucose,OPC
Glycosphingolipid metabolism (Reactome),0.0024997500249975004,0.12123787621237878,0.291090917251384,0.9909255898366606,1.5178146688171754,6,Uridine 5'-Diphosphate;D-Glucose,OPC
Abacavir ADME (Reactome),0.0041995800419958006,0.13578642135786423,0.2234791191174785,0.9909420289855072,1.509952649857564,5,Uridine 5'-Diphosphate;Inosine,OPC
Abacavir metabolism (Reactome),0.0041995800419958006,0.13578642135786423,0.2234791191174785,0.9909420289855072,1.509952649857564,5,Uridine 5'-Diphosphate;Inosine,OPC
The phototransduction cascade (Reactome),0.006899310068993101,0.19120945048352309,0.17371321926215616,0.9855072463768116,1.5016713738985648,5,Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate,OPC
Organic cation/anion/zwitterion transport (Reactome),0.014598540145985401,0.354014598540146,0.11872977154195252,0.9309090909090909,1.443838131329194,7,Creatinine;Uric Acid;Dl-Carnitine,OPC
Glucose homeostasis (WikiPathways),0.019998000199980003,0.387961203879612,0.1011176487430608,0.7753222836095764,1.292671610782059,14,L-Histidine;L-Lysine;L-Ornithine;L-(+)-Lactic Acid,OPC
Cell recruitment (pro-inflammatory response) (Reactome),0.021997800219978002,0.387961203879612,0.09630252295665434,0.9090909090909091,1.4099981751261659,7,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,OPC
Purinergic signaling in leishmaniasis infection (Reactome),0.021997800219978002,0.387961203879612,0.09630252295665434,0.9090909090909091,1.4099981751261659,7,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,OPC
Organic cation transport (Reactome),0.0342965703429657,0.5544612205446122,0.07660847810088539,0.9293478260869565,1.4160981889889037,5,Creatinine;Dl-Carnitine;Histamine,OPC
Purine catabolism (Reactome),0.04279572042795721,0.6386438279248998,0.06826837231941177,0.7619424443515963,1.2501629974623087,12,5'-Xanthylic Acid;Guanosine-5'-Monophosphate;Uric Acid;Guanine;D-Ribose 5-Phosphate,OPC
MTHFR deficiency (WikiPathways),0.0771922807719228,0.9659627787221279,0.04989683590909948,0.8731884057971014,1.330525004079243,5,Nervonic Ceramide;Cytidine 5'-Diphosphocholine,OPC
Mitochondrial biogenesis (Reactome),0.0923907609239076,0.9659627787221279,0.045228936536280774,0.8568840579710145,1.3056811762022447,5,Linoleic Acid;Palmitic Acid;Adenosine 5'-Diphosphate,OPC
Transcriptional activation of mitochondrial biogenesis (Reactome),0.0923907609239076,0.9659627787221279,0.045228936536280774,0.8568840579710145,1.3056811762022447,5,Linoleic Acid;Palmitic Acid;Adenosine 5'-Diphosphate,OPC
Phospholipid Biosynthesis (KEGG),0.10568943105689431,0.9659627787221279,0.041975396611766476,0.7872727272727272,1.2210584196592598,7,Dl-Dipalmitoylphosphatidylcholine;Acetylcholine;Triethanolamine,OPC
Synthesis of PC (Reactome),0.10568943105689431,0.9659627787221279,0.041975396611766476,0.7872727272727272,1.2210584196592598,7,Cytidine 5'-Triphosphate;Acetylcholine;Adenosine 5'-Diphosphate,OPC
Sialic acid metabolism (Reactome),0.1085891410858914,0.9659627787221279,0.041343707984792456,0.8112522686025408,1.2426065145810943,6,Uridine 5'-Diphosphate;Cytidine 5'-Triphosphate,OPC
Purine metabolism (WikiPathways),0.11788821117888211,0.9659627787221279,0.03947138817316826,0.6651232492390884,1.1232346697283009,16,5'-Xanthylic Acid;Guanosine-5'-Monophosphate;Uric Acid;Guanine;D-Ribose 5-Phosphate;Adenine;2'-Deoxyadenosine,OPC
Glycolysis and gluconeogenesis (WikiPathways),0.1277872212778722,0.9659627787221279,0.037697812585632456,0.7281021897810219,1.1594005810593022,9,"L-Aspartic Acid;D-Fructose-1,6-Bisphosphate;L-(+)-Lactic Acid",OPC
Acetylcholine synthesis (WikiPathways),0.1362863713628637,0.9659627787221279,0.036324698224653826,0.7894736842105263,1.2092479504312663,6,Dl-Dipalmitoylphosphatidylcholine;Glycerophosphocholine;Acetylcholine,OPC
Regulation of insulin secretion (Reactome),0.138986101389861,0.9659627787221279,0.03591378596546709,0.7876588021778584,1.2064680700854473,6,Palmitic Acid;Acetylcholine;D-Glucose,OPC
Phosphate bond hydrolysis by NTPDase proteins (Reactome),0.1396860313968603,0.9659627787221279,0.035809099673656204,0.7083376014911567,1.140788588472394,10,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate;Cytidine 5'-Triphosphate,OPC
Glycine metabolism (WikiPathways),0.19408059194080593,0.9659627787221279,0.02940183075304258,0.7525118471194818,1.1526329844856744,6,Creatine;L-Serine,OPC
Glycolysis (Reactome),0.19988001199880012,0.9659627787221279,0.028867612931497214,0.7272727272727273,1.127998540100933,7,"D-Fructose-1,6-Bisphosphate;Dihydroxyacetone Phosphate",OPC
Creatine pathway (WikiPathways),0.21857814218578142,0.9659627787221279,0.027280527449033275,0.740193030338865,1.133764079490322,6,Creatine;Creatinine;Phosphocreatine,OPC
Disorders of fructose metabolism (WikiPathways),0.2425757424257574,0.9659627787221279,0.02549496129410239,0.7277676950998185,1.1147320186734202,6,"D-Fructose-1,6-Bisphosphate;D-Glyceric Acid",OPC
HIF1A and PPARG in cardiac hypertropthy (WikiPathways),0.2425757424257574,0.9659627787221279,0.02549496129410239,0.7277676950998185,1.1147320186734202,6,"D-Fructose-1,6-Bisphosphate;L-(+)-Lactic Acid",OPC
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),0.2425757424257574,0.9659627787221279,0.02549496129410239,0.7277676950998185,1.1147320186734202,6,"D-Fructose-1,6-Bisphosphate;D-(+)-Glucose",OPC
Glucose metabolism (Reactome),0.24537546245375463,0.9659627787221279,0.025302173054863424,0.6654478976234004,1.0717140615345389,10,"D-Fructose-1,6-Bisphosphate;L-Glutamic Acid;Dihydroxyacetone Phosphate",OPC
T cell modulation in pancreatic cancer (WikiPathways),0.2663733626637336,0.9659627787221279,0.023943993582399282,0.6981818181818182,1.0828785984968956,7,Dl-Arginine;L-Ornithine;Adenine;L(+)-Ornithine,OPC
Sensory perception of taste (Reactome),0.268973102689731,0.9659627787221279,0.02378571967078691,0.6678832116788321,1.0635103074378562,9,Guanosine-5'-Monophosphate;L-Aspartic Acid;L-Glutamic Acid;D-Glucose,OPC
Metabolic disorders of biological oxidation enzymes (Reactome),0.27477252274772523,0.9659627787221279,0.02343978732004562,0.666058394160584,1.0606045415705396,9,L-Pyroglutamic Acid;L-Glutamic Acid;L-(-)-Methionine,OPC
Urea cycle and metabolism of amino groups (WikiPathways),0.2753724627537246,0.9659627787221279,0.02340454857401731,0.6563071297989032,1.056992714535438,10,Creatine;Creatinine;Putrescine;Sarcosine;L-Aspartic Acid;L-Ornithine;L-Glutamic Acid;Phosphocreatine,OPC
"Sensory perception of sweet, bitter, and umami (glutamate) taste (Reactome)",0.30656934306569344,0.9659627787221279,0.02169882671744391,0.668488160291439,1.0510162991719785,8,Guanosine-5'-Monophosphate;L-Aspartic Acid;L-Glutamic Acid;D-Glucose,OPC
Gluconeogenesis (Reactome),0.31226877312268775,0.9659627787221279,0.021411324893309297,0.6666666666666667,1.0481524945420821,8,"D-Fructose-1,6-Bisphosphate;L-Glutamic Acid;Dihydroxyacetone Phosphate",OPC
Glycogen metabolism (Reactome),0.34666533346665335,0.9659627787221279,0.019806495629660695,0.6842958327614388,1.0481455554568735,6,Uridine 5'-Diphosphate;Uridine Monophosphate;Uridine 5'-Triphosphate Sodium Salt;D-Glucose,OPC
Glyoxylate metabolism and glycine degradation (Reactome),0.35476452354764526,0.9659627787221279,0.019457332936639846,0.6553147673513273,1.0303047121643367,8,Glycolic Acid;Sarcosine;L-Aspartic Acid;L-Hydroxyproline;Dl-Alanine,OPC
Orexin receptor pathway (WikiPathways),0.3561643835616438,0.9659627787221279,0.019397976012793985,0.6654545454545455,1.0321186641923537,7,L-Glutamic Acid;D-(+)-Glucose,OPC
Creatine metabolism (Reactome),0.3685631436856314,0.9659627787221279,0.018884354720001682,0.6502732240437159,1.0223782528730145,8,Creatine;Creatinine;L-Ornithine;Phosphocreatine,OPC
Citric acid cycle (TCA cycle) (Reactome),0.37816218378162186,0.9659627787221279,0.018500859540846744,0.6581818181818182,1.0208386787913442,7,Succinic Acid;Adenosine 5'-Diphosphate,OPC
Urea cycle (Reactome),0.3885611438856114,0.9659627787221279,0.01809832797056412,0.6696914700544465,1.025775847607212,6,L-Aspartic Acid;L-Ornithine;L-Glutamic Acid;L(+)-Ornithine,OPC
Purine salvage (Reactome),0.3972602739726027,0.9659627787221279,0.01777126524409379,0.6332116788321167,1.0083007559588417,9,Guanosine-5'-Monophosphate;Guanine;Adenine;2'-Deoxyadenosine,OPC
Organic anion transporters (Reactome),0.4002599740025997,0.9659627787221279,0.017660428651996553,0.6660617059891107,1.020216086915574,6,L-Glutamic Acid;L-(+)-Lactic Acid,OPC
Pyruvate metabolism (Reactome),0.40335966403359663,0.9659627787221279,0.01754691080239543,0.623400365630713,1.0039958653386751,10,"D-Fructose-1,6-Bisphosphate;L-Glutamic Acid;Dl-Alanine;L-(+)-Lactic Acid",OPC
Tryptophan catabolism (Reactome),0.40335966403359663,0.9659627787221279,0.01754691080239543,0.623400365630713,1.0039958653386751,10,L-Histidine;L-Glutamic Acid;Dl-Alanine;L-Valine,OPC
tRNA modification in the nucleus and cytosol (Reactome),0.41115888411158885,0.9659627787221279,0.017265704749769205,0.662431941923775,1.014656326223936,6,Guanine;5'-S-Methyl-5'-Thioadenosine;Succinic Acid,OPC
"Trans-sulfuration, one-carbon metabolism and related pathways (WikiPathways)",0.41415858414158585,0.9659627787221279,0.017159182620751817,0.5730337078651686,0.9973370005800954,23,"L-Serine;Putrescine;Sarcosine;Hypotaurine;Ophthalmate;Acetylcholine;L-Ornithine;Phosphoserine;L-Pyroglutamic Acid;L-Glutathione Oxidized;Cytidine 2'_3'-Cyclic Phosphate;Cytidine 2',3'-Cyclic Monophosphoric Acid;D,L-Serine;2-Oxobutanoic Acid",OPC
Tyrosine metabolism (KEGG),0.417958204179582,0.9659627787221279,0.01702551725174719,0.6472727272727272,1.00391870068983,7,L-Aspartic Acid;Maleic Acid;L-Glutamic Acid;Dehydroascorbic Acid;L-Ascorbic Acid;Ethyl Acetoacetate,OPC
Glutathione conjugation (Reactome),0.43565643435656437,0.9659627787221279,0.016420573597706142,0.6684782608695652,1.0185969429569308,5,L-Pyroglutamic Acid;L-Glutamic Acid;Adenosine 5'-Diphosphate,OPC
Glutathione synthesis and recycling (Reactome),0.43565643435656437,0.9659627787221279,0.016420573597706142,0.6684782608695652,1.0185969429569308,5,L-Pyroglutamic Acid;L-Glutamic Acid;Adenosine 5'-Diphosphate,OPC
Paracetamol ADME (Reactome),0.43565643435656437,0.9659627787221279,0.016420573597706142,0.6684782608695652,1.0185969429569308,5,Uridine 5'-Diphosphate;L-Glutamic Acid;Adenosine 5'-Diphosphate,OPC
Activation of NMDA receptors and postsynaptic events (Reactome),0.4420557944205579,0.9659627787221279,0.016208584235469402,0.6666666666666667,1.0158365176372643,5,L-Glutamic Acid;Adenosine 5'-Diphosphate,OPC
Branched-chain amino acid catabolism (Reactome),0.4420557944205579,0.9659627787221279,0.016208584235469402,0.6666666666666667,1.0158365176372643,5,L-Glutamic Acid;L-Valine,OPC
Post NMDA receptor activation events (Reactome),0.4420557944205579,0.9659627787221279,0.016208584235469402,0.6666666666666667,1.0158365176372643,5,L-Glutamic Acid;Adenosine 5'-Diphosphate,OPC
Synthesis of Leukotrienes (LT) and Eoxins (EX) (Reactome),0.4420557944205579,0.9659627787221279,0.016208584235469402,0.6666666666666667,1.0158365176372643,5,L-Glutamic Acid;Adenosine 5'-Diphosphate,OPC
Cori cycle (WikiPathways),0.44285571442855715,0.9659627787221279,0.016182324649097753,0.6222627737226277,0.9908661607549425,9,"D-Fructose-1,6-Bisphosphate;Dl-Alanine;D-(+)-Glucose",OPC
Synthesis of wybutosine at G37 of tRNA(Phe) (Reactome),0.45825417458254175,0.9659627787221279,0.015686712749849452,0.661231884057971,1.0075552416782647,5,5'-S-Methyl-5'-Thioadenosine;Succinic Acid;L-(-)-Methionine,OPC
Carnitine synthesis (Reactome),0.46725327467253275,0.9659627787221279,0.015405334529068771,0.6460980036297641,0.9896374031115651,6,"N6,N6,N6-Trimethyl-L-Lysine;Dl-Carnitine;Succinic Acid;L-Ascorbic Acid",OPC
Biogenic amine synthesis (WikiPathways),0.48755124487551244,0.9659627787221279,0.014791119132416545,0.6290909090909091,0.975718737187307,7,L-Histidine;Acetylcholine;L-Glutamic Acid;Γ-Aminobutyric Acid;Histamine,OPC
Class C/3 (Metabotropic glutamate/pheromone receptors) (Reactome),0.48755124487551244,0.9659627787221279,0.014791119132416545,0.6290909090909091,0.975718737187307,7,L-Lysine;L-Ornithine;L-Glutamic Acid;Γ-Aminobutyric Acid;D-Glucose,OPC
Amino acid metabolism pathway excerpt: histidine catabolism extension (WikiPathways),0.4941505849415059,0.9659627787221279,0.014597101249871906,0.6272727272727272,0.9728987408370544,7,L-Histidine;L-Glutamic Acid;Succinic Acid;Dl-Alanine,OPC
Phenylalanine and tyrosine metabolism (Reactome),0.4941505849415059,0.9659627787221279,0.014597101249871906,0.6272727272727272,0.9728987408370544,7,L-Aspartic Acid;L-Glutamic Acid;L-Ascorbic Acid;Dl-Alanine;Ethyl Acetoacetate,OPC
Diseases of nucleotide metabolism (Reactome),0.5109489051094891,0.9659627787221279,0.014114753898802908,0.6333938294010889,0.970178240690832,6,Guanine;Adenine;2'-Deoxyadenosine;Inosine,OPC
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),0.5131486851314868,0.9659627787221279,0.014052752624683756,0.5905759364717893,0.9689920655319052,12,"L-Serine;L-Histidine;L-Lysine;Dl-Alanine;D,L-Serine;Beta-Alanine;L-Valine",OPC
Peptide hormone metabolism (Reactome),0.5264473552644735,0.9659627787221279,0.013683303584327032,0.5978062157221207,0.9627760937411929,10,"L-Lysine;Palmitic Acid;Myristic Acid;Acetylcholine;Oleoyl Ethanolamide;8z,11z,14z-Eicosatrienoic Acid;D-Glucose",OPC
"Transport of vitamins, nucleosides, and related molecules (Reactome)",0.5403459654034597,0.9659627787221279,0.013306485182832476,0.5650557620817844,0.9685393710022658,19,Guanosine-5'-Monophosphate;Guanine;Cytidine;Uridine Monophosphate;Linoleic Acid;Cytosine;Palmitic Acid;Myristic Acid;Adenine;D-Pantothenic Acid;2'-Deoxyadenosine;Uracil;Uridine,OPC
Nucleotide salvage defects (Reactome),0.5427457254274572,0.9659627787221279,0.013242328750662724,0.6340579710144927,0.9661488618832675,5,Guanine;Adenine;2'-Deoxyadenosine;Adenosine,OPC
Methionine metabolism leading to sulfur amino acids and related disorders (WikiPathways),0.5452454754524547,0.9659627787221279,0.013175772019494226,0.6071657525570368,0.9546034472147679,8,Sarcosine;Hypotaurine;Adenosine Triphosphate (Atp);Taurine,OPC
Arachidonic Acid Metabolism (KEGG),0.5515448455154485,0.9659627787221279,0.013009256001182799,0.6225045372050817,0.953498958615918,6,Dl-Dipalmitoylphosphatidylcholine;L-Glutathione Oxidized;L-Glutamic Acid;1-Myristoyl-Sn-Glycero-3-Phosphocholine,OPC
"Incretin synthesis, secretion, and inactivation (Reactome)",0.5636436356364364,0.9659627787221279,0.012694081903009346,0.5967153284671534,0.9501854386125109,9,"Palmitic Acid;Myristic Acid;Acetylcholine;Oleoyl Ethanolamide;8z,11z,14z-Eicosatrienoic Acid;D-Glucose",OPC
"Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1) (Reactome)",0.5636436356364364,0.9659627787221279,0.012694081903009346,0.5967153284671534,0.9501854386125109,9,"Palmitic Acid;Myristic Acid;Acetylcholine;Oleoyl Ethanolamide;8z,11z,14z-Eicosatrienoic Acid;D-Glucose",OPC
Pyrimidine salvage (Reactome),0.5677432256774323,0.9659627787221279,0.012588608492183866,0.6098327521760909,0.9458493744705012,7,Pseudouridine;Cytidine;Uridine Monophosphate;Uracil;Uridine,OPC
