gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
PPP1R1B,-0.24556612567867683,14.673270016731735,-0.857479881270259,0.39369650747559704,0.8155611226922455,-4.615440073196791,EN-IT-Immature,combined
RPH3A,-0.009656237085164315,16.2988212526446,-0.04217288148238911,0.9664641211070188,0.9664641211070188,-4.682245611183445,EN-IT-Immature,combined
SCGN,0.02825827514410522,13.505465947091087,0.10339396130435297,0.9179045298068713,0.9664641211070188,-4.659337308086494,EN-IT-Immature,combined
SLC13A4,0.15287776980430476,17.13873474828575,0.8030481059280127,0.424284792081957,0.8155611226922455,-4.640909930452491,EN-IT-Immature,combined
SLC6A5,-0.3452721159901663,12.138102415756137,-1.2569027479396797,0.21238235415499018,0.8155611226922455,-4.568146434996515,EN-IT-Immature,combined
SOX21,-0.2820434718067473,11.489149753953825,-0.9458211665945823,0.34703806881042154,0.8155611226922455,-4.603359438697725,EN-IT-Immature,combined
ST8SIA6,0.06127091679870239,18.11307868285837,0.3219579457833325,0.7483096421084074,0.9368417315357165,-4.710897089450748,EN-IT-Immature,combined
TAC3,0.11034640052186179,11.930721916778925,0.40013623412999794,0.6901039781266691,0.9368417315357165,-4.643750528586953,EN-IT-Immature,combined
TPBGL,-0.2794578132650685,11.349300121537253,-0.912967774864625,0.36395474602323075,0.8155611226922455,-4.606250787600459,EN-IT-Immature,combined
VGF,-0.3231304414664767,15.315005209775672,-1.2253349355863763,0.22398155266817865,0.8155611226922455,-4.566494375094399,EN-IT-Immature,combined
CRYAB,0.3076894553214054,14.584702372050465,1.2341799180592767,0.22139572766928053,0.9504006090735047,-4.5650423266408735,EN-L6-IT,combined
ETV4,-0.026704601426790493,15.721458790954504,-0.13311748058553816,0.8944946908927103,0.9504006090735047,-4.691820622782194,EN-L6-IT,combined
FGF1,0.06753571866831669,16.836605478172334,0.35086672149701575,0.7267759728711507,0.9504006090735047,-4.713228292619924,EN-L6-IT,combined
GPR83,-0.10957996986279603,12.235048166438197,-0.3103102746993313,0.7572766851541354,0.9504006090735047,-4.639513903759443,EN-L6-IT,combined
H2BC8,0.4684498949844588,13.190839438210551,1.494027025586835,0.13980712966228792,0.9504006090735047,-4.533154002370712,EN-L6-IT,combined
LMO2,0.04078522529737372,13.089549263894144,0.15110861214101567,0.8803386359875658,0.9504006090735047,-4.649128912633526,EN-L6-IT,combined
OTOF,0.1755042511148444,12.346985592643588,0.5714077525174126,0.569612271657993,0.9504006090735047,-4.6309294008163775,EN-L6-IT,combined
PCDHA13,0.1587960964342638,16.216169764441563,0.9394974742917943,0.35080973142529304,0.9504006090735047,-4.6198798878068175,EN-L6-IT,combined
PPP1R1B,-0.016691815280711814,15.218433714988105,-0.05789372122202506,0.954003534834516,0.954003534834516,-4.6718654351198,EN-L6-IT,combined
RPH3A,-0.13175363947354224,17.040026848323716,-0.660691835037448,0.511048138098916,0.9504006090735047,-4.671844345538065,EN-L6-IT,combined
SCGN,0.16185698082894165,14.07111227717786,0.5952124676882142,0.5536825245950074,0.9504006090735047,-4.637113945766252,EN-L6-IT,combined
SLC13A4,0.09241322245883511,16.869443813604885,0.5747059791705541,0.5673918640480292,0.9504006090735047,-4.6900612807676785,EN-L6-IT,combined
SLC6A5,0.3192526594410733,12.540913260198371,1.088080478602065,0.2804114837283025,0.9504006090735047,-4.588635835593866,EN-L6-IT,combined
ST8SIA6,0.03434204543631275,17.8135199751187,0.21744609913784507,0.8285136192089582,0.9504006090735047,-4.741983549627468,EN-L6-IT,combined
