"Sample","PeaksDetected","ZScore","IsOutlier","DetectionRate","GW","Sex"
"Sample01",4912,0.268493075999839,FALSE,75.0611246943765,20,"F"
"Sample08",4976,1.16697970941107,FALSE,76.039119804401,20,"F"
"Sample09",4872,-0.293061069882177,FALSE,74.4498777506113,20,"F"
"Sample10",4868,-0.349216484470379,FALSE,74.3887530562347,20,"M"
"Sample19",4911,0.254454222352789,FALSE,75.0458435207824,20,"M"
"Sample20",4739,-2.16022860493988,FALSE,72.4174816625917,20,"F"
"Sample32",4928,0.493114734352646,FALSE,75.3056234718826,20,"M"
"Sample35",4937,0.619464417176099,FALSE,75.4431540342298,20,"M"
