"gene","estimate","std_error","t_value","p_value","r_squared","n_samples","adj_p_value"
"NFKBIZ",0.00195571621149821,8.05885862037501e-05,24.2679057125239,1.5323568669447e-85,0.550438403358532,483,4.85169023074508e-85
"SHANK1",0.00355947542063875,0.000146676727023919,24.2674860072266,1.5394014280311e-85,0.550429843933509,483,4.87357290016004e-85
"KDM7A",0.00271884021952635,0.000112036794283036,24.267386771687,1.54107178126956e-85,0.550427820108506,483,4.87843911455427e-85
"ENSG00000261312",0.00142550853975675,5.8742440459182e-05,24.267097665908,1.54594841275814e-85,0.550421923983666,483,4.89345345041498e-85
"GK",0.00250097534965568,0.000103060800556806,24.26698935137,1.54777943337429e-85,0.550419714957183,483,4.89882562725746e-85
"ENSG00000290098",0.00197899561500127,8.15527708849445e-05,24.2664423725499,1.55705911929093e-85,0.550408559388172,483,4.92777036162245e-85
"SNX21",0.00221755308736043,9.13851690342978e-05,24.2660062983322,1.56449712842954e-85,0.550399665489075,483,4.95088206873301e-85
"ENSG00000274341",0.00163671677378464,6.74491485255892e-05,24.2659367770031,1.56568621711763e-85,0.550398247557444,483,4.95421665727643e-85
"LRRC45",0.00186999808280283,7.70642268309106e-05,24.2654492194655,1.57405081499849e-85,0.550388303374874,483,4.98025378444158e-85
"LINC00910",0.00241458920204515,9.9511530743254e-05,24.2644162340839,1.59192083119358e-85,0.550367233898648,483,5.03635869533362e-85
"DDX47",0.00176114021846596,7.25819094715552e-05,24.2641758984881,1.59610750928526e-85,0.550362331694952,483,5.04903964831028e-85
"MAP3K14-AS1",0.00180454516281162,7.4370775496189e-05,24.2641703111471,1.59620497241412e-85,0.550362217727438,483,5.04903964831028e-85
"ENSG00000225421",0.00417640094433429,0.000172122647135947,24.2640989656384,1.59745001573553e-85,0.550360762458145,483,5.05254129231689e-85
"ENSG00000255031",0.00134211137973697,5.53132101694681e-05,24.2638490086729,1.60181965887852e-85,0.550355663922915,483,5.06592420888106e-85
"TCEA2",0.0028298479858108,0.000116633224111994,24.2627948198834,1.6203804919917e-85,0.550334160252424,483,5.12418207592778e-85
"ENSG00000269873",0.00137504785552027,5.66743901707258e-05,24.2622435173643,1.63017265855098e-85,0.550322914165346,483,5.15470283289567e-85
"ATP5MC2",0.00298347958368332,0.000122972715463911,24.2613133525451,1.6468285162877e-85,0.550303938924257,483,5.20691984194479e-85
"PUS7",0.00322439881766855,0.000132907098912242,24.260546231602,1.66069287456649e-85,0.550288289099436,483,5.25030246852925e-85
"KCNMB4",0.00320504012132161,0.000132113712003141,24.2597083431082,1.67596968849379e-85,0.550271194885961,483,5.29814271332814e-85
"TYW1B",0.00262804571636896,0.000108330903845753,24.2594275785874,1.68112011499139e-85,0.550265466699456,483,5.3139655171973e-85
"ENSG00000265750",0.0015582105214054,6.42327808537021e-05,24.2588052501481,1.69259280572968e-85,0.55025276960706,483,5.34976833269399e-85
"ENSG00000257083",0.00208032426335883,8.57576473508285e-05,24.2581778724453,1.70423786294365e-85,0.550239969100785,483,5.38610971638659e-85
"ENO1",0.00274521470826734,0.00011316816320282,24.2578356895956,1.71062302612621e-85,0.550232987311634,483,5.40582277892807e-85
