"gene","estimate","std_error","t_value","p_value","r_squared","n_samples","adj_p_value"
"C1GALT1",0.242537348381906,0.128913169994632,1.88140085603359,0.0605210994038079,0.00730522061705763,483,0.406330580076483
"SLC25A45",0.0906242007880275,0.0481662148392369,1.88148894594482,0.0605090989533865,0.00730589971712675,483,0.406330580076483
"GOT1-DT",0.187325221481614,0.0995738459221452,1.88126932074191,0.0605390220826393,0.00730420664663608,483,0.406362918782209
"ETFA",0.188011765170041,0.0999423285641792,1.88120256823221,0.060548119304944,0.00730369209569811,483,0.406362918782209
"ENSG00000287022",0.160751045546992,0.0854780622516358,1.88061171852215,0.0606286915480797,0.00729913839893154,483,0.406605464533878
"RFX6",0.0303810844657279,0.016154299085106,1.88068106859175,0.0606192298914876,0.0072996728101051,483,0.406605464533878
"MPC1-DT",0.151619517758637,0.0806212404147159,1.88063985345184,0.0606248528597073,0.0072993552042056,483,0.406605464533878
"SH3BGRL",0.21041273262917,0.111884793606877,1.88061957166837,0.0606276200560479,0.0072991989142633,483,0.406605464533878
"ENSG00000291208",0.147490397879017,0.0784399174748693,1.88029771864906,0.0606715469409606,0.00729671895741868,483,0.406818337466005
"ENO1",0.216811795126735,0.115335750715111,1.87983165482036,0.0607352027790575,0.00729312855113479,483,0.40696638893505
"POLK",0.205078725167469,0.109099769149177,1.87973564716764,0.0607483225705554,0.00729238904629812,483,0.40696638893505
"ENSG00000253284",0.194914348729814,0.103692475689729,1.87973473902815,0.0607484466823333,0.00729238205147302,483,0.40696638893505
"LRP1",0.205104865127555,0.10911942835087,1.87963654343979,0.06076186792259,0.00729162573221314,483,0.40696638893505
"TNFSF13B",0.179239968297633,0.0953624017420227,1.8795664226507,0.0607714534454974,0.00729108567334703,483,0.40696638893505
"EGLN3",0.190952184648428,0.101586471968231,1.87970091832841,0.0607530689716353,0.00729212155431367,483,0.40696638893505
"CEROX1",0.28175509912079,0.149901710892805,1.8795989548263,0.0607670061356924,0.00729133622841842,483,0.40696638893505
"APRG1",0.198345325838285,0.105545044566012,1.87924811301048,0.0608149822271882,0.00728863435040989,483,0.407012116089635
"ENSG00000289524",0.0624487772069232,0.0332325243541082,1.87914636100171,0.0608289022591736,0.00728785083668691,483,0.407012116089635
"ENSG00000255516",0.0256249606566633,0.0136358091960086,1.87924018943916,0.0608160661044968,0.00728857333562098,483,0.407012116089635
"ENSG00000259166",0.0256249606566633,0.0136358091960086,1.87924018943916,0.0608160661044968,0.00728857333562098,483,0.407012116089635
"ENSG00000288942",0.205090619525232,0.109142424083,1.87910999089837,0.0608338784593595,0.00728757078857091,483,0.407012116089635
"ENSG00000251458",0.0390313826240896,0.0207746570138097,1.87879793144811,0.0608765887058753,0.00728516816149249,483,0.407149032156013
"ENSG00000289301",0.0362257935945211,0.0192807155508091,1.87886147166363,0.0608678902075586,0.0072856573427703,483,0.407149032156013
"ENSG00000235495",0.0565514799239928,0.0301016689768994,1.87868253974195,0.0608923881866101,0.00728427982876931,483,0.407161205247807
"LINC02716",-0.0395046287504004,0.0210303465442247,-1.87845828728148,0.0609231026738965,0.0072825535927757,483,0.407161205247807
"BIRC3",0.0691341737788729,0.0368066121689548,1.87830853493181,0.0609436205054512,0.00728140095029404,483,0.407161205247807
"GEMIN2",0.210732168505053,0.112190994514693,1.87833408034773,0.0609401200771314,0.00728159756681798,483,0.407161205247807
"ENSG00000283213",0.0668075619468836,0.035565132374247,1.8784567211469,0.0609233172230294,0.00728254153779031,483,0.407161205247807
"ASPA",0.0747084822048563,0.0397745761930126,1.8782973787658,0.0609451492610844,0.00728131508495591,483,0.407161205247807
"OCIAD1",0.204530259771053,0.108902505557734,1.87810426145451,0.060971617630648,0.0072798288030384,483,0.407213616385544
"SMURF2",0.206203643905364,0.109799409597143,1.8780032120567,0.0609854711162081,0.00727905115926905,483,0.407213616385544
"ZNF407-AS1",0.196502443361208,0.104634074738872,1.87799666458182,0.0609863688401692,0.00727900077340282,483,0.407213616385544
"NDC1",0.191566741220222,0.102017971065131,1.8777744667939,0.0610168408783009,0.00727729095912445,483,0.407290238064536
"LINC01004",0.207450907302998,0.110478406351122,1.87775072210652,0.06102009795503,0.00727710825512588,483,0.407290238064536
"RSF1",0.202248192751004,0.107721472308011,1.87751047602386,0.0610530608182813,0.00727525980273026,483,0.407435959561051
"OBI1-AS1",0.205399276569219,0.10940553336695,1.87741214039241,0.0610665571841894,0.00727450327500737,483,0.407451742466291
"PGM2",0.200416641481064,0.106769234658752,1.87710104059114,0.0611092713287404,0.00727211013729821,483,0.407454923986212
"ENSG00000291203",0.212254266403819,0.113091217347118,1.87684129132976,0.0611449540338832,0.00727011230899255,483,0.407454923986212
"ARHGEF37",0.195576350481689,0.104183189642734,1.87723519650686,0.0610908486170342,0.00727314208553145,483,0.407454923986212
"ENSG00000275778",0.0630783506702277,0.0336076898048422,1.87690231124245,0.0611365699502266,0.00727058161174327,483,0.407454923986212
"ENSG00000288015",0.0718190751424864,0.0382568509592177,1.87728663864797,0.0610837856447487,0.00727353780549904,483,0.407454923986212
"RHOT2",0.200418004573944,0.106778736446089,1.87694677090632,0.0611304618320601,0.00727092355932853,483,0.407454923986212
"RPA1",0.196698966948827,0.104801942972942,1.87686374287556,0.0611418690996803,0.00727028498159443,483,0.407454923986212
"SNW1",0.200502026706066,0.106834744463718,1.87674925149616,0.0611576020351612,0.00726940446076541,483,0.407465028193491
"RPRD2",0.199655737167077,0.106388841847458,1.87666050029331,0.0611698001752916,0.00726872193623991,483,0.407472132050296
"LINC00598",0.183134504053554,0.0975991511955621,1.87639443386759,0.0612063809825418,0.00726667598996005,483,0.407641624724338
"DCAF6",0.215116542225936,0.114668450074796,1.87598717943444,0.0612624085734844,0.0072635449088785,483,0.40771803698615
"FAM90A11P",0.110925439366354,0.0591237388848617,1.87615738548558,0.0612389874788434,0.00726485341828945,483,0.40771803698615
"MRPS31",0.195189751039534,0.104042562164346,1.8760567500367,0.0612528344563091,0.0072640797395529,483,0.40771803698615
"ZBTB25",0.201104548185249,0.107193503798426,1.87608895184002,0.0612484033525036,0.00726432730052279,483,0.40771803698615
"TMEM78",-0.0221331783073167,0.0118003934926261,-1.8756305305537,0.0613115091469192,0.00726080343882497,483,0.407915360728281
"ENSG00000286924",0.222111896884,0.118426264873745,1.87552902323479,0.061325489839573,0.00726002327016903,483,0.407915360728281
"DGLUCY",0.208795212966718,0.111322425328786,1.87558986745079,0.0613171093940832,0.00726049090394269,483,0.407915360728281
"ENSG00000260918",0.244158420870988,0.130194118220556,1.87534140718531,0.0613513373343695,0.00725858139180404,483,0.407939028480883
"CYRIB",0.235243841432415,0.125439449216636,1.8753577355569,0.0613490874472186,0.00725870687404225,483,0.407939028480883
"ZNF510",0.214426071924724,0.114348675511513,1.87519506426758,0.0613715049924255,0.0072574568054704,483,0.407999013574781
"MIPEP",0.244020405555914,0.130144027809511,1.87500271555358,0.0613980211287645,0.00725597881274363,483,0.408101174032558
"CKAP2L",0.161185089766585,0.0859902605363556,1.87445751136477,0.0614732316978526,0.00725179030568825,483,0.408185190627025
"UBXN2B",0.212444336164879,0.113324009873661,1.87466306920945,0.0614448661433002,0.00725336935583326,483,0.408185190627025
"WDR11",0.217982178972265,0.116279518450326,1.874639505541,0.0614481172140864,0.00725318833638374,483,0.408185190627025
"DOCK1",0.243205797274767,0.129749473442271,1.87442608299274,0.0614775695532398,0.00725154889466597,483,0.408185190627025
"ENSG00000235625",0.015328552397907,0.00817685627939612,1.87462661371847,0.0614498959546273,0.00725308930050616,483,0.408185190627025
"PRPSAP1",0.216528542196639,0.115514461636357,1.87447129241945,0.0614713296679784,0.00725189616346072,483,0.408185190627025
"ENSG00000267316",0.0716542863743536,0.038229484807592,1.87431995840352,0.0614922191241323,0.00725073374799562,483,0.408208412916166
"SVIP",0.173895954206974,0.0927917442889548,1.8740455364807,0.0615301141113043,0.00724862611140596,483,0.408385910594775
"ATOH7",0.0806915025890466,0.0430627985861687,1.87380999931026,0.061562654959115,0.00724681735948988,483,0.408527814018029
"GOLGA1",0.212241669719287,0.11327470843609,1.87368983464685,0.0615792619201718,0.0072458946684571,483,0.408536899161562
"BIN2",0.0906483737457703,0.0483830130196223,1.87355784785472,0.0615975070066839,0.00724488126676833,483,0.408536899161562
"ADAM20P1",0.133764928854944,0.0713950845693408,1.87358737176126,0.0615934254038275,0.00724510794689195,483,0.408536899161562
"ACSL6",0.252351901826762,0.134697750717168,1.87346782320544,0.0616099540656275,0.00724419009243456,483,0.408545427285911
"FLNA",0.197204670210558,0.105270743035105,1.8733093785117,0.0616318661436478,0.00724297369387033,483,0.408616705003094
"ZNF438",0.220412539962859,0.117682593127505,1.87294088365346,0.061682852096271,0.00724014510180535,483,0.408660273639175
"PXMP2",0.207979181183692,0.111043867206928,1.8729461285433,0.0616821261533941,0.00724018535815247,483,0.408660273639175
"HYDIN",0.233407063606482,0.124606846267191,1.87314798984635,0.0616541920102535,0.00724173479678925,483,0.408660273639175
"TNRC6B",0.209905973564491,0.112073035584887,1.87293912821254,0.061683095067655,0.00724013162821243,483,0.408660273639175
"NBPF20",0.217441774264638,0.116112643166638,1.87267956644979,0.0617190298776219,0.00723813954030336,483,0.408676441686048
"ENSG00000233420",0.200279527410635,0.106945689429976,1.87272183178332,0.0617131773045542,0.00723846390054781,483,0.408676441686048
"TSPAN15",0.0958547640244015,0.0511816542373513,1.87283442578628,0.0616975884159131,0.00723932802444235,483,0.408676441686048
"KDM1A",0.209241884887188,0.111784875005376,1.87182644232616,0.061837262407976,0.00723159386120802,483,0.408688401127407
"CLIP4",0.233655727656405,0.124787721866399,1.87242562138095,0.061754203909862,0.00723619081892873,483,0.408688401127407
"CREB1",0.202880344850426,0.108365033657738,1.87219380645611,0.0617863272171044,0.00723441214370762,483,0.408688401127407
"WFS1",0.12518055097903,0.0668659159925539,1.87211300586939,0.0617975272631174,0.00723379222525061,483,0.408688401127407
"ENSG00000287783",0.181729752694864,0.0970892500764888,1.87178037271576,0.0618436524381136,0.00723124046999849,483,0.408688401127407
"ENSG00000270133",0.0700419440039881,0.0374184549460928,1.87185558850291,0.0618332200055416,0.00723181744034239,483,0.408688401127407
"CAGE1",0.0884421005262392,0.0472345197658732,1.87240393179859,0.0617572089138641,0.00723602438950283,483,0.408688401127407
"ZNF710",0.199877064258466,0.106758142012046,1.87224187768192,0.0617796646995186,0.00723478096820907,483,0.408688401127407
"ENSG00000276406",0.0353358368354646,0.0188770746415028,1.8718915672334,0.0618282302708624,0.00723209343638039,483,0.408688401127407
"NUDT19",0.191031613009415,0.102050630765095,1.87192976248369,0.0618229335024582,0.00723238644117589,483,0.408688401127407
"MIRLET7BHG",0.209369450349598,0.111822958607118,1.87232973405044,0.0617674896301664,0.00723545506634199,483,0.408688401127407
"ENSG00000290569",0.217625713725735,0.116312910657607,1.87103660716019,0.0619468914396119,0.00722553635494778,483,0.408927685167819
"TRAPPC12",0.207924218998333,0.111127189185578,1.8710472254554,0.0619454165522074,0.00722561777369042,483,0.408927685167819
"SMARCAL1",0.209948171890671,0.112202957677213,1.87114650305969,0.06193162824534,0.00722637903414457,483,0.408927685167819
"LINC00958",0.0935745355830692,0.0500112609289882,1.87106931208827,0.0619423487993834,0.00722578713055091,483,0.408927685167819
"KMT2B",0.202496781579788,0.108207786326299,1.87136978266206,0.0619006270586422,0.00722809128495915,483,0.408927685167819
"ST13",0.210217810244665,0.11233660314182,1.8713206948164,0.0619074415402197,0.00722771483094465,483,0.408927685167819
"VPS50",0.218404316336006,0.116751045237535,1.87068403449111,0.0619958805454986,0.0072228331603892,483,0.408987700711403
"UGCG",0.224215501326718,0.11984619220462,1.87086045206929,0.0619713637381817,0.00722418570208221,483,0.408987700711403
"NSFL1C",0.205323014700455,0.109756494860052,1.87071402892611,0.0619917116412915,0.00722306311016259,483,0.408987700711403
"HDX",0.215745657647973,0.115331949602776,1.87064953285746,0.0620006761896945,0.00722256866099019,483,0.408987700711403
"CLK1",0.207593858722106,0.110979287752532,1.87056398474111,0.0620125685007286,0.0072219128450801,483,0.408992442774895
"PARP9",0.119669495208661,0.0639863427367994,1.8702349609339,0.0620583247751454,0.00721939080442636,483,0.409220486411354
"NCOA6",0.211449875971659,0.113069476625023,1.87008804040811,0.0620787655850537,0.00721826476506935,483,0.409281544574083
"WDR89",0.211947228243077,0.113348865247186,1.86986634388331,0.0621096204343013,0.00721656578448974,483,0.409354227245807
"ENSG00000288748",0.0695335273832008,0.0371880209531759,1.86978294625443,0.0621212306820728,0.00721592671390922,483,0.409354227245807
"CTSZ",0.18725113722164,0.100146733463195,1.8697677971739,0.0621233398631422,0.00721581063046583,483,0.409354227245807
"ENSG00000236856",0.0343674406947719,0.0183836648307635,1.86945535676112,0.0621668536733922,0.00721341668494798,483,0.409382648798144
"RAB3C",0.287493493215308,0.15378789497164,1.86941562122509,0.0621723894839057,0.00721311225567513,483,0.409382648798144
"WASHC2C",0.210975113731455,0.112842306576835,1.86964552685566,0.0621403655303364,0.0072148737384206,483,0.409382648798144
"SAMD8",0.213422735405118,0.114162301529016,1.86946770121723,0.0621651339719043,0.00721351126186843,483,0.409382648798144
"TCP11X2",0.0495919913318194,0.0265301636341463,1.86926820413542,0.0621929306717558,0.0072119828913759,483,0.409444250774991
"ENSG00000285736",0.109916854771535,0.0588111051708045,1.86898128257077,0.0622329266482445,0.0072097850294225,483,0.409486616399846
"PROCA1",0.165886730656458,0.088755920431302,1.8690215801982,0.0622273079958103,0.00721009369547774,483,0.409486616399846
"CCDC117",0.19344990908424,0.103500835519418,1.86906615887121,0.0622210929325006,0.00721043516040879,483,0.409486616399846
"WDR70",0.207128429309101,0.110844374061766,1.86864178775263,0.0622802787415488,0.00720718487172254,483,0.409650911600297
"NONO",0.210949322100635,0.112887396601189,1.86867027189831,0.0622763046782354,0.0072074030113864,483,0.409650911600297
"ASH1L",0.199370085515906,0.106724173025541,1.86808742446936,0.0623576645502147,0.0072029400435312,483,0.409676113828661
"FTCDNL1",0.240548028295384,0.128752702830843,1.86829497949584,0.0623286817672642,0.00720452917477655,483,0.409676113828661
"ENSG00000272910",0.0465302250133437,0.024911610662108,1.8678127899662,0.0623960314335806,0.00720083758628118,483,0.409676113828661
"LINC01994",0.0787435793279393,0.0421504072882151,1.86815702134284,0.0623479448642246,0.00720347288825254,483,0.409676113828661
"NNT-AS1",0.188036492080597,0.10066301235926,1.86797998265248,0.0623726720136863,0.0072021174897648,483,0.409676113828661
"ENSG00000234361",-0.0829096739899264,0.0443868465954439,-1.8678883576838,0.0623854725487126,0.00720141606302749,483,0.409676113828661
"PRKG1-AS1",0.175439365248041,0.0938975125495139,1.86841334221212,0.0623121587175769,0.0072054354878067,483,0.409676113828661
"TEP1",0.189430828507172,0.101416738241806,1.86784579933457,0.0623914189361628,0.00720109027276352,483,0.409676113828661
"ENSG00000241525",0.0965326515747855,0.0516765022664828,1.86801829344004,0.062367320422517,0.00720241078447269,483,0.409676113828661
"NBR2",0.17883212286295,0.0957235169183711,1.8682151327082,0.0623398301721668,0.0072039178128682,483,0.409676113828661
"STRN3",0.200234838424047,0.107208016141095,1.86772263522274,0.0624086304662273,0.00720014747445319,483,0.40968534963877
"TRIM23",0.206054786698378,0.110341300015057,1.86743120364053,0.0624493721710788,0.0071979168604966,483,0.409740161578791
"UBAP1",0.200386535734507,0.107307371742201,1.86740698687433,0.0624527586320472,0.00719773152086128,483,0.409740161578791
"VEGFB",0.221107104897908,0.118407355164855,1.8673426544328,0.0624617555898168,0.00719723917284914,483,0.409740161578791
"LRG1",0.0518506730193259,0.0277667540286433,1.86736530189443,0.0624585881964962,0.00719741249616124,483,0.409740161578791
"DBT",0.208275720460332,0.111563021362308,1.86688848972585,0.0625253015862242,0.00719376383543959,483,0.409881091056973
"ATP2B4",0.236132549015129,0.126485869813253,1.8668689978079,0.0625280300639859,0.00719361469869365,483,0.409881091056973
"ENSG00000242072",0.0508710091099168,0.0272460211807498,1.86709864065799,0.0624958909413693,0.00719537184027576,483,0.409881091056973
"ARHGAP1",0.195566851020849,0.1047549479894,1.86689845944689,0.0625239060633221,0.00719384011644751,483,0.409881091056973
"FOXO3",0.201595701791212,0.107993788105893,1.86673423839469,0.0625468963826424,0.00719258366757441,483,0.409898520828095
"ENSG00000287690",0.0524427216340365,0.0280939634056133,1.86669003859947,0.0625530853826286,0.00719224551499757,483,0.409898520828095
"ATP2A3",0.125162354764605,0.0670613654961013,1.86638541936462,0.0625957529825502,0.00718991522293574,483,0.410104697006133
"ENSG00000235819",0.158023577789048,0.0846899889789906,1.86590622686525,0.0626629216816261,0.00718625021878225,483,0.410444488930511
"ZNF181",0.197070746927884,0.105619514691707,1.86585544823903,0.0626700428541314,0.00718586190258387,483,0.410444488930511
"C1orf141",0.0854402993532143,0.0458032490938463,1.86537638799718,0.0627372591010397,0.00718219892048875,483,0.410461992174893
"LINC00570",0.0779558782971621,0.0417946467406304,1.86521203973661,0.0627603323381909,0.00718094249414223,483,0.410461992174893
"ITGAV",0.22319481114736,0.119689791916719,1.8647773345839,0.0628213955431649,0.00717761973417202,483,0.410461992174893
"LINC02101",0.042284143570992,0.0226721312694562,1.86502729136705,0.0627862779969425,0.00717953023933195,483,0.410461992174893
"PCDHB12",0.191121744300312,0.102471978726283,1.86511226460089,0.0627743434363154,0.00718017977545987,483,0.410461992174893
"ZNF318",0.216839544846735,0.116275181490056,1.86488244583199,0.0628066260095413,0.00717842310507739,483,0.410461992174893
"ENSG00000291178",0.216262294275155,0.11595484961401,1.8650560541025,0.0627822380364012,0.00717975009871034,483,0.410461992174893
"POU2AF1",0.0601649173327579,0.0322564815314147,1.86520396758596,0.0627614657876347,0.00718088078611181,483,0.410461992174893
"PTPRR",0.284893236691975,0.152780852463621,1.86471820321733,0.0628297055555656,0.00717716780929741,483,0.410461992174893
"ZDHHC17",0.210431025717102,0.112804211914467,1.86545362221633,0.0627264184385534,0.00718278940566273,483,0.410461992174893
"LIG4",0.185550620546659,0.0995043696576819,1.86474846466538,0.0628254526563415,0.00717739908753577,483,0.410461992174893
"ENSG00000262115",-0.0277312058477296,0.0148680639892647,-1.8651524413503,0.0627687012339611,0.00718048689688476,483,0.410461992174893
"RNMT",0.204893438244007,0.109844642997058,1.86530205437051,0.0627476941013288,0.00718163063387938,483,0.410461992174893
"MED14",0.204359647314876,0.109567647422818,1.86514589043113,0.0627696211804216,0.00718043681953222,483,0.410461992174893
"LINC00313",0.0705709181112461,0.0378472854040242,1.86462298043025,0.0628430895832335,0.00717644007681493,483,0.410476169005118
"SPAG17",0.22831992144409,0.122499319209281,1.86384645170168,0.0629523227753433,0.00717050686596138,483,0.410480506757342
"H2AC20",0.19769493290416,0.1060660134225,1.86388576816467,0.0629467884027863,0.00717080721294875,483,0.410480506757342
"LYSMD1",0.157597128931065,0.0845535829019764,1.86387286643748,0.0629486044668657,0.00717070865317839,483,0.410480506757342
"VIPR1-AS1",0.0573650799878282,0.0307691909781781,1.86436751062165,0.062879008794193,0.00717448784770116,483,0.410480506757342
"CCDC71",0.144314766181944,0.0774088429579363,1.86431886419441,0.0628858504409217,0.00717411613470234,483,0.410480506757342
"RNF14",0.210670297708874,0.11301285540488,1.86412684604885,0.0629128619530701,0.00717264899374085,483,0.410480506757342
"BAK1",0.142132476032161,0.0762404937041843,1.86426489555065,0.0628934413279779,0.00717370376505232,483,0.410480506757342
"ENSG00000286489",0.145324685132693,0.0779582580449063,1.86413458660122,0.0629117728905988,0.00717270813365302,483,0.410480506757342
"ZC3H13",0.207172019252622,0.111154456609297,1.86382107899482,0.0629558945726073,0.00717031304161822,483,0.410480506757342
"ENSG00000214248",0.082895010300804,0.0444679277131939,1.86415276276093,0.0629092156444565,0.00717284700536338,483,0.410480506757342
"SERTAD4-AS1",0.0943256441654195,0.050614145724307,1.86362217154088,0.0629839012355291,0.00716879365885176,483,0.410500595230407
"ATL2",0.212597295399257,0.114098919381876,1.86327176936461,0.0630332638620885,0.00716611744532443,483,0.410500595230407
"SEC62",0.215905444379072,0.115890829782986,1.86300714891221,0.063070563313524,0.00716409671781188,483,0.410500595230407
"HNRNPD",0.197023075164427,0.10572110571111,1.8636115640221,0.0629853950906135,0.00716871263624061,483,0.410500595230407
"SLC18A1",0.0619294570215797,0.0332400414413043,1.86309806896407,0.0630577456571654,0.00716479098134933,483,0.410500595230407
"FZD3",0.214695385488843,0.115261234467332,1.86268511248415,0.063115980492753,0.00716163791937922,483,0.410500595230407
"PRF1",-0.0173623851273992,0.00932025975284721,-1.86286494022821,0.0630906158307045,0.00716301088138959,483,0.410500595230407
"ENSG00000254919",0.0791744097188756,0.0424956819338583,1.86311658304732,0.0630551358578441,0.00716493235851918,483,0.410500595230407
"ENSG00000276698",0.0617692510801053,0.0331570878818862,1.86292750738975,0.0630817927290139,0.00716348860391928,483,0.410500595230407
"CLPX",0.198555404621537,0.106555898439948,1.86339196167011,0.0630163282537715,0.00716703536477915,483,0.410500595230407
"ZFP3-DT",0.0391982275229901,0.0210407212853291,1.86296976189317,0.0630758346583909,0.00716381124089699,483,0.410500595230407
"ENSG00000267298",0.0733664515081152,0.0393846306357686,1.86281933647195,0.0630970474300364,0.00716266269031166,483,0.410500595230407
"ZNF334",0.190434597436013,0.102189275200359,1.86354778485936,0.0629943777187865,0.00716822548611298,483,0.410500595230407
"CBR1-AS1",0.0988727630079605,0.0530787677299764,1.86275543379131,0.0631060606820097,0.00716217479830845,483,0.410500595230407
"ENSG00000287016",0.0880670823304582,0.0472826727448285,1.86256565498596,0.0631328346187498,0.00716072594770519,483,0.410537267433775
"ENSG00000258088",0.0200660285268759,0.0107738793756324,1.86247013051398,0.0631463147454307,0.00715999672827109,483,0.410551990220559
"C9orf85",0.208325805388187,0.111864797040056,1.8622999451167,0.0631703367106559,0.00715869764859327,483,0.410590891849373
"MON1B",0.183005756701334,0.0982703226022993,1.86226880969913,0.0631747323488053,0.00715845999445067,483,0.410590891849373
"ENSG00000287528",0.14908411228382,0.0800635171136357,1.8620729847806,0.0632023843461023,0.00715696536704339,483,0.410624791729629
"LONP2",0.205035936976606,0.110111587253651,1.86207412035837,0.0632022239647926,0.00715697403386419,483,0.410624791729629
"SLC26A5-AS1",0.161126769157842,0.0865404784146423,1.86186593961075,0.0632316316422717,0.00715538526747537,483,0.410704278767354
"ENSG00000282876",0.0610240759030702,0.0327764387688446,1.86182752596893,0.0632370592048083,0.00715509212616415,483,0.410704278767354
"ORAI3",0.130935243608704,0.0703402379373883,1.86145579611564,0.0632896018297557,0.00715225569325799,483,0.410972606949863
"USP34",0.209928522357402,0.112783612734069,1.86133887067787,0.0633061362832666,0.00715136362372231,483,0.411007061460215
"ENSG00000254459",0.201224513860499,0.108115077260656,1.86120677114593,0.0633248208167834,0.00715035585062204,483,0.411055460396797
"ENSG00000283839",0.154770829530274,0.0831850611356938,1.86056038689215,0.0634163131649661,0.0071454256565329,483,0.411357562837218
"MYO6",0.249173753054147,0.133921732213596,1.86059236940522,0.0634117836305683,0.00714566955899456,483,0.411357562837218
"LINC02192",0.120567366489061,0.0647941610444458,1.86077517704655,0.0633858985821367,0.00714706375005471,483,0.411357562837218
"PABPC5-AS1",0.135702240658621,0.0729351298741785,1.86058818148022,0.0634123767316265,0.00714563762114698,483,0.411357562837218
"RASA2-IT1",0.082615513923741,0.0444064115740011,1.86044111639299,0.0634332072552524,0.00714451612138626,483,0.411393256326913
"ENSG00000248199",-0.0671095214559903,0.0360733504628341,-1.86036286053142,0.0634442938467223,0.00714391938718413,483,0.411393256326913
"ZMYM4",0.201070484673185,0.108093052759381,1.86016103292757,0.0634728943912939,0.00714238047847038,483,0.411442733484671
"RASA1",0.20104686132055,0.108080972337672,1.86015037589068,0.0634744048734548,0.00714229922448555,483,0.411442733484671
"MAPK10-AS1",0.216687644296944,0.116500889081618,1.85996558485608,0.0635006010901274,0.00714089036742857,483,0.41151294082562
"ENSG00000263952",0.0710206064862715,0.0381848590882613,1.85991537436639,0.0635077205421245,0.00714050758337262,483,0.41151294082562
"SERGEF",0.222106685719515,0.119442553710307,1.85952726913565,0.0635627731289192,0.00713754916790592,483,0.41157823237413
"TSG101",0.207934567693302,0.11181507133846,1.85962916451479,0.0635483154788876,0.00713832582925377,483,0.41157823237413
"SPPL3",0.203364787321817,0.109349954831908,1.85976105462895,0.0635296060067064,0.00713933117620682,483,0.41157823237413
"WNK3",0.210753569409185,0.113335844268071,1.85954911943563,0.063559672621467,0.00713771571057707,483,0.41157823237413
"TMEM165",0.193227042032393,0.103922164791205,1.85934388896358,0.0635887992952649,0.00713615152180933,483,0.411630041653764
"GOLM2",0.209185762649428,0.112507053456051,1.85931242729722,0.0635932653685946,0.00713591174775472,483,0.411630041653764
"RAB1A",0.2051344235504,0.110333576200725,1.85922029008837,0.0636063460036573,0.00713520957900878,483,0.411631531705723
"ZBTB7A",0.210726543670625,0.113345492494015,1.85915239357006,0.0636159866369598,0.00713469216785099,483,0.411631531705723
"COG7",0.199498413319176,0.107318344797711,1.85894046069401,0.0636460867958429,0.00713307723352599,483,0.411753510264234
"ENSG00000286458",0.21001623252671,0.112983433745531,1.85882324128794,0.0636627401671947,0.00713218409525618,483,0.411788468118041
"USP48",0.212828424557089,0.114511399402634,1.85857849670286,0.0636975226919941,0.00713031947157711,483,0.411903652779745
"ENSG00000286468",0.0315063806862097,0.0169522246851444,1.85853958824763,0.0637030537205261,0.00713002306359334,483,0.411903652779745
"HMCES",0.201124305826168,0.108230126454895,1.85830241924356,0.0637367770692663,0.00712821641993295,483,0.411960377828495
"MAP3K13",0.212514308046943,0.114368060359818,1.85816133786254,0.0637568446180315,0.00712714183354455,483,0.411960377828495
"ENSG00000251459",0.0178129508945376,0.00958568247610287,1.85828718392721,0.0637389439029414,0.00712810037200361,483,0.411960377828495
"PCF11",0.202319202134485,0.108876909457922,1.85823792337416,0.063745950373108,0.00712772515900008,483,0.411960377828495
"OSCP1",0.184568823586027,0.0993775931494143,1.85724787385953,0.0638869033166504,0.00712018609362897,483,0.412021356067336
"ENSG00000273165",0.128205778209882,0.0690357203538021,1.85709336489629,0.0639089239691759,0.00711900988522241,483,0.412021356067336
"NFU1",0.204074147968233,0.109866115441737,1.85748032637464,0.0638537859738237,0.00712195583092827,483,0.412021356067336
"ENSG00000254041",-0.153106404082147,0.0824487612621181,-1.85698853128183,0.0639238684599061,0.00711821188741232,483,0.412021356067336
"OVOL1",0.022526000983734,0.0121301008630344,1.85703327928463,0.0639174890820967,0.00711855250570713,483,0.412021356067336
"MYF6",0.0731386615776737,0.0393823997047201,1.85714080721465,0.0639021618103501,0.00711937103249703,483,0.412021356067336
"ENSG00000257120",0.141911982042508,0.0763896772848295,1.85773768245373,0.0638171372292655,0.00712391541822414,483,0.412021356067336
"TUBGCP5",0.20262462165447,0.109103355229724,1.85718048017709,0.0638965075065221,0.00711967304363901,483,0.412021356067336
"MPHOSPH6-DT",0.125323925190689,0.0674858171164158,1.85704093905391,0.0639163971407052,0.00711861081207067,483,0.412021356067336
"NPEPPSP1",0.219035793293702,0.117930507523726,1.8573293534723,0.0638752933554051,0.0071208064001732,483,0.412021356067336
"RAB27B",0.275307688335279,0.14823695378959,1.85721361170208,0.0638917858246385,0.0071199252627732,483,0.412021356067336
"PEG3",0.201074342899738,0.108241070571483,1.8576529392967,0.0638292031378402,0.00712327012898099,483,0.412021356067336
"LINC01548",0.022526000983734,0.0121301008630344,1.85703327928463,0.0639174890820967,0.00711855250570713,483,0.412021356067336
"MAGEA3-DT",-0.101432550659355,0.0546185343216514,-1.85710861558485,0.0639067501579273,0.0071191259777411,483,0.412021356067336
"UBE2H",0.210039969968829,0.113128002402295,1.8566576400943,0.0639710574381565,0.0071156934170851,483,0.412035295876523
