"gene","estimate","std_error","t_value","p_value","r_squared","n_samples","adj_p_value"
"LINC01446",0.0847916163329156,0.0167137683496492,5.07315971832859,5.59765917861107e-07,0.0507895655757117,483,0.000717973692531877
"SIX5",-0.0326091709163695,0.00643186308382717,-5.06994170917053,5.68824092542466e-07,0.0507284198716285,483,0.000717973692531877
"NFIA",-0.205147129784934,0.0406038680896331,-5.05240361169708,6.20737434461995e-07,0.0503957207194902,483,0.000732857767284335
"RPH3A",0.147524254399186,0.0291991264541907,5.05235163903382,6.20897879157579e-07,0.0503947361611148,483,0.000732857767284335
"ENSG00000290976",0.172220304871006,0.0341297862168541,5.04604112597573,6.40679940801517e-07,0.0502752513448505,483,0.000732857767284335
"FAM66A",0.138680474976391,0.0275741797987414,5.02935992978187,6.95950568020563e-07,0.0499599802814017,483,0.000749252193877197
"EMP2",-0.089343011398652,0.0177540984480734,-5.03224715464766,6.86065175419745e-07,0.0500144884723324,483,0.000749252193877197
"CYP26B1",-0.0822883690912107,0.0164272055240521,-5.00927373013791,7.68634011599907e-07,0.0495814644034269,483,0.000803859410302943
"PAX6",-0.150391489136097,0.0300901439152892,-4.99803156673109,8.12461355773885e-07,0.0493701406502331,483,0.000826092651854092
"PARD3B",-0.189440618516662,0.0380383458570645,-4.9802538530071,8.8673581227559e-07,0.0490367434543532,483,0.000877245342500964
"CNKSR3",-0.170652901606046,0.0343666679691307,-4.96565165291358,9.52609961108815e-07,0.0487636132440021,483,0.00091761407937966
"PREX2",-0.181611122598706,0.0367070495081729,-4.94758159623452,1.04068968418599e-06,0.0484265118476519,483,0.00097675397948574
"NFIB-AS1",-0.134063158806809,0.0273057354342419,-4.90970694159334,1.25152837242648e-06,0.0477231697285598,483,0.00114527361360747
"CDH9",0.209532360111659,0.0428421217572044,4.8908025914105,1.3716339604334e-06,0.0473737470438811,483,0.00119541165446915
"NETO1-DT",0.116901229486521,0.0238801573524144,4.89532911200444,1.34190154880659e-06,0.0474573145559516,483,0.00119541165446915
"CAVIN2-AS1",0.17519593755857,0.0359581816109106,4.87221349105738,1.50053795608563e-06,0.0470312171180546,483,0.00126596802622757
"CA12",-0.129707445205468,0.0266377939721727,-4.86930131455209,1.52176246186245e-06,0.0469776521473897,483,0.00126596802622757
"CDC25A",-0.0745143563298063,0.0153952682875359,-4.84008170160526,1.75138592640157e-06,0.0464416440175313,483,0.00142461623222229
"LATS2",-0.120020472132452,0.0248943502545492,-4.8211931986664,1.9172262177641e-06,0.0460965490727536,483,0.00149315209521356
"MMP14",-0.0596411280873187,0.0123604368186542,-4.82516346002507,1.88115751142086e-06,0.0461689948691797,483,0.00149315209521356
"ENSG00000231662",-0.076091175385749,0.0158990069161702,-4.78590743352402,2.26845284850916e-06,0.0454548259193901,483,0.00172988433472561
"PAUPAR",-0.110768382595652,0.0232216010592329,-4.77005794359774,2.44567479013166e-06,0.0451678348991453,483,0.00179382513075009
"TTTY10",0.16620857536111,0.0348470623430778,4.76965816299653,2.45031298594428e-06,0.0451606060450357,483,0.00179382513075009
"ENSG00000262202",-0.11829508115911,0.0250506605153003,-4.72223401402362,3.06494928923169e-06,0.0443066093754413,483,0.00219979223103994
"TGIF1",-0.0868044152904263,0.0184531342792067,-4.70404723539235,3.33797870696466e-06,0.0439809705217527,483,0.00234968024211027
"ENSG00000286009",0.0939424585544245,0.0201054769124147,4.67248098434397,3.86832989732543e-06,0.0434182294257228,483,0.00267162919927736
"NOX4",-0.129497521901987,0.0278026948758556,-4.6577327298745,4.14304969618984e-06,0.0431563808577871,483,0.00280837390887653
"CASP7",-0.0649240159819938,0.0139811207716277,-4.64369180715081,4.42195551664816e-06,0.0429077272214979,483,0.00288793234431042
"ENSG00000288060",-0.034366497159515,0.00739718058116014,-4.64589133419873,4.37710307516427e-06,0.0429466380447689,483,0.00288793234431042
"TXLNGY",0.172310242348092,0.037135395877891,4.64005400439744,4.49710806539432e-06,0.0428434060245681,483,0.00288793234431042
"GSTT2B",0.076553882763635,0.0166629238633677,4.59426469156073,5.55451700348706e-06,0.0420373681062955,483,0.00350547483440759
"HEPH",-0.0859890335899211,0.0187564995334499,-4.58449261476375,5.80925411156551e-06,0.0418662088434474,483,0.00360410063558888
"SPHK1",-0.0582769707597762,0.012746201286435,-4.57210500996847,6.14832434229635e-06,0.0416496744703609,483,0.00375088773709026
"RBMS3-AS3",0.12092348650382,0.0264793245760774,4.56671340526062,6.30176353149308e-06,0.0415555821361129,483,0.00376198305783355
"PDK4",-0.0621740292784168,0.0136218545811648,-4.56428520125196,6.37206178520599e-06,0.041513236230607,483,0.00376198305783355
"PDLIM1",-0.0653960421753373,0.0143765965854923,-4.54878467142425,6.83887109113972e-06,0.0412433624640562,483,0.00389974259060737
"NFATC4",-0.0658983182388166,0.014483467453898,-4.54989928679551,6.80423711034594e-06,0.0412627430328965,483,0.00389974259060737
"TSPYL2",0.10249268116988,0.0225455076784934,4.54603562853674,6.92501552807013e-06,0.0411955799526176,483,0.00389974259060737
"ENSG00000255201",-0.0422522236567267,0.00931182638529328,-4.53747974977908,7.19983723926683e-06,0.0410470203115268,483,0.00392182817614124
"KCNT1",0.108242109647279,0.0238661466575029,4.53538274111166,7.26877444997255e-06,0.0410106446770335,483,0.00392182817614124
"CRNDE",-0.11926888848169,0.0263003870173295,-4.53487199268599,7.28566047365328e-06,0.0410017871389381,483,0.00392182817614124
"TFAP2C",-0.103130139779093,0.0228278934282817,-4.5177247783768,7.87491903106361e-06,0.0407048997846272,483,0.00417758748134858
"SYNE2",-0.130229915361049,0.029139543319143,-4.46918175534672,9.80133793159011e-06,0.039869538310896,483,0.00512525962354178
"LYPD1",-0.11242766772704,0.0253101900358822,-4.44199223979163,1.10698409924129e-05,0.039404956816348,483,0.00564313598428345
"LINC00402",-0.04625096939675,0.0104136435040368,-4.44138205603264,1.11000379977163e-05,0.0393945581196119,483,0.00564313598428345
"NFIA-AS1",-0.0838579426299118,0.0189040225742927,-4.43598405050304,1.13706343980549e-05,0.0393026182191573,483,0.00570151645899183
"ENSG00000286375",-0.0953468797201359,0.0215141119767192,-4.4318296671186,1.15831790962623e-05,0.0392319241095544,483,0.0057296038870214
"ENSG00000284700",-0.0321894653870442,0.00728854713183504,-4.41644470493255,1.24039119150729e-05,0.0389706086089333,483,0.00597411568078064
"FZD2",-0.0814450302255307,0.0184402803017926,-4.41669155200496,1.23903146417919e-05,0.0389747952842532,483,0.00597411568078064
"ZNF423",-0.145638488076579,0.0333271134478075,-4.3699700637038,1.52349846061437e-05,0.0381858962707314,483,0.00724235553926341
"FAM106C",0.086156417868839,0.0197306836133746,4.36662102322888,1.5461274738961e-05,0.0381296200374319,483,0.007255698724935
"DTL",-0.108433922286666,0.0248904619133641,-4.35644475639267,1.61687619905036e-05,0.0379588456409162,483,0.0074916628341822
"CCN1",-0.0801832789026789,0.0185892991421072,-4.31341054279198,1.95177232771559e-05,0.0372404029163959,483,0.00860755111851825
"EBF2",-0.0601781735817565,0.0139500196584433,-4.31384148948733,1.9481117305978e-05,0.0372475673761103,483,0.00860755111851825
"NDE1",-0.0933371766347702,0.0216018383565627,-4.3207978457266,1.88992202801549e-05,0.0373633005808688,483,0.00860755111851825
"NDP",-0.0972152260429255,0.022531420055091,-4.31465153129394,1.94124872394063e-05,0.0372610359149499,483,0.00860755111851825
"E2F2",-0.0491565601364161,0.0114350084610751,-4.2987777668679,2.08004090100078e-05,0.0369974956894196,483,0.00892927611552576
"CDK1",-0.100940831507235,0.0234843719627909,-4.29821294208622,2.0851500001904e-05,0.0369881335699406,483,0.00892927611552576
"UHRF1",-0.0868689407076921,0.0202170849629002,-4.29680841066369,2.09790663844174e-05,0.0369648576359248,483,0.00892927611552576
"ENSG00000282381",-0.0760177164826494,0.0178124106872584,-4.26768267458747,2.37986084139293e-05,0.0364836476621417,483,0.0100129225561318
"GINS4",-0.0658840854782521,0.0155045122369321,-4.24934912310977,2.57551396676931e-05,0.036182177845389,483,0.0106792824178319
"LRIG3",-0.12002555014674,0.0282582337523214,-4.24745407652664,2.59659090587652e-05,0.0361510797142282,483,0.0106792824178319
"LINC02513",-0.0328791878756579,0.00775413851879202,-4.24021157166276,2.6786691618983e-05,0.0360323379731559,483,0.0107747259342995
"RGS3",-0.0897362361733394,0.0211526881475099,-4.24230885207387,2.6546498485242e-05,0.0360667053024652,483,0.0107747259342995
"ENSG00000277245",-0.0390119205717034,0.00921769168991898,-4.23228741902587,2.77130607500857e-05,0.0359026192545999,483,0.0110261834314797
"CHD5",0.16509207677337,0.0390841311017292,4.22401808917446,2.87123256204692e-05,0.0357674715775662,483,0.011250592340972
"ITGA2",-0.127770553755997,0.0302756459654082,-4.22024203552859,2.91799649463824e-05,0.0357058339378253,483,0.011250592340972
"GPX8",-0.044193931126261,0.0104722765807905,-4.22008822869772,2.91991660035062e-05,0.035703324304938,483,0.011250592340972
"SFRP1",-0.12921129254127,0.0306643749992501,-4.21372659786575,3.0003982601902e-05,0.0355995916476076,483,0.0113677563519167
"DACH1",-0.177743020080317,0.0421912938418548,-4.21278903525806,3.01243679962824e-05,0.035584315111767,483,0.0113677563519167
"ENSG00000237019",0.124289740842475,0.0295721076470568,4.20293819858476,3.14173930797314e-05,0.0354239830351636,483,0.0117347169009234
"ELFN1",0.12253123239157,0.0292047710754195,4.19558955196534,3.24162509350375e-05,0.0353045863905439,483,0.0119843564563341
"ENSG00000280206",-0.0295861686960763,0.00705566548306506,-4.19324991626781,3.27405651194789e-05,0.0352666109719479,483,0.0119843564563341
"CYP39A1",-0.0800464001527189,0.0191291052216345,-4.1845344685641,3.39761004235407e-05,0.0351253077616478,483,0.0123134770287454
"LRP4",-0.108755065876931,0.0260225221417904,-4.17926691672509,3.4744254014469e-05,0.0350400276682937,483,0.0124684183720159
"NTF3",-0.122778457733902,0.0294025015486862,-4.17578271463056,3.52614069181939e-05,0.0349836702284297,483,0.0125311508624618
"GRIP2",0.121413864308192,0.0291556128473387,4.16433929699661,3.70120112049063e-05,0.0347988559307265,483,0.012682824291129
"ENSG00000272159",-0.0478909693852825,0.01150109028011,-4.16403734071241,3.70593066240766e-05,0.0347939851654546,483,0.012682824291129
"FAM181B",-0.0974572869785963,0.0234035581246677,-4.16420812850141,3.70325490631105e-05,0.034796740054149,483,0.012682824291129
"ENSG00000251461",-0.0371731773748878,0.00892739898832938,-4.16394264706704,3.70741503428807e-05,0.0347924577535939,483,0.012682824291129
"LRP2",-0.0831331302064466,0.0199957977913355,-4.15753005076245,3.80926386958914e-05,0.0346890919376203,483,0.0129105828409667
"IL33",-0.102619724068026,0.0247130792634937,-4.15244587588144,3.89190175028231e-05,0.034607236709597,483,0.0130177087311465
"ENSG00000289644",-0.0494377603705779,0.011909198000923,-4.15122499153564,3.91199858055435e-05,0.0345875933172882,483,0.0130177087311465
"CENPK",-0.120623797302003,0.0291218432335807,-4.1420385493632,4.06641551179792e-05,0.0344399479240529,483,0.0134096462516983
"MOXD1",-0.140952637891346,0.0340770645514943,-4.13629048588825,4.16596852526893e-05,0.0343477079380813,483,0.01353482240755
"PMP22",-0.082771933422722,0.0200145595942753,-4.13558604838835,4.17832731956384e-05,0.0343364113298891,483,0.01353482240755
"FAM163B",0.125553046093737,0.0303832081418026,4.13231695309342,4.23613912052532e-05,0.0342840086911818,483,0.0136017224883955
"CHD7",-0.139167750872776,0.0337292622350134,-4.12602415976682,4.34957279498999e-05,0.0341832377369206,483,0.0138176329002131
"CPNE7",0.127436386410954,0.0308979862252256,4.12442369162921,4.37888049509541e-05,0.034157629453256,483,0.0138176329002131
"CYYR1",-0.118162835745124,0.0287013485614803,-4.11697852775144,4.51770355495294e-05,0.0340386159294558,483,0.0141338479423502
"ZIC4",-0.0518427074615649,0.0126135883525496,-4.1100681275274,4.65029376751948e-05,0.033928317024152,483,0.0143041473164944
"FAM111B",-0.0768418686097863,0.0186919642282141,-4.11095739707224,4.63302610528554e-05,0.0339425019368568,483,0.0143041473164944
"ENSG00000289479",0.0399206577897227,0.00972527948613042,4.10483398926015,4.7531763428494e-05,0.0338448800166076,483,0.014498772237805
"H2AC11",-0.0799383827665337,0.0195048528662019,-4.09838430030156,4.88293052771524e-05,0.0337421924556081,483,0.0146503925439745
"ENSG00000225637",-0.00630813186563313,0.00153901968997485,-4.09879867471756,4.87449393424951e-05,0.0337487856450659,483,0.0146503925439745
"VWC2L",0.139722897598499,0.0341951620646961,4.08604285407826,5.14066076269413e-05,0.0335460898202551,483,0.0152982720778582
"VIM",-0.137754635687439,0.0337307324924255,-4.08395031795922,5.18562248134396e-05,0.0335128906833182,483,0.0153076230086383
"RCAN2-DT",-0.0545872771657143,0.0133894104024415,-4.07689924537384,5.33989488294767e-05,0.0334011303135254,483,0.0153906702594816
"ENSG00000270074",0.0393017110006869,0.00963937770686409,4.07720417187311,5.33313401828163e-05,0.0334059599751314,483,0.0153906702594816
"TMEM98",-0.0936625003527017,0.0229713105186721,-4.07736860622596,5.32949153883048e-05,0.0334085645434036,483,0.0153906702594816
"ENSG00000288049",0.10586195572283,0.0259978568005563,4.07194933547619,5.45079082558878e-05,0.0333227735958194,483,0.0155875583890509
"ENSG00000258231",-0.0990180424315018,0.0243733979983033,-4.06254566714065,5.66752311556325e-05,0.0331741415114116,483,0.01608170667613
"CHRD",0.0857985493004196,0.0211710131798982,4.05264257177285,5.90460605771959e-05,0.033017937868393,483,0.0165548227164998
"LNC-LBCS",-0.125478296807198,0.030968377517636,-4.05182017481349,5.92471253377084e-05,0.0330049809028217,483,0.0165548227164998
"E2F7",-0.102483577504675,0.0253720202467382,-4.03923599729314,6.24060763160985e-05,0.0328070004297968,483,0.0170471046080184
"ENSG00000263499",-0.0380146597979404,0.00941119276546354,-4.03930306660422,6.23888239370943e-05,0.0328080541793762,483,0.0170471046080184
"GPC4",-0.118052348410146,0.0292190362065799,-4.04025470160997,6.21445204119702e-05,0.0328230072901798,483,0.0170471046080184
"ENSG00000258696",0.0230035763522836,0.00570111991132613,4.03492238543932,6.35252413902236e-05,0.0327392596865912,483,0.0172242810062796
"ST7-AS1",-0.0556054310002637,0.0137933217867211,-4.03132993343165,6.44718208225949e-05,0.0326828920103817,483,0.0172370232980571
"YAP1",-0.129836666002076,0.0322248334041522,-4.02908726862019,6.50695165307089e-05,0.0326477254137846,483,0.0172370232980571
"APOLD1",-0.127073474097471,0.0315502926939961,-4.02764802627815,6.54558583332407e-05,0.0326251660219105,483,0.0172370232980571
"CABP7",-0.0543008525796666,0.0134727120090968,-4.03043222055088,6.47104431554242e-05,0.0326688131850865,483,0.0172370232980571
"SERPINI2",-0.0880793267121281,0.0218895110163967,-4.02381426639228,6.64956249743564e-05,0.0325651079856498,483,0.0173857561182953
"WDR49",-0.106255770911195,0.0264636720507774,-4.01515597334022,6.89018564828497e-05,0.032429653958304,483,0.0177611517936495
"DDX53",0.0451021167375993,0.0112317484644042,4.01559177367064,6.87787933402659e-05,0.0324364657366127,483,0.0177611517936495
"ARHGEF35-AS1",-0.0760601985290792,0.0189661243532635,-4.01031845580996,7.02820045461352e-05,0.032354084343535,483,0.0179902272336135
"ENSG00000289826",0.101879182284572,0.0254355124457455,4.0053913795479,7.17146471661428e-05,0.0322771972156715,483,0.018229464894927
"GLI3",-0.169382052183657,0.0423140508852704,-4.00297415728209,7.24275917676319e-05,0.0322395065106351,483,0.0182837211659476
"ENSG00000289893",0.0742885868741242,0.0185801692393902,3.99827288529921,7.3833505069972e-05,0.0321662583660179,483,0.018385045031165
"MFAP2",-0.079500569022418,0.0198785943596425,-3.99930536254715,7.35225421876232e-05,0.0321823384463392,483,0.018385045031165
"COL1A2",-0.059119318337784,0.0147995980148613,-3.99465703584773,7.49323968537716e-05,0.0321099726697366,483,0.0183928915777143
"MDFIC",-0.120122662518926,0.030081630684348,-3.99322309948536,7.53724657594018e-05,0.0320876637582163,483,0.0183928915777143
"ENSG00000290957",-0.0698419852046839,0.0174859205974793,-3.99418405312625,7.50772831242602e-05,0.0321026133221695,483,0.0183928915777143
"ENSG00000250740",0.0910147836889866,0.0228098438089949,3.99015374463439,7.63226916523883e-05,0.0320399347819446,483,0.0185014291738015
"ENSG00000250081",-0.0226791812312571,0.00569160667971468,-3.9846712022613,7.8048343906525e-05,0.031954759971981,483,0.0187952735549634
"MCM5",-0.0708075589564867,0.0177845013173591,-3.98141942205447,7.90892694010195e-05,0.0319042897402049,483,0.0189214615500321
"PLCE1-AS2",-0.0616334725934611,0.0155006415793809,-3.97618848728471,8.07914111844797e-05,0.0318231768750464,483,0.0192031741233552
"UPP1",0.0928939366786328,0.0234407765088218,3.96292062439453,8.5265901454043e-05,0.0316178578831275,483,0.0201126504836947
"CEP55",-0.0720186110323751,0.0181816677435488,-3.9610563809763,8.5913113327821e-05,0.0315890569068749,483,0.0201126504836947
"SDF2L1",-0.0636962108485873,0.0160847185751785,-3.96004509192232,8.62661492170272e-05,0.0315734383038031,483,0.0201126504836947
"ENSG00000254599",-0.0428551559830284,0.0108441296417687,-3.95192213655965,8.91521280309185e-05,0.0314481117623762,483,0.0206539524964794
"SGO1",-0.0752406362381041,0.0190576237505229,-3.94805969637424,9.05562766666004e-05,0.0313885982952384,483,0.0207170121944015
"TROAP",-0.0495138622541989,0.0125394563880846,-3.94864503865164,9.03421428525357e-05,0.0313976141275928,483,0.0207170121944015
"CDH23",-0.10034717637,0.0254620811567587,-3.94104377219628,9.31606018662625e-05,0.0312806253307873,483,0.0211804389485259
"TMEFF2",0.159076847151541,0.0404569708977761,3.93200092892483,9.66220865177083e-05,0.0311417065728329,483,0.0218080632361339
"E2F8",-0.0505088234324049,0.0128496850669879,-3.93074407420046,9.71127283217633e-05,0.0311224205194666,483,0.0218080632361339
"FZD7",-0.0723027395196093,0.0184139107826762,-3.9265281760587,9.87757889022786e-05,0.0310577682720868,483,0.022046274249872
"TCF7L1",-0.116959149359991,0.0298465952280215,-3.91867643416101,0.000101945232602901,0.0309375210984565,483,0.0226157775405853
"SYNPR",0.136120047336926,0.0347723857836055,3.9146018965746,0.000103627679600652,0.0308752038464307,483,0.0228082189029462
"CHRDL1",-0.126335029539311,0.0322812946900264,-3.91356761717315,0.000104058915877828,0.0308593942961393,483,0.0228082189029462
"LINC02487",-0.0744662058376225,0.0190475712751748,-3.90948561167356,0.000105777522776448,0.0307970342656189,483,0.0230469074030304
"KIF20A",-0.0537022278024287,0.013744240600232,-3.90725318076301,0.000106728751516704,0.0307629539749523,483,0.0231165634350143
"LIMS2",0.0868728447309145,0.0222968972661129,3.89618536131235,0.00011156548286246,0.0305942448383453,483,0.0237426914807992
"EPB41L4A-DT",-0.0447958324023638,0.0114947048095209,-3.8970841917802,0.000111165075878665,0.0306079302373232,483,0.0237426914807992
"LINC02388",-0.0846177587984881,0.0217180636720367,-3.89619259231836,0.000111562256187634,0.0305943549250301,483,0.0237426914807992
"ZFY-AS1",0.0992053086111085,0.0254967908354388,3.89089392666703,0.000113950492360513,0.0305137347670308,483,0.024110079898059
"GLYATL3",0.0315271341155018,0.00810854050579448,3.88813919015044,0.000115211150264809,0.0304718590081969,483,0.0242367180706498
"CD44",-0.0638007893672135,0.0164171750159017,-3.8862221609635,0.00011609621957205,0.0304427329135476,483,0.0242833486926589
"EOMES",-0.0920482763581446,0.0237205683001444,-3.88052576116333,0.00011876428655289,0.0303562599665576,483,0.0244392265767791
"DDX60",-0.0763059101223193,0.0196594461984101,-3.88138655342643,0.000118357423952608,0.0303693198877815,483,0.0244392265767791
"PLCE1-AS1",-0.0471663017494512,0.0121551465522883,-3.88035648493037,0.000118844452263869,0.0303536920107263,483,0.0244392265767791
"MYO3A",-0.113942047320524,0.0294015622899962,-3.87537390689245,0.00012122715294126,0.030278149351892,483,0.0246522150347883
"SMAD6",-0.0457225306006746,0.0117944679430956,-3.87660815403209,0.000120632753717803,0.0302968542694412,483,0.0246522150347883
"NANOGP11",0.0240551141927604,0.00622017082645235,3.86727549193053,0.000125196508713215,0.0301555484087551,483,0.0247098475358557
"VSTM2A",0.115045620839168,0.0297541199062252,3.86654423662176,0.000125560912514183,0.0301444891218791,483,0.0247098475358557
"NFIB",-0.127360486133549,0.0329334124716193,-3.86721194602299,0.000125228135597484,0.0301545872864635,483,0.0247098475358557
"IGF1",0.11013510571801,0.028482071955321,3.86682211500539,0.000125422320407644,0.0301486914549019,483,0.0247098475358557
"ENSG00000274565",-0.0372343813264949,0.00961950135388217,-3.87071844544916,0.000123494191681981,0.0302076433210068,483,0.0247098475358557
"TBXA2R",0.0448025635362918,0.011574701207748,3.87073175645358,0.000123487652932245,0.0302078448072964,483,0.0247098475358557
"ECE2",0.0965421567904104,0.0250077636244355,3.86048741663878,0.000128617975495804,0.0300529583042989,483,0.0247910834724394
"SMO",-0.0932512428031681,0.0241550299189467,-3.86053104119833,0.000128595707386672,0.0300536171084395,483,0.0247910834724394
"FAM111A",-0.0860106564288263,0.0222621268603748,-3.86354174371002,0.000127067672828951,0.0300990995967288,483,0.0247910834724394
"MRC2",-0.0903903813325417,0.0234150108597912,-3.86036042749662,0.000128682817718377,0.0300510405921871,483,0.0247910834724394
"GSTT2",0.0584355744709427,0.0151847884544886,3.84829690884954,0.000134985494771473,0.0298691178994878,483,0.0258691573330629
"LINC02058",-0.0461131124634504,0.011988475432923,-3.84645343116888,0.000135973956585919,0.0298413616728048,483,0.025922868264953
"MASP1",-0.130141552929453,0.0338565301608265,-3.84391289689907,0.000137347389611346,0.0298031294425194,483,0.0260490354887756
"LINC01415",0.0588685822117937,0.015332178581996,3.83954451723651,0.000139739668200185,0.0297374421849527,483,0.0263661382206163
"ENSG00000231252",-0.14174099491298,0.0369432703523866,-3.83672028926976,0.000141307211810009,0.0296950093392112,483,0.0265251752876593
"E2F1",-0.0548600624631917,0.0143043444064175,-3.83520285197966,0.000142156287976124,0.0296722218409328,483,0.0265484120667248
"S1PR1",-0.0514340872327609,0.0134298089405459,-3.82984504548506,0.000145192941151406,0.0295918267129157,483,0.0267067458186235
"KNL1",-0.0965804902461255,0.0252153567729721,-3.83022501389505,0.000144975582969698,0.0295975249629021,483,0.0267067458186235
"CECR2",-0.117794148431093,0.0307549324568332,-3.83008964810523,0.000145052982721582,0.0295954948735455,483,0.0267067458186235
"ABHD3",-0.103679477418029,0.0270949398299727,-3.82652547186457,0.000147105015006548,0.0295420654571559,483,0.0269231598464985
"ENSG00000286328",0.0788593448717575,0.0206221898715546,3.82400440316636,0.00014857301380383,0.0295042994170342,483,0.027056550235201
"HJURP",-0.0605641728864583,0.0158870455302328,-3.81217343219704,0.000155648818730508,0.0293273627878669,483,0.0270867246097784
"ENSG00000243620",-0.094002074325232,0.0246713654720114,-3.81016909793149,0.00015687863668651,0.029297435145862,483,0.0270867246097784
"TBC1D1",-0.123772994733124,0.0324470571462701,-3.81461388547998,0.000154163695107393,0.029363821079954,483,0.0270867246097784
"EGR1",-0.0892913460764954,0.0233983530290886,-3.8161380831159,0.000153242951986329,0.0293866017399187,483,0.0270867246097784
"PPP1R17",-0.0925063572443331,0.0242301549570671,-3.81781946538283,0.000152233280463903,0.0294117409971809,483,0.0270867246097784
"ANXA1",-0.0327528832596434,0.00858931227313984,-3.81321370304198,0.000155014123746858,0.0293429010294827,483,0.0270867246097784
"LINC01515",-0.13296558618018,0.0348923627966153,-3.81073609016464,0.000156529814673747,0.0293058997598786,483,0.0270867246097784
"ENSG00000259048",0.106442907304139,0.0278595442836686,3.82069807819993,0.000150519239912316,0.0294548033799351,483,0.0270867246097784
"PELI2",-0.12036523278946,0.0315171488703512,-3.81903938343516,0.000151504654429105,0.0294299867693649,483,0.0270867246097784
"MIR924HG",-0.132736391568151,0.0348140571297318,-3.81272401184153,0.000155312591452133,0.0293355861795545,483,0.0270867246097784
"ENSG00000237531",-0.0902983462812918,0.0236355574587234,-3.82044495624809,0.000150669224853029,0.0294510156737108,483,0.0270867246097784
"STK3",-0.121450536000363,0.0319415657485689,-3.8022724670535,0.000161813684819354,0.0291796621354511,483,0.0276336597461734
"ENSG00000285933",0.020869676667765,0.00548852911052262,3.80241704972533,0.000161722024550755,0.0291818165507533,483,0.0276336597461734
