full_label
map00340;map00410;R-HSA-70921;WP4486
R-HSA-1660662;R-HSA-4085001;R-HSA-428643;R-HSA-446219;R-HSA-5619035;R-HSA-975576;R-HSA-975577;R-HSA-9840310;WP5151
WP5277
map00020;map00051;map00250;map00620;map00790;R-HSA-114608;R-HSA-1445148;R-HSA-1483255;R-HSA-1660499;R-HSA-1660514;R-HSA-2132295;R-HSA-432040;R-HSA-445717;R-HSA-5620920;R-HSA-5620922;R-HSA-5620924;R-HSA-5624138;R-HSA-6811438;R-HSA-76005;R-HSA-8854214;R-HSA-9007101;R-HSA-983170;WP4236;WP4539;WP4928;WP4969;WP5366;WP585;WP78
WP4224;WP4792
map00140;R-HSA-1187000;R-HSA-1300642;R-HSA-1474165;R-HSA-193048;R-HSA-193993;R-HSA-194002;R-HSA-196071;R-HSA-211976;R-HSA-3371497;R-HSA-5579021;R-HSA-5579028;R-HSA-5579029;R-HSA-9018519;WP170;WP2263;WP2817;WP4523;WP4524;WP4756;WP4871;WP496;WP5074;WP5094;WP5277;WP5279;WP5320;WP5434;WP98
R-HSA-1483166;R-HSA-163560;R-HSA-5652084;R-HSA-70171;R-HSA-70263;R-HSA-70326;R-HSA-70350;R-HSA-75896;R-HSA-8848584;R-HSA-8979227;WP143;WP1946;WP2456;WP2533;WP325;WP3602;WP4297;WP4628;WP4629;WP4949;WP5178;WP5275;WP534;WP690
map00564;R-HSA-112310;R-HSA-112311;R-HSA-1483191;R-HSA-181431;R-HSA-264642;R-HSA-2980736;R-HSA-375280;R-HSA-381771;R-HSA-390648;R-HSA-399997;R-HSA-400508;R-HSA-422356;R-HSA-622323;R-HSA-622327;R-HSA-629587;R-HSA-629594;R-HSA-629597;R-HSA-9659379;R-HSA-9662361;R-HSA-9667769;WP2525;WP2596;WP2597;WP4195;WP4698;WP4932;WP4942;WP5055;WP528;WP5352;WP5360;WP5407;WP550;WP58
map00350;map00360;R-HSA-209776;R-HSA-209905;R-HSA-209968;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-5619044;R-HSA-5659735;R-HSA-5662702;R-HSA-71240;R-HSA-8955332;R-HSA-8963684;R-HSA-8963691;R-HSA-8964208;WP1602;WP1981;WP2371;WP2436;WP3953;WP3998;WP4156;WP4220;WP4506;WP4583;WP4941;WP550;WP661
WP5220
R-HSA-9027604
map00770
R-HSA-6809371;WP231;WP2513;WP314;WP4142;WP4153;WP4288;WP4577;WP4688;WP4726;WP5121
WP2525;WP4487
