Group,N_metabolites,Category,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,Group_display,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Significant_nominal,Direction
map00020;map00250;map00620;R-HSA-111885;R-HSA-112040;R-HSA-112043;R-HSA-112399;R-HSA-112412;R-HSA-114604;R-HSA-114608;R-HSA-1168372;R-HSA-1169092;R-HSA-1226099;R-HSA-1227986;R-HSA-1227990;R-HSA-1236382;R-HSA-1236394;R-HSA-1250196;R-HSA-1250347;R-HSA-1433557;R-HSA-1445148;R-HSA-156842;R-HSA-156902;R-HSA-157858;R-HSA-162699;R-HSA-162909;R-HSA-163125;R-HSA-163359;R-HSA-1643713;R-HSA-165054;R-HSA-165159;R-HSA-1660662;R-HSA-166187;R-HSA-166208;R-HSA-166520;R-HSA-167044;R-HSA-168274;R-HSA-168333;R-HSA-169893;R-HSA-170660;R-HSA-170670;R-HSA-170968;R-HSA-170984;R-HSA-171007;R-HSA-177243;R-HSA-177504;R-HSA-177929;R-HSA-179812;R-HSA-180336;R-HSA-180746;R-HSA-186763;R-HSA-186797;R-HSA-187037;R-HSA-187687;R-HSA-187706;R-HSA-190236;R-HSA-190828;R-HSA-190840;R-HSA-190861;R-HSA-190872;R-HSA-1912399;R-HSA-1912422;R-HSA-193634;R-HSA-193648;R-HSA-193697;R-HSA-193704;R-HSA-194138;R-HSA-1963640;R-HSA-199992;R-HSA-202040;R-HSA-203927;R-HSA-204005;R-HSA-204998;R-HSA-209563;R-HSA-210993;R-HSA-211000;R-HSA-2132295;R-HSA-2172127;R-HSA-2179392;R-HSA-2404192;R-HSA-2408557;R-HSA-2424491;R-HSA-2428924;R-HSA-2428928;R-HSA-2428933;R-HSA-2485179;R-HSA-2500257;R-HSA-2514856;R-HSA-2514859;R-HSA-2682334;R-HSA-2871796;R-HSA-2995410;R-HSA-3371497;R-HSA-354192;R-HSA-373080;R-HSA-373752;R-HSA-373755;R-HSA-373760;R-HSA-375165;R-HSA-380320;R-HSA-380972;R-HSA-381676;R-HSA-388841;R-HSA-389356;R-HSA-389359;R-HSA-392170;R-HSA-392517;R-HSA-392518;R-HSA-392851;R-HSA-3928662;R-HSA-3928663;R-HSA-3928664;R-HSA-3928665;R-HSA-399955;R-HSA-399997;R-HSA-400042;R-HSA-400451;R-HSA-400685;R-HSA-4086398;R-HSA-416482;R-HSA-416550;R-HSA-416572;R-HSA-418346;R-HSA-418592;R-HSA-418597;R-HSA-418885;R-HSA-420092;R-HSA-422356;R-HSA-428540;R-HSA-428543;R-HSA-428930;R-HSA-432040;R-HSA-432720;R-HSA-432722;R-HSA-434316;R-HSA-437239;R-HSA-438064;R-HSA-4420097;R-HSA-442742;R-HSA-442755;R-HSA-442982;R-HSA-445144;R-HSA-445717;R-HSA-446219;R-HSA-456926;R-HSA-499943;R-HSA-5368286;R-HSA-5368287;R-HSA-5389840;R-HSA-5419276;R-HSA-5610787;R-HSA-5620912;R-HSA-5620916;R-HSA-5620920;R-HSA-5620924;R-HSA-5621575;R-HSA-5624138;R-HSA-5626467;R-HSA-5628897;R-HSA-5637810;R-HSA-5637812;R-HSA-5637815;R-HSA-5654687;R-HSA-5654688;R-HSA-5654693;R-HSA-5654696;R-HSA-5654699;R-HSA-5654700;R-HSA-5654704;R-HSA-5654706;R-HSA-5654708;R-HSA-5654712;R-HSA-5654716;R-HSA-5654719;R-HSA-5654736;R-HSA-5654738;R-HSA-5654741;R-HSA-5654743;R-HSA-5655253;R-HSA-5655291;R-HSA-5655302;R-HSA-5655332;R-HSA-5658442;R-HSA-5663220;R-HSA-6784531;R-HSA-6806834;R-HSA-6807070;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-6811438;R-HSA-6811440;R-HSA-70263;R-HSA-70326;R-HSA-71064;R-HSA-71403;R-HSA-72086;R-HSA-72613;R-HSA-72706;R-HSA-72731;R-HSA-72737;R-HSA-72764;R-HSA-73817;R-HSA-74751;R-HSA-74752;R-HSA-76005;R-HSA-76009;R-HSA-881907;R-HSA-8848021;R-HSA-8849471;R-HSA-8850843;R-HSA-8851805;R-HSA-8852135;R-HSA-8852276;R-HSA-8854214;R-HSA-8856688;R-HSA-8866654;R-HSA-8873719;R-HSA-8875555;R-HSA-8875878;R-HSA-8876198;R-HSA-8943724;R-HSA-8955332;R-HSA-8956319;R-HSA-8956320;R-HSA-8985586;R-HSA-9006115;R-HSA-9006335;R-HSA-9006927;R-HSA-9007101;R-HSA-9009391;R-HSA-9013026;R-HSA-9013106;R-HSA-9013404;R-HSA-9013405;R-HSA-9013406;R-HSA-9013408;R-HSA-9013409;R-HSA-9013419;R-HSA-9013420;R-HSA-9013423;R-HSA-9013424;R-HSA-9013425;R-HSA-9026519;R-HSA-9027284;R-HSA-9028731;R-HSA-9032500;R-HSA-9032759;R-HSA-9032845;R-HSA-9033658;R-HSA-9033807;R-HSA-9034015;R-HSA-9034864;R-HSA-9035034;R-HSA-9037629;R-HSA-927802;R-HSA-9607240;R-HSA-9609736;R-HSA-9615933;R-HSA-9619229;R-HSA-9619483;R-HSA-9634285;R-HSA-9634597;R-HSA-9634635;R-HSA-9635486;R-HSA-9636383;R-HSA-9637687;R-HSA-9637690;R-HSA-9639288;R-HSA-9646399;R-HSA-9648002;R-HSA-9648025;R-HSA-9660821;R-HSA-9660826;R-HSA-9663891;R-HSA-9664424;R-HSA-9664565;R-HSA-9665348;R-HSA-9665686;R-HSA-9668328;R-HSA-9669938;R-HSA-9670439;R-HSA-9671555;R-HSA-9673767;R-HSA-9673770;R-HSA-9680350;R-HSA-9682385;R-HSA-9703465;R-HSA-9703648;R-HSA-9715370;R-HSA-9717189;R-HSA-9717207;R-HSA-9748787;R-HSA-975576;R-HSA-975578;R-HSA-975956;R-HSA-975957;R-HSA-977443;R-HSA-977444;R-HSA-983170;R-HSA-983189;R-HSA-9833482;R-HSA-9840309;R-HSA-991365;WP422;WP4224;WP4236;WP4521;WP4539;WP4656;WP4792;WP4928;WP4962;WP5222;WP5223;WP5366;WP5406;WP585;WP78,1,Pathways,93,0.2365840933218762,16.93029089609387,16.87436326100448,-0.004773697434354596,map00020;map00250...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00052;map00520;WP3602;WP4784;WP4900;WP500;WP5173;WP5312;WP5314;WP5345;WP698,1,Pathways,93,0.2365840933218762,17.834247990237433,17.5818724244136,-0.020561661536921023,map00052;map00520...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00020;map00250;map00280;map00620;map00640;map00780;map00910;R-HSA-196780;R-HSA-3296482;R-HSA-3323169;R-HSA-3371599;R-HSA-425397;WP4686;WP5031,1,Pathways,93,0.2365840933218762,22.516294935234235,21.787935205066645,-0.04743996905810862,map00020;map00250...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
R-HSA-73614;R-HSA-8956321;WP4485,1,Pathways,78,0.24853467917305802,14.508387577663695,13.890924442041795,-0.06274457717524547,R-HSA-73614;R-HSA...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00020;map00620;R-HSA-1614517;R-HSA-1614558;R-HSA-1614635;R-HSA-428643;R-HSA-70263;R-HSA-70268;R-HSA-70326;R-HSA-71403;R-HSA-9856872;WP106;WP2453;WP3602;WP4206;WP4236;WP4241;WP4290;WP4315;WP4595;WP4661;WP5046;WP5050;WP5213;WP534;WP5401;WP5434;WP661;WP78,1,Pathways,25,0.25562310754641265,16.791370973212707,16.059226307844973,-0.06431763830713165,map00020;map00620...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00250;map00330;map00360;map00520;map00760;map00910;R-HSA-112310;R-HSA-112313;R-HSA-156587;R-HSA-159424;R-HSA-177162;R-HSA-196807;R-HSA-210455;R-HSA-210500;R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-4085023;R-HSA-442660;R-HSA-446210;R-HSA-446219;R-HSA-499943;R-HSA-500753;R-HSA-5609975;R-HSA-5619044;R-HSA-5628897;R-HSA-5659735;R-HSA-73817;R-HSA-8956320;R-HSA-8963693;R-HSA-8964539;R-HSA-9748787;WP1982;WP2267;WP2485;WP3602;WP3953;WP4022;WP4224;WP4225;WP4313;WP4571;WP4583;WP4595;WP5213;WP5312;WP5470;WP715,1,Pathways,92,0.26023620261718894,18.41302970135422,18.161335533043317,-0.019856730715606712,map00250;map00330...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00052;map00520;R-HSA-156588;R-HSA-173599;R-HSA-3322077;R-HSA-417957;R-HSA-418038;R-HSA-429914;R-HSA-429947;R-HSA-446210;R-HSA-446219;R-HSA-499943;R-HSA-5683826;R-HSA-6807505;R-HSA-8850843;R-HSA-8956319;R-HSA-8982491;R-HSA-9816359;R-HSA-9820865;WP4022;WP4225;WP4584;WP466;WP4900;WP698,1,Pathways,52,0.26023620261718894,16.839832275608448,16.91348428583277,0.006296125499517922,map00052;map00520...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Males
WP4686;WP5029,1,Pathways,92,0.26023620261718894,24.24706501543726,24.110024398877247,-0.008177016010807503,WP4686;WP5029,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00830;R-HSA-1483115;R-HSA-1483255;R-HSA-6814848;WP4195;WP4949;WP528,1,Pathways,92,0.26023620261718894,20.892985396538542,20.63889774439931,-0.017652730456129372,map00830;R-HSA-14...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00340;map00410,1,Pathways,91,0.28547630885188235,22.492385708609387,22.360562753880707,-0.008480194821541909,map00340;map00410,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00760;R-HSA-110362;R-HSA-110373;R-HSA-1592230;R-HSA-170834;R-HSA-196807;R-HSA-197264;R-HSA-204174;R-HSA-2151201;R-HSA-2173793;R-HSA-2173795;R-HSA-2408508;R-HSA-2995383;R-HSA-2995410;R-HSA-3371453;R-HSA-3371556;R-HSA-427359;R-HSA-4641257;R-HSA-5250941;R-HSA-5336415;R-HSA-5339562;R-HSA-5685939;R-HSA-5693538;R-HSA-5693567;R-HSA-5693607;R-HSA-5696394;R-HSA-5696398;R-HSA-5696399;R-HSA-6807070;R-HSA-70268;R-HSA-71403;R-HSA-73884;R-HSA-73933;R-HSA-8948751;R-HSA-9614085;R-HSA-9617629;R-HSA-9635486;R-HSA-9637679;R-HSA-9637698;R-HSA-9683610;R-HSA-9683701;R-HSA-9694631;R-HSA-9694635;R-HSA-9730414;R-HSA-9772573;R-HSA-9854311;R-HSA-9856649;R-HSA-9861718;WP2848;WP3644;WP3645;WP4210;WP5046;WP5346,1,Pathways,53,0.28547630885188235,26.649881151154517,26.83640464414038,0.010062303082246763,map00760;R-HSA-11...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Males
R-HSA-8963693;R-HSA-8964539,1,Pathways,91,0.28547630885188235,23.1982062595589,22.869862642030643,-0.02056555620621739,R-HSA-8963693;R-H...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00520;WP5151,1,Pathways,53,0.2893148323819877,19.221931982029645,18.881627617938065,-0.025770215574603985,map00520;WP5151,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00250;WP4686,1,Pathways,33,0.30668506590418065,21.074801042838807,20.621477087384594,-0.031371336811993604,map00250;WP4686,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00564;R-HSA-1483191;WP2525;WP2533;WP3933;WP4288;WP4722;WP4906;WP528,1,Pathways,40,0.30722637006819536,22.54098775973676,22.872768844045122,0.021080283905827137,map00564;R-HSA-14...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Males
map00561;R-HSA-5652084;R-HSA-70350;WP5166;WP5178,1,Pathways,90,0.3123214216762162,18.22858489021929,17.941383044354197,-0.022911460018356814,map00561;R-HSA-56...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00430;R-HSA-1614558;R-HSA-1614635;R-HSA-8963693;WP2525;WP4292;WP4504,1,Pathways,54,0.3123214216762162,31.10445877216281,31.385175748438044,0.012961884540785321,map00430;R-HSA-16...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Males
R-HSA-352230;R-HSA-379716;R-HSA-379724;R-HSA-379726;R-HSA-442660;R-HSA-8849175;WP3953;WP4583;WP4589,1,Pathways,54,0.3123214216762162,20.137308424465015,20.12635731597961,-7.847825081580929e-4,R-HSA-352230;R-HS...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
WP4726,2,Pathways,54,0.3123214216762162,16.94613221118418,17.018024068641008,0.006107508178852916,WP4726,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Males
R-HSA-1483166;R-HSA-163560;R-HSA-5652084;R-HSA-70171;R-HSA-70263;R-HSA-70326;R-HSA-70350;R-HSA-75896;R-HSA-8848584;R-HSA-8979227;WP143;WP1946;WP2456;WP2533;WP325;WP3602;WP4297;WP4628;WP4629;WP4949;WP5178;WP5275;WP534;WP690,1,Pathways,68,0.3373556517763615,17.985258689226328,17.744401642287006,-0.019450984285281563,R-HSA-1483166;R-H...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
map00270;map00450;R-HSA-156581;R-HSA-1614635;R-HSA-166520;R-HSA-187015;R-HSA-187024;R-HSA-187037;R-HSA-2161522;R-HSA-2161541;R-HSA-2408508;R-HSA-417973;R-HSA-418038;R-HSA-425397;R-HSA-5619063;R-HSA-5683826;R-HSA-73942;R-HSA-73943;R-HSA-74217;R-HSA-74259;R-HSA-83936;R-HSA-8956319;R-HSA-8956321;R-HSA-9660821;R-HSA-9734207;R-HSA-9734735;R-HSA-9735804;WP3580;WP4224;WP4292;WP4485;WP4504;WP4792;WP4900;WP5078;WP5408;WP80,1,Pathways,50,0.34010436856158016,17.829438635930828,18.284966731541093,0.03639672169467013,map00270;map00450...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Males
R-HSA-549127;R-HSA-549132;R-HSA-71288;WP1533;WP497;WP5190,1,Pathways,89,0.3407786135629546,18.588636780236165,18.474333629037964,-0.008898645218551236,R-HSA-549127;R-HS...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
R-HSA-157579;R-HSA-1638074;R-HSA-1638091;R-HSA-174414;R-HSA-174417;R-HSA-174437;R-HSA-180786;R-HSA-2022854;R-HSA-2022928;R-HSA-3322077;R-HSA-425397;R-HSA-429914;R-HSA-429958;R-HSA-430039;R-HSA-446219;R-HSA-480985;R-HSA-499943;R-HSA-500753;R-HSA-5619072;R-HSA-5619083;R-HSA-69166;R-HSA-69183;R-HSA-69186;R-HSA-69190;R-HSA-69239;R-HSA-727802;R-HSA-73614;R-HSA-73621;R-HSA-73886;R-HSA-8850843;R-HSA-8956319;R-HSA-8956320;R-HSA-8956321;R-HSA-8982491;R-HSA-9660826;R-HSA-9664424;WP4022;WP4225;WP4584;WP4595;WP4784,1,Pathways,89,0.3407786135629546,22.614944024284927,22.356740408496492,-0.016566565117906877,R-HSA-157579;R-HS...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
R-HSA-425397;R-HSA-83936;WP3585;WP4584,1,Pathways,75,0.3579333698933999,15.856272720533054,15.456873924199693,-0.036805110661264594,R-HSA-425397;R-HS...,0.9120821200294349,1,FALSE,FALSE,FALSE,Higher in Females
