pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
"mRNA, protein, and metabolite inducation pathway by cyclosporin A (WikiPathways)",2,10,7.254287654123992,0.046990394993626526,Tryptophan;L-Isoleucine,0.39990044933587376,WikiPathways
Defective SLC6A19 causes Hartnup disorder (HND) (Reactome),2,12,5.791959285513242,0.0660006904880367,Tryptophan;L-Isoleucine,0.39990044933587376,Reactome
Tryptophan catabolism (Reactome),2,12,5.791959285513242,0.0660006904880367,Tryptophan;L-Isoleucine,0.39990044933587376,Reactome
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),2,12,5.791959285513242,0.0660006904880367,Tryptophan;L-Isoleucine,0.39990044933587376,Reactome
Cytosolic tRNA aminoacylation (Reactome),2,18,3.5873033361450624,0.13449191969073462,Tryptophan;L-Isoleucine,0.39990044933587376,Reactome
Mitochondrial tRNA aminoacylation (Reactome),2,18,3.5873033361450624,0.13449191969073462,Tryptophan;L-Isoleucine,0.39990044933587376,Reactome
tRNA Aminoacylation (Reactome),2,18,3.5873033361450624,0.13449191969073462,Tryptophan;L-Isoleucine,0.39990044933587376,Reactome
Abacavir ADME (Reactome),1,5,6.908889423776755,0.16891847495215717,Inosine,0.39990044933587376,Reactome
Abacavir metabolism (Reactome),1,5,6.908889423776755,0.16891847495215717,Inosine,0.39990044933587376,Reactome
Branched-chain amino acid catabolism (Reactome),1,5,6.908889423776755,0.16891847495215717,L-Isoleucine,0.39990044933587376,Reactome
"Cerebral organic acidurias, including diseases (WikiPathways)",1,5,6.908889423776755,0.16891847495215717,Tryptophan,0.39990044933587376,WikiPathways
Maternal to zygotic transition (MZT) (Reactome),1,5,6.908889423776755,0.16891847495215717,5-Methylcytosine,0.39990044933587376,Reactome
Metabolism of amine-derived hormones (Reactome),1,5,6.908889423776755,0.16891847495215717,Tryptophan,0.39990044933587376,Reactome
Na+/Cl- dependent neurotransmitter transporters (Reactome),2,21,3.0053015400086664,0.17316060272298578,Tryptophan;L-Isoleucine,0.39990044933587376,Reactome
Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS) (Reactome),1,6,5.526290726638137,0.1992849152904439,Inosine,0.39990044933587376,Reactome
NAD biosynthesis II from tryptophan (WikiPathways),1,6,5.526290726638137,0.1992849152904439,Tryptophan,0.39990044933587376,WikiPathways
Tryptophan metabolism (KEGG),1,6,5.526290726638137,0.1992849152904439,Tryptophan,0.39990044933587376,KEGG
Amino acid transport across the plasma membrane (Reactome),2,23,2.70918450665247,0.19995022466793688,Tryptophan;L-Isoleucine,0.39990044933587376,Reactome
Diseases of nucleotide metabolism (Reactome),1,7,4.6021830965750175,0.2285981842875181,Inosine,0.4114767317175326,Reactome
T cell modulation in pancreatic cancer (WikiPathways),1,7,4.6021830965750175,0.2285981842875181,Tryptophan,0.4114767317175326,WikiPathways
Fructose and mannose metabolism (KEGG),1,8,3.9408888097093544,0.2568928454816053,D-Mannitol 1-Phosphate,0.44038773511132334,KEGG
Biogenic amine synthesis (WikiPathways),1,9,3.4438905393029575,0.28420239274630466,Tryptophan,0.4448385277768247,WikiPathways
"Valine, leucine and isoleucine degradation (KEGG)",1,9,3.4438905393029575,0.28420239274630466,L-Isoleucine,0.4448385277768247,KEGG
Purine salvage (Reactome),1,10,3.0569617015142665,0.31055928138549094,Inosine,0.46355128949302565,Reactome
"Leucine, isoleucine and valine metabolism (WikiPathways)",1,11,2.74712362560026,0.3359949583829196,L-Isoleucine,0.46355128949302565,WikiPathways
Modified nucleosides derived from tRNA as urinary cancer markers (WikiPathways),1,11,2.74712362560026,0.3359949583829196,Inosine,0.46355128949302565,WikiPathways
Amino acid transport defects (IEMs) (WikiPathways),1,12,2.4933349120883403,0.3605398918279088,Tryptophan,0.46355128949302565,WikiPathways
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane (Reactome),1,12,2.4933349120883403,0.3605398918279088,Inosine,0.46355128949302565,Reactome
Purine catabolism (Reactome),1,13,2.2819233137677886,0.38422359953798635,Inosine,0.47696722701267275,Reactome
Glucose homeostasis (WikiPathways),1,16,1.815734960886058,0.4503888716772827,L-Isoleucine,0.506687480636943,WikiPathways
KEGG:map01100 (KEGG),1,16,1.815734960886058,0.4503888716772827,D-Mannitol 1-Phosphate,0.506687480636943,KEGG
Nucleotide salvage (Reactome),1,16,1.815734960886058,0.4503888716772827,Inosine,0.506687480636943,Reactome
Purine metabolism (WikiPathways),1,17,1.699209894385082,0.47090480770504595,Inosine,0.5137143356782319,WikiPathways
"Transport of vitamins, nucleosides, and related molecules (Reactome)",1,20,1.422845603658265,0.5281876885594439,Inosine,0.5592575525923523,Reactome
Purine metabolism and related disorders (WikiPathways),1,22,1.2823897638328092,0.5630564202040959,Inosine,0.5791437464956414,WikiPathways
Nucleotide catabolism (Reactome),1,26,1.0687802086916431,0.6256045716336415,Inosine,0.6256045716336415,Reactome
