Group,N_metabolites,Category,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,Group_display,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Significant_nominal,Direction
Organooxygen compounds,35,Class,53,0.28547630885188235,20.564173509350937,20.787278237255432,0.015567782711055371,Organooxygen comp...,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Males
Sulfinic acids and derivatives,1,Class,54,0.3123214216762162,31.10445877216281,31.385175748438044,0.012961884540785321,Sulfinic acids an...,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Males
Carboximidic acids and derivatives,3,Class,90,0.3123214216762162,21.493447444761298,21.2320365577599,-0.017654142730241008,Carboximidic acid...,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Females
"Derivatized lipids (biotinylation, diazomethane)",1,Class,90,0.3123214216762162,21.639239424238635,21.464191269793215,-0.01171797644145648,Derivatized lipid...,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Females
Piperidines,1,Class,51,0.37217143978212575,18.551614337969465,18.75350352009545,0.015615410546935068,Piperidines,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Males
Organic phosphoric acids and derivatives,2,Class,57,0.40250382378200356,21.993694331043145,22.132603674490753,0.009083222113747434,Organic phosphori...,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Males
Peptidomimetics,3,Class,57,0.40250382378200356,20.424067114402003,20.618762425345626,0.013687558565872327,Peptidomimetics,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Males
Diazines,4,Class,87,0.40250382378200356,18.9944370310458,18.44823564884163,-0.04209410663361126,Diazines,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Females
Purine nucleosides,9,Class,57,0.40250382378200356,19.416096766558248,19.660084169225403,0.018016294423580926,Purine nucleosides,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Males
(5'->5')-dinucleotides,1,Class,85,0.47048642205878966,27.45794566744279,27.494198912048358,0.0019035611511352597,(5'->5')-dinucleo...,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Males
Carboxylic acids and derivatives,102,Class,60,0.5067205148778585,20.17696615592157,20.235517003736383,0.004180444767687192,Carboxylic acids ...,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Males
Pteridines and derivatives,1,Class,60,0.5067205148778585,20.814067557749247,20.89135251723947,0.005346967143444002,Pteridines and de...,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Males
5'-deoxyribonucleosides,3,Class,84,0.5067205148778585,23.141928668153643,22.886300543928375,-0.016024827597579245,5'-deoxyribonucle...,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Females
Phenols,1,Class,30,0.5229032345126705,17.314096818793015,16.910258287773853,-0.034048436350267657,Phenols,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Females
Lactones,5,Class,83,0.5443701458566099,21.897285554661256,21.61859228681614,-0.018479456817791135,Lactones,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Females
Sphingolipids,9,Class,61,0.5443701458566099,20.327856484763036,20.75199978736755,0.029792274847473127,Sphingolipids,0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Males
"Linear 1,3-diarylpropanoids",1,Class,83,0.5443701458566099,16.023214112953173,15.912857043667255,-0.009970683589718702,"Linear 1,3-diaryl...",0.933205964325617,1,FALSE,FALSE,FALSE,Higher in Females
Organic sulfonic acids and derivatives,1,Class,62,0.5833604667027033,24.78830361857729,24.88603110803173,0.005676619408136788,Organic sulfonic ...,0.9655621517837847,1,FALSE,FALSE,FALSE,Higher in Males
(3'->5')-dinucleotides and analogues,1,Class,81,0.623604884395689,23.356699571345185,23.221897494475236,-0.00835056626942658,(3'->5')-dinucleo...,0.9655817564836474,1,FALSE,FALSE,FALSE,Higher in Females
Steroids and steroid derivatives,7,Class,63,0.623604884395689,20.282395301892812,20.525454835749265,0.0171861506917234,Steroids and ster...,0.9655817564836474,1,FALSE,FALSE,FALSE,Higher in Males
Furans,1,Class,80,0.6650055421020291,18.348039696657565,18.21299974064921,-0.010657375380912323,Furans,0.974052173953449,1,FALSE,FALSE,FALSE,Higher in Females
Dihydrofurans,1,Class,55,0.7426659029196823,16.131728083781525,15.734307856227288,-0.035987276360517254,Dihydrofurans,0.974052173953449,1,FALSE,FALSE,FALSE,Higher in Females
Hydroxy acids and derivatives,5,Class,66,0.7508318840891169,18.849515711050852,18.87385312563194,0.0018615236803280017,Hydroxy acids and...,0.974052173953449,1,FALSE,FALSE,FALSE,Higher in Males
Pyridines and derivatives,2,Class,78,0.7508318840891169,23.553138502046632,23.25107289720198,-0.018622025142582127,Pyridines and der...,0.974052173953449,1,FALSE,FALSE,FALSE,Higher in Females
Fatty Acyls,37,Class,66,0.7508318840891169,19.850716244834352,19.834863384676957,-0.0011526022380416235,Fatty Acyls,0.974052173953449,1,FALSE,FALSE,FALSE,Higher in Females
Prenol lipids,5,Class,78,0.7508318840891169,20.210661587958924,20.143046559981023,-0.004834646495649091,Prenol lipids,0.974052173953449,1,FALSE,FALSE,FALSE,Higher in Females
Keto acids and derivatives,5,Class,76,0.8398599725400034,21.281933664044466,21.24428218028119,-0.0025546417437955046,Keto acids and de...,0.9930532763302049,1,FALSE,FALSE,FALSE,Higher in Females
Purine nucleotides,12,Class,68,0.8398599725400034,21.00699616302962,21.07194545097276,0.004453633406331937,Purine nucleotides,0.9930532763302049,1,FALSE,FALSE,FALSE,Higher in Males
Pyrroles,1,Class,34,0.8748259769492438,15.862398498020795,15.934648684915494,0.006556279589515778,Pyrroles,0.9930532763302049,1,FALSE,FALSE,FALSE,Higher in Males
Imidazopyrimidines,5,Class,75,0.8852339144732017,18.73954553973658,18.802715533742667,0.004855068420974791,Imidazopyrimidines,0.9930532763302049,1,FALSE,FALSE,FALSE,Higher in Males
Azoles,1,Class,75,0.8852339144732017,20.241316418799208,20.168591765788236,-0.005192766538456418,Azoles,0.9930532763302049,1,FALSE,FALSE,FALSE,Higher in Females
Azolidines,1,Class,74,0.9309874465595671,18.81240307025278,18.752624594374886,-0.004591620923011581,Azolidines,0.9930532763302049,1,FALSE,FALSE,FALSE,Higher in Females
Benzene and substituted derivatives,2,Class,74,0.9309874465595671,20.954589690467408,20.915050283463795,-0.002724806012002168,Benzene and subst...,0.9930532763302049,1,FALSE,FALSE,FALSE,Higher in Females
Glycerolipids,37,Class,70,0.9309874465595671,19.706722900262537,19.670225194119762,-0.0026744111609955713,Glycerolipids,0.9930532763302049,1,FALSE,FALSE,FALSE,Higher in Females
Pyrimidine nucleotides,13,Class,73,0.9769702553219757,20.959715385774174,20.900661944344375,-0.00407049190903639,Pyrimidine nucleo...,0.9977568564990389,1,FALSE,FALSE,FALSE,Higher in Females
Benzoxazoles,1,Class,73,0.9769702553219757,17.991622425272027,17.99616141704184,3.6392243436600966e-4,Benzoxazoles,0.9977568564990389,1,FALSE,FALSE,FALSE,Higher in Males
Organonitrogen compounds,15,Class,72,1,19.742693286396864,19.738548768707698,-3.0289194704949705e-4,Organonitrogen co...,1,1,FALSE,FALSE,FALSE,Higher in Females
