pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
Purinergic signaling (WikiPathways),8,10,6.2873872332455845,0.010706858788311917,Adenosine;Adenosine 5'-Diphosphate;Uridine 5'-Triphosphate Sodium Salt;Adenosine Triphosphate (Atp);L-Glutathione (Reduced);Udp-Β-D-Glucose (Sodium Salt);Meglumine;Adenosine 3'5'-Cyclic Monophosphate,0.6210035841069114,WikiPathways
Purine metabolism and related disorders (WikiPathways),14,22,2.7809723183684136,0.01728562645980968,Adenosine;Adenosine 5'-Diphosphate;L-(-)-Methionine;Guanosine;Adenosine Triphosphate (Atp);Xanthine;Inosine;L-Aspartic Acid;L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);Adenine;D-Ribose 5-Phosphate;Uric Acid;Hypoxanthtine,0.6210035841069114,WikiPathways
Metabolic disorders of biological oxidation enzymes (Reactome),7,9,5.478471816163316,0.022403406949804684,Vitamin D3;Progesterone;S-Adenosyl-L-Homocysteine;L-(-)-Methionine;Arachidonic Acid;L-Glutathione (Reduced);L-Glutamic Acid,0.6210035841069114,Reactome
Azathioprine ADME (Reactome),5,6,7.775892038601593,0.03795772883260752,S-Adenosyl-L-Homocysteine;Adenosine 5'-Diphosphate;L-Glutathione (Reduced);L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp),0.6210035841069114,Reactome
Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS) (Reactome),5,6,7.775892038601593,0.03795772883260752,Adenosine;Guanosine;Inosine;Adenine;Cytidine,0.6210035841069114,Reactome
Nucleotide catabolism (Reactome),15,26,2.1593066855596796,0.04276878516166722,Cytidine 5'-Diphosphate;Adenosine;Adenosine 5'-Diphosphate;Uridine 5'-Triphosphate Sodium Salt;Guanosine;Xanthine;5'-Cytidylic Acid;Inosine;Dl-Alanine;Guanosine 5'-Diphosphate (Gdp);D-Ribose 5-Phosphate;Uric Acid;Cytidine;Hypoxanthtine;Beta-Alanine,0.6210035841069114,Reactome
Histidine catabolism (Reactome),6,8,4.676470753264198,0.045678356321664004,S-Adenosyl-L-Homocysteine;Adenosine 5'-Diphosphate;L-Histidine;L-Glutamic Acid;Anserine;Beta-Alanine,0.6210035841069114,Reactome
Kennedy pathway from sphingolipids (WikiPathways),6,8,4.676470753264198,0.045678356321664004,S-Adenosyl-L-Homocysteine;Adenosine 5'-Diphosphate;O-Phosphocolamine;L-Serine;5'-Cytidylic Acid;Cytidine 5'-Diphosphocholine,0.6210035841069114,WikiPathways
Trans-sulfuration pathway (WikiPathways),6,8,4.676470753264198,0.045678356321664004,S-Adenosyl-L-Homocysteine;Adenosine 5'-Diphosphate;L-(-)-Methionine;Adenosine Triphosphate (Atp);L-Glutathione (Reduced);L-Glutamic Acid,0.6210035841069114,WikiPathways
Histidine metabolism (KEGG),7,10,3.6442051486904767,0.04969535265995447,S-Adenosyl-L-Homocysteine;Adenosine 5'-Diphosphate;Adenosine Triphosphate (Atp);L-Histidine;L-Glutamic Acid;Anserine;Beta-Alanine,0.6210035841069114,KEGG
