Name,logFC,AveExpr,t,P.Value,adj.P.Val,B,Compound.ID,Super.Class,Class,Direction,FDR_label
"5,5-Dimethyl-2-{[(2-Phenylacetyl)Amino]Methyl}-1,3-Thiazolane-4-Carboxylic Acid",3.8622861128130714,22.460570071204145,1.499193934565595,0.14803692976030425,0.6756179033280552,-4.571742481865787,C18-Neg-001236,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
5'-S-Methyl-5'-Thioadenosine,4.22421546279561,18.11662878155701,1.4968736750488008,0.14863593873217212,0.6756179033280552,-4.574454275053934,C8-Pos-000483,"Nucleosides, nucleotides, and analogues",5'-deoxyribonucleosides,Higher in Males,
Acetylcholine,-5.150643465312833,25.16911998239261,-1.488552399287794,0.1508004873326781,0.6803029503729839,-4.5841526754798,Amide-Pos-000467,Organic nitrogen compounds,Organonitrogen compounds,Higher in Females,
Ps 20:2_20:2,-1.368182357092043,18.639715475178985,-1.4012269018217796,0.1814952307667996,0.6934381747866885,-4.58803293014852,C8-Pos-004875,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Lecithin,-2.2534933861379773,15.624711038908824,-1.4811631081373156,0.15274407317319608,0.6839286858501317,-4.592729281414612,Amide-Pos-002273,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Pc(11:2cho_11:2),3.477890810751924,20.52899043243021,1.4577370770707472,0.1590407486412042,0.6933137440778226,-4.6196968287548845,C8-Pos-002985,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Proline Betaine,-2.502078945071029,19.51761337151386,-1.456526983731065,0.15937163425624723,0.6933137440778226,-4.621080622952107,Amide-Pos-000448,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Dodecyl Sulfate,3.1397750241252735,22.147613430449507,1.451971902120948,0.1606221621784651,0.6933137440778226,-4.6262813797407984,C8-Neg-000223,Organic acids and derivatives,Organic sulfuric acids and derivatives,Higher in Males,
Pc(O-10:0_23:2),-7.058803023173849,20.999748106066686,-1.4501915900674371,0.16111306940872322,0.6933137440778226,-4.62831053207234,C8-Pos-003714,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Pc(14:0_4:1cho),-5.067050720062437,26.972544125299127,-1.4478044445343148,0.16177320695149194,0.6933137440778226,-4.6310282316445885,C8-Neg-002453,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
2-Sc S-(2-Succinyl)-L-Cysteine,-2.6684342575220144,18.25724756459248,-1.4341063921007131,0.16560354526248142,0.6934381747866885,-4.6465541162840145,Amide-Pos-000902,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Adenine,3.393870236204551,20.674258901858412,1.3824032011167848,0.18376111631847244,0.6934381747866885,-4.650257292843949,Amide-Pos-000383,Organoheterocyclic compounds,Imidazopyrimidines,Higher in Males,
2-Oleoyl-1-Stearoyl-Sn-Glycero-3-Phosphoserine,-2.1075746221076113,16.87665828072061,-1.4277305641951863,0.1674111144789171,0.6934381747866885,-4.653740513718375,Amide-Neg-002264,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Palmitoyl Sphingomyelin,6.775014529661476,20.703350193045388,1.4235280999931061,0.1686111685280476,0.6934381747866885,-4.658463227088858,C8-Pos-003642,Lipids and lipid-like molecules,Sphingolipids,Higher in Males,
Stearoyl Ethanolamide,1.8932418952523076,16.436550010241703,1.3815312327384428,0.182355289276114,0.6934381747866885,-4.659741397598905,C8-Pos-000709,Organic nitrogen compounds,Organonitrogen compounds,Higher in Males,
Putrescine,3.4506053872504387,25.25662601456853,1.4196854508979728,0.16971450558588108,0.6934381747866885,-4.662771812268796,Amide-Pos-000025,Organic nitrogen compounds,Organonitrogen compounds,Higher in Males,
Pi(20:4_20:4),7.1319829407014455,17.95355808767287,1.251392201559458,0.23284140931616196,0.7355223159722603,-4.664020230629648,C8-Pos-005440,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
4-Quinolinol,-5.243307076637722,21.191406859243262,-1.415155849699064,0.17102250987785697,0.6934381747866885,-4.667838637920219,Amide-Pos-000461,Organoheterocyclic compounds,Quinolines and derivatives,Higher in Females,
L-Glutarylcarnitine,3.752015321890934,22.478795425635894,1.4083727252896001,0.17299633877499637,0.6934381747866885,-4.675401908883709,Amide-Pos-001103,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Allopurinol,1.8921855163821149,21.55796557101122,1.3319698670118842,0.20045261332165487,0.7273728878770154,-4.6802330080975825,Amide-Neg-000402,Organoheterocyclic compounds,Pyrazolopyrimidines,Higher in Males,
Tg(15:1cho_15:2),-1.340858714449852,16.259095647091943,-1.3929033489626028,0.1775658936211929,0.6934381747866885,-4.6925407716807985,C8-Pos-002684,Lipids and lipid-like molecules,Glycerolipids,Higher in Females,
Pc(11:1_29:4),2.1641288808452868,17.5958692269771,1.3924529609110186,0.17770036198412548,0.6934381747866885,-4.693037473894457,C8-Pos-005020,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Guanosine 5'-Diphosphate (Gdp),-4.157112414310164,23.22657976124057,-1.3882144849197395,0.1796235631782657,0.6934381747866885,-4.693347326505199,Amide-Pos-001703,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Higher in Females,
Dg(25:3_25:7),3.0088256213478894,20.73877215456379,1.389240739052542,0.17866175850403737,0.6934381747866885,-4.696576241192513,C8-Pos-004529,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
Levulinic Acid,5.133920433410332,20.46485542405414,1.3885323751731784,0.17887432285685737,0.6934381747866885,-4.697355724196034,Amide-Neg-000094,Organic acids and derivatives,Keto acids and derivatives,Higher in Males,
Pc(12:1_28:3),-1.7689859739259617,20.36741588852804,-1.387917837964624,0.17905889477258374,0.6934381747866885,-4.698031699365793,C8-Neg-003585,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Ps(23:2_21:0),-7.417346959295075,18.28417383914946,-1.3031051022170792,0.21218745503955816,0.7355223159722603,-4.709776434477746,C8-Neg-003596,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Prolinamide,1.716326154060436,19.176597814729476,1.3763362614893884,0.18256572684794686,0.6934381747866885,-4.7107256933445045,Amide-Pos-000230,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Α-Cyano-3-Hydroxycinnamic Acid,-5.205254775937582,24.001874454376654,-1.375340464762308,0.18286977320769723,0.6934381747866885,-4.711813099631564,Amide-Neg-000851,Phenylpropanoids and polyketides,Cinnamic acids and derivatives,Higher in Females,
Fentanyl,-14.915018429529585,17.112177553283434,-1.226047121931211,0.24369619307707913,0.7422219078489719,-4.716640967536794,C8-Pos-000786,Organoheterocyclic compounds,Piperidines,Higher in Females,
Uridine 5'-Diphosphate,-6.909782679003468,26.007402696546727,-1.2149711763182598,0.2431557632471075,0.7422219078489719,-4.741905996165327,Amide-Pos-001617,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Higher in Females,
L-(-)-Methionine,2.899346758317236,18.377337798673604,1.3435399105257906,0.19279190470758156,0.7199669693989941,-4.746200775669169,C18-Pos-000574,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Ethyl Acetoacetate,4.943262752223823,21.696379868668057,1.3411842348449508,0.19354342710753972,0.7199669693989941,-4.748721854043547,Amide-Neg-000104,Organic acids and derivatives,Keto acids and derivatives,Higher in Males,
Asp-Leu,1.642272051616112,26.95235417491872,1.240279611126227,0.22997040081752557,0.7355223159722603,-4.753990857023526,C18-Pos-001333,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
3-Hydroxystigmast-5-En-7-One,2.577949534546015,16.78792622590656,1.3128225039028532,0.20487910460288905,0.7287669426488902,-4.760500335464567,C8-Pos-001621,Lipids and lipid-like molecules,Steroids and steroid derivatives,Higher in Males,
Tg(2:0_11:0_23:4),-4.529644660374542,14.589238166148915,-1.0994086357736605,0.2950680288917906,0.7993786817222422,-4.760796439151373,C8-Pos-003290,Lipids and lipid-like molecules,Glycerolipids,Higher in Females,
Pa(29:1_20:6),2.0369712141273952,20.85264190064452,1.329553000333491,0.1972878526362248,0.7262129544891711,-4.761116357208054,C8-Neg-003516,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Peg N13,-2.2831675275034358,18.45047300561391,-1.2770128024121896,0.21698361174247047,0.7355223159722603,-4.767374108890539,C8-Pos-000470,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
Glutaric Anhydride,1.6017318628815247,21.858784873746885,1.322510250516907,0.19958252848546953,0.7273728878770154,-4.768577958307533,Amide-Neg-000171,Organoheterocyclic compounds,Lactones,Higher in Males,
N-Beta-Alanyl-L-Histidine,2.1262510926144462,21.22519532421929,1.2427671860926646,0.22989954324597917,0.7355223159722603,-4.7718174060049225,Amide-Neg-001170,Organic acids and derivatives,Peptidomimetics,Higher in Males,
1-Stearoylglycerol,1.5270601580648469,18.827034040639184,1.3174147273528591,0.2012557155025045,0.7273728878770154,-4.7739560882411824,C8-Pos-000832,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
Pc(20:2cho_22:5),3.628010229945037,21.35933167842468,1.1553353615623407,0.2748108092971468,0.7686049834522741,-4.774710195632121,C8-Neg-003470,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Phthalylsulfathiazole,2.5939536824338685,27.31605096045153,1.3137914199096397,0.2024521204591026,0.7273728878770154,-4.777769888574652,Amide-Pos-001548,Benzenoids,Benzene and substituted derivatives,Higher in Males,
Geranylgeranylacetone,9.890023823768093,18.488072837551126,1.0602360114832439,0.30833819113263206,0.7993786817222422,-4.779366954399857,C8-Pos-000740,Lipids and lipid-like molecules,Prenol lipids,Higher in Males,
Cytidine 5'-Diphosphocholine,2.624415266885189,22.923544806231664,1.3053248336285677,0.20526935551277076,0.7287669426488902,-4.786647618113182,Amide-Pos-001779,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Higher in Males,
Pi 36:4,2.6789663986822903,24.270992669014895,1.1969054932635141,0.2477680632252559,0.7470006986463437,-4.788149572704549,C8-Pos-005112,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Ser-Ser,4.565643051989289,20.723144091193202,1.2959550640732114,0.20842253484044365,0.7355223159722603,-4.796416740807257,Amide-Pos-000616,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Pc(17:3_20:1),2.1309226682223437,20.286967870830587,1.252030445158632,0.22575243282742646,0.7355223159722603,-4.800458578825884,C8-Neg-003462,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
"1-Hexadecanoyl-2-(5z,8z,11z,14z-Eicosatetraenoyl)-Sn-Glycero-3-Phosphocholine",1.9657884986479397,17.65418690938901,1.2916129934469558,0.2098964306037084,0.7355223159722603,-4.80092398997723,C8-Pos-004336,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Trometamol,-1.4563510919293108,16.353490748805147,-1.2817895860795634,0.21457695931012108,0.7355223159722603,-4.805971424082976,Amide-Pos-000270,Organic nitrogen compounds,Organonitrogen compounds,Higher in Females,
Pyruvic Acid,-3.4444706282961954,19.111985002816148,-1.021925137601452,0.3309010533007394,0.7993786817222422,-4.80927089952717,Amide-Neg-000032,Organic acids and derivatives,Keto acids and derivatives,Higher in Females,
Uracil,5.713616018762373,20.704452220603567,1.2726733367483367,0.21704430800656682,0.7355223159722603,-4.81547337195924,Amide-Pos-000180,Organoheterocyclic compounds,Diazines,Higher in Males,
"[2,2'-Biquinoline]-4,4'-Dicarboxylic Acid",7.389959255867014,14.606736762305081,1.2489869463722372,0.22609110354472078,0.7355223159722603,-4.820052132091938,Amide-Pos-001385,Organoheterocyclic compounds,Quinolines and derivatives,Higher in Males,
Lpc 20:3-Sn1,-1.039333632629705,19.046668983216065,-0.1792932045054621,0.8612880187341254,0.9824578160465309,-4.826132424346184,C8-Pos-002542,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
(2r)-3-Hydroxyisovaleroylcarnitine,5.575471313540438,22.15211507015044,1.2635253657550747,0.2196261114043574,0.7355223159722603,-4.829774094076769,C18-Pos-001425,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Dg(21:1_19:4),3.5449378066725297,16.52553434533489,0.9784759482031696,0.3456969099737337,0.7993786817222422,-4.835931141722811,C8-Pos-003575,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
Bmp 22:5_22:6,6.766513531117873,15.518151405119061,1.0594736994865748,0.3073210062332035,0.7993786817222422,-4.843969925311426,C8-Pos-004964,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Lpe 18:1,-2.7064368253526743,18.421449921725056,-1.246532615753981,0.22567839715851734,0.7355223159722603,-4.846969029637956,C8-Pos-002045,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Nicotinamide,2.2611130755426974,17.161060434601847,1.2430544525286418,0.22693276801257797,0.7355223159722603,-4.850464335478139,C18-Pos-000286,Organoheterocyclic compounds,Pyridines and derivatives,Higher in Males,
Pe(19:1cooh_28:3),6.636428102311083,15.593595430269243,0.934253608919084,0.36859138534607605,0.8088839127748244,-4.850542197057108,C8-Neg-003656,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
"Dodecanamide,N-[3-(Dimethyloxidoamino)Propyl]",7.721692971005527,17.247103736209564,1.242472322906057,0.22714322662560305,0.7355223159722603,-4.851048527199452,Amide-Pos-001195,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Tg(O-27:8_21:6),2.7362234663654936,19.844525470376002,1.2415409755753237,0.2274802480929923,0.7355223159722603,-4.851982692085137,C8-Pos-004339,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
Cytidine-5'-Monophospho-N-Acetylneuraminic Acid,2.266824691777352,24.588685498235854,1.2374359226966358,0.22897026316234387,0.7355223159722603,-4.856093094824648,Amide-Neg-002218,"Nucleosides, nucleotides, and analogues",Pyrimidine nucleotides,Higher in Males,
"8z,11z,14z-Eicosatrienoic Acid",2.227401575653748,18.680047908432517,1.2366005969389413,0.22927436978769336,0.7355223159722603,-4.856928097095772,C8-Neg-000432,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Acetyltributyl Citrate,-1.3328865154157414,16.04303739191941,-1.2140471210251491,0.23820659148955173,0.7355223159722603,-4.862182199935787,C18-Pos-002968,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Meglumine,2.39515652368732,23.67740511228878,1.2258555236598099,0.23321363313810495,0.7355223159722603,-4.867626342542128,Amide-Pos-000710,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
Adenosine 3'5'-Cyclic Monophosphate,15.286026727233848,16.914528110579607,1.2247334693174998,0.23362793313759178,0.7355223159722603,-4.868738933438232,C18-Pos-002092,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Higher in Males,
Choline,2.0036912859641425,24.395328069946707,1.2195544049540732,0.23554744829857271,0.7355223159722603,-4.873863083593708,Amide-Pos-000097,Organic nitrogen compounds,Organonitrogen compounds,Higher in Males,
Ophthalmate,-2.2356568271589365,16.08231542279881,-1.2149751450709576,0.23725457732533548,0.7355223159722603,-4.878378384601669,Amide-Pos-001163,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
"2-Methyl-5-{2-[2-(4-Methyl-3,6-Dioxocyclohexa-1,4-Dienyl)Ethoxy]Ethyl}Benzo-1,4-Quinone",-0.9113493726979015,24.22517002742292,-1.2145011988446484,0.2374317949930459,0.7355223159722603,-4.878844884476516,C8-Pos-000610,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
Pe(P-19:4_23:5),4.701991718254588,20.861827888952696,0.9221119651669065,0.3762512353046715,0.8088839127748244,-4.879916152185837,C8-Pos-004505,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Citraconic Acid,-6.546926086109265,19.771732442824415,-1.2126154407243508,0.23813790689919573,0.7355223159722603,-4.88069947730732,Amide-Neg-000307,Lipids and lipid-like molecules,Fatty Acyls,Higher in Females,
Maleic Hydrazide,-4.325651030754222,16.48631069597615,-0.5574918478401382,0.5894512638405447,0.9210281320523632,-4.881007691652809,Amide-Neg-000158,Organoheterocyclic compounds,Diazines,Higher in Females,
Cystathionine,-3.4595209208554656,18.395969751049037,-1.2101997793980264,0.23904475269098457,0.7355223159722603,-4.883071623568103,Amide-Pos-000836,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
D-Sphingosine,-2.145240444426109,19.14618005705981,-1.0993260355611303,0.2853604381579362,0.7818094196107841,-4.891337560480331,C8-Pos-000382,Organic nitrogen compounds,Organonitrogen compounds,Higher in Females,
Pe(O-17:3_21:1),-7.55198748561097,16.992174523393096,-0.9963001534003162,0.3339337067640863,0.7993786817222422,-4.901315752513377,C8-Pos-004072,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Asp-Pro-Asn,2.614678919008618,19.876146568431416,1.1825173502750999,0.24962330317659784,0.7470006986463437,-4.909966151010014,Amide-Pos-001387,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Delta-Valerobetaine,0.8804891925773982,18.42502439514712,1.1811610486930961,0.25015045604822167,0.7470006986463437,-4.9112701216705,Amide-Pos-000558,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Chalcone,-3.276281854598397,19.854258284314493,-1.1799374029741865,0.2506267626053368,0.7470006986463437,-4.912445450215311,C8-Pos-000022,Phenylpropanoids and polyketides,"Linear 1,3-diarylpropanoids",Higher in Females,
"4-Hydroxy-6-[2-(2-Methyl-1,2,4a,5,6,7,8,8a-Octahydronaphthalen-1-Yl)Ethyl]Oxan-2-One",-1.7868088084754534,16.086474578621466,-1.1762915551754773,0.25204992902463424,0.7470006986463437,-4.9159411205214685,C8-Pos-000612,Organoheterocyclic compounds,Lactones,Higher in Females,
Acetyl-L-Carnitine,2.868394718325391,24.190306535820607,1.1745414176813336,0.2527352363753463,0.7470006986463437,-4.917615857809202,Amide-Pos-000754,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
6-Chloropicolinic Acid,1.8248898350163931,20.80522069009124,1.1692704801620297,0.2548075800248332,0.7494340588965683,-4.9226467233817655,Amide-Pos-000636,Organoheterocyclic compounds,Pyridines and derivatives,Higher in Males,
N-Acetyl-1-Aspartylglutamic Acid,-2.614697206384764,23.570668976193407,-1.1301457628980067,0.27324959308733215,0.7686049834522741,-4.927515485421914,C18-Pos-001811,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
1-Hexadecanoyl-2-Octadecadienoyl-Sn-Glycero-3-Phosphocholine,-1.284477464779057,19.88825807069088,-1.061014624466052,0.30664428729130394,0.7993786817222422,-4.928270939233021,C8-Pos-004099,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Tg(15:1cooh_24:0),4.9433010386267435,16.717613789506146,1.1599781119502892,0.25849173244758294,0.7565611681392671,-4.931468270684013,C8-Pos-003694,Lipids and lipid-like molecules,Glycerolipids,Higher in Males,
4-(Acetylamino)Butanoic Acid,3.7059530216748287,21.816487822189508,1.1552382702722668,0.26038608024530374,0.7584060589669042,-4.93594451202363,Amide-Neg-000479,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
D-Gluconic Acid,-2.157552538196215,25.44427414172497,-1.1462149628303597,0.264020728204844,0.7647341412746413,-4.944422098587435,Amide-Neg-000920,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
Oahfa(15:1_27:4),3.763872025387676,17.02698320307487,1.1435339497292862,0.2651078356418757,0.7647341412746413,-4.94692985148091,C8-Neg-002972,Lipids and lipid-like molecules,Fatty acyls,Higher in Males,
2-Oleoyl-1-Palmitoyl-Sn-Glycero-3-Phosphoserine,2.947141457722069,16.59679639332836,1.1219878975833704,0.2758469332423133,0.7686049834522741,-4.949070021271761,Amide-Pos-002283,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Maleic Acid,3.037963637584186,18.008165350874705,1.1378412582394433,0.26742705606867,0.767733175316756,-4.952237732176473,Amide-Neg-000196,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Inosine,2.2243313217436844,20.765941570468925,1.1335618992259684,0.2691802759490158,0.7686049834522741,-4.956212646425116,Amide-Pos-001079,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Higher in Males,
Pc O-42:6,1.3416885455252061,19.700029480800854,0.1915685586522025,0.8519138390613841,0.9812804268856682,-4.958880346141065,C8-Pos-004947,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
N-Acetyl-D-Glucosamine 6-Phosphate,5.097492627987962,18.16662149318907,0.9190747208953935,0.37616039624394837,0.8088839127748244,-4.960153556155671,Amide-Pos-001139,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
D-Glucose 6-Phosphate,1.665118481629312,20.469423679897783,1.1273090984757632,0.27175714386919025,0.7686049834522741,-4.961997147473239,Amide-Neg-001431,Organic oxygen compounds,Organooxygen compounds,Higher in Males,
N-Acetylglycine,4.414993384822721,22.65830815018987,1.1236131066689126,0.2732887837111133,0.7686049834522741,-4.965403209191588,Amide-Neg-000219,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Ps(14:2_29:7),-4.660026990684459,24.66397835401848,-0.9396553335897891,0.3613643556426748,0.8074744868589139,-4.970744321542971,C8-Neg-003509,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Pg(O-29:8_21:6),-6.438430381276854,19.544626760944897,-1.0735568375281843,0.29802391761718344,0.7993786817222422,-4.971021061371149,C8-Pos-005548,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Pi 38:6,1.3046428329804207,25.329120919366712,1.1146838360205218,0.277015141536693,0.7686049834522741,-4.973591709122879,C8-Neg-003536,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
Pc(19:5cooh_25:8),-1.2325026953167502,23.447758833895033,-1.1123889345074476,0.2779788023485725,0.7686049834522741,-4.975686997206894,C8-Neg-003610,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Ps(20:5_24:4),-1.9280299412046797,21.44358400183127,-0.9506128315275123,0.3543912155635274,0.7993786817222422,-4.975710974161714,C8-Pos-005192,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Citroflex 2,-8.069701121952592,16.754567292385225,-0.7269423188610041,0.4792408412404059,0.869959582562715,-4.981672694470448,C8-Pos-000350,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
"17-(1-Hydroxyethyl)-10,13-Dimethyl-2,3,6,7,8,9,10,11,12,13,14,15,16,17-Tetradecahydro-1h-Cyclopenta[A]Phenanthren-3-One",2.701523607120687,18.430373008910543,0.9370337952581671,0.3626704124639961,0.8074744868589139,-4.983237379800712,C8-Pos-000495,Lipids and lipid-like molecules,Steroids and steroid derivatives,Higher in Males,
L(+)-Ornithine,-5.171445855418916,33.664814276825474,-1.0340748227744117,0.31408416604523165,0.7993786817222422,-4.988461701055964,Amide-Pos-000376,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Females,
Asp-Phe,1.1359145942743105,23.74938234637351,1.0956813908932195,0.2850681179248894,0.7818094196107841,-4.990827170233417,C18-Pos-001575,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
2-(Alpha-D-Mannopyranosyl)-L-Tryptophan,2.300855318901794,19.522095865602573,1.0834729020426555,0.29033046426876186,0.7918103570966232,-5.001762985652218,C18-Pos-002507,Organoheterocyclic compounds,Indoles and derivatives,Higher in Males,
Meglutol,2.9850187706733338,16.356582369794896,0.4976149005297522,0.6277481774116214,0.9283928856986843,-5.0092722067942015,C18-Neg-000218,Lipids and lipid-like molecules,Fatty Acyls,Higher in Males,
Pc(19:4cho_29:7),-3.268386528272579,15.420371274768867,-0.7956045807982423,0.44171533321039036,0.852183922592393,-5.009609801073896,C8-Pos-005546,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Progesterone,-1.6007207499583913,14.951108265074668,-1.033436788781798,0.3137346173148434,0.7993786817222422,-5.009906435114698,C8-Pos-000616,Lipids and lipid-like molecules,Steroids and steroid derivatives,Higher in Females,
Pe 16:0_18:1,2.5468418356396425,21.169327297955217,1.0080203507779595,0.32548510881761195,0.7993786817222422,-5.011220006853567,C8-Pos-003759,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
L-Histidine,4.4006081993136705,15.635881324000495,0.9923991975480791,0.3405919192598241,0.7993786817222422,-5.0135576523523495,Amide-Pos-000536,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Ps 22:4_22:5,1.7599809282809644,21.74466195236746,1.066388451903646,0.29781133692687833,0.7993786817222422,-5.016884937278732,C8-Pos-005189,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Males,
N-Nervonoyl-D-Erythro-Sphingosylphosphorylcholine,1.8029490480568218,15.47277027438167,0.8469964324610119,0.4112421936865631,0.8361376121263349,-5.02100135902134,C8-Pos-004641,Lipids and lipid-like molecules,Sphingolipids,Higher in Males,
5'-Xanthylic Acid,2.5411500106837024,24.66371752204624,1.0615555960069027,0.2999523144347006,0.7993786817222422,-5.021124068152063,Amide-Neg-001943,"Nucleosides, nucleotides, and analogues",Purine nucleotides,Higher in Males,
Pc(21:2cho_19:4),-1.0315243194855908,16.506266062923135,-1.0285225116110972,0.3159828627611922,0.7993786817222422,-5.021719569384263,C8-Pos-004942,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
5-(Z-Heptadec-8-Enyl) Resorcinol,5.338111122974753,20.99115515858835,1.0606035633961945,0.3003753601174116,0.7993786817222422,-5.021957131056568,C8-Pos-000887,Benzenoids,Phenols,Higher in Males,
Methyl Palmitate,-1.0092761564052666,22.418030019013734,-1.0564426248783068,0.3022293066221207,0.7993786817222422,-5.025590326164671,C8-Pos-000327,Lipids and lipid-like molecules,Fatty Acyls,Higher in Females,
Isobutyric Acid,2.126864728378169,16.22309550780783,0.732464389611757,0.48069973753942463,0.869959582562715,-5.027478757903669,Amide-Neg-000078,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
1-Methyladenosine,-2.782052564197992,18.06710546842314,-1.030106856999118,0.3146785362225824,0.7993786817222422,-5.036150943913681,Amide-Pos-001132,"Nucleosides, nucleotides, and analogues",Purine nucleosides,Higher in Females,
Peg N11,-2.8735882140464186,21.386987754252882,-1.039449356464829,0.3098852543357017,0.7993786817222422,-5.040296567619673,C8-Pos-002320,Organic oxygen compounds,Organooxygen compounds,Higher in Females,
D-(+)-Tryptophan,1.1360467702653294,26.03536607852821,0.9993117923101643,0.3290197932332961,0.7993786817222422,-5.043962075665603,C18-Pos-001015,Organoheterocyclic compounds,Indoles and derivatives,Higher in Males,
"2,5-Bis(5-Tert-Butyl-Benzoxazol-2-Yl)Thiophene",-9.802583715948671,18.063880612019336,-0.918986762203891,0.36962236690774486,0.8088839127748244,-5.044617958804072,C8-Pos-001637,Organoheterocyclic compounds,Benzoxazoles,Higher in Females,
Gln-Gly-Ile,3.931861300354787,20.647139565542723,0.9951186243125346,0.3310071920272234,0.7993786817222422,-5.0473791886749435,C18-Pos-001951,Organic acids and derivatives,Carboxylic acids and derivatives,Higher in Males,
Pc(22:3cho_27:6),-3.810420291218993,16.53015478842977,-1.027026033814428,0.3155683166344503,0.7993786817222422,-5.050913491649678,C8-Pos-005692,Lipids and lipid-like molecules,Glycerophospholipids,Higher in Females,
Oleoyl Ethanolamide,1.4401844908985852,16.403657535596174,0.9518279616183964,0.3525462637482055,0.7993786817222422,-5.05373739113598,C8-Pos-000689,Organic nitrogen compounds,Organonitrogen compounds,Higher in Males,
