pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
Glycogen synthesis and degradation (WikiPathways),2,5,4.922342768590927,0.11377553029785702,Glucose 1-Phosphate;Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,WikiPathways
Acetylcholine synthesis (WikiPathways),2,6,3.6884033782570267,0.15760807104893074,Pyruvic Acid;Cytidine 5'-Diphosphocholine,0.8374705585131017,WikiPathways
Disorders of fructose metabolism (WikiPathways),2,6,3.6884033782570267,0.15760807104893074,Pyruvic Acid;Glucose 1-Phosphate,0.8374705585131017,WikiPathways
Aspirin ADME (Reactome),2,7,2.947096975024485,0.2039475528518419,Pyruvic Acid;3-Hydroxybutyric Acid,0.8374705585131017,Reactome
Glycolysis (Reactome),2,7,2.947096975024485,0.2039475528518419,Pyruvic Acid;Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,Reactome
Lactate shuttle in glial cells (WikiPathways),2,7,2.947096975024485,0.2039475528518419,Pyruvic Acid;Glucose 1-Phosphate,0.8374705585131017,WikiPathways
Glyoxylate metabolism (WikiPathways),2,8,2.452360730488494,0.2515650808610614,Pyruvic Acid;L-Hydroxyproline,0.8374705585131017,WikiPathways
Glyoxylate metabolism and glycine degradation (Reactome),2,8,2.452360730488494,0.2515650808610614,Pyruvic Acid;L-Hydroxyproline,0.8374705585131017,Reactome
Thiamine metabolic pathways (WikiPathways),2,8,2.452360730488494,0.2515650808610614,Pyruvic Acid;Glucose 1-Phosphate,0.8374705585131017,WikiPathways
Aspartate and asparagine metabolism (Reactome),2,9,2.098794826968726,0.29948575075982253,Asparagine;N-Acetyl-1-Aspartylglutamic Acid,0.8374705585131017,Reactome
KEGG:map01120 (KEGG),2,9,2.098794826968726,0.29948575075982253,2-Furoic Acid;Cyclohexylamine,0.8374705585131017,KEGG
"Alanine, aspartate and glutamate metabolism (KEGG)",4,23,1.5564782293248363,0.3005166944225946,Pyruvic Acid;Malonic Acid;5'-Xanthylic Acid;Asparagine,0.8374705585131017,KEGG
Glucose homeostasis (WikiPathways),3,16,1.700876918712108,0.30492405986498733,Pyruvic Acid;3-Hydroxybutyric Acid;L-Lysine,0.8374705585131017,WikiPathways
Alanine and aspartate metabolism (WikiPathways),2,10,1.8333700071129633,0.34694646780018024,Pyruvic Acid;Asparagine,0.8374705585131017,WikiPathways
Glucose metabolism (Reactome),2,10,1.8333700071129633,0.34694646780018024,Pyruvic Acid;Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,Reactome
Glutamate and glutamine metabolism (Reactome),2,10,1.8333700071129633,0.34694646780018024,Pyruvic Acid;N-Acetyl-1-Aspartylglutamic Acid,0.8374705585131017,Reactome
Pyruvate metabolism (Reactome),2,10,1.8333700071129633,0.34694646780018024,Pyruvic Acid;Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,Reactome
Metabolism overview (WikiPathways),3,18,1.4685548946406362,0.37586581988256795,Pyruvic Acid;3-Hydroxybutyric Acid;Glucose 1-Phosphate,0.8374705585131017,WikiPathways
"Leucine, isoleucine and valine metabolism (WikiPathways)",2,11,1.6268570609772668,0.39336004916344003,Malonic Acid;3-Hydroxybutyric Acid,0.8374705585131017,WikiPathways
Nitrogen metabolism (KEGG),2,12,1.4615619558610944,0.43828473607078156,Pyruvic Acid;Asparagine,0.8374705585131017,KEGG
15q25 copy number variation (WikiPathways),1,5,1.8211378499065183,0.47732778005676235,Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,WikiPathways
Activation of NMDA receptors and postsynaptic events (Reactome),1,5,1.8211378499065183,0.47732778005676235,Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,Reactome
Glycolysis in senescence (WikiPathways),1,5,1.8211378499065183,0.47732778005676235,Pyruvic Acid,0.8374705585131017,WikiPathways
MTHFR deficiency (WikiPathways),1,5,1.8211378499065183,0.47732778005676235,Cytidine 5'-Diphosphocholine,0.8374705585131017,WikiPathways
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),1,5,1.8211378499065183,0.47732778005676235,D-Erythro-Sphinganine,0.8374705585131017,WikiPathways
Nicotinamide salvaging (Reactome),1,5,1.8211378499065183,0.47732778005676235,Pyruvic Acid,0.8374705585131017,Reactome
Phenylalanine metabolism (Reactome),1,5,1.8211378499065183,0.47732778005676235,Pyruvic Acid,0.8374705585131017,Reactome
Post NMDA receptor activation events (Reactome),1,5,1.8211378499065183,0.47732778005676235,Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,Reactome
Serine biosynthesis (Reactome),1,5,1.8211378499065183,0.47732778005676235,Pyruvic Acid,0.8374705585131017,Reactome
Sphingolipid pathway (WikiPathways),1,5,1.8211378499065183,0.47732778005676235,D-Erythro-Sphinganine,0.8374705585131017,WikiPathways
Synthesis of wybutosine at G37 of tRNA(Phe) (Reactome),1,5,1.8211378499065183,0.47732778005676235,Pyruvic Acid,0.8374705585131017,Reactome
Thermogenesis (WikiPathways),1,5,1.8211378499065183,0.47732778005676235,Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,WikiPathways
Vitamin B6-dependent and responsive disorders (WikiPathways),1,5,1.8211378499065183,0.47732778005676235,L-Lysine,0.8374705585131017,WikiPathways
Na+/Cl- dependent neurotransmitter transporters (Reactome),3,21,1.2167119116101142,0.479194706145471,L-Lysine;L-Hydroxyproline;Asparagine,0.8374705585131017,Reactome
Metabolic pathways of fibroblasts (WikiPathways),2,13,1.326269083963375,0.4813983575846009,Pyruvic Acid;Glucose 1-Phosphate,0.8374705585131017,WikiPathways
Purine catabolism (Reactome),2,13,1.326269083963375,0.4813983575846009,5'-Xanthylic Acid;Uric Acid,0.8374705585131017,Reactome
Metabolic reprogramming in colon cancer (WikiPathways),2,14,1.2134813704704954,0.5224764888740712,Pyruvic Acid;Asparagine,0.8374705585131017,WikiPathways
Cannabinoid receptor signaling (WikiPathways),1,6,1.4547746491039244,0.5412717218583285,Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,WikiPathways
Carnitine synthesis (Reactome),1,6,1.4547746491039244,0.5412717218583285,"Ne,Ne,Ne-Trimethyllysine",0.8374705585131017,Reactome
Glycine metabolism (WikiPathways),1,6,1.4547746491039244,0.5412717218583285,Pyruvic Acid,0.8374705585131017,WikiPathways
Glycogen metabolism (Reactome),1,6,1.4547746491039244,0.5412717218583285,Glucose 1-Phosphate,0.8374705585131017,Reactome
HIF1A and PPARG in cardiac hypertropthy (WikiPathways),1,6,1.4547746491039244,0.5412717218583285,Pyruvic Acid,0.8374705585131017,WikiPathways
Hereditary leiomyomatosis and renal cell carcinoma pathway (WikiPathways),1,6,1.4547746491039244,0.5412717218583285,Pyruvic Acid,0.8374705585131017,WikiPathways
Metabolism of sphingolipids in ER and Golgi apparatus (WikiPathways),1,6,1.4547746491039244,0.5412717218583285,D-Erythro-Sphinganine,0.8374705585131017,WikiPathways
Organic anion transporters (Reactome),1,6,1.4547746491039244,0.5412717218583285,Pyruvic Acid,0.8374705585131017,Reactome
Regulation of insulin secretion (Reactome),1,6,1.4547746491039244,0.5412717218583285,Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,Reactome
Sialic acid metabolism (Reactome),1,6,1.4547746491039244,0.5412717218583285,Pyruvic Acid,0.8374705585131017,Reactome
Sphingolipid metabolism overview (WikiPathways),1,6,1.4547746491039244,0.5412717218583285,D-Erythro-Sphinganine,0.8374705585131017,WikiPathways
Synthesis of ceramides and 1-deoxyceramides (WikiPathways),1,6,1.4547746491039244,0.5412717218583285,D-Erythro-Sphinganine,0.8374705585131017,WikiPathways
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),1,6,1.4547746491039244,0.5412717218583285,Pyruvic Acid,0.8374705585131017,WikiPathways
tRNA modification in the nucleus and cytosol (Reactome),1,6,1.4547746491039244,0.5412717218583285,Pyruvic Acid,0.8374705585131017,Reactome
Amino acid transport across the plasma membrane (Reactome),3,23,1.090765170476972,0.5437094388649617,L-Lysine;L-Hydroxyproline;Asparagine,0.8374705585131017,Reactome
Synthesis of substrates in N-glycan biosythesis (Reactome),2,15,1.1179934380544543,0.5613740346772123,Pyruvic Acid;Glucose 1-Phosphate,0.8374705585131017,Reactome
Amino acid metabolism pathway excerpt: histidine catabolism extension (WikiPathways),1,7,1.2103460052125525,0.5974924166927431,Pyruvic Acid,0.8374705585131017,WikiPathways
Class C/3 (Metabotropic glutamate/pheromone receptors) (Reactome),1,7,1.2103460052125525,0.5974924166927431,L-Lysine,0.8374705585131017,Reactome
Lysine catabolism (Reactome),1,7,1.2103460052125525,0.5974924166927431,L-Lysine,0.8374705585131017,Reactome
Lysine degradation (KEGG),1,7,1.2103460052125525,0.5974924166927431,L-Lysine,0.8374705585131017,KEGG
Metabolic reprogramming in pancreatic cancer (WikiPathways),1,7,1.2103460052125525,0.5974924166927431,Pyruvic Acid,0.8374705585131017,WikiPathways
Nicotinate metabolism (Reactome),1,7,1.2103460052125525,0.5974924166927431,Pyruvic Acid,0.8374705585131017,Reactome
Orexin receptor pathway (WikiPathways),1,7,1.2103460052125525,0.5974924166927431,Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,WikiPathways
Organic cation/anion/zwitterion transport (Reactome),1,7,1.2103460052125525,0.5974924166927431,Uric Acid,0.8374705585131017,Reactome
Phospholipid Biosynthesis (KEGG),1,7,1.2103460052125525,0.5974924166927431,Cytidine 5'-Diphosphocholine,0.8374705585131017,KEGG
Serine metabolism (WikiPathways),1,7,1.2103460052125525,0.5974924166927431,Pyruvic Acid,0.8374705585131017,WikiPathways
Synthesis of PC (Reactome),1,7,1.2103460052125525,0.5974924166927431,Cytidine 5'-Diphosphocholine,0.8374705585131017,Reactome
T cell modulation in pancreatic cancer (WikiPathways),1,7,1.2103460052125525,0.5974924166927431,Dl-Arginine,0.8374705585131017,WikiPathways
Amino Sugar Metabolism (KEGG),2,16,1.036187880933595,0.5980097453646729,Pyruvic Acid;Glucose 1-Phosphate,0.8374705585131017,KEGG
Nucleotide catabolism (Reactome),3,26,0.9427737958027735,0.6315041343223093,Pyruvic Acid;5'-Xanthylic Acid;Uric Acid,0.8374705585131017,Reactome
KEGG:map01100 (KEGG),2,17,0.9652304994084033,0.6323532397957397,2-Furoic Acid;Υ-L-Glutamyl-L-Glutamic Acid,0.8374705585131017,KEGG
Purine metabolism (WikiPathways),2,17,0.9652304994084033,0.6323532397957397,5'-Xanthylic Acid;Uric Acid,0.8374705585131017,WikiPathways
Aerobic glycolysis (WikiPathways),1,8,1.0356559901029023,0.6469106075258405,Pyruvic Acid,0.8374705585131017,WikiPathways
Gluconeogenesis (Reactome),1,8,1.0356559901029023,0.6469106075258405,Pyruvic Acid,0.8374705585131017,Reactome
Kennedy pathway from sphingolipids (WikiPathways),1,8,1.0356559901029023,0.6469106075258405,Cytidine 5'-Diphosphocholine,0.8374705585131017,WikiPathways
Trans-sulfuration pathway (WikiPathways),1,8,1.0356559901029023,0.6469106075258405,Pyruvic Acid,0.8374705585131017,WikiPathways
Cytosolic tRNA aminoacylation (Reactome),2,18,0.9031196672399677,0.6644141672848858,L-Lysine;Asparagine,0.8374705585131017,Reactome
Mitochondrial tRNA aminoacylation (Reactome),2,18,0.9031196672399677,0.6644141672848858,L-Lysine;Asparagine,0.8374705585131017,Reactome
tRNA Aminoacylation (Reactome),2,18,0.9031196672399677,0.6644141672848858,L-Lysine;Asparagine,0.8374705585131017,Reactome
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),1,9,0.904548876872828,0.6903387146215928,Pyruvic Acid,0.8374705585131017,WikiPathways
Citric Acid Cycle (KEGG),1,9,0.904548876872828,0.6903387146215928,Pyruvic Acid,0.8374705585131017,KEGG
Cori cycle (WikiPathways),1,9,0.904548876872828,0.6903387146215928,Pyruvic Acid,0.8374705585131017,WikiPathways
Degradation of cysteine and homocysteine (Reactome),1,9,0.904548876872828,0.6903387146215928,Pyruvic Acid,0.8374705585131017,Reactome
Glucuronidation (WikiPathways),1,9,0.904548876872828,0.6903387146215928,Glucose 1-Phosphate,0.8374705585131017,WikiPathways
Glycolysis and gluconeogenesis (WikiPathways),1,9,0.904548876872828,0.6903387146215928,Pyruvic Acid,0.8374705585131017,WikiPathways
Metabolic disorders of biological oxidation enzymes (Reactome),1,9,0.904548876872828,0.6903387146215928,Vitamin D3,0.8374705585131017,Reactome
Phenylalanine and tyrosine metabolism (Reactome),1,9,0.904548876872828,0.6903387146215928,Pyruvic Acid,0.8374705585131017,Reactome
Purinergic signaling (WikiPathways),1,9,0.904548876872828,0.6903387146215928,Adenosine 3'5'-Cyclic Monophosphate,0.8374705585131017,WikiPathways
Pyrimidine catabolism (Reactome),1,9,0.904548876872828,0.6903387146215928,Pyruvic Acid,0.8374705585131017,Reactome
Pyruvate metabolism (KEGG),1,9,0.904548876872828,0.6903387146215928,Pyruvic Acid,0.8374705585131017,KEGG
Sphingolipid metabolism: integrated pathway (WikiPathways),1,9,0.904548876872828,0.6903387146215928,D-Erythro-Sphinganine,0.8374705585131017,WikiPathways
beta-Alanine metabolism (KEGG),1,9,0.904548876872828,0.6903387146215928,1-Methylhistidine,0.8374705585131017,KEGG
GABA metabolism (aka GHB) (WikiPathways),1,10,0.8025743239513428,0.7284934087128606,N-Acetylputrescine,0.8374705585131017,WikiPathways
Galactose Metabolism (KEGG),1,10,0.8025743239513428,0.7284934087128606,Glucose 1-Phosphate,0.8374705585131017,KEGG
Histidine metabolism (KEGG),1,10,0.8025743239513428,0.7284934087128606,1-Methylhistidine,0.8374705585131017,KEGG
Krebs cycle disorders (WikiPathways),1,10,0.8025743239513428,0.7284934087128606,Pyruvic Acid,0.8374705585131017,WikiPathways
Peptide hormone metabolism (Reactome),1,10,0.8025743239513428,0.7284934087128606,L-Lysine,0.8374705585131017,Reactome
Purine ribonucleoside monophosphate biosynthesis (Reactome),1,10,0.8025743239513428,0.7284934087128606,5'-Xanthylic Acid,0.8374705585131017,Reactome
"mRNA, protein, and metabolite inducation pathway by cyclosporin A (WikiPathways)",1,10,0.8025743239513428,0.7284934087128606,Asparagine,0.8374705585131017,WikiPathways
Glycerophospholipid biosynthetic pathway (WikiPathways),1,11,0.7209566223888229,0.7620067446678027,Cytidine 5'-Diphosphocholine,0.8374705585131017,WikiPathways
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",1,11,0.7209566223888229,0.7620067446678027,Pyruvic Acid,0.8374705585131017,Reactome
Nucleotide biosynthesis (Reactome),1,11,0.7209566223888229,0.7620067446678027,5'-Xanthylic Acid,0.8374705585131017,Reactome
Purine metabolism and related disorders (WikiPathways),2,22,0.716791916247798,0.7709628794859923,5'-Xanthylic Acid;Uric Acid,0.8374705585131017,WikiPathways
Aerobic glycolysis - augmented (WikiPathways),1,12,0.6541619291463995,0.7914360181766228,Pyruvic Acid,0.8374705585131017,WikiPathways
Amino acid transport defects (IEMs) (WikiPathways),1,12,0.6541619291463995,0.7914360181766228,Dl-Arginine,0.8374705585131017,WikiPathways
Methionine de novo and salvage pathway (WikiPathways),1,12,0.6541619291463995,0.7914360181766228,Pyruvic Acid,0.8374705585131017,WikiPathways
Tryptophan catabolism (Reactome),1,12,0.6541619291463995,0.7914360181766228,Pyruvic Acid,0.8374705585131017,Reactome
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),1,12,0.6541619291463995,0.7914360181766228,L-Lysine,0.8374705585131017,Reactome
"Trans-sulfuration, one-carbon metabolism and related pathways (WikiPathways)",2,23,0.6812840191252377,0.7926060643070427,Ophthalmate;Cytidine 5'-Diphosphocholine,0.8374705585131017,WikiPathways
Cysteine and methionine catabolism (WikiPathways),1,13,0.5984879151763159,0.8172724898926247,Pyruvic Acid,0.8475418413701292,WikiPathways
Urea cycle and associated pathways (WikiPathways),1,13,0.5984879151763159,0.8172724898926247,Pyruvic Acid,0.8475418413701292,WikiPathways
Neurotransmitter release cycle (Reactome),1,14,0.5513705844445643,0.8399491053555903,Stearoyl Ethanolamide,0.8552209072711464,Reactome
Sulfur amino acid metabolism (Reactome),1,14,0.5513705844445643,0.8399491053555903,Pyruvic Acid,0.8552209072711464,Reactome
Arginine and proline metabolism (KEGG),1,15,0.5109779418750016,0.8598473246897601,Pyruvic Acid,0.8675936969842624,KEGG
Methionine Metabolism (KEGG),1,17,0.4453246128733194,0.8926125335311635,Pyruvic Acid,0.8926125335311635,KEGG
