pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),0.31416858314168583,0.7532475668095842,0.02131697366527026,0.7850799289520426,1.0998276344000082,6,"D-Fructose-1,6-Bisphosphate;Pyruvic Acid",IPC-EN
Glucose homeostasis (WikiPathways),0.3203679632036796,0.7589669604468124,0.02101405913958466,0.7095757297171547,1.0159155645529652,16,L-Isoleucine;L-(-)-Methionine;L-Ornithine;3-Hydroxybutyric Acid;Pyruvic Acid,IPC-EN
Methionine de novo and salvage pathway (WikiPathways),0.33026697330266974,0.7732132669086034,0.020545411209117348,0.7271095152603231,1.0211427114873097,12,L-Glutamic Acid;L-(-)-Methionine;L-Ornithine;Putrescine;S-Adenosyl-L-Homocysteine;Pyruvic Acid,IPC-EN
GABA metabolism (aka GHB) (WikiPathways),0.34906509349065096,0.8077203907516226,0.019702001726547395,0.7367797185044045,1.025343807601084,10,L-Glutamic Acid;Beta-Alanine;Succinic Acid;Dl-Glutamine;Putrescine;4-(Acetylamino)Butanoic Acid;Uracil;Glycolic Acid,IPC-EN
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",0.35576442355764426,0.8120176746370306,0.019414905948614686,0.7275985663082437,1.0173525967372365,11,Nicotinamide;L-Serine;Sarcosine;Histamine;S-Adenosyl-L-Homocysteine;Pyruvic Acid,IPC-EN
Serine metabolism (WikiPathways),0.3604639536046395,0.8120176746370306,0.01921743374268299,0.7580071174377224,1.0533723031348585,7,L-Glutamic Acid;L-Serine;Nervonic Ceramide;Pyruvic Acid,IPC-EN
Glycerophospholipid biosynthetic pathway (WikiPathways),0.3631636836316368,0.8120176746370306,0.01910540639138103,0.7258064516129032,1.014846802163992,11,"Dihydroxyacetone Phosphate;L-Serine;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;D,L-Serine",IPC-EN
Sensory perception of taste (Reactome),0.37376262373762625,0.8245040575307548,0.018675158011353023,0.7375,1.0238023060226915,9,Caprolactam;L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);Citric Acid;D-(+)-Tryptophan,IPC-EN
Histidine metabolism (KEGG),0.38266173382661733,0.8245040575307548,0.01832509073614871,0.7280858676207513,1.0132449591340607,10,L-Glutamic Acid;Beta-Alanine;Histamine;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine,IPC-EN
Metabolism of sphingolipids in ER and Golgi apparatus (WikiPathways),0.38396160383961603,0.8245040575307548,0.01827477120498591,0.7602131438721137,1.0649914649846233,6,"D-Erythro-Sphinganine;L-Serine;D-Sphingosine;Nervonic Ceramide;D,L-Serine",IPC-EN
"Trans-sulfuration, one-carbon metabolism and related pathways (WikiPathways)",0.39586041395860416,0.8245040575307548,0.017823324572231573,0.6813186813186813,0.9981525965539993,23,"L-Serine;Cytidine 2',3'-Cyclic Monophosphoric Acid;L-(-)-Methionine;Sarcosine;L-Ornithine;Putrescine;Hypotaurine;S-Adenosyl-L-Homocysteine;L-Pyroglutamic Acid;L-Glutathione (Reduced);2-Oxobutanoic Acid",IPC-EN
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),0.41255874412558746,0.8245040575307548,0.017215883690484626,0.7588652482269503,1.0857230984256896,5,"D-Erythro-Sphinganine;L-Serine;Nervonic Ceramide;D,L-Serine",IPC-EN
Folate metabolism (WikiPathways),0.42075792420757924,0.8245040575307548,0.01692791159002873,0.7267857142857144,1.0089286647729672,9,"L-Serine;L-(-)-Methionine;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;D,L-Serine",IPC-EN
