pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Pyruvate metabolism (Reactome),0.0173982601739826,0.95668928682353,0.10857349262899328,0.5545617173524151,1.7839613047410845,10,"L-(+)-Lactic Acid;Dl-Alanine;Adenosine 5'-Diphosphate;Adenosine 3'5'-Cyclic Monophosphate;D-Fructose-1,6-Bisphosphate;L-Glutathione (Reduced);Nicotinamide;Pyruvic Acid;L-Glutamic Acid",EN-Non-IT-Immature
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),0.049095090490950906,0.95668928682353,0.063523490737973,0.5142857142857142,1.6090728997959414,9,"L-Glutamine;Citric Acid;L-Serine;L-Glutathione (Reduced);Pyruvic Acid;L-Glutamic Acid;D,L-Serine",EN-Non-IT-Immature
Nicotinate metabolism (Reactome),0.05599440055994401,0.95668928682353,0.05926149100504273,0.5533807829181494,1.6185792425889236,7,L-(+)-Lactic Acid;L-Glutamine;S-Adenosyl-L-Homocysteine;Adenosine 5'-Diphosphate;Nicotinamide;Pyruvic Acid;L-Glutamic Acid,EN-Non-IT-Immature
Glucose metabolism (Reactome),0.058694130586941305,0.95668928682353,0.057798519576311866,0.483005366726297,1.553772749290622,10,"Dihydroxyacetone Phosphate;Citric Acid;Adenosine 5'-Diphosphate;Adenosine 3'5'-Cyclic Monophosphate;D-Fructose-1,6-Bisphosphate;Pyruvic Acid;L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp)",EN-Non-IT-Immature
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",0.08029197080291971,0.95668928682353,0.04884136955133312,0.45096847629730935,1.486716270676952,11,"Glycine;Adenosine;Sarcosine;Dl-Alanine;2-Oxobutanoic Acid;S-Adenosyl-L-Homocysteine;L-Serine;Nicotinamide;Pyruvic Acid;D,L-Serine",EN-Non-IT-Immature
Organic anion transporters (Reactome),0.0852914708529147,0.95668928682353,0.047258457118424003,0.5506216696269982,1.5426745011399225,6,L-(+)-Lactic Acid;Citric Acid;N-Acetyl-Neuraminic Acid;Pyruvic Acid;L-Glutamic Acid,EN-Non-IT-Immature
Purinergic signaling (WikiPathways),0.09219078092190781,0.95668928682353,0.04528297972266229,0.4711817294799874,1.4742111840268364,9,N-Methyl-D-Glucamine;Adenosine;Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;Adenosine 3'5'-Cyclic Monophosphate;L-Glutathione (Reduced),EN-Non-IT-Immature
Serine metabolism (WikiPathways),0.09529047095290472,0.95668928682353,0.04446389088019696,0.5142348754448398,1.504081675589064,7,"Nervonic Ceramide;Glycine;L-Serine;Pyruvic Acid;L-Glutamic Acid;D,L-Serine",EN-Non-IT-Immature
Glycolysis (Reactome),0.0984901509849015,0.95668928682353,0.04365789102239294,0.51067615658363,1.4936728058618045,7,"Dihydroxyacetone Phosphate;Citric Acid;Adenosine 5'-Diphosphate;Adenosine 3'5'-Cyclic Monophosphate;D-Fructose-1,6-Bisphosphate;Pyruvic Acid;D-Glucose",EN-Non-IT-Immature
Glutamate and glutamine metabolism (Reactome),0.102989701029897,0.95668928682353,0.04258639870075112,0.44745647697161994,1.4394160568531784,10,Dl-Alanine;L-Glutamine;L-Ornithine;N-Acetyl-L-Aspartic Acid;Adenosine 5'-Diphosphate;Pyruvic Acid;L-Glutamic Acid;N-Acetyl-1-Aspartylglutamic Acid,EN-Non-IT-Immature
