pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
Histidine catabolism (Reactome),3,8,39.96464407378869,2.868172381616904e-4,L-Glutamic Acid;L-Histidine;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Histidine metabolism (KEGG),3,10,28.68179994842456,6.015979071567335e-4,L-Glutamic Acid;L-Histidine;Adenosine 5'-Diphosphate,0.029875818242758936,KEGG
Nitrogen metabolism (KEGG),3,12,22.337524695862886,0.0010795504406021048,L-Glutamic Acid;L-Histidine;Adenosine 5'-Diphosphate,0.029875818242758936,KEGG
Activation of NMDA receptors and postsynaptic events (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Branched-chain amino acid catabolism (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Carboxyterminal post-translational modifications of tubulin (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Carnosine metabolism of glial cells (WikiPathways),2,5,39.56632144238387,0.0032966420129940895,L-Histidine;Adenosine 5'-Diphosphate,0.029875818242758936,WikiPathways
Glutathione conjugation (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Glutathione synthesis and recycling (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Metabolism of folate and pterines (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Paracetamol ADME (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Post NMDA receptor activation events (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Pyrimidine biosynthesis (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Synthesis of Leukotrienes (LT) and Eoxins (EX) (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Synthesis of UDP-N-acetyl-glucosamine (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
TP53 Regulates Metabolic Genes (Reactome),2,5,39.56632144238387,0.0032966420129940895,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.029875818242758936,Reactome
Azathioprine ADME (Reactome),2,6,29.82951125046282,0.0048926395408937185,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.039412929634977174,Reactome
Urea cycle (Reactome),2,6,29.82951125046282,0.0048926395408937185,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.039412929634977174,Reactome
Amino acid metabolism pathway excerpt: histidine catabolism extension (WikiPathways),2,7,23.936329826411928,0.006777220636005041,L-Glutamic Acid;L-Histidine,0.046857550126662526,WikiPathways
Nicotinate metabolism (Reactome),2,7,23.936329826411928,0.006777220636005041,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.046857550126662526,Reactome
Purine metabolism and related disorders (WikiPathways),3,22,10.514787048687397,0.006786265880413193,L-Glutamic Acid;2'-Deoxyadenosine;Adenosine 5'-Diphosphate,0.046857550126662526,WikiPathways
Gluconeogenesis (Reactome),2,8,19.99339071920245,0.00894068843528616,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.05185599292465973,Reactome
Glutathione metabolism (KEGG),2,8,19.99339071920245,0.00894068843528616,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.05185599292465973,KEGG
Nicotinate and nicotinamide metabolism (KEGG),2,8,19.99339071920245,0.00894068843528616,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.05185599292465973,KEGG
Trans-sulfuration pathway (WikiPathways),2,8,19.99339071920245,0.00894068843528616,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.05185599292465973,WikiPathways
Biogenic amine synthesis (WikiPathways),2,9,17.14826924305557,0.01137355673210954,L-Glutamic Acid;L-Histidine,0.0568677836605477,WikiPathways
Propanoate metabolism (KEGG),2,9,17.14826924305557,0.01137355673210954,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.0568677836605477,KEGG
"Valine, leucine and isoleucine degradation (KEGG)",2,9,17.14826924305557,0.01137355673210954,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.0568677836605477,KEGG
beta-Alanine metabolism (KEGG),2,9,17.14826924305557,0.01137355673210954,L-Glutamic Acid;L-Histidine,0.0568677836605477,KEGG
Glucose metabolism (Reactome),2,10,15.012567692383827,0.014066546438347757,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.05998968334001249,Reactome
Glutamate and glutamine metabolism (Reactome),2,10,15.012567692383827,0.014066546438347757,L-Glutamic Acid;Adenosine 5'-Diphosphate,0.05998968334001249,Reactome
