pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
"Metabolism of ingested SeMet, Sec, MeSec into H2Se (Reactome)",0.007399260073992601,0.7452709274527093,0.1676585280657653,0.505481881815669,2.2261013412336124,11,"Sarcosine;Dl-Alanine;Adenosine;Pyruvic Acid;L-Serine;Nicotinamide;D,L-Serine;Glycine;S-Adenosyl-L-Homocysteine",IN-MGE-Immature
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),0.0216978302169783,0.7452709274527093,0.09698231774198937,0.4404794759468697,1.9974319741727449,12,"Dl-Alanine;L-Lysine;L-Serine;D,L-Serine;Tryptophan;Glycine;Leucine;L-Isoleucine;L-Valine;L-(-)-Methionine;Beta-Alanine",IN-MGE-Immature
"Leucine, isoleucine and valine metabolism (WikiPathways)",0.025697430256974303,0.7452709274527093,0.08891772703915364,0.44887853829297836,1.9768247925241613,11,Propionylcarnitine;Biotin;Malonic Acid;3-Hydroxybutyric Acid;Ethyl Acetoacetate;Leucine;L-Isoleucine;Meglutol;L-Valine,IN-MGE-Immature
Glycolysis in senescence (WikiPathways),0.0334966503349665,0.7452709274527093,0.07755125831607017,0.5886524822695036,1.9871333418417916,5,"Pyruvic Acid;L-Serine;D,L-Serine;Dl-Glutamine;Dl-Lactic Acid",IN-MGE-Immature
Carnitine synthesis (Reactome),0.0344965503449655,0.7452709274527093,0.07637786940746528,0.5488454706927176,1.9789706569510193,6,"L-Ascorbic Acid;Succinic Acid;Glycine;N6,N6,N6-Trimethyl-L-Lysine;Ne,Ne,Ne-Trimethyllysine;Dl-Carnitine",IN-MGE-Immature
Defective SLC6A19 causes Hartnup disorder (HND) (Reactome),0.036696330366963306,0.7452709274527093,0.07396561515502538,0.4165671890286591,1.8889974861336525,12,"Dl-Alanine;L-Serine;D,L-Serine;Tryptophan;Glycine;Leucine;L-Isoleucine;L-Valine;L-Phenylalanine;L-(-)-Methionine;L-Tyrosine",IN-MGE-Immature
One-carbon metabolism (WikiPathways),0.04229577042295771,0.7452709274527093,0.06868906989776993,0.5310834813499112,1.9149262991208893,6,"Choline;L-Serine;D,L-Serine;Glycine;S-Adenosyl-L-Homocysteine;L-(-)-Methionine",IN-MGE-Immature
Metabolic reprogramming in colon cancer (WikiPathways),0.0453954604539546,0.7452709274527093,0.06619244226344878,0.38232348022687457,1.8204024860458448,14,"D-Glucose 6-Phosphate;L-Malic Acid;Pyruvic Acid;L-Serine;L-Glutathione (Reduced);D-Ribose 5-Phosphate;D,L-Serine;Dl-Glutamine;Glycine",IN-MGE-Immature
Glycine metabolism (WikiPathways),0.049595040495950406,0.7452709274527093,0.06318555950777738,0.5212168607171481,1.8793502512929614,6,"Pyruvic Acid;L-Serine;L-Glutathione (Reduced);D,L-Serine;Glycine",IN-MGE-Immature
Methionine Metabolism (KEGG),0.0532946705329467,0.7452709274527093,0.0608321173593861,0.35173884625611723,1.7776518669645733,17,"Sarcosine;1-Aminocyclopropanecarboxylic Acid;Adenosine;Putrescine;Choline;Pyruvic Acid;L-Serine;Adenosine Triphosphate (Atp);D,L-Serine;Glycine;S-Adenosyl-L-Homocysteine",IN-MGE-Immature
Thiamine metabolic pathways (WikiPathways),0.054094590540945904,0.7452709274527093,0.060354733338943714,0.46154690128342085,1.8348394695357801,8,"D-Glucose 6-Phosphate;Pyruvic Acid;L-Serine;Succinic Acid;D-Ribose 5-Phosphate;D,L-Serine",IN-MGE-Immature
Krebs cycle disorders (WikiPathways),0.06419358064193581,0.7452709274527093,0.05510360701536134,0.4124382662365322,1.7594501097540527,10,Dl-Alanine;Propionylcarnitine;L-Malic Acid;Pyruvic Acid;Adenosine Triphosphate (Atp);Succinic Acid;Dl-Lactic Acid;Guanosine-5'-Triphosphate,IN-MGE-Immature
Amino acid transport defects (IEMs) (WikiPathways),0.0653934606539346,0.7452709274527093,0.054560326671704434,0.3846086888237562,1.744076022951611,12,"Dl-Alanine;Dl-Arginine;L-Aspartic Acid;L-Serine;D,L-Serine;Dl-Glutamine;Tryptophan;Glycine",IN-MGE-Immature
Phenylalanine and tyrosine metabolism (Reactome),0.0654934506549345,0.7452709274527093,0.05451571338508231,0.42530121215862055,1.751367820820515,9,Dl-Alanine;Ethyl Acetoacetate;L-Ascorbic Acid;Pyruvic Acid;L-Aspartic Acid;L-Glutathione (Reduced),IN-MGE-Immature
Glycolysis and gluconeogenesis (WikiPathways),0.06919308069193081,0.7452709274527093,0.05293209266900977,0.42190476751077904,1.7373814420109264,9,D-Glucose 6-Phosphate;L-Malic Acid;D-Glucose;Pyruvic Acid;L-Aspartic Acid,IN-MGE-Immature
Glyoxylate metabolism and glycine degradation (Reactome),0.070992900709929,0.7452709274527093,0.052205790150485085,0.44281582938774106,1.7603757261429909,8,Sarcosine;Dl-Alanine;Pyruvic Acid;L-Aspartic Acid;Glycine;S-Adenosyl-L-Homocysteine,IN-MGE-Immature
Ethanol effects on histone modifications (WikiPathways),0.07129287071292871,0.7452709274527093,0.052087355964135995,0.5301418439716312,1.7896170759358303,5,"L-Serine;D,L-Serine;Glycine;S-Adenosyl-L-Homocysteine;L-(-)-Methionine",IN-MGE-Immature
"Valine, leucine and isoleucine degradation (KEGG)",0.07749225077492251,0.7452709274527093,0.04979201058166104,0.4154523027441609,1.7108105345360178,9,Biotin;Ethyl Acetoacetate;Adenosine Triphosphate (Atp);Succinic Acid;Leucine;L-Isoleucine;L-Valine,IN-MGE-Immature
Vitamin B12 metabolism (WikiPathways),0.0781921807819218,0.7452709274527093,0.04954970418353189,0.43606761623250573,1.733548793036873,8,"Creatinine;L-Ascorbic Acid;D-Glucose;L-Serine;D,L-Serine;S-Adenosyl-L-Homocysteine;L-(-)-Methionine",IN-MGE-Immature
Selenocompound metabolism (KEGG),0.07989201079892011,0.7452709274527093,0.048974194902518565,0.459113970053872,1.7411971055796425,7,"Dl-Alanine;Adenosine;L-Serine;Adenosine Triphosphate (Atp);D,L-Serine",IN-MGE-Immature
Pantothenate and CoA Biosynthesis (KEGG),0.0805919408059194,0.7452709274527093,0.048742381660649085,0.5180557420372421,1.7488176282988668,5,D-Pantothenic Acid;D-Panthenol;Adenosine Triphosphate (Atp);(R)-Pantetheine,IN-MGE-Immature
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),0.0871912808719128,0.7452709274527093,0.04669190181409322,0.5114349898225385,1.7264677395781276,5,"D-Pantothenic Acid;L-Serine;D-Erythro-Sphinganine;D,L-Serine",IN-MGE-Immature
Aspirin ADME (Reactome),0.0922907709229077,0.7452709274527093,0.045255936904851135,0.4460017463822874,1.6914687867005698,7,3-Hydroxybutyric Acid;Ethyl Acetoacetate;Pyruvic Acid;Uridine 5'-Diphosphate;Glycine,IN-MGE-Immature
KEGG:map01100 (KEGG),0.0922907709229077,0.7452709274527093,0.045255936904851135,0.32325478562112,1.6336963610388346,17,"Citraconic Acid;2-Furoic Acid;6-Aminocaproic Acid;1-Aminocyclopropanecarboxylic Acid;Υ-L-Glutamyl-L-Glutamic Acid;D-(-)-Mannitol;D-Mannitol 1-Phosphate;2,6-Dihydroxypyridine Hcl;Isobutyric Acid;Cis-4-Hydroxy-D-Proline;D-(+)-Arabitol;Mesaconic Acid;Maleic Acid",IN-MGE-Immature
Methionine de novo and salvage pathway (WikiPathways),0.09479052094790522,0.7452709274527093,0.044593371693071954,0.36056285567939816,1.6350359459652388,12,Adenosine;Putrescine;Adenine;Choline;Pyruvic Acid;L-Ornithine;Adenosine Triphosphate (Atp);S-Adenosyl-L-Homocysteine,IN-MGE-Immature
Hereditary leiomyomatosis and renal cell carcinoma pathway (WikiPathways),0.11158884111588842,0.7452709274527093,0.040715295795673886,0.45639670854784564,1.6456284006594009,6,L-Malic Acid;Pyruvic Acid;Adenosine Triphosphate (Atp);Succinic Acid;Dl-Lactic Acid,IN-MGE-Immature
T cell modulation in pancreatic cancer (WikiPathways),0.1141885811418858,0.7452709274527093,0.04019000489984961,0.42769165185350627,1.6220274591089427,7,Dl-Arginine;Adenosine;Adenine;L-Ornithine;Tryptophan,IN-MGE-Immature
Methionine metabolism leading to sulfur amino acids and related disorders (WikiPathways),0.1156884311568843,0.7452709274527093,0.03989470104479694,0.40484951661298557,1.609443959516126,8,Sarcosine;Adenosine;Adenosine Triphosphate (Atp);Glycine;S-Adenosyl-L-Homocysteine;L-(-)-Methionine;Hypotaurine,IN-MGE-Immature
Metabolism of amine-derived hormones (Reactome),0.11588841115888411,0.7452709274527093,0.03985574236683977,0.4858156028368794,1.6399835411585868,5,Dl-Alanine;L-Ascorbic Acid;Tryptophan;S-Adenosyl-L-Homocysteine;L-Tyrosine,IN-MGE-Immature
Phenylalanine metabolism (Reactome),0.11588841115888411,0.7452709274527093,0.03985574236683977,0.4858156028368794,1.6399835411585868,5,Dl-Alanine;Pyruvic Acid;L-Aspartic Acid;L-Phenylalanine;L-Tyrosine,IN-MGE-Immature
Cytosolic tRNA aminoacylation (Reactome),0.12358764123587641,0.7452709274527093,0.038425387312664386,0.3001934750745683,1.5468430200044045,18,"Dl-Alanine;L-Lysine;L-Aspartic Acid;L-Serine;L-Threonine;D,L-Serine;Tryptophan;Glycine;Leucine;L-Isoleucine;L-Valine;L-Phenylalanine;L-(-)-Methionine;L-Tyrosine",IN-MGE-Immature
Mitochondrial tRNA aminoacylation (Reactome),0.12358764123587641,0.7452709274527093,0.038425387312664386,0.3001934750745683,1.5468430200044045,18,"Dl-Alanine;L-Lysine;L-Aspartic Acid;L-Serine;L-Threonine;D,L-Serine;Tryptophan;Glycine;Leucine;L-Isoleucine;L-Valine;L-Phenylalanine;L-(-)-Methionine;L-Tyrosine",IN-MGE-Immature
tRNA Aminoacylation (Reactome),0.12358764123587641,0.7452709274527093,0.038425387312664386,0.3001934750745683,1.5468430200044045,18,"Dl-Alanine;L-Lysine;L-Aspartic Acid;L-Serine;L-Threonine;D,L-Serine;Tryptophan;Glycine;Leucine;L-Isoleucine;L-Valine;L-Phenylalanine;L-(-)-Methionine;L-Tyrosine",IN-MGE-Immature
Arsenic metabolism and reactive oxygen species generation (WikiPathways),0.1354864513548645,0.7929942299887658,0.03644867803328043,0.47121100958723433,1.5906823404254853,5,L-Glutathione Oxidized;L-Glutathione (Reduced);S-Adenosyl-L-Homocysteine;Cytidine 2'_3'-Cyclic Phosphate,IN-MGE-Immature
Synthesis of ceramides and 1-deoxyceramides (WikiPathways),0.14458554144585542,0.8011567264326199,0.03509656643756775,0.43125809436898743,1.5549861662366884,6,"Dl-Alanine;L-Serine;D-Erythro-Sphinganine;D,L-Serine",IN-MGE-Immature
Tyrosine metabolism (KEGG),0.1486851314868513,0.8011567264326199,0.03452614089072251,0.3837981939000421,1.5257562612730284,8,Ethyl Acetoacetate;L-Ascorbic Acid;L-Aspartic Acid;S-Adenosyl-L-Homocysteine;Dehydroascorbic Acid;Maleic Acid;L-Tyrosine,IN-MGE-Immature
"Cerebral organic acidurias, including diseases (WikiPathways)",0.15278472152784722,0.8011567264326199,0.03397751919483612,0.4590575122138233,1.5496553838116596,5,L-2-Aminoadipic Acid;L-Aspartic Acid;Tryptophan;2-Oxoadipic Acid,IN-MGE-Immature
Urea cycle and metabolism of amino groups (WikiPathways),0.15298470152984703,0.8011567264326199,0.033951289434096824,0.35054179990422685,1.495401515341364,10,Sarcosine;Creatinine;Putrescine;L-Aspartic Acid;L-Ornithine,IN-MGE-Immature
Cysteine and methionine catabolism (WikiPathways),0.16318368163183683,0.8138286171382862,0.032674347129509194,0.31282013873033215,1.4572810801658278,13,"Adenosine;Pyruvic Acid;L-Serine;L-Glutathione (Reduced);D,L-Serine;Dl-Glutamine;Glycine;S-Adenosyl-L-Homocysteine;L-(-)-Methionine;Hypotaurine",IN-MGE-Immature
Alanine and aspartate metabolism (WikiPathways),0.17028297170282972,0.8138286171382862,0.03184980878521288,0.34153231826754593,1.4569673186332572,10,Dl-Alanine;L-Malic Acid;Pyruvic Acid;L-Aspartic Acid;Succinic Acid;Acetyl-L-Carnitine;N-Beta-Alanyl-L-Histidine;Beta-Alanine,IN-MGE-Immature
Serine biosynthesis (Reactome),0.17248275172482752,0.8138286171382862,0.03160401914384526,0.4449484219034897,1.5020268684767242,5,"Pyruvic Acid;L-Serine;D,L-Serine;Phosphoserine",IN-MGE-Immature
GABA metabolism (aka GHB) (WikiPathways),0.17968203179682032,0.8138286171382862,0.03082924507429019,0.33578459870785504,1.4324477077290305,10,Putrescine;4-(Acetylamino)Butanoic Acid;Succinic Acid;Dl-Glutamine;Uracil;Γ-Aminobutyric Acid;Beta-Alanine;Glycolic Acid;N-Acetylputrescine,IN-MGE-Immature
Folate metabolism (WikiPathways),0.1820817918208179,0.8138286171382862,0.030580528409017274,0.3512634371151909,1.4464841923961267,9,"D-Glucose;L-Serine;Adenosine Triphosphate (Atp);D,L-Serine;Glycine;S-Adenosyl-L-Homocysteine;L-(-)-Methionine",IN-MGE-Immature
Glutathione metabolism (KEGG),0.19938006199380062,0.8138286171382862,0.028912821198766724,0.3568512236152361,1.4186309300759539,8,L-Glutathione Oxidized;Dl-Alanine;Adenosine Triphosphate (Atp);L-Glutathione (Reduced);Glycine,IN-MGE-Immature
Urea cycle and associated pathways (WikiPathways),0.204979502049795,0.8138286171382862,0.0284151918036318,0.2958963383749967,1.3784410983077713,13,Dl-Alanine;L-Malic Acid;Uridine Monophosphate;Pyruvic Acid;L-Aspartic Acid;L-Ornithine,IN-MGE-Immature
Glyoxylate metabolism (WikiPathways),0.20517948205179481,0.8138286171382862,0.028397765221816435,0.35419306803344947,1.4080636642919855,8,"Dl-Alanine;Pyruvic Acid;L-Serine;D,L-Serine;Glycine",IN-MGE-Immature
Nitrogen metabolism (KEGG),0.20857914208579142,0.8138286171382862,0.02810502909125316,0.3033842832130647,1.37574961114499,12,"Biotin;Pyruvic Acid;L-Aspartic Acid;L-Serine;Adenosine Triphosphate (Atp);D,L-Serine;Glycine",IN-MGE-Immature
Organic anion transporters (Reactome),0.21257874212578742,0.8138286171382862,0.02776888253629402,0.39128478368842456,1.4108545060114923,6,N-Acetyl-Neuraminic Acid;L-Malic Acid;Pyruvic Acid,IN-MGE-Immature
Pyruvate metabolism (KEGG),0.21297870212978703,0.8138286171382862,0.0277357434056359,0.33683590992712215,1.3870724011083726,9,L-Malic Acid;Biotin;Pyruvic Acid;Adenosine Triphosphate (Atp);L-Glutathione (Reduced),IN-MGE-Immature
Disorders of folate metabolism and transport (WikiPathways),0.21627837216278373,0.8138286171382862,0.02746554672729081,0.3891136894281348,1.403026197199605,6,"L-Serine;D,L-Serine;Glycine;S-Adenosyl-L-Homocysteine;L-(-)-Methionine",IN-MGE-Immature
beta-Alanine metabolism (KEGG),0.22767723227677233,0.8138286171382862,0.026573636048484863,0.33022917104442295,1.3598662010108107,9,D-Pantothenic Acid;1-Methylhistidine;Anserine;L-Aspartic Acid;Uracil;N-Beta-Alanyl-L-Histidine;Beta-Alanine,IN-MGE-Immature
MTHFR deficiency (WikiPathways),0.22907709229077092,0.8138286171382862,0.026468279887042923,0.4113475177304965,1.3885992027328182,5,Choline;S-Adenosyl-L-Homocysteine;L-(-)-Methionine;Cytidine 5'-Diphosphocholine;Nervonic Ceramide,IN-MGE-Immature
Na+/Cl- dependent neurotransmitter transporters (Reactome),0.23027697230276972,0.8138286171382862,0.02637866493362381,0.24635616244952696,1.3304299147471288,21,"Dl-Alanine;L-Lysine;L-Serine;L-Threonine;D,L-Serine;Tryptophan;Glycine;Leucine;L-Isoleucine;L-Valine;Γ-Aminobutyric Acid;L-Phenylalanine;L-(-)-Methionine;Beta-Alanine;L-Tyrosine",IN-MGE-Immature
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),0.23127687231276872,0.8138286171382862,0.02630446626748928,0.3284555474416235,1.3525625131411598,9,"L-Malic Acid;Pyruvic Acid;L-Serine;L-Glutathione (Reduced);D,L-Serine;Phosphoserine",IN-MGE-Immature
Serine metabolism (WikiPathways),0.23407659234076592,0.8138286171382862,0.026098992326281868,0.36005463134987703,1.3655129724834734,7,"Pyruvic Acid;L-Serine;D,L-Serine;Glycine;Phosphoserine",IN-MGE-Immature
Cori cycle (WikiPathways),0.23747625237476253,0.8138286171382862,0.025853895627400876,0.3252176219123488,1.3392289076491777,9,D-Glucose 6-Phosphate;Dl-Alanine;D-Glucose;Pyruvic Acid,IN-MGE-Immature
Metabolic reprogramming in pancreatic cancer (WikiPathways),0.23797620237976203,0.8138286171382862,0.02581825012966355,0.35808760393470285,1.3580529894176232,7,"D-Fructose 1,6-Bisphosphate;Pyruvic Acid;D-Ribose 5-Phosphate;Dl-Glutamine;Dl-Lactic Acid",IN-MGE-Immature
Pyruvate metabolism (Reactome),0.23837616238376164,0.8138286171382862,0.025789806128850585,0.312100596167326,1.331412415224307,10,Dl-Alanine;L-Malic Acid;Pyruvic Acid;Nicotinamide;L-Glutathione (Reduced),IN-MGE-Immature
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),0.2445755424457554,0.8138286171382862,0.025356953759916163,0.3741838100248248,1.3491935706614337,6,D-Glucose 6-Phosphate;D-Glucose;Pyruvic Acid,IN-MGE-Immature
Sulfur amino acid metabolism (Reactome),0.24537546245375463,0.8138286171382862,0.025302173054863424,0.27610419644810386,1.3146479136556257,14,"L-Malic Acid;Adenosine;Adenine;Pyruvic Acid;L-Serine;L-Glutathione (Reduced);D,L-Serine;S-Adenosyl-L-Homocysteine;L-(-)-Methionine;Hypotaurine",IN-MGE-Immature
Amino acid metabolism pathway excerpt: histidine catabolism extension (WikiPathways),0.2575742425757424,0.8374983397182669,0.024495207917550735,0.3484662005408915,1.3215636625105096,7,Dl-Alanine;L-Malic Acid;Pyruvic Acid;Succinic Acid,IN-MGE-Immature
Citric Acid Cycle (KEGG),0.26307369263073693,0.8374983397182669,0.024147838866986012,0.31676761571649326,1.3044322305787255,9,L-Malic Acid;Biotin;Pyruvic Acid;Adenosine Triphosphate (Atp);Succinic Acid,IN-MGE-Immature
Metabolism overview (WikiPathways),0.2716728327167283,0.8374983397182669,0.023623475543342223,0.24776650874145972,1.2766962857616615,18,L-Malic Acid;3-Hydroxybutyric Acid;Ethyl Acetoacetate;D-Glucose;Pyruvic Acid;L-Aspartic Acid;L-Ornithine;Succinic Acid;D-Ribose 5-Phosphate,IN-MGE-Immature
Vitamin B6-dependent and responsive disorders (WikiPathways),0.2732726727327267,0.8374983397182669,0.023528327280516886,0.3873898930327332,1.307724669349874,5,L-2-Aminoadipic Acid;L-Lysine,IN-MGE-Immature
Amino acid transport across the plasma membrane (Reactome),0.2742725727427257,0.8374983397182669,0.023469230071625633,0.2268150207952091,1.2566735437462941,23,"Dl-Alanine;L-Lysine;L-Ornithine;L-Serine;L-Threonine;D,L-Serine;Tryptophan;Glycine;Leucine;L-Isoleucine;L-Valine;Γ-Aminobutyric Acid;L-Phenylalanine;L-(-)-Methionine;Beta-Alanine;L-Tyrosine",IN-MGE-Immature
