pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),0.020397960203979604,0.8363709681663412,0.10009850312420068,0.6244879328185761,2.0913989445699515,5,D-Erythro-Sphinganine;Nervonic Ceramide;L-Serine;D-Pantothenic Acid,All cell types
Lysine catabolism (Reactome),0.026597340265973404,0.8363709681663412,0.08735728607805364,0.5352899973257103,2.0101834482105025,7,L-Lysine;2-Oxoadipic Acid;L-Saccharopine;L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);L-2-Aminoadipic Acid,All cell types
Regulation of insulin secretion (Reactome),0.050994900509949,0.8363709681663412,0.06226550301967834,0.5220921655819559,1.865509257169525,6,Adenosine 3'5'-Cyclic Monophosphate;Palmitic Acid;Adenosine 5'-Diphosphate;D-Glucose;Guanosine 5'-Diphosphate (Gdp),All cell types
Glycosphingolipid metabolism (Reactome),0.0570942905709429,0.8363709681663412,0.05865319102945761,0.5125419312646042,1.8313849172509231,6,Uridine 5'-Diphosphate;N-Acetyl-Neuraminic Acid;Adenosine 5'-Diphosphate;D-Glucose;Guanosine 5'-Diphosphate (Gdp),All cell types
Glucose metabolism (Reactome),0.06999300069993,0.8363709681663412,0.052605918148347655,0.41066533436103103,1.7308161264575719,10,Adenosine 3'5'-Cyclic Monophosphate;Pyruvic Acid;L-Malic Acid;Adenosine 5'-Diphosphate;L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp),All cell types
Glutamate and glutamine metabolism (Reactome),0.07189281071892811,0.8363709681663412,0.05185265995971023,0.4086858808665525,1.7224733963969814,10,N-Acetyl-1-Aspartylglutamic Acid;Pyruvic Acid;N-Acetyl-L-Aspartic Acid;L-Ornithine;Adenosine 5'-Diphosphate;L-Glutamic Acid;Dl-Alanine,All cell types
Organic cation transport (Reactome),0.0750924907509249,0.8363709681663412,0.05064763435982279,0.5290238356759962,1.7716913865596715,5,Creatinine;Choline;L-Ergothioneine;Dl-Carnitine,All cell types
Aspirin ADME (Reactome),0.07929207079292071,0.8363709681663412,0.04917526063972247,0.4630341739466951,1.7388399504448635,7,3-Hydroxybutyric Acid;Pyruvic Acid;Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;Ethyl Acetoacetate;L-(+)-Lactic Acid;Glycine,All cell types
Gluconeogenesis (Reactome),0.08159184081591841,0.8363709681663412,0.048416261263622556,0.4364821014195439,1.7167914212433124,8,Pyruvic Acid;L-Malic Acid;Adenosine 5'-Diphosphate;L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp),All cell types
Glyoxylate metabolism and glycine degradation (Reactome),0.08209179082091791,0.8363709681663412,0.04825537561826889,0.43568439423037864,1.7136538427387893,8,Pyruvic Acid;L-Hydroxyproline;Sarcosine;Glycolic Acid;S-Adenosyl-L-Homocysteine;Dl-Alanine,All cell types
Sialic acid metabolism (Reactome),0.08899110088991101,0.8363709681663412,0.046171470225022805,0.4789265344516757,1.711272343127071,6,Pyruvic Acid;Uridine 5'-Diphosphate;N-Acetyl-Neuraminic Acid;Adenosine 5'-Diphosphate,All cell types
Class C/3 (Metabotropic glutamate/pheromone receptors) (Reactome),0.0918908109189081,0.8363709681663412,0.04536436402066782,0.4494752324694538,1.6879218315392701,7,L-Lysine;L-Ornithine;L-Glutamic Acid;Γ-Aminobutyric Acid;D-Glucose,All cell types
KEGG:map01120 (KEGG),0.1004899510048995,0.8363709681663412,0.04317311798756936,0.39907636179520173,1.6247755041594003,9,"2-Furoic Acid;Isobutyric Acid;Mesaconic Acid;2,6-Dihydroxypyridine Hcl;6-Aminocaproic Acid",All cell types
The phototransduction cascade (Reactome),0.10648935106489352,0.8363709681663412,0.04179866500358863,0.4965561151937712,1.6629575699707053,5,Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;Guanosine 5'-Diphosphate (Gdp),All cell types
Vitamin B6-dependent and responsive disorders (WikiPathways),0.10768923107689231,0.8363709681663412,0.04153712448823712,0.49531911796088546,1.6588148883089209,5,L-Lysine;L-Saccharopine;L-Glutamic Acid;L-2-Aminoadipic Acid,All cell types
