pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
Glycogen synthesis and degradation (WikiPathways),1,5,11.33884253996112,0.10950146676690553,Glucose 1-Phosphate,0.2987696999861419,WikiPathways
MTHFR deficiency (WikiPathways),1,5,11.33884253996112,0.10950146676690553,Cytidine 5'-Diphosphocholine,0.2987696999861419,WikiPathways
Acetylcholine synthesis (WikiPathways),1,6,9.077450724848463,0.1300271421783067,Cytidine 5'-Diphosphocholine,0.2987696999861419,WikiPathways
Disorders of fructose metabolism (WikiPathways),1,6,9.077450724848463,0.1300271421783067,Glucose 1-Phosphate,0.2987696999861419,WikiPathways
Glycogen metabolism (Reactome),1,6,9.077450724848463,0.1300271421783067,Glucose 1-Phosphate,0.2987696999861419,Reactome
Lactate shuttle in glial cells (WikiPathways),1,7,7.566338818089039,0.15011532539621408,Glucose 1-Phosphate,0.2987696999861419,WikiPathways
Phospholipid Biosynthesis (KEGG),1,7,7.566338818089039,0.15011532539621408,Cytidine 5'-Diphosphocholine,0.2987696999861419,KEGG
Synthesis of PC (Reactome),1,7,7.566338818089039,0.15011532539621408,Cytidine 5'-Diphosphocholine,0.2987696999861419,Reactome
Kennedy pathway from sphingolipids (WikiPathways),1,8,6.482088416646871,0.16977457943509178,Cytidine 5'-Diphosphocholine,0.2987696999861419,WikiPathways
Thiamine metabolic pathways (WikiPathways),1,8,6.482088416646871,0.16977457943509178,Glucose 1-Phosphate,0.2987696999861419,WikiPathways
Aspartate and asparagine metabolism (Reactome),1,9,5.667840019020023,0.1890133146709989,N-Acetyl-1-Aspartylglutamic Acid,0.2987696999861419,Reactome
Glucuronidation (WikiPathways),1,9,5.667840019020023,0.1890133146709989,Glucose 1-Phosphate,0.2987696999861419,WikiPathways
KEGG:map01120 (KEGG),1,9,5.667840019020023,0.1890133146709989,2-Furoic Acid,0.2987696999861419,KEGG
Metabolic disorders of biological oxidation enzymes (Reactome),1,9,5.667840019020023,0.1890133146709989,Vitamin D3,0.2987696999861419,Reactome
Galactose Metabolism (KEGG),1,10,5.033346276770297,0.20783979129470742,Glucose 1-Phosphate,0.2987696999861419,KEGG
Glutamate and glutamine metabolism (Reactome),1,10,5.033346276770297,0.20783979129470742,N-Acetyl-1-Aspartylglutamic Acid,0.2987696999861419,Reactome
Glycerophospholipid biosynthetic pathway (WikiPathways),1,11,4.524708775155737,0.22626212172971438,Cytidine 5'-Diphosphocholine,0.30611934116373124,WikiPathways
Metabolic pathways of fibroblasts (WikiPathways),1,13,3.7614486856018683,0.26192606915704886,Glucose 1-Phosphate,0.3346833105895624,WikiPathways
Synthesis of substrates in N-glycan biosythesis (Reactome),1,15,3.2147103929238363,0.29606719071013776,Glucose 1-Phosphate,0.35839712559648257,Reactome
Amino Sugar Metabolism (KEGG),1,16,2.99586182746147,0.312585469628492,Glucose 1-Phosphate,0.35947329007276574,KEGG
KEGG:map01100 (KEGG),1,17,2.804262682361012,0.3287453048813488,2-Furoic Acid,0.3600543815367154,KEGG
Metabolism overview (WikiPathways),1,18,2.6351197925120182,0.3445538393678388,Glucose 1-Phosphate,0.36021537752092236,WikiPathways
"Trans-sulfuration, one-carbon metabolism and related pathways (WikiPathways)",1,23,2.0193022973268038,0.41856804524148983,Cytidine 5'-Diphosphocholine,0.41856804524148983,WikiPathways
