pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
Purinergic signaling (WikiPathways),2,9,6.333727249688875,0.05934280561745602,N-Methyl-D-Glucamine;Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,WikiPathways
15q25 copy number variation (WikiPathways),1,5,5.3560651746833186,0.20919325251117937,Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,WikiPathways
Activation of NMDA receptors and postsynaptic events (Reactome),1,5,5.3560651746833186,0.20919325251117937,Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,Reactome
Glycogen synthesis and degradation (WikiPathways),1,5,5.3560651746833186,0.20919325251117937,Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,WikiPathways
MTHFR deficiency (WikiPathways),1,5,5.3560651746833186,0.20919325251117937,Nervonic Ceramide,0.5056021029916326,WikiPathways
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),1,5,5.3560651746833186,0.20919325251117937,Nervonic Ceramide,0.5056021029916326,WikiPathways
Post NMDA receptor activation events (Reactome),1,5,5.3560651746833186,0.20919325251117937,Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,Reactome
Thermogenesis (WikiPathways),1,5,5.3560651746833186,0.20919325251117937,Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,WikiPathways
Vitamin B6-dependent and responsive disorders (WikiPathways),1,5,5.3560651746833186,0.20919325251117937,L-Lysine,0.5056021029916326,WikiPathways
Cannabinoid receptor signaling (WikiPathways),1,6,4.282755527183054,0.24564888271456464,Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,WikiPathways
Metabolism of sphingolipids in ER and Golgi apparatus (WikiPathways),1,6,4.282755527183054,0.24564888271456464,Nervonic Ceramide,0.5056021029916326,WikiPathways
Primary bile acid biosynthesis (KEGG),1,6,4.282755527183054,0.24564888271456464,Lithocholic Acid,0.5056021029916326,KEGG
Regulation of insulin secretion (Reactome),1,6,4.282755527183054,0.24564888271456464,Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,Reactome
Role of carnosine in muscle contraction (WikiPathways),1,6,4.282755527183054,0.24564888271456464,Anserine,0.5056021029916326,WikiPathways
Class C/3 (Metabotropic glutamate/pheromone receptors) (Reactome),1,7,3.5657654620542196,0.2804857016300554,L-Lysine,0.5056021029916326,Reactome
Glycolysis (Reactome),1,7,3.5657654620542196,0.2804857016300554,Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,Reactome
Lysine catabolism (Reactome),1,7,3.5657654620542196,0.2804857016300554,L-Lysine,0.5056021029916326,Reactome
Lysine degradation (KEGG),1,7,3.5657654620542196,0.2804857016300554,L-Lysine,0.5056021029916326,KEGG
Orexin receptor pathway (WikiPathways),1,7,3.5657654620542196,0.2804857016300554,Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,WikiPathways
Serine metabolism (WikiPathways),1,7,3.5657654620542196,0.2804857016300554,Nervonic Ceramide,0.5056021029916326,WikiPathways
Histidine catabolism (Reactome),1,8,3.05289435900743,0.31377283998880723,Anserine,0.5056021029916326,Reactome
"Sensory perception of sweet, bitter, and umami (glutamate) taste (Reactome)",1,8,3.05289435900743,0.31377283998880723,Caprolactam,0.5056021029916326,Reactome
Sensory perception of taste (Reactome),1,9,2.667877645887316,0.345576594285226,Caprolactam,0.5056021029916326,Reactome
Sphingolipid metabolism: integrated pathway (WikiPathways),1,9,2.667877645887316,0.345576594285226,Nervonic Ceramide,0.5056021029916326,WikiPathways
beta-Alanine metabolism (KEGG),1,9,2.667877645887316,0.345576594285226,Anserine,0.5056021029916326,KEGG
Glucose metabolism (Reactome),1,10,2.3679712713234116,0.37596053812198316,Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,Reactome
Histidine metabolism (KEGG),1,10,2.3679712713234116,0.37596053812198316,Anserine,0.5056021029916326,KEGG
Peptide hormone metabolism (Reactome),1,10,2.3679712713234116,0.37596053812198316,L-Lysine,0.5056021029916326,Reactome
Pyruvate metabolism (Reactome),1,10,2.3679712713234116,0.37596053812198316,Adenosine 3'5'-Cyclic Monophosphate,0.5056021029916326,Reactome
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane (Reactome),1,12,1.9315672409966882,0.43271031330818965,Cytosine,0.5443774909361095,Reactome
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),1,12,1.9315672409966882,0.43271031330818965,L-Lysine,0.5443774909361095,Reactome
Biomarkers for pyrimidine metabolism disorders (WikiPathways),1,14,1.6290236665947073,0.484480269023171,Cytosine,0.5904603278719897,WikiPathways
Glucose homeostasis (WikiPathways),1,16,1.4070053426388,0.5316913939616871,L-Lysine,0.6226246525475281,WikiPathways
Cytosolic tRNA aminoacylation (Reactome),1,18,1.2371376407173138,0.5747304485054106,L-Lysine,0.6226246525475281,Reactome
Mitochondrial tRNA aminoacylation (Reactome),1,18,1.2371376407173138,0.5747304485054106,L-Lysine,0.6226246525475281,Reactome
tRNA Aminoacylation (Reactome),1,18,1.2371376407173138,0.5747304485054106,L-Lysine,0.6226246525475281,Reactome
"Transport of vitamins, nucleosides, and related molecules (Reactome)",1,20,1.1029441596341296,0.6139526361453171,Cytosine,0.6471392651261451,Reactome
Na+/Cl- dependent neurotransmitter transporters (Reactome),1,21,1.0459316162340482,0.6322353892604752,L-Lysine,0.6488731626620666,Reactome
Amino acid transport across the plasma membrane (Reactome),1,23,0.9473598213491269,0.6663352891486989,L-Lysine,0.6663352891486989,Reactome
