pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Glucose homeostasis (WikiPathways),0.0019424214535074512,0.3865418692479828,0.45505986738722953,0.7179023508137432,1.5978633834524287,16,L-Histidine;L-Lysine;L-Phenylalanine;L-Ornithine,OPC
MTHFR deficiency (WikiPathways),0.019198080191980802,0.9504817195048171,0.10325026070418941,0.8794326241134752,1.6197556810469653,5,Nervonic Ceramide;S-Adenosyl-L-Homocysteine,OPC
The phototransduction cascade (Reactome),0.019198080191980802,0.9504817195048171,0.10325026070418941,0.8794326241134752,1.6197556810469653,5,Guanosine-5'-Monophosphate;S-Adenosyl-L-Homocysteine,OPC
Phospholipid Biosynthesis (KEGG),0.039696030396960305,0.9504817195048171,0.071001584690387,0.7348754448398577,1.4361434822365842,7,Dl-Dipalmitoylphosphatidylcholine;Acetylcholine;Choline,OPC
Acetylcholine synthesis (WikiPathways),0.058694130586941305,0.9504817195048171,0.057798519576311866,0.7371225577264653,1.404275815082244,6,Dl-Dipalmitoylphosphatidylcholine;Glycerophosphocholine;Acetylcholine,OPC
Glycine metabolism (WikiPathways),0.058694130586941305,0.9504817195048171,0.057798519576311866,0.737338401777088,1.4046870147897306,6,Creatine;L-Serine,OPC
Regulation of insulin secretion (Reactome),0.058694130586941305,0.9504817195048171,0.057798519576311866,0.7371225577264653,1.404275815082244,6,Adenosine 3'5'-Cyclic Monophosphate;Palmitic Acid;Acetylcholine,OPC
Creatine pathway (WikiPathways),0.08499150084991501,0.9504817195048171,0.047349591935247265,0.7068587738798675,1.346620952558793,6,Creatine;Creatinine;S-Adenosyl-L-Homocysteine,OPC
Glyoxylate metabolism and glycine degradation (Reactome),0.0978902109789021,0.9504817195048171,0.04380610676728307,0.6427082267409236,1.28603602702013,8,S-Adenosyl-L-Homocysteine;Glycolic Acid;Sarcosine;L-Aspartic Acid;L-Hydroxyproline,OPC
Glycosphingolipid metabolism (Reactome),0.097990200979902,0.9504817195048171,0.0437813130319179,0.6928956647261749,1.320020143395712,6,Uridine 5'-Diphosphate;N-Acetyl-Neuraminic Acid;5'-Cytidylic Acid,OPC
Methionine metabolism leading to sulfur amino acids and related disorders (WikiPathways),0.0983901609839016,0.9504817195048171,0.043682502842664936,0.6418152027578936,1.2842491181750493,8,S-Adenosyl-L-Homocysteine;Sarcosine;Hypotaurine,OPC
Late SARS-CoV-2 Infection Events (Reactome),0.1044895510448955,0.9504817195048171,0.04224414101408508,0.6601423487544484,1.2900949925176095,7,Uridine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;Nicotinamide;5'-Cytidylic Acid,OPC
Translation of Structural Proteins (Reactome),0.1044895510448955,0.9504817195048171,0.04224414101408508,0.6601423487544484,1.2900949925176095,7,Uridine 5'-Diphosphate;S-Adenosyl-L-Homocysteine;Nicotinamide;5'-Cytidylic Acid,OPC
tRNA modification in the nucleus and cytosol (Reactome),0.10788921107889211,0.9504817195048171,0.041493942346514705,0.683983970222243,1.3030426721026451,6,Guanine;5'-S-Methyl-5'-Thioadenosine;S-Adenosyl-L-Homocysteine,OPC
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),0.11648835116488351,0.9504817195048171,0.039739442847676915,0.5717364786950364,1.221567769523882,12,L-Serine;L-Histidine;L-Lysine,OPC
Thermogenesis (WikiPathways),0.1267873212678732,0.9504817195048171,0.0378679168710869,0.7048943559127775,1.298287789446778,5,Adenosine 3'5'-Cyclic Monophosphate;Dl-Carnitine,OPC
Aspirin ADME (Reactome),0.15008499150084992,0.9504817195048171,0.034336429712643037,0.6316531061848246,1.234419380660503,7,Uridine 5'-Diphosphate;Ethyl Acetoacetate;Pyruvic Acid,OPC
Organic cation transport (Reactome),0.1506849315068493,0.9504817195048171,0.03425588822160245,0.6853960065980764,1.2623753599922047,5,Creatinine;Dl-Carnitine,OPC
Mitochondrial biogenesis (Reactome),0.15128487151284872,0.9504817195048171,0.03417579818011894,0.6843971631205674,1.260535671137356,5,Linoleic Acid;Palmitic Acid;Nicotinamide,OPC
Transcriptional activation of mitochondrial biogenesis (Reactome),0.15128487151284872,0.9504817195048171,0.03417579818011894,0.6843971631205674,1.260535671137356,5,Linoleic Acid;Palmitic Acid;Nicotinamide,OPC
Nicotinamide salvaging (Reactome),0.1536846315368463,0.9504817195048171,0.033859864661242675,0.6826241134751774,1.2572700346836323,5,S-Adenosyl-L-Homocysteine;Nicotinamide;Pyruvic Acid,OPC
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),0.15478452154784522,0.9504817195048171,0.033717376744851126,0.650088809946714,1.238469754988196,6,"D-Fructose-1,6-Bisphosphate;Pyruvic Acid",OPC
