pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Tyrosine catabolism (Reactome),0.012198780121987801,0.8543708129187082,0.13008607037291475,0.6604469288967314,2.2075943846539277,5,L-Tyrosine;L-Glutamic Acid;L-Glutathione (Reduced);L-Ascorbic Acid,EN-Newborn
Biogenic amine synthesis (WikiPathways),0.014298570142985701,0.8543708129187082,0.1199912983547285,0.5157888046505397,2.0940743403061406,9,Γ-Aminobutyric Acid;L-Tyrosine;L-Glutamic Acid;Histamine;Choline;L-Histidine;Acetylcholine;Tryptophan,EN-Newborn
Tyrosine metabolism (KEGG),0.027597240275972403,0.8543708129187082,0.08571314687753376,0.502515727368049,1.9711653436876335,8,S-Adenosyl-L-Homocysteine;L-Tyrosine;L-Glutamic Acid;L-Ascorbic Acid;Maleic Acid,EN-Newborn
Urea cycle and metabolism of amino groups (WikiPathways),0.030296970302969704,0.8543708129187082,0.0816849181752493,0.4594492877970376,1.9304451363963884,10,L-Glutamic Acid;Putrescine;L-Ornithine;Sarcosine;Creatine;L-Aspartic Acid;Creatinine;Phosphocreatine,EN-Newborn
Role of carnosine in muscle contraction (WikiPathways),0.0334966503349665,0.8543708129187082,0.07755125831607017,0.5531179542670562,1.9716907186383752,6,Γ-Aminobutyric Acid;Histamine;Beta-Alanine;L-Histidine;Anserine,EN-Newborn
beta-Alanine metabolism (KEGG),0.0336966303369663,0.8543708129187082,0.0773124512019339,0.4719312637472589,1.9160151226449278,9,1-Methylhistidine;D-Pantothenic Acid;L-Glutamic Acid;Beta-Alanine;L-Histidine;Anserine;L-Aspartic Acid,EN-Newborn
Histidine metabolism (KEGG),0.034096590340965904,0.8543708129187082,0.0768410915258218,0.45484778965756784,1.9111112513748918,10,1-Methylhistidine;S-Adenosyl-L-Homocysteine;L-Glutamic Acid;Histamine;Beta-Alanine;L-Histidine;Anserine,EN-Newborn
Histidine catabolism (Reactome),0.034596540345965404,0.8543708129187082,0.07626330777829668,0.4905994027858554,1.9244224364286349,8,S-Adenosyl-L-Homocysteine;L-Glutamic Acid;Histamine;Beta-Alanine;L-Histidine;Anserine,EN-Newborn
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),0.04559544045595441,0.8543708129187082,0.06604004586433615,0.4533698071374564,1.840656623866289,9,L-Glutamic Acid;L-Glutathione (Reduced);L-Malic Acid;Pyruvic Acid;Phosphoserine;Citric Acid;L-Glutamine;L-Serine,EN-Newborn
Class C/3 (Metabotropic glutamate/pheromone receptors) (Reactome),0.051394860513948606,0.8543708129187082,0.06200944379153928,0.49367543314580126,1.8491131150731999,7,Γ-Aminobutyric Acid;L-Glutamic Acid;D-(+)-Tryptophan;L-Ornithine;D-Glucose,EN-Newborn
Amino acid metabolism pathway excerpt: histidine catabolism extension (WikiPathways),0.05369463053694631,0.8543708129187082,0.06059211584548777,0.49110320284697506,1.8394785566949556,7,L-Glutamic Acid;L-Malic Acid;L-Histidine;Pyruvic Acid;Citric Acid;Dl-Alanine;Succinic Acid,EN-Newborn
Arsenic metabolism and reactive oxygen species generation (WikiPathways),0.05799420057994201,0.8543708129187082,0.05816817074117651,0.5521596550793575,1.8456358878401802,5,"S-Adenosyl-L-Homocysteine;L-Glutathione (Reduced);L-Glutathione Oxidized;Cytidine 2',3'-Cyclic Monophosphoric Acid",EN-Newborn
Metabolism overview (WikiPathways),0.06429357064293571,0.8543708129187082,0.05505776648013986,0.3384350065248467,1.7101752893352768,18,L-Glutamic Acid;L-Malic Acid;L-Ornithine;Pyruvic Acid;D-Glucose;Udp-Β-D-Glucose (Sodium Salt);L-Aspartic Acid;Glucose 1-Phosphate;Citric Acid;L-Glutamine;Palmitic Acid;D-Ribose 5-Phosphate;Dihydroxyacetone Phosphate;Succinic Acid;D-(+)-Glucose,EN-Newborn
Aspartate and asparagine metabolism (Reactome),0.06469353064693531,0.8543708129187082,0.05487544483452734,0.4302153349199625,1.7466507328953969,9,N-Acetyl-L-Aspartic Acid;L-Glutamic Acid;Beta-Alanine;N-Acetyl-1-Aspartylglutamic Acid;Hypotaurine;L-Aspartic Acid;L-Glutamine;Taurine,EN-Newborn
"Trans-sulfuration, one-carbon metabolism and related pathways (WikiPathways)",0.0660933906609339,0.8543708129187082,0.05425011518247695,0.3094933342107933,1.678285798602045,23,"Ophthalmate;S-Adenosyl-L-Homocysteine;Cytidine 5'-Diphosphocholine;L-Glutathione (Reduced);2-Oxobutanoic Acid;Putrescine;Hypotaurine;L-Glutathione Oxidized;Choline;L-Ornithine;Sarcosine;Cytidine 2',3'-Cyclic Monophosphoric Acid;Acetylcholine;Phosphoserine",EN-Newborn
Degradation of cysteine and homocysteine (Reactome),0.06869313068693131,0.8543708129187082,0.05313876866158315,0.4268411245651103,1.7329516233777358,9,L-Glutamic Acid;L-Glutathione (Reduced);2-Oxobutanoic Acid;L-Malic Acid;Hypotaurine;Pyruvic Acid;L-Serine;Taurine,EN-Newborn
Metabolism of amine-derived hormones (Reactome),0.0817918208179182,0.8912650401626504,0.04835173516094115,0.5212765957446808,1.7424068994306865,5,S-Adenosyl-L-Homocysteine;L-Tyrosine;L-Ascorbic Acid;Tryptophan;Dl-Alanine,EN-Newborn
Sulfur amino acid metabolism (Reactome),0.0827917208279172,0.8912650401626504,0.048032517383238445,0.35388246389118816,1.6553255307262893,14,S-Adenosyl-L-Homocysteine;L-Glutamic Acid;L-Glutathione (Reduced);2-Oxobutanoic Acid;L-Malic Acid;Hypotaurine;Pyruvic Acid;Adenosine;Adenine;L-Serine;Taurine,EN-Newborn
Biomarkers for urea cycle disorders (WikiPathways),0.08539146085391461,0.8912650401626504,0.04722818236515489,0.3859862449259328,1.673048708046727,11,L-Tyrosine;L-Glutamic Acid;Beta-Alanine;L-Ornithine;Creatine;L-Aspartic Acid;L-Glutamine;L-Threonine,EN-Newborn
Metabolic reprogramming in pancreatic cancer (WikiPathways),0.0953904609539046,0.8912650401626504,0.04443811273130948,0.4483985765124555,1.6795238995910466,7,"N-Acetyl-D-Glucosamine 6-Phosphate;Pyruvic Acid;Udp-N-Acetylglucosamine;Dl-Lactic Acid;D-Fructose 1,6-Bisphosphate;D-Ribose 5-Phosphate;Dl-Glutamine",EN-Newborn
Synthesis of PC (Reactome),0.09659034096590341,0.8912650401626504,0.04413179577752259,0.4469442612247921,1.6740766091420691,7,S-Adenosyl-L-Homocysteine;Cytidine 5'-Diphosphocholine;5'-Cytidylic Acid;Choline;Acetylcholine,EN-Newborn
Glutamate and glutamine metabolism (Reactome),0.10438956104389562,0.8912650401626504,0.04226673721698049,0.3843299709424778,1.6148200527955097,10,N-Acetyl-L-Aspartic Acid;L-Glutamic Acid;N-Acetyl-1-Aspartylglutamic Acid;L-Ornithine;Pyruvic Acid;L-Aspartic Acid;L-Glutamine;Dl-Alanine,EN-Newborn
Azathioprine ADME (Reactome),0.10728927107289271,0.8912650401626504,0.0416238362763518,0.46494141807099254,1.6573692313710897,6,S-Adenosyl-L-Homocysteine;L-Glutamic Acid;L-Glutathione (Reduced),EN-Newborn
KEGG:map01100 (KEGG),0.10748925107489252,0.8912650401626504,0.04158042228616554,0.3192730427958579,1.582947815798663,17,2-Furoic Acid;Υ-L-Glutamyl-L-Glutamic Acid;D-(-)-Mannitol;D-Mannitol 1-Phosphate;Maleic Acid;D-(+)-Arabitol;D-Threonine,EN-Newborn
GABA metabolism (aka GHB) (WikiPathways),0.11738826117388261,0.9344105589441056,0.03956659552166639,0.37546008891415444,1.5775519122699537,10,Γ-Aminobutyric Acid;L-Glutamic Acid;N-Acetylputrescine;Beta-Alanine;Putrescine,EN-Newborn
Tryptophan metabolism (KEGG),0.12808719128087193,0.9448712271629981,0.03764715137717006,0.4478440134645786,1.596422386823362,6,S-Adenosyl-L-Homocysteine;L-Kynurenine;L-Glutamic Acid,EN-Newborn
Propanoate metabolism (KEGG),0.12888711128887112,0.9448712271629981,0.03751287857608373,0.38202155880452837,1.5509866374054484,9,Biotin;L-Glutamic Acid;2-Oxobutanoic Acid;Beta-Alanine,EN-Newborn
Maternal to zygotic transition (MZT) (Reactome),0.140985901409859,0.9448712271629981,0.035616643615570195,0.4714492005191563,1.5758550190463667,5,5-Methylcytosine;S-Adenosyl-L-Homocysteine,EN-Newborn
Diseases of nucleotide metabolism (Reactome),0.1451854814518548,0.9448712271629981,0.03501166870217918,0.4130714520213054,1.5472024494468652,7,2'-Deoxyadenosine;Guanosine;Adenosine;Adenine;Hypoxanthtine;Inosine,EN-Newborn
MTHFR deficiency (WikiPathways),0.14978502149785022,0.9448712271629981,0.03437687115548825,0.46480255979649554,1.5536381139565525,5,S-Adenosyl-L-Homocysteine;Cytidine 5'-Diphosphocholine;Choline,EN-Newborn
