gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
NDUFA3,17.581780109874824,5.170528778003985,1.6025122411526338,0.12716796929023783,0.9915341498952152,-4.594952675745647,Astrocyte-Immature,M
RPL38,8.326453871947697,8.310250440998582,0.9206679516815831,0.3699021172119561,0.9915341498952152,-4.595173103026663,Astrocyte-Immature,M
SEC61G,-1.2858713089332614,6.640722746338564,-0.19995413637350495,0.843851275757823,0.9915341498952152,-4.595275826932404,Astrocyte-Immature,M
AEBP1,-1.2795838777681894,5.29460309071409,-0.13236551044772757,0.8962246721571789,0.996790262184684,-4.59523775493601,Astrocyte-Immature,M
APLP1,-2.429241570889574,5.742046593176943,-0.2977176530727708,0.7694692378033313,0.9915341498952152,-4.5952371145283,Astrocyte-Immature,M
ATF5,13.29316995416939,3.458692172715849,1.4518706419057055,0.16445691659080353,0.9915341498952152,-4.595020525894562,Astrocyte-Immature,M
ATP1B1,-4.70532501158419,8.404368825990826,-0.9561375798976836,0.3521923260181139,0.9915341498952152,-4.595141877024507,Astrocyte-Immature,M
BAG3,-7.537737665996664,4.82555080005751,-0.9309677423539113,0.3646983623699851,0.9915341498952152,-4.595134170019298,Astrocyte-Immature,M
CALM2,-0.42852416750128125,9.165098570248908,-0.10383535680212193,0.9184959364446255,0.996790262184684,-4.595538885612146,Astrocyte-Immature,M
CD24,0.7497614676671509,6.032959648702723,0.09899924751349888,0.9222785539587917,0.996790262184684,-4.595258550730958,Astrocyte-Immature,M
CEBPG,8.804275471839942,5.562215939521709,1.5348236418305312,0.14293772652550021,0.9915341498952152,-4.594966407044882,Astrocyte-Immature,M
CRYAB,14.235762561606712,5.02253321679543,1.2452951466564672,0.22965017150674577,0.9915341498952152,-4.595057802125101,Astrocyte-Immature,M
CSTF3,-2.5103201781989855,9.32384100075912,-1.0299206741366345,0.31725184433082143,0.9915341498952152,-4.595094763878155,Astrocyte-Immature,M
DBX2,14.697440186533173,5.59789084228571,1.8250396492172971,0.08533580588455703,0.9915341498952152,-4.594816553086561,Astrocyte-Immature,M
DNAJC7,1.1004814290655989,7.598175555706869,0.22577373481166457,0.824026825425896,0.9915341498952152,-4.5953361504751795,Astrocyte-Immature,M
DUSP14,11.312974591930862,4.149706626771771,1.2334673301793009,0.23392107928208244,0.9915341498952152,-4.5950685942483736,Astrocyte-Immature,M
EIF1,2.257108421280294,7.381271186723633,0.2432981264433197,0.8106399169306095,0.9915341498952152,-4.595319061073804,Astrocyte-Immature,M
EIF4G2,0.49134701037674866,8.28857347366847,0.11405411059968704,0.9105099382021953,0.996790262184684,-4.59542757619931,Astrocyte-Immature,M
ENO1,-7.952313391558845,7.5367303653501265,-1.050623864693483,0.30790680239359963,0.9915341498952152,-4.595099540568153,Astrocyte-Immature,M
FAM135B,6.368189582393733,7.66833749331894,1.0574680729827755,0.30486146885138904,0.9915341498952152,-4.595086003371505,Astrocyte-Immature,M
GLRB,-2.2951418427574937,6.874177053990612,-0.3540181534796861,0.72760923092838,0.9915341498952152,-4.595276612783012,Astrocyte-Immature,M
GNB1,-1.9943145870478187,9.686192967269958,-0.794838106956297,0.4374918131991251,0.9915341498952152,-4.595288611114311,Astrocyte-Immature,M
HINT1,2.606100220666819,7.901730457534062,0.4286549818505985,0.6734714661521158,0.9915341498952152,-4.595327686498497,Astrocyte-Immature,M
HMGB2,-6.806695208970034,5.2916170853072835,-0.8727714425539422,0.39475700668548996,0.9915341498952152,-4.59514716637444,Astrocyte-Immature,M
HOPX,10.118336372767391,9.005367954343695,1.5821441521922965,0.13175090223141098,0.9915341498952152,-4.594519247032617,Astrocyte-Immature,M
HSPA1B,-5.601434485698304,8.37811937401306,-0.5056346213088808,0.6195036057479295,0.9915341498952152,-4.595330456886547,Astrocyte-Immature,M
HSPA5,-3.603710557935147,7.557947809001452,-0.4605634887991046,0.6508563682072093,0.9915341498952152,-4.595285446602912,Astrocyte-Immature,M
