Name,Compound.ID,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Direction,Name_display
"17-(1-Hydroxyethyl)-10,13-Dimethyl-2,3,6,7,8,9,10,11,12,13,14,15,16,17-Tetradecahydro-1h-Cyclopenta[A]Phenanthren-3-One",C8-Pos-000495,26,0.2303310675923686,18.305424296916165,18.53033197850604,0.017617514168106158,0.5587598228708937,0.9213242703694744,FALSE,FALSE,Higher in Males,17-(1-Hydroxyethy...
Progesterone,C8-Pos-000616,70,0.5310451014658126,14.948341046873013,14.954428926916654,5.874341726558233e-4,0.5587598228708937,1,FALSE,FALSE,Higher in Males,Progesterone
Cholest-4-En-3-One,C8-Pos-001061,31,0.3020002005411339,16.467043132644697,16.94846866160225,0.041573403938314206,0.5587598228708937,1,FALSE,FALSE,Higher in Males,Cholest-4-En-3-One
4-Cholestenone,C8-Pos-001064,56,0.5587598228708937,21.324146456883863,21.370872043742196,0.0031577828853844962,0.5587598228708937,1,FALSE,FALSE,Higher in Males,4-Cholestenone
