Name,Compound.ID,Wilcoxon_statistic,p_value,Mean_Female,Mean_Male,logFC,FDR,Bonferroni,Significant_FDR,Significant_Bonferroni,Direction,Name_display
"17-(1-Hydroxyethyl)-10,13-Dimethyl-2,3,6,7,8,9,10,11,12,13,14,15,16,17-Tetradecahydro-1h-Cyclopenta[A]Phenanthren-3-One",C8-Pos-000495,55,0.3407786135629546,18.944011309839546,19.04569565764279,0.007723136942014214,0.6815572271259092,1,FALSE,FALSE,Higher in Males,17-(1-Hydroxyethy...
Progesterone,C8-Pos-000616,57,0.8438314252467704,16.423908292647027,16.44919172783638,0.00221921837210932,0.9769702553219757,1,FALSE,FALSE,Higher in Males,Progesterone
Cholest-4-En-3-One,C8-Pos-001061,6,0.015694295206034596,21.886702466938516,22.22004361672792,0.02180703964044441,0.06277718082413838,0.06277718082413838,FALSE,FALSE,Higher in Males,Cholest-4-En-3-One
4-Cholestenone,C8-Pos-001064,73,0.9769702553219757,17.991622425272027,17.99616141704184,3.6392243436600966e-4,0.9769702553219757,1,FALSE,FALSE,Higher in Males,4-Cholestenone
