pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
Purine catabolism (Reactome),7,12,6.813336399923713,0.0017633505490252026,D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;Guanosine-5'-Monophosphate,0.10265538613513296,Reactome
"Transport of vitamins, nucleosides, and related molecules (Reactome)",9,19,4.438255003126643,0.0025564096751754324,Cytosine;Guanine;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Biotin;Uridine Monophosphate;Guanosine-5'-Monophosphate;Linoleic Acid;Palmitic Acid,0.10265538613513296,Reactome
Cell recruitment (pro-inflammatory response) (Reactome),5,7,11.951685610294572,0.002615423850576636,Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Adenosine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.10265538613513296,Reactome
Purinergic signaling in leishmaniasis infection (Reactome),5,7,11.951685610294572,0.002615423850576636,Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Adenosine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.10265538613513296,Reactome
Nucleotide catabolism (Reactome),10,25,3.2905104894180197,0.006657552056288767,D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;2'-Deoxyadenosine;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Adenosine 5'-Diphosphate;Uric Acid;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.20904713456746726,Reactome
Purine metabolism (WikiPathways),7,16,3.7564587892294283,0.013565591012662947,D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;Guanosine-5'-Monophosphate,0.35496629816468045,WikiPathways
Phosphate bond hydrolysis by NTPDase proteins (Reactome),5,10,4.760707214376452,0.019873160131495034,Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Adenosine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.4457265915206743,Reactome
Nucleotide salvage (Reactome),6,15,3.184098150830907,0.03578154237655905,Pseudouridine;Guanine;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.6594550534980498,Reactome
Mitochondrial biogenesis (Reactome),3,5,7.021596527868684,0.042459927041860954,Adenosine 5'-Diphosphate;Linoleic Acid;Palmitic Acid,0.6594550534980498,Reactome
Transcriptional activation of mitochondrial biogenesis (Reactome),3,5,7.021596527868684,0.042459927041860954,Adenosine 5'-Diphosphate;Linoleic Acid;Palmitic Acid,0.6594550534980498,Reactome
Interconversion of nucleotide di- and triphosphates (Reactome),5,12,3.3879887796914883,0.04620385725145571,Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Adenosine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.6594550534980498,Reactome
Purine salvage (Reactome),4,9,3.7682113461502684,0.05915059071652155,Guanine;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Guanosine-5'-Monophosphate,0.763518468151997,Reactome
Purine metabolism and related disorders (WikiPathways),7,21,2.3889947365853335,0.0632212744329679,D-Ribose 5-Phosphate;5'-Xanthylic Acid;Guanine;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Uric Acid;Guanosine-5'-Monophosphate,0.763518468151997,WikiPathways
Creatine pathway (WikiPathways),3,6,4.676357990667966,0.07399960404105088,Creatinine;Creatine;Adenosine 5'-Diphosphate,0.7745291889629993,WikiPathways
Glycogen metabolism (Reactome),3,6,4.676357990667966,0.07399960404105088,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;Uridine Monophosphate,0.7745291889629993,Reactome
GABA metabolism (aka GHB) (WikiPathways),4,10,3.13451743547655,0.08533554443987253,Glycolic Acid;4-(Acetylamino)Butanoic Acid;Putrescine;N-Acetylputrescine,0.7931793037819972,WikiPathways
Biomarkers for pyrimidine metabolism disorders (WikiPathways),5,14,2.6245000370728744,0.08664841032699695,Cytosine;Creatine;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,0.7931793037819972,WikiPathways
Synthesis of substrates in N-glycan biosythesis (Reactome),5,15,2.3570861681376094,0.11208184430221566,N-Acetyl-D-Glucosamine 6-Phosphate;Uridine 5'-Diphosphate;Cytidine 5'-Diphosphate;Adenosine 5'-Diphosphate;Uridine Monophosphate,0.7931793037819972,Reactome
Metabolic reprogramming in pancreatic cancer (WikiPathways),3,7,3.5022332964569833,0.11300429334774144,"D-Ribose 5-Phosphate;D-Fructose 1,6-Bisphosphate;N-Acetyl-D-Glucosamine 6-Phosphate",0.7931793037819972,WikiPathways
Organic cation/anion/zwitterion transport (Reactome),3,7,3.5022332964569833,0.11300429334774144,Creatinine;Dl-Carnitine;Uric Acid,0.7931793037819972,Reactome
Pyrimidine salvage (Reactome),3,7,3.5022332964569833,0.11300429334774144,Pseudouridine;Adenosine 5'-Diphosphate;Uridine Monophosphate,0.7931793037819972,Reactome
Nucleotide biosynthesis (Reactome),4,11,2.6815656907216745,0.11619824195532442,5'-Xanthylic Acid;Adenosine 5'-Diphosphate;Uridine Monophosphate;Guanosine-5'-Monophosphate,0.7931793037819972,Reactome
Transport of nucleosides and free purine and pyrimidine bases across the plasma membrane (Reactome),4,11,2.6815656907216745,0.11619824195532442,Cytosine;Guanine;2'-Deoxyadenosine;Adenosine 5'-Diphosphate,0.7931793037819972,Reactome
Creatine metabolism (Reactome),3,8,2.797032112522213,0.15800614634625101,Creatinine;Creatine;Adenosine 5'-Diphosphate,0.8868266387229288,Reactome
Histidine catabolism (Reactome),3,8,2.797032112522213,0.15800614634625101,L-Histidine;Anserine;Adenosine 5'-Diphosphate,0.8868266387229288,Reactome
"Alanine, aspartate and glutamate metabolism (KEGG)",6,23,1.6561214117511631,0.21532619193954383,N-Acetyl-L-Aspartic Acid;5'-Xanthylic Acid;N-Acetyl-D-Glucosamine 6-Phosphate;Adenosine 5'-Diphosphate;Biotin;Guanosine-5'-Monophosphate,0.8868266387229288,KEGG
Abacavir ADME (Reactome),2,5,3.087249598611981,0.22048388165951077,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate,0.8868266387229288,Reactome
Abacavir metabolism (Reactome),2,5,3.087249598611981,0.22048388165951077,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate,0.8868266387229288,Reactome
Carnosine metabolism of glial cells (WikiPathways),2,5,3.087249598611981,0.22048388165951077,L-Histidine;Adenosine 5'-Diphosphate,0.8868266387229288,WikiPathways
Deadenylation-dependent mRNA decay (Reactome),2,5,3.087249598611981,0.22048388165951077,Uridine Monophosphate;Guanosine-5'-Monophosphate,0.8868266387229288,Reactome
Maternal to zygotic transition (MZT) (Reactome),2,5,3.087249598611981,0.22048388165951077,5-Methylcytosine;Adenosine 5'-Diphosphate,0.8868266387229288,Reactome
Nucleotide salvage defects (Reactome),2,5,3.087249598611981,0.22048388165951077,Guanine;2'-Deoxyadenosine,0.8868266387229288,Reactome
Organic cation transport (Reactome),2,5,3.087249598611981,0.22048388165951077,Creatinine;Dl-Carnitine,0.8868266387229288,Reactome
Paracetamol ADME (Reactome),2,5,3.087249598611981,0.22048388165951077,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate,0.8868266387229288,Reactome
Pyrimidine biosynthesis (Reactome),2,5,3.087249598611981,0.22048388165951077,Adenosine 5'-Diphosphate;Uridine Monophosphate,0.8868266387229288,Reactome
Synthesis of UDP-N-acetyl-glucosamine (Reactome),2,5,3.087249598611981,0.22048388165951077,N-Acetyl-D-Glucosamine 6-Phosphate;Adenosine 5'-Diphosphate,0.8868266387229288,Reactome
The phototransduction cascade (Reactome),2,5,3.087249598611981,0.22048388165951077,Adenosine 5'-Diphosphate;Guanosine-5'-Monophosphate,0.8868266387229288,Reactome
Thermogenesis (WikiPathways),2,5,3.087249598611981,0.22048388165951077,Dl-Carnitine;Adenosine 5'-Diphosphate,0.8868266387229288,WikiPathways
16p11.2 proximal deletion syndrome (WikiPathways),3,10,1.990403203643113,0.25976180118450587,Glycerophosphocholine;Palmitic Acid;Palmitoyl Ethanolamide,0.8868266387229288,WikiPathways
Histidine metabolism (KEGG),3,10,1.990403203643113,0.25976180118450587,L-Histidine;Anserine;Adenosine 5'-Diphosphate,0.8868266387229288,KEGG
Purine ribonucleoside monophosphate biosynthesis (Reactome),3,10,1.990403203643113,0.25976180118450587,5'-Xanthylic Acid;Adenosine 5'-Diphosphate;Guanosine-5'-Monophosphate,0.8868266387229288,Reactome
Urea cycle and metabolism of amino groups (WikiPathways),3,10,1.990403203643113,0.25976180118450587,Putrescine;Creatinine;Creatine,0.8868266387229288,WikiPathways
Acetylcholine synthesis (WikiPathways),2,6,2.311882820355441,0.29372602046874074,Glycerophosphocholine;Dl-Dipalmitoylphosphatidylcholine,0.8868266387229288,WikiPathways
Carnitine synthesis (Reactome),2,6,2.311882820355441,0.29372602046874074,"Dl-Carnitine;N6,N6,N6-Trimethyl-L-Lysine",0.8868266387229288,Reactome
Diseases of nucleotide metabolism (Reactome),2,6,2.311882820355441,0.29372602046874074,Guanine;2'-Deoxyadenosine,0.8868266387229288,Reactome
