pathway,n_hits,set_size,odds_ratio,pval,hit_names,padj,pathway_source
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),2,6,9.531672541328563,0.035130419739600134,Dl-Lactic Acid;D-Glucose,0.5543096781514499,WikiPathways
Class C/3 (Metabotropic glutamate/pheromone receptors) (Reactome),2,7,7.625346994659378,0.04759673325415009,L-Ornithine;D-Glucose,0.5543096781514499,Reactome
T cell modulation in pancreatic cancer (WikiPathways),2,7,7.625346994659378,0.04759673325415009,L-Ornithine;Dl-Arginine,0.5543096781514499,WikiPathways
Cori cycle (WikiPathways),2,9,5.437021042939645,0.07644050169860986,Dl-Lactic Acid;D-Glucose,0.5543096781514499,WikiPathways
GABA metabolism (aka GHB) (WikiPathways),2,10,4.751684250018726,0.0924980301265763,Glycolic Acid;N-Acetylputrescine,0.5543096781514499,WikiPathways
Glucose homeostasis (WikiPathways),2,14,3.1484830212435457,0.16444626413213417,L-Ornithine;D-Glucose,0.5543096781514499,WikiPathways
Carnosine metabolism of glial cells (WikiPathways),1,5,4.607569131287979,0.23770801435103728,Dl-Lactic Acid,0.5543096781514499,WikiPathways
Glycogen synthesis and degradation (WikiPathways),1,5,4.607569131287979,0.23770801435103728,D-Glucose,0.5543096781514499,WikiPathways
Glycolysis in senescence (WikiPathways),1,5,4.607569131287979,0.23770801435103728,Dl-Lactic Acid,0.5543096781514499,WikiPathways
Metabolism overview (WikiPathways),2,18,2.3445271017925915,0.24351181820274484,L-Ornithine;D-Glucose,0.5543096781514499,WikiPathways
Glycogen metabolism (Reactome),1,6,3.6831028434670916,0.2782235332733245,D-Glucose,0.5543096781514499,Reactome
Glycosphingolipid metabolism (Reactome),1,6,3.6831028434670916,0.2782235332733245,D-Glucose,0.5543096781514499,Reactome
HIF1A and PPARG in cardiac hypertropthy (WikiPathways),1,6,3.6831028434670916,0.2782235332733245,D-Glucose,0.5543096781514499,WikiPathways
Hereditary leiomyomatosis and renal cell carcinoma pathway (WikiPathways),1,6,3.6831028434670916,0.2782235332733245,Dl-Lactic Acid,0.5543096781514499,WikiPathways
Regulation of insulin secretion (Reactome),1,6,3.6831028434670916,0.2782235332733245,D-Glucose,0.5543096781514499,Reactome
Urea cycle (Reactome),1,6,3.6831028434670916,0.2782235332733245,L-Ornithine,0.5543096781514499,Reactome
Urea cycle and related diseases (WikiPathways),1,6,3.6831028434670916,0.2782235332733245,L-Ornithine,0.5543096781514499,WikiPathways
Glycolysis (Reactome),1,7,3.0658867672906145,0.31666133327652024,D-Glucose,0.5543096781514499,Reactome
