pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Lysine catabolism (Reactome),3.5771917021355586e-4,0.06939751902142983,0.49849310876659025,0.7041439304125467,2.667618065311119,7,L-Lysine;2-Oxoadipic Acid;L-Saccharopine;L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);L-2-Aminoadipic Acid,Neurons
"Cerebral organic acidurias, including diseases (WikiPathways)",0.0021274086235754767,0.20635863648682123,0.4317076958033464,0.7716535433070866,2.6192903904486355,5,Tryptophan;2-Oxoadipic Acid;L-2-Aminoadipic Acid;L-Aspartic Acid;N-Acetyl-L-Aspartic Acid,Neurons
Glyoxylate metabolism and glycine degradation (Reactome),0.0033996600339966003,0.21984468219844683,0.24883263202204342,0.6054467054648021,2.395427065528423,8,Pyruvic Acid;L-Hydroxyproline;Sarcosine;Glycolic Acid;L-Aspartic Acid;Dl-Alanine,Neurons
Class C/3 (Metabotropic glutamate/pheromone receptors) (Reactome),0.004999500049995001,0.23665633436656333,0.20454413181854614,0.6284312171309594,2.3807838074267247,7,L-Lysine;L-Ornithine;L-Glutamic Acid;Γ-Aminobutyric Acid;D-Glucose,Neurons
Lysine degradation (KEGG),0.006099390060993901,0.23665633436656333,0.18491588197177058,0.6092274979337764,2.308031368558788,7,L-Lysine;2-Oxoadipic Acid;L-Saccharopine;L-Glutamic Acid;L-2-Aminoadipic Acid,Neurons
Vitamin B6-dependent and responsive disorders (WikiPathways),0.0091990800919908,0.29743692297436924,0.15012944108802184,0.664461653067633,2.255439682480731,5,L-Lysine;L-Saccharopine;L-Glutamic Acid;L-2-Aminoadipic Acid,Neurons
Metabolic pathways of fibroblasts (WikiPathways),0.014898510148985102,0.3685631436856314,0.11750648185672236,0.45041299081936587,2.0876387524024325,13,Pyruvic Acid;Udp-Β-D-Glucose (Sodium Salt);D-Glucose 6-Phosphate;L-Glutamic Acid;D-Glucose;Glucose 1-Phosphate;L-(+)-Lactic Acid;Glycine;L-Serine;D-(+)-Glucose;Uridine 5'-Diphosphoglucuronic Acid,Neurons
Glutamate and glutamine metabolism (Reactome),0.015998400159984,0.3685631436856314,0.11331886898505378,0.48532150905186733,2.0719483612729013,10,L-Ornithine;Pyruvic Acid;L-Glutamic Acid;L-Aspartic Acid;Dl-Alanine;N-Acetyl-L-Aspartic Acid,Neurons
Metabolism overview (WikiPathways),0.018198180181981802,0.3685631436856314,0.10611051875686135,0.39329089795880645,2.0075946828137483,18,L-Ornithine;Pyruvic Acid;Palmitic Acid;Udp-Β-D-Glucose (Sodium Salt);L-Glutamic Acid;D-Glucose;L-Aspartic Acid;Dihydroxyacetone Phosphate;Citric Acid;Glucose 1-Phosphate,Neurons
Tryptophan catabolism (Reactome),0.018998100189981004,0.3685631436856314,0.1038042652915137,0.47677647462334155,2.0354676577578372,10,Pyruvic Acid;Tryptophan;Leucine;L-Glutamic Acid;L-(-)-Methionine;Dl-Alanine,Neurons
T cell modulation in pancreatic cancer (WikiPathways),0.0313968603139686,0.514048595140486,0.08019353705073198,0.5196402587458596,1.9686340843430201,7,L-Ornithine;Dl-Arginine;Tryptophan,Neurons
Lactate shuttle in glial cells (WikiPathways),0.031796820317968204,0.514048595140486,0.079670326613859,0.5187815621387479,1.9653809503134327,7,Pyruvic Acid;Udp-Β-D-Glucose (Sodium Salt);D-Glucose 6-Phosphate;Glucose 1-Phosphate;Dl-Lactic Acid,Neurons
Cori cycle (WikiPathways),0.03569643035696431,0.5327005760962366,0.07503473757509971,0.4668800637015667,1.9235971208616902,9,Pyruvic Acid;D-Glucose 6-Phosphate;D-Glucose;Dl-Alanine;Dihydroxyacetone Phosphate;Dl-Lactic Acid,Neurons
Amino acid transport across the plasma membrane (Reactome),0.053894610538946106,0.6707252351687908,0.060473100247709854,0.32508849940277285,1.74443230768576,21,L-Lysine;L-Ornithine;L-Hydroxyproline;Tryptophan;Leucine;L-Glutamic Acid;Γ-Aminobutyric Acid;L-(-)-Methionine;Dl-Alanine,Neurons
Organic anion transporters (Reactome),0.059494050594940506,0.6707252351687908,0.05738391640572296,0.50761115934259,1.8239258293772616,6,Pyruvic Acid;L-Glutamic Acid;Citric Acid;N-Acetyl-Neuraminic Acid;L-(+)-Lactic Acid,Neurons
Glucose metabolism (Reactome),0.059694030596940305,0.6707252351687908,0.05728154378009623,0.41799843322099467,1.7845307751120532,10,Pyruvic Acid;L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp);Dihydroxyacetone Phosphate;Citric Acid,Neurons
Gluconeogenesis (Reactome),0.06309369063093691,0.6707252351687908,0.05561486447930706,0.4497799952399355,1.7795375949793204,8,Pyruvic Acid;L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp);Dihydroxyacetone Phosphate,Neurons
Glycolysis and gluconeogenesis (WikiPathways),0.06419358064193581,0.6707252351687908,0.05510360701536134,0.4278834301700325,1.762926709300688,9,Pyruvic Acid;D-Glucose 6-Phosphate;D-Glucose;L-Aspartic Acid;Dihydroxyacetone Phosphate;L-(+)-Lactic Acid;D-(+)-Glucose,Neurons
Phenylalanine and tyrosine metabolism (Reactome),0.06829317068293171,0.6707252351687908,0.05330570179080627,0.4679136894359066,1.7726702695772605,7,Pyruvic Acid;L-Glutamic Acid;L-Aspartic Acid;Dl-Alanine,Neurons
Disorders of fructose metabolism (WikiPathways),0.07339266073392661,0.6707252351687908,0.05127824676929195,0.49169847849780207,1.7667490926699083,6,Pyruvic Acid;D-Glucose 6-Phosphate;Dihydroxyacetone Phosphate;Glucose 1-Phosphate,Neurons
Urea cycle and metabolism of amino groups (WikiPathways),0.07599240075992401,0.6707252351687908,0.050322156489661464,0.40211989730024156,1.716741678880381,10,L-Ornithine;Sarcosine;L-Glutamic Acid;L-Aspartic Acid;Creatinine,Neurons
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),0.0856914308569143,0.6707252351687908,0.04713766655556934,0.48083889870822566,1.7277289338143702,6,Pyruvic Acid;D-Glucose 6-Phosphate;D-Glucose;Dl-Lactic Acid;D-(+)-Glucose,Neurons
Glucose homeostasis (WikiPathways),0.08589141085891411,0.6707252351687908,0.04707757823329109,0.3491616427271447,1.657054616606486,14,L-Lysine;L-Ornithine;Pyruvic Acid,Neurons
HIF1A and PPARG in cardiac hypertropthy (WikiPathways),0.08839116088391161,0.6707252351687908,0.04634323610919203,0.47812897086621403,1.717991741682513,6,Pyruvic Acid;D-Glucose;Dihydroxyacetone Phosphate;L-(+)-Lactic Acid;D-(+)-Glucose,Neurons
Sensory perception of taste (Reactome),0.08869113088691132,0.6707252351687908,0.04625714225727017,0.42549291295000413,1.6834466694942203,8,L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp);L-Aspartic Acid;Citric Acid,Neurons
Glyoxylate metabolism (WikiPathways),0.0898910108989101,0.6707252351687908,0.04591694994335832,0.4246348468906881,1.6800517634786378,8,Pyruvic Acid;L-Hydroxyproline;Glycolic Acid;Dl-Alanine;Glycine;L-Serine,Neurons
"Sensory perception of sweet, bitter, and umami (glutamate) taste (Reactome)",0.09979002099790021,0.7170097805034311,0.04334119031890862,0.43856423384158827,1.6614811581344062,7,L-Glutamic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp);L-Aspartic Acid,Neurons
KEGG:map01120 (KEGG),0.1212878712128787,0.7801657334266573,0.03883898022760809,0.4218753989900595,1.5982562471238848,7,"Isobutyric Acid;2-Furoic Acid;Mesaconic Acid;Maleic Acid;2,6-Dihydroxypyridine Hcl",Neurons
Metabolic reprogramming in pancreatic cancer (WikiPathways),0.12438756124387561,0.7801657334266573,0.038284100583418294,0.41958205343613225,1.5895680091580007,7,"Pyruvic Acid;N-Acetyl-D-Glucosamine 6-Phosphate;Udp-N-Acetylglucosamine;Dl-Lactic Acid;D-Fructose 1,6-Bisphosphate",Neurons
