pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Glucose homeostasis (WikiPathways),0.0026997300269973002,0.36964081369640817,0.27986565266193214,0.625013874841627,1.8824532846165987,14,Pyruvic Acid;L-Lysine;L-Ornithine;D-Glucose;L-(-)-Methionine,IN-MGE-SST
Lysine catabolism (Reactome),0.0038996100389961006,0.36964081369640817,0.23205681807560835,0.7618630306702183,1.9725120039098591,7,L-Lysine;2-Oxoadipic Acid;L-Saccharopine;Guanosine 5'-Diphosphate (Gdp);L-Glutamic Acid,IN-MGE-SST
Class C/3 (Metabotropic glutamate/pheromone receptors) (Reactome),0.011498850114988501,0.36964081369640817,0.13405093433856183,0.7040787670902747,1.8229048580581164,7,L-Lysine;L-Ornithine;D-Glucose;L-Glutamic Acid,IN-MGE-SST
Metabolism overview (WikiPathways),0.011998800119988001,0.36964081369640817,0.1311834041317628,0.5301024540430513,1.6733684897733614,18,Pyruvic Acid;Palmitic Acid;L-Ornithine;D-Glucose;Glucose 1-Phosphate;L-Glutamic Acid,IN-MGE-SST
Metabolic pathways of fibroblasts (WikiPathways),0.012198780121987801,0.36964081369640817,0.13008607037291475,0.5754513270591894,1.7080600244000397,13,Pyruvic Acid;D-Glucose;D-Glucose 6-Phosphate;Glucose 1-Phosphate;L-Glutamic Acid;L-Serine,IN-MGE-SST
Metabolic disorders of biological oxidation enzymes (Reactome),0.015998400159984,0.36964081369640817,0.11331886898505378,0.6292534209080729,1.7273770880110448,9,L-(-)-Methionine;L-Glutamic Acid;Vitamin D3;L-Glutathione (Reduced);Progesterone;Arachidonic Acid;L-Pyroglutamic Acid,IN-MGE-SST
Organic anion transporters (Reactome),0.019498050194980503,0.36964081369640817,0.10243522735019109,0.7072632756462767,1.7630576239783484,6,Pyruvic Acid;L-Glutamic Acid;Citric Acid,IN-MGE-SST
Warburg effect modulated by deubiquitinating enzymes and their substrates (WikiPathways),0.0206979302069793,0.36964081369640817,0.0993535227577061,0.7037043516194835,1.7541859797764578,6,Pyruvic Acid;D-Glucose;D-Glucose 6-Phosphate,IN-MGE-SST
Lysine degradation (KEGG),0.022997700229977002,0.36964081369640817,0.0941329115999785,0.6631490540922252,1.7169352192186846,7,L-Lysine;2-Oxoadipic Acid;L-Saccharopine;L-Glutamic Acid,IN-MGE-SST
Methionine Metabolism (KEGG),0.0230976902309769,0.36964081369640817,0.093923690818302,0.5100806451612903,1.5933795939565465,17,"Pyruvic Acid;L-(-)-Methionine;1-Aminocyclopropanecarboxylic Acid;L-Glutamic Acid;L-Serine;Putrescine;Adenosine;Adenosine 5'-Diphosphate;D,L-Serine;Choline;Adenosine Triphosphate (Atp);Sarcosine;5'-S-Methyl-5'-Thioadenosine;Glycine",IN-MGE-SST
Regulation of insulin secretion (Reactome),0.0231976802319768,0.36964081369640817,0.0937158165018434,0.6973911268698442,1.738448446936838,6,Palmitic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp),IN-MGE-SST
Lactate shuttle in glial cells (WikiPathways),0.024697530246975304,0.36964081369640817,0.09074992825317248,0.6598009022479077,1.7082666404348847,7,Pyruvic Acid;D-Glucose 6-Phosphate;Glucose 1-Phosphate;Dl-Glutamine,IN-MGE-SST
Gluconeogenesis (Reactome),0.0254974502549745,0.36964081369640817,0.08927558514084524,0.6294396491872677,1.6809253692326227,8,Pyruvic Acid;D-Glucose;Guanosine 5'-Diphosphate (Gdp);L-Glutamic Acid,IN-MGE-SST
Glyoxylate metabolism (WikiPathways),0.029897010298970104,0.36964081369640817,0.08224735492702659,0.618704755108475,1.652257718860793,8,Pyruvic Acid;L-Hydroxyproline;Glycolic Acid;L-Serine,IN-MGE-SST
Glycogen synthesis and degradation (WikiPathways),0.0321967803219678,0.36964081369640817,0.07915680514424982,0.7127187493837921,1.7013642975515937,5,D-Glucose;Glucose 1-Phosphate,IN-MGE-SST
Nicotinamide salvaging (Reactome),0.0324967503249675,0.36964081369640817,0.07877784267877504,0.7116428728819573,1.698796022379404,5,Pyruvic Acid;Adenosine 5'-Diphosphate,IN-MGE-SST
Disorders of fructose metabolism (WikiPathways),0.033396660333966606,0.36964081369640817,0.07767145731954232,0.6713904563276526,1.6736342794175754,6,Pyruvic Acid;D-Glucose 6-Phosphate;Glucose 1-Phosphate,IN-MGE-SST
Glyoxylate metabolism and glycine degradation (Reactome),0.0342965703429657,0.36964081369640817,0.07660847810088539,0.6099144912522819,1.6287832244637495,8,Pyruvic Acid;L-Hydroxyproline;Glycolic Acid,IN-MGE-SST
