pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Biogenic amine synthesis (WikiPathways),9.480305305988396e-4,0.030652987156029148,0.47727081536286214,1,1.3490336899167472,7,L-Glutamic Acid;Γ-Aminobutyric Acid,IPC-EN
Lysine degradation (KEGG),9.480305305988396e-4,0.030652987156029148,0.47727081536286214,1,1.3490336899167472,7,L-Glutamic Acid;L-Lysine,IPC-EN
Methionine de novo and salvage pathway (WikiPathways),9.480305305988396e-4,0.030652987156029148,0.47727081536286214,1,1.2496374190281676,12,L-Glutamic Acid;Pyruvic Acid,IPC-EN
Phenylalanine and tyrosine metabolism (Reactome),9.480305305988396e-4,0.030652987156029148,0.47727081536286214,1,1.3490336899167472,7,L-Glutamic Acid;Pyruvic Acid,IPC-EN
Tryptophan catabolism (Reactome),9.480305305988396e-4,0.030652987156029148,0.47727081536286214,1,1.2689001500666655,10,L-Glutamic Acid;Pyruvic Acid,IPC-EN
Tyrosine metabolism (KEGG),9.480305305988396e-4,0.030652987156029148,0.47727081536286214,1,1.3490336899167472,7,L-Glutamic Acid;Ethyl Acetoacetate,IPC-EN
NAD biosynthesis II from tryptophan (WikiPathways),0.0038296666652980786,0.06191294442231894,0.4317076958033464,1,1.3974196706804578,6,L-Glutamic Acid;Dl-Alanine,IPC-EN
Organic anion transporters (Reactome),0.0038296666652980786,0.06191294442231894,0.4317076958033464,1,1.3974196706804578,6,L-Glutamic Acid;Pyruvic Acid,IPC-EN
Phenylalanine and Tyrosine Metabolism (KEGG),0.0038296666652980786,0.06191294442231894,0.4317076958033464,1,1.4731812222354408,5,L-Glutamic Acid;Ethyl Acetoacetate,IPC-EN
Tryptophan metabolism (KEGG),0.0038296666652980786,0.06191294442231894,0.4317076958033464,1,1.3974196706804578,6,L-Glutamic Acid;Dl-Alanine,IPC-EN
Urea cycle and related diseases (WikiPathways),0.0038296666652980786,0.06191294442231894,0.4317076958033464,1,1.3974196706804578,6,L-Glutamic Acid;L-Ornithine,IPC-EN
Vitamin B6-dependent and responsive disorders (WikiPathways),0.0038296666652980786,0.06191294442231894,0.4317076958033464,1,1.4731812222354408,5,L-Glutamic Acid;L-Lysine,IPC-EN
Cytosolic tRNA aminoacylation (Reactome),0.017698230176982303,0.2288971102889711,0.10763038966489588,0.9577464788732395,1.1894248392053857,16,L-Glutamic Acid;L-Serine;Dl-Alanine,IPC-EN
Mitochondrial tRNA aminoacylation (Reactome),0.017698230176982303,0.2288971102889711,0.10763038966489588,0.9577464788732395,1.1894248392053857,16,L-Glutamic Acid;L-Serine;Dl-Alanine,IPC-EN
tRNA Aminoacylation (Reactome),0.017698230176982303,0.2288971102889711,0.10763038966489588,0.9577464788732395,1.1894248392053857,16,L-Glutamic Acid;L-Serine;Dl-Alanine,IPC-EN
Lysine catabolism (Reactome),0.0230976902309769,0.28005949405059494,0.093923690818302,0.9841897233201581,1.3277050940287354,7,L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);L-Lysine,IPC-EN
"Alanine, aspartate and glutamate metabolism (KEGG)",0.0254974502549745,0.290970902909709,0.08927558514084524,0.9020408163265307,1.1288521147152233,23,L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);Beta-Alanine;Succinic Acid;Adenosine 5'-Diphosphate;Pyruvic Acid,IPC-EN
Arachidonic Acid Metabolism (KEGG),0.029497050294970503,0.3022013588114873,0.0828210936072908,0.9822485207100592,1.3726134043370177,6,L-Glutamic Acid;Dl-Dipalmitoylphosphatidylcholine,IPC-EN
Metabolic pathways of fibroblasts (WikiPathways),0.029597040295970403,0.3022013588114873,0.08267657853099437,0.958,1.1921493226800868,13,L-Glutamic Acid;L-Serine;Pyruvic Acid,IPC-EN
Phospholipid Biosynthesis (KEGG),0.032596740325967405,0.3161883811618838,0.07865267464404885,0.980276134122288,1.3698571525210799,6,Dl-Dipalmitoylphosphatidylcholine;Choline,IPC-EN
Purine metabolism and related disorders (WikiPathways),0.03569643035696431,0.3297670232976702,0.07503473757509971,0.9004065040650406,1.1236218925967192,21,L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp);2'-Deoxyadenosine;Adenosine 5'-Diphosphate,IPC-EN
Defective SLC6A19 causes Hartnup disorder (HND) (Reactome),0.049595040495950406,0.3367061667816958,0.06318555950777738,0.9562624254473161,1.2134015351532128,10,L-Serine;Dl-Alanine,IPC-EN
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),0.053594640535946404,0.3367061667816958,0.0606518687881186,0.9583333333333334,1.2330037210250522,9,L-Glutamic Acid;L-Serine;Pyruvic Acid,IPC-EN
Diseases of nucleotide metabolism (Reactome),0.0537946205379462,0.3367061667816958,0.060532526584625636,0.9684418145956607,1.3533196416254532,6,2'-Deoxyadenosine;Hypoxanthtine,IPC-EN
Variant SLC6A14 may confer susceptibility towards obesity (Reactome),0.05419458054194581,0.3367061667816958,0.06029579127584204,0.9401197604790419,1.174808831062409,12,L-Serine;Beta-Alanine;Dl-Alanine,IPC-EN
Nucleotide salvage defects (Reactome),0.0570942905709429,0.3367061667816958,0.05865319102945761,0.9685039370078741,1.4267818136610964,5,2'-Deoxyadenosine;Hypoxanthtine,IPC-EN
Methionine Metabolism (KEGG),0.058994100589941006,0.3367061667816958,0.057642075315136994,0.9012096774193549,1.1190734476009416,17,L-Glutamic Acid;L-Serine;Sarcosine;Adenosine 5'-Diphosphate;Pyruvic Acid,IPC-EN
Ferroptosis (WikiPathways),0.06239376062393761,0.3367061667816958,0.05594707183899372,0.9523809523809523,1.2253453128199274,9,"Cytidine 2',3'-Cyclic Monophosphoric Acid;L-Glutamine",IPC-EN
Vitamin B12 metabolism (WikiPathways),0.06239376062393761,0.3367061667816958,0.05594707183899372,0.9564356435643564,1.2560355086029302,8,"L-Serine;D,L-Serine",IPC-EN
