pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Propanoate metabolism (KEGG),0.38406159384061594,0.6617656818388958,0.018270908864280344,0.2740778473779699,1.1245258815583794,9,2-Oxobutanoic Acid;Adenosine 5'-Diphosphate;L-Glutamic Acid;Biotin,All cell types
Abacavir ADME (Reactome),0.38546145385461456,0.6617656818388958,0.018216961184086878,0.33315127462492844,1.1269552433542953,5,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;Inosine;Adenosine,All cell types
Abacavir metabolism (Reactome),0.38546145385461456,0.6617656818388958,0.018216961184086878,0.33315127462492844,1.1269552433542953,5,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;Inosine;Adenosine,All cell types
Diseases of nucleotide metabolism (Reactome),0.39366063393660633,0.6623768657616996,0.017905569906155064,0.3111732670270001,1.114201353359181,6,2'-Deoxyadenosine;Guanine;Inosine;Adenosine;Adenine,All cell types
Urea cycle and related diseases (WikiPathways),0.39366063393660633,0.6623768657616996,0.017905569906155064,0.31117033948170064,1.1141908708554433,6,L-Ornithine;L-Glutamic Acid;L-Aspartic Acid,All cell types
Aerobic glycolysis (WikiPathways),0.39606039396060394,0.6623768657616996,0.017815874328746758,0.28141955766299154,1.1090820037171278,8,Pyruvic Acid;Adenosine 5'-Diphosphate;D-Glucose;Dihydroxyacetone Phosphate;L-(+)-Lactic Acid;D-(+)-Glucose,All cell types
Cysteine and methionine catabolism (WikiPathways),0.41475852414758524,0.687719262261808,0.01713798446824284,0.23423390184768844,1.0809155574053833,13,Pyruvic Acid;2-Oxobutanoic Acid;L-Serine;L-Glutamic Acid;L-(-)-Methionine;Hypotaurine;Glycine;Taurine;Adenosine,All cell types
Aerobic glycolysis - augmented (WikiPathways),0.420957904209579,0.6920833340394774,0.016920968063003566,0.23775443511060534,1.070888210582169,12,Pyruvic Acid;Creatine;L-Serine;Adenosine 5'-Diphosphate;D-Glucose,All cell types
Nicotinate metabolism (Reactome),0.42555744425557446,0.6937659175258944,0.01676229190456413,0.2835390858394189,1.0701125935351394,7,Pyruvic Acid;Adenosine 5'-Diphosphate;L-Glutamic Acid,All cell types
"Valine, leucine and isoleucine degradation (KEGG)",0.42915708429157085,0.6938039529380395,0.01663945675547829,0.25838481163466087,1.0601382448982184,9,Leucine;Adenosine 5'-Diphosphate;L-Glutamic Acid;Biotin,All cell types
Glycogen synthesis and degradation (WikiPathways),0.44285571442855715,0.7036489899397157,0.016182324649097753,0.31087318252214236,1.0515948451825332,5,Udp-Β-D-Glucose (Sodium Salt);D-Glucose;Glucose 1-Phosphate;D-(+)-Glucose,All cell types
Nicotinamide salvaging (Reactome),0.44615538446155384,0.7036489899397157,0.0160745533459288,0.30924689189694615,1.0460935702756724,5,Pyruvic Acid;Adenosine 5'-Diphosphate,All cell types
Methionine metabolism leading to sulfur amino acids and related disorders (WikiPathways),0.44915508449155084,0.7036489899397157,0.01597733585840073,0.26310775354376237,1.0369146939079381,8,Sarcosine;L-(-)-Methionine;Hypotaurine;Glycine;Taurine;Adenosine,All cell types
Citric Acid Cycle (KEGG),0.4497550244975502,0.7036489899397157,0.015957977587470938,0.25154551003784714,1.0320769778860244,9,Pyruvic Acid;Adenosine 5'-Diphosphate;Biotin;Guanosine 5'-Diphosphate (Gdp);Citric Acid,All cell types
Acetylcholine synthesis (WikiPathways),0.45615438456154384,0.7038122274729048,0.015753221163638583,0.2862763177886448,1.0250541884985078,6,Pyruvic Acid;Dl-Dipalmitoylphosphatidylcholine;Glycerophosphocholine,All cell types
Organic cation/anion/zwitterion transport (Reactome),0.47425257474252575,0.7038122274729048,0.015190438179879247,0.26544974650352726,1.0018411248070809,7,Creatinine;Uric Acid;Dl-Carnitine,All cell types
Neurodegeneration with brain iron accumulation (NBIA) subtypes pathway (WikiPathways),0.47465253474652536,0.7038122274729048,0.01517825944792076,0.2984303214577596,1.0095042137280321,5,L-Serine;D-Pantothenic Acid;Nervonic Ceramide,All cell types
Late SARS-CoV-2 Infection Events (Reactome),0.47795220477952205,0.7038122274729048,0.015078192867734048,0.2643064268686073,0.997526091004451,7,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;D-Glucose,All cell types
Translation of Structural Proteins (Reactome),0.47795220477952205,0.7038122274729048,0.015078192867734048,0.2643064268686073,0.997526091004451,7,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;D-Glucose,All cell types
Sulfur amino acid metabolism (Reactome),0.48165183481651835,0.7038122274729048,0.014966849604753626,0.21043260536376018,0.9942764470756834,14,Pyruvic Acid;2-Oxobutanoic Acid;L-Serine;L-Glutamic Acid;L-(-)-Methionine;5'-S-Methyl-5'-Thioadenosine;Hypotaurine;Taurine;Adenosine;Adenine,All cell types
Pyruvate metabolism (KEGG),0.48965103489651035,0.7038122274729048,0.014729097397598645,0.23966044426938055,0.9833132263149863,9,Pyruvic Acid;Adenosine 5'-Diphosphate;Biotin;Guanosine 5'-Diphosphate (Gdp);L-(+)-Lactic Acid;L-Malic Acid;Guanosine-5'-Triphosphate;Adenosine Triphosphate (Atp);L-Glutathione (Reduced),All cell types
Disorders of folate metabolism and transport (WikiPathways),0.4911508849115088,0.7038122274729048,0.014684962161133738,0.2739484998970483,0.9809126351124626,6,L-Serine;L-Glutamic Acid;L-(-)-Methionine,All cell types
Aspartate and asparagine metabolism (Reactome),0.49125087491250874,0.7038122274729048,0.014682024694293134,0.2388905480483573,0.9801543857339718,9,N-Acetyl-L-Aspartic Acid;L-Glutamic Acid;L-Aspartic Acid;Asparagine;Hypotaurine;Taurine;Beta-Alanine;N-Acetyl-1-Aspartylglutamic Acid,All cell types
Amino acid metabolism in triple-negative breast cancer cells (WikiPathways),0.4958504149585041,0.7038122274729048,0.014547552811321722,0.23787278750317287,0.9759785718721877,9,Pyruvic Acid;L-Serine;L-Glutamic Acid;Citric Acid;Phosphoserine,All cell types
Krebs cycle disorders (WikiPathways),0.4991500849915009,0.7038122274729048,0.014451857103408546,0.23648037390639298,0.9702655777634248,9,Pyruvic Acid;Adenosine 5'-Diphosphate;Guanosine 5'-Diphosphate (Gdp);Dl-Alanine;Dl-Lactic Acid,All cell types
Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS) (Reactome),0.49945005499450057,0.7038122274729048,0.014443189004793496,0.28810973770503356,0.9745926379350051,5,Cytidine;Inosine;Adenosine;Adenine,All cell types
Azathioprine ADME (Reactome),0.5003499650034996,0.7038122274729048,0.014417215937483865,0.27063238638151405,0.9690388060968733,6,Adenosine 5'-Diphosphate;L-Glutamic Acid;Guanosine 5'-Diphosphate (Gdp),All cell types
Metabolic disorders of biological oxidation enzymes (Reactome),0.5006499350064993,0.7038122274729048,0.014408568626712264,0.23611111111111116,0.9687505134327481,9,Vitamin D3;L-Glutamic Acid;L-(-)-Methionine;Progesterone;Glycine;S-Adenosyl-L-Homocysteine;L-Pyroglutamic Acid;Arachidonic Acid;L-Glutathione (Reduced),All cell types
Nucleotide salvage defects (Reactome),0.5095490450954905,0.7111691708526989,0.014154345214231367,0.2844088194873545,0.9620734927048558,5,2'-Deoxyadenosine;Guanine;Adenosine;Adenine,All cell types
16p11.2 proximal deletion syndrome (WikiPathways),0.5177482251774822,0.7166353787156495,0.013923943675799215,0.2217526279171939,0.9428477703258265,10,Palmitic Acid;Palmitoyl Ethanolamide;Glycerophosphocholine;D-Sphingosine;Dihydroxyacetone Phosphate,All cell types
Hereditary leiomyomatosis and renal cell carcinoma pathway (WikiPathways),0.5222477752224778,0.7166353787156495,0.013798997280447754,0.26339965719705033,0.9431409623559756,6,Pyruvic Acid;Citric Acid;Dl-Lactic Acid;L-Malic Acid;Adenosine Triphosphate (Atp);Succinic Acid,All cell types
Free fatty acid receptors (Reactome),0.5245475452454754,0.7166353787156495,0.013735532335406014,0.26250225945201167,0.9399276985959598,6,Palmitic Acid,All cell types
Sphingolipid metabolism overview (WikiPathways),0.54994500549945,0.7460792382300231,0.013051384489575938,0.25335954632672525,0.9071908782550114,6,L-Serine;Adenosine 5'-Diphosphate;D-Sphingosine,All cell types
Synthesis of ceramides and 1-deoxyceramides (WikiPathways),0.5571442855714429,0.7505971625059717,0.012862650032314304,0.25068050989681184,0.8975981968385546,6,L-Serine;Dl-Alanine;D-Sphingosine,All cell types
Folate metabolism (WikiPathways),0.5647435256474352,0.7555878894869134,0.01266572034098332,0.2158703900050325,0.8857039813509294,9,"L-Serine;Adenosine 5'-Diphosphate;D-Glucose;L-(-)-Methionine;Glycine;D-(+)-Glucose;S-Adenosyl-L-Homocysteine;Adenosine Triphosphate (Atp);D,L-Serine",All cell types
Carnosine metabolism of glial cells (WikiPathways),0.5686431356864313,0.7555943035833402,0.012565542096321217,0.261232483902257,0.8836745943702491,5,L-Histidine;Adenosine 5'-Diphosphate;Dl-Lactic Acid,All cell types
Primary bile acid biosynthesis (KEGG),0.5852414758524147,0.7696311449936087,0.012145414569287137,0.24010599460830181,0.8597345996274455,6,Palmitic Acid;Adenosine 5'-Diphosphate;Glycine;Taurine;Lithocholic Acid;Adenosine Triphosphate (Atp),All cell types
Sphingolipid metabolism: integrated pathway (WikiPathways),0.5871412858714129,0.7696311449936087,0.012097944551624867,0.20856522730466964,0.8557313126214345,9,L-Serine;Adenosine 5'-Diphosphate;D-Sphingosine;Nervonic Ceramide;N-Nervonoyl-D-Erythro-Sphingosylphosphorylcholine;O-Phosphocolamine;Palmitoyl Sphingomyelin;D-Erythro-Sphinganine,All cell types
Organic cation transport (Reactome),0.5977402259774023,0.7782657975813156,0.011835290023348379,0.24908878100777226,0.8425959292320659,5,L-Ergothioneine;Choline;Histamine,All cell types
