pathway,pval,padj,log2err,ES,NES,size,leadingEdge,analysis
Cell recruitment (pro-inflammatory response) (Reactome),0.001150516686858116,0.10992234109922341,0.45505986738722953,0.7749200490991577,2.246695983712125,7,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,Glia
Purinergic signaling in leishmaniasis infection (Reactome),0.001150516686858116,0.10992234109922341,0.45505986738722953,0.7749200490991577,2.246695983712125,7,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,Glia
Purine catabolism (Reactome),0.0016998300169983002,0.10992234109922341,0.35481951210374685,0.6204059951111979,2.059820127892581,12,5'-Xanthylic Acid;Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Uric Acid;Adenosine 5'-Diphosphate;Guanine;D-Ribose 5-Phosphate,Glia
Nucleotide salvage (Reactome),0.0028997100289971,0.12802719728027195,0.269842314478839,0.5659094535795732,1.97164415166348,15,Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Pseudouridine;Adenosine 5'-Diphosphate;Guanine;Cytidine;Uridine Monophosphate,Glia
Sialic acid metabolism (Reactome),0.0032996700329967,0.12802719728027195,0.2526439095662764,0.757396449704142,2.104825603240255,6,Uridine 5'-Diphosphate;Adenosine 5'-Diphosphate;Cytidine 5'-Triphosphate,Glia
Nucleotide catabolism (Reactome),0.003999600039996,0.12932040129320402,0.229089382980959,0.4783635445275698,1.8554591616800373,25,5'-Xanthylic Acid;Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Uric Acid;Adenosine 5'-Diphosphate;Guanine;Cytidine 5'-Diphosphate;Cytidine;Uridine Monophosphate,Glia
Phosphate bond hydrolysis by NTPDase proteins (Reactome),0.006199380061993801,0.17181139028954248,0.183397180948084,0.6041673545015206,1.9207573129060733,10,Uridine 5'-Diphosphate;Guanosine-5'-Monophosphate;Adenosine 5'-Diphosphate;Cytidine 5'-Diphosphate;Uridine Monophosphate,Glia
"Transport of vitamins, nucleosides, and related molecules (Reactome)",0.009599040095990401,0.23277672232776722,0.14692213573209795,0.48639182594425817,1.7818337066160632,19,Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Biotin;Guanine;Cytidine;Uridine Monophosphate;Linoleic Acid;Cytosine;Palmitic Acid,Glia
Pyrimidine salvage (Reactome),0.012898710128987101,0.27803886278038864,0.12644847069990559,0.6517661580641023,1.8896406298228685,7,Pseudouridine;Adenosine 5'-Diphosphate;Cytidine;Uridine Monophosphate,Glia
Purine metabolism (WikiPathways),0.019598040195980403,0.3397789253332731,0.10216770010846951,0.48065303791361463,1.6966043853393789,16,5'-Xanthylic Acid;Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Uric Acid;Adenosine 5'-Diphosphate;Guanine;D-Ribose 5-Phosphate,Glia
Histidine metabolism (KEGG),0.025297470252974703,0.3397789253332731,0.08963764947620609,0.5397632502165084,1.7160050147805526,10,Anserine;L-Histidine;Adenosine 5'-Diphosphate;1-Methylhistidine;L-Glutamic Acid,Glia
Purine salvage (Reactome),0.027297270272972702,0.3397789253332731,0.08619696191371143,0.5535256393427228,1.7145018929298232,9,Guanosine-5'-Monophosphate;2'-Deoxyadenosine;Adenosine 5'-Diphosphate;Guanine,Glia
Carnosine metabolism of glial cells (WikiPathways),0.029397060293970604,0.3397789253332731,0.0829663391489805,0.6713127417766778,1.779337870101151,5,L-Histidine;Adenosine 5'-Diphosphate,Glia
Histidine catabolism (Reactome),0.031296870312968704,0.3397789253332731,0.08032588974988616,0.5739496297606208,1.723788546634925,8,Anserine;L-Histidine;Adenosine 5'-Diphosphate;L-Glutamic Acid,Glia
