"gene","estimate","std_error","t_value","p_value","adj_p_value","r_squared","n_samples"
"THOP1",0.00332599661471876,0.000200614752772594,16.579023071593,2.67267896216369e-41,1.15191630658987e-40,0.541215763977295,235
"NFKBIZ",0.00359903536006315,0.000217091721065099,16.5784090816799,2.68523484203391e-41,1.15717764691621e-40,0.541197372331741,235
"GNB5",0.00429537536187534,0.000259096632001378,16.57827555957,2.68797312713287e-41,1.15820736715961e-40,0.541193372663744,235
"HEXB",0.00359594374113963,0.00021690879653442,16.5781369801156,2.69081808393307e-41,1.15913237751575e-40,0.541189221462812,235
"MBTD1",0.00396993330508355,0.000239467899948294,16.5781439012942,2.69067592463973e-41,1.15913237751575e-40,0.541189428790343,235
"AL009177.1",0.00255170693212807,0.000153922006656929,16.577921426242,2.69524927127891e-41,1.16089060583143e-40,0.541182764383177,235
"MECR",0.00385812665392663,0.000232727195706305,16.5778934525361,2.6958248678404e-41,1.1609879236287e-40,0.541181926402449,235
"POLR3A",0.00410668645751405,0.0002477222617465,16.5777852525686,2.69805238576698e-41,1.16179654282203e-40,0.541178685147192,235
"COG3",0.00414125562239395,0.000249813761869584,16.577371844534,2.70658021279575e-41,1.16516646422495e-40,0.54116630080412,235
"MLX",0.00401154536501326,0.000241989152616868,16.5773768023585,2.70647778260888e-41,1.16516646422495e-40,0.541166449326344,235
"PAPOLG",0.00415868953900294,0.00025086940876801,16.5771090202897,2.71201580037859e-41,1.16735510287491e-40,0.541158427268396,235
"ATP11A",0.00423915946644978,0.000255726274475772,16.5769414000961,2.71548813344314e-41,1.16857211445083e-40,0.541153405724277,235
"Z68871.1",0.0035057343870732,0.000211482619355053,16.5769385577143,2.7155470530968e-41,1.16857211445083e-40,0.541153320572059,235
"FADS2",0.00429739689826665,0.000259247066649432,16.5764533184779,2.72562433810183e-41,1.17275664795041e-40,0.541138783501382,235
"VAPB",0.00398726404411949,0.000240538902784641,16.5763791135663,2.7271686962755e-41,1.17326910327976e-40,0.541136560385106,235
"UTP14A",0.00380904361953276,0.000229788101224295,16.57633097292,2.72817107129638e-41,1.17354828671233e-40,0.541135118125937,235
"MMD",0.00446233191757908,0.000269200219352823,16.5762566178692,2.72972000200454e-41,1.17406247340102e-40,0.541132890492461,235
"NIT2",0.00417425993738872,0.000251826813448962,16.5759153293449,2.73684086742203e-41,1.17697272583708e-40,0.541122665540239,235
"NAF1",0.00417234389731122,0.000251712064690489,16.5758598120501,2.73800097290986e-41,1.17731914406241e-40,0.541121002227356,235
"SNAPC4",0.00370316301170878,0.000223409357872973,16.5756844161127,2.74166933146492e-41,1.1787438622551e-40,0.541115747275913,235
"SPTY2D1OS",0.00331162151991882,0.000199791841458618,16.5753591124727,2.74848599410753e-41,1.1815216073064e-40,0.541106000842086,235
"DAB1-AS1",0.0040955692904833,0.000247089699749855,16.5752327783373,2.7511378667631e-41,1.18213499143677e-40,0.541102215680551,235
"AC073050.1",0.00433204644809736,0.000261356358259055,16.5752479754231,2.75081873016942e-41,1.18213499143677e-40,0.541102671009977,235
"AC010531.3",0.00165780477921947,0.000100017040453725,16.5752232989387,2.75133695151891e-41,1.18213499143677e-40,0.541101931662095,235
"YJU2",0.00335387825185867,0.000202342436319998,16.5752588179506,2.75059106131251e-41,1.18213499143677e-40,0.541102995869451,235
"ZNF205",0.00348152305088038,0.000210044707048115,16.5751524987624,2.75282434108751e-41,1.18262103016522e-40,0.541099810365765,235
"GAU1",0.0035865827106333,0.000216385964415917,16.5749322989337,2.75745550467392e-41,1.18445734252514e-40,0.541093212728757,235
"SLC52A2",0.00338287563232599,0.000204096288980638,16.5749002552756,2.75813008489211e-41,1.18459386028661e-40,0.541092252626751,235
"CLIC2",0.00361960972452216,0.000218380263154584,16.574802467199,2.76018973187043e-41,1.18532514041678e-40,0.541089322656754,235
"LASP1",0.00411091689051847,0.000248022567907268,16.5747694865231,2.76088472953665e-41,1.18547027750595e-40,0.541088334470482,235
"AL662797.1",0.00325874129454386,0.000196615721729111,16.5741643948169,2.77366687651508e-41,1.19080469314464e-40,0.541070203953104,235
"TCEANC",0.00285741275842122,0.000172402965836699,16.5740348175204,2.77641179729677e-41,1.19182905387772e-40,0.541066321295278,235
"TPPP",0.00354859254261471,0.0002141076440209,16.5738713292661,2.77987895505645e-41,1.19316314404982e-40,0.541061422478116,235
"SLC26A8",0.00388345567585795,0.000234317352050096,16.5734873746255,2.78803867382947e-41,1.19651074222352e-40,0.541049917310621,235
"DLGAP1-AS2",0.00260750461387893,0.000157333462291835,16.5731089616672,2.79610407324731e-41,1.19981700243091e-40,0.541038577895532,235
"CLCN6",0.00419538453530091,0.000253145620120725,16.5730085841506,2.79824740996324e-41,1.20048793235739e-40,0.541035569960837,235
"STARD10",0.0033048122076938,0.000199409390808647,16.5730018746463,2.79839073498559e-41,1.20048793235739e-40,0.541035368901603,235
"KLHDC8A",0.00425656172498626,0.000256838165808558,16.5729330435999,2.79986149314501e-41,1.20096371293614e-40,0.541033306282127,235
"MYT1L",0.00489916601100183,0.000295618709954484,16.5725843663825,2.80732380086096e-41,1.20400903492363e-40,0.541022857523858,235
"ASCC3",0.00433079625965425,0.000261325165359589,16.572442434677,2.81036708653014e-41,1.20515857860192e-40,0.541018604204282,235
"AC002553.2",0.00166344162905327,0.000100374131241144,16.5724137134192,2.81098332643078e-41,1.2052671793751e-40,0.541017743498636,235
"KHDC4",0.00415973815435936,0.000251005569057009,16.5722942721426,2.81354749506434e-41,1.20605513847297e-40,0.541014164117929,235
"DNAJC2",0.00404214478995523,0.000243909711311589,16.5722995128779,2.81343493773177e-41,1.20605513847297e-40,0.541014321171358,235
"TMEM212-AS1",0.00129490584955484,7.81372459695571e-05,16.5721972087338,2.81563297886542e-41,1.20679330618623e-40,0.5410112553284,235
"SP140",0.00314376548736209,0.000189702623585807,16.572071740168,2.81833106220253e-41,1.20779381245964e-40,0.541007495265705,235
"PIK3CD-AS2",0.00126576932596942,7.6379810380791e-05,16.5720406958191,2.81899904086766e-41,1.20792417283481e-40,0.541006564918416,235
"LTO1",0.00400423090282709,0.000241629067264178,16.5718096260711,2.8239759301517e-41,1.20990060367429e-40,0.540999640080244,235
"ACVR1B",0.004327774461797,0.00026116089300744,16.5712960005605,2.83507015611394e-41,1.21449709022845e-40,0.540984247037252,235
"AC233266.2",0.00190935603969853,0.000115221555795327,16.5711704421888,2.83778882378167e-41,1.21549712613472e-40,0.540980484045033,235
"ZDHHC4",0.00338976238317315,0.000204558011158122,16.5711543829632,2.83813673621326e-41,1.21549712613472e-40,0.540980002746649,235
"TFPT",0.00351061321740906,0.000211851076410013,16.5711370312543,2.83851269740948e-41,1.21550136193944e-40,0.540979482711658,235
"AMD1",0.00426141870965117,0.000257169652187291,16.570457180335,2.85328239085858e-41,1.22166845268947e-40,0.540959106913142,235
"TGOLN2",0.00396535561784527,0.000239303265272241,16.5704200205297,2.85409189696453e-41,1.22185749544624e-40,0.540957993169304,235
"ANKHD1",0.00401153889754077,0.000242093210727161,16.5702246894555,2.85835085868923e-41,1.22352303612115e-40,0.540952138710317,235
"ESCO1",0.00416332724583921,0.000251256265243013,16.5700435044374,2.86230706791357e-41,1.22505857028876e-40,0.540946708164829,235
"ATP13A2",0.0042691019220039,0.00025764858198803,16.569475714026,2.87474040615696e-41,1.23022142603474e-40,0.54092968968952,235
"TMEM187",0.00227483654297087,0.000137291150435219,16.569433177299,2.87567403842795e-41,1.23046238108198e-40,0.540928414701886,235
"SLC25A21-AS1",0.0021257984972671,0.000128296661955098,16.5693983371999,2.87643896460104e-41,1.23063109625838e-40,0.540927370408651,235
"SEC16A",0.00388934372519034,0.000234732857189343,16.5692343703424,2.88004164740897e-41,1.23185498983083e-40,0.540922455650087,235
"PZP",0.00348015010074127,0.000210036687762351,16.5692486289773,2.87972817724288e-41,1.23185498983083e-40,0.540922883042045,235
"LHFPL4",0.00443393805044522,0.00026760298465225,16.5690904240367,2.88320816020667e-41,1.23305053775763e-40,0.540918140942838,235
"PGBD1",0.0040363298660644,0.000243607782880737,16.5689692600686,2.88587621030129e-41,1.23403262957945e-40,0.540914509089171,235
"AC055733.2",0.00430685035463841,0.000259937764819912,16.5687750589924,2.89015770378004e-41,1.23570430590152e-40,0.540908687905594,235
"STIMATE",0.00424992157720468,0.000256508988111426,16.5683144613963,2.90033779596515e-41,1.23989720841028e-40,0.5408948811602,235
"LINC01226",0.00188680996741661,0.000113880796049568,16.5682892363638,2.90089635291069e-41,1.23997634528896e-40,0.540894125008744,235
"TMEM88",0.00197053476614281,0.000118934617367799,16.5682188226917,2.90245608989344e-41,1.24048335704494e-40,0.540892014265003,235
"ERLIN2",0.00323924467983453,0.000195509801196158,16.5681958654571,2.90296479820214e-41,1.24054109600391e-40,0.540891326089019,235
"RFX7",0.00388715658139879,0.000234616782864757,16.5681096379175,2.90487630734962e-41,1.24119821013044e-40,0.540888741285123,235
"AC087164.1",0.00222417728654596,0.000134245357259921,16.5680015454061,2.90727430274641e-41,1.24206299470396e-40,0.540885501022758,235
"CDK8",0.00401638701474941,0.000242419538847993,16.5679178907599,2.90913151216629e-41,1.24269654869381e-40,0.540882993311326,235
"OSBPL11",0.0039424025739899,0.000237954325221132,16.5678962562509,2.90961201118508e-41,1.24274192461267e-40,0.540882344772261,235
"MN1",0.00430505910330186,0.000259844206621217,16.5678471699678,2.91070250429702e-41,1.24304779360358e-40,0.540880873305945,235
"CYB561",0.00388951002984219,0.000234767908511654,16.5674689292089,2.91911917088292e-41,1.24648190522115e-40,0.540869534560121,235
"CDC42",0.00439268962901015,0.000265143223714302,16.567233238981,2.92437609489015e-41,1.24856607759718e-40,0.540862468983143,235
"SCNN1D",0.00222838061982433,0.000134506162600842,16.5671265668119,2.92675846444308e-41,1.24942257718396e-40,0.540859271101374,235
"IKBKB",0.00391721784690678,0.000236447833030721,16.5669433155593,2.93085565269301e-41,1.25101081234116e-40,0.540853777430344,235
"FSD1",0.00420372841039733,0.000253742313654728,16.5669192096886,2.93139504622011e-41,1.2510802199832e-40,0.540853054757586,235
"EVL",0.00434680079035023,0.00026237894384266,16.5668811936253,2.9322458964104e-41,1.25128251824201e-40,0.540851915067032,235
"P2RX4",0.00318415009846421,0.000192201576504674,16.5667220652937,2.93581008378015e-41,1.25251526112191e-40,0.54084714449648,235
"FEM1A",0.00352868791744961,0.000212998603755445,16.5667185382167,2.9358891330297e-41,1.25251526112191e-40,0.540847038756255,235
"MIEF1",0.00351200182191763,0.000211992018446998,16.5666700456257,2.93697617045558e-41,1.2528180468115e-40,0.540845584966928,235
"ATG13",0.00396946488987007,0.000239612569631052,16.5661797124505,2.94799040882433e-41,1.25735483024538e-40,0.540830884687785,235
"IFNAR1",0.00404551786615752,0.000244204189209775,16.5661280391974,2.94915353775156e-41,1.25768936639485e-40,0.540829335484633,235
"IFNAR2",0.00411151174809716,0.000248188183372825,16.5661059774183,2.94965027290749e-41,1.25773966433312e-40,0.540828674054123,235
"AL138690.1",0.00215561935910231,0.000130122657736991,16.5660569541957,2.95075436206751e-41,1.25804889365806e-40,0.540827204293412,235
"ABCC1",0.00414960013451718,0.000250489126578679,16.5659890758324,2.95228378492677e-41,1.25853936056886e-40,0.540825169230115,235
"LINC01482",0.00366320072269631,0.000221129025026569,16.5658973183469,2.95435250884496e-41,1.25925957257623e-40,0.540822418230706,235
"MAPK8IP2",0.0042545919013826,0.0002568309715667,16.5657275500267,2.95818385631303e-41,1.26073080175867e-40,0.540817328326214,235
"AC090360.1",0.0031190006807511,0.000188282027500542,16.5655783621839,2.96155484596945e-41,1.26200548133431e-40,0.540812855404686,235
"AKAP17A",0.00359042311298965,0.000216743645171783,16.565298189684,2.96789590506858e-41,1.26454530516999e-40,0.540804455199443,235
"NOL12",0.00362514368438394,0.000218840814123493,16.5652083634557,2.96993178969898e-41,1.26525038677399e-40,0.540801761970962,235
"AF131215.4",0.0027784486926402,0.000167728442669827,16.5651612118618,2.97100102576309e-41,1.26554352866501e-40,0.540800348234366,235
"AC138393.3",0.00189249780518442,0.000114245894199308,16.5651275124413,2.97176544881202e-41,1.26570677222106e-40,0.540799337828664,235
"DGCR10",0.00159684897360451,9.639885259283e-05,16.5650205438574,2.97419318195823e-41,1.26657830465232e-40,0.540796130586543,235
"CCT8",0.00417913388572902,0.000252287261422092,16.5649817678946,2.97507372188054e-41,1.26679081638012e-40,0.54079496795979,235
"AC104663.1",0.00170191565187135,0.000102742439005061,16.5648749275605,2.97750124440338e-41,1.26766189664277e-40,0.540791764530216,235
"VEGFB",0.0039579577583524,0.000238938376062367,16.5647637837771,2.98002864925368e-41,1.26857527268999e-40,0.540788432043377,235
"AC025682.1",0.00400643231908602,0.000241867100716222,16.564602243224,2.98370590272145e-41,1.26997783353369e-40,0.540783588435353,235
"AC118555.1",0.00290324860311231,0.000175270933171299,16.5643472684364,2.98951930298435e-41,1.27228914299273e-40,0.540775943197277,235
"ARMC10",0.00404386455354102,0.000244134248577799,16.5641018296224,2.99512599045929e-41,1.27434858261418e-40,0.540768583759308,235
"ZNF776",0.00365505105796808,0.000220660946808026,16.5641048442883,2.99505706107776e-41,1.27434858261418e-40,0.540768674154284,235
"ZNF117",0.00417821570523041,0.000252251511220168,16.5636894899853,3.00456897933229e-41,1.27820254182895e-40,0.540756219545139,235
"TTLL12",0.00388122360144144,0.000234321797848444,16.56364724528,3.00553810612602e-41,1.27845102838596e-40,0.540754952795903,235
"RNF214",0.00399630380722835,0.000241272068885791,16.5634746934592,3.00949983009648e-41,1.27997223464229e-40,0.540749778620021,235
"AC104461.1",0.00305124731077812,0.000184216155666088,16.5634078061473,3.01103694234695e-41,1.28040294645429e-40,0.540747772905889,235
"C17orf67",0.00376129388834746,0.000227084689976112,16.5633970689223,3.01128376366147e-41,1.28040294645429e-40,0.540747450933574,235
"RBMXL1",0.00361482879718503,0.00021824527920574,16.5631477131623,3.01702151257936e-41,1.28245771080483e-40,0.540739973546802,235
"MRPS21",0.00428564083131953,0.000258745789164411,16.5631326606686,3.01736822479736e-41,1.28245771080483e-40,0.540739522166164,235
"BOD1",0.00389514108482898,0.000235169498442596,16.5631219636239,3.01761463984074e-41,1.28245771080483e-40,0.540739201392522,235
"ERVK13-1",0.00407250279584568,0.000245877757903423,16.5631199445267,3.01766115363153e-41,1.28245771080483e-40,0.540739140845569,235
"METTL9",0.00426082934340198,0.000257248436058384,16.5630913395911,3.0183202004664e-41,1.28257363624631e-40,0.540738283064416,235
"TMED4",0.00373722930654295,0.000225641780130703,16.562665408765,3.02815054162354e-41,1.28658618789594e-40,0.540725510399222,235
"AC012447.1",0.00318548793840234,0.000192332337195426,16.5624147496612,3.0339506386767e-41,1.28888558094449e-40,0.540717993542821,235
"ARSB",0.00449868156589926,0.000271623218387355,16.5622128793268,3.03862987471482e-41,1.29070828143829e-40,0.540711939685615,235
"TCF20",0.00435311581176872,0.000262835890462702,16.5621057463096,3.04111608786292e-41,1.29159911206703e-40,0.540708726855826,235
"DENR",0.00402663413096674,0.000243124062680819,16.5620551358301,3.04229130237243e-41,1.29193298892408e-40,0.540707209081372,235
"TRIM4",0.00394111810572411,0.000237961430095209,16.5620037841732,3.04348419209869e-41,1.29227428535096e-40,0.54070566907399,235
"LRRC41",0.00395127303679655,0.0002385766046345,16.5618629825414,3.04675739030434e-41,1.29349868798958e-40,0.540701446483566,235
"FOXK1",0.00386116208429459,0.00023314065380035,16.5615134956304,3.05489710113885e-41,1.29676574422653e-40,0.540690965316082,235
"ACAT1",0.00435022896601162,0.000262671208133268,16.561499057805,3.05523383239494e-41,1.29676574422653e-40,0.540690532317895,235
"AP3M2",0.00386413894609106,0.000233322336011029,16.5613760437767,3.05810437713844e-41,1.29781822262915e-40,0.540686843042885,235
"DPYSL4",0.00357751257191999,0.000216016489751651,16.5612938902626,3.06002294059457e-41,1.29846647564859e-40,0.540684379184954,235
"STARD7",0.00414053822750699,0.000250022748766899,16.5606459729282,3.07519628001162e-41,1.30473827346672e-40,0.540664947062135,235
"NOC4L",0.00286259395994353,0.000172856488926785,16.5605235748831,3.07807111886378e-41,1.30579115153639e-40,0.540661276041102,235
"CDC42-IT1",0.00242859219094613,0.000146650167252721,16.5604461041014,3.07989211286802e-41,1.30639675160539e-40,0.540658952483858,235
"ISYNA1",0.00425736006578865,0.000257082904890088,16.560261241831,3.08424176049746e-41,1.3080746380835e-40,0.540653407915784,235
"ST6GAL2",0.00441568398973543,0.000266644236337034,16.5602079024655,3.08549793148497e-41,1.30844027224811e-40,0.540651808096552,235
"KIFAP3",0.00453065728768611,0.000273590536471806,16.559992703377,3.09057118854134e-41,1.31042428482093e-40,0.540645353522465,235
"TNFSF13B",0.00282622623801305,0.000170667080641742,16.5598791951317,3.09325047476394e-41,1.31139285960243e-40,0.540641948973507,235
"AL109811.1",0.00353143784817646,0.000213255990599906,16.5596185047006,3.09941270060525e-41,1.31383760131363e-40,0.540634129761867,235
"AATF",0.00399862039947708,0.000241474467864088,16.5591850552401,3.10968582699715e-41,1.31802410262463e-40,0.540621128457468,235
"AC110597.3",0.00242578816348066,0.000146493580978168,16.5590065263144,3.11392701780458e-41,1.3196532571689e-40,0.540615773372322,235
"SETD4",0.00397289803698501,0.000239932456478918,16.5584018739628,3.12833438257759e-41,1.32558977589467e-40,0.540597635953822,235
"CEP19",0.00354168164965823,0.000213891439470555,16.5583141542502,3.13043005895466e-41,1.32630853231505e-40,0.540595004610705,235
"CD302",0.00374912297505377,0.000226421777707583,16.5581377065931,3.13464975502983e-41,1.3279269005615e-40,0.540589711631291,235
"LRRC75A",0.00404829311067494,0.000244490882164733,16.5580535144345,3.13666519225866e-41,1.32844172249689e-40,0.540587186058289,235
"ACSL4",0.00448331848685625,0.000270763522194816,16.5580594110845,3.13652399285608e-41,1.32844172249689e-40,0.540587362944844,235
"AC046158.1",0.00290197771366827,0.000175262139926908,16.5579269708707,3.13969689975263e-41,1.32955612625158e-40,0.540583390011512,235
"TBC1D9",0.00421649445551564,0.00025465581749181,16.5576207802566,3.14704469534042e-41,1.33249773098806e-40,0.540574204783022,235
"AC010226.1",0.00313796338097618,0.000189520396054342,16.5573914275508,3.15255984681319e-41,1.33466272030582e-40,0.540567324439502,235
"RABGGTA",0.00258097932266964,0.000155882566473575,16.5572031629795,3.15709419593735e-41,1.33641197962652e-40,0.540561676614661,235
"RIOX1",0.00283858335011104,0.000171442358482897,16.5570712817406,3.16027444003493e-41,1.33758766739222e-40,0.540557720211704,235
"ADGRA2",0.00259883233123946,0.000156966933265323,16.5565592521746,3.17265216817454e-41,1.34265539882829e-40,0.540542359110395,235
"TMEM140",0.00347105687027391,0.000209651953953509,16.5562819941265,3.17937479871802e-41,1.34515750276036e-40,0.54053404102247,235
"CDC123",0.00430633111269863,0.000260102340377179,16.5562951354222,3.17905584230006e-41,1.34515750276036e-40,0.54053443528142,235
"ERCC5",0.00381023745380068,0.000230141134193453,16.5560905361571,3.18402536737075e-41,1.34695347557878e-40,0.540528296949639,235
"COL18A1",0.00297156428456106,0.000179486870724884,16.5558866370557,3.18898562007119e-41,1.34887998125916e-40,0.54052217953628,235
"EHD3",0.00295725953691292,0.000178624661641559,16.5557180611889,3.19309240341956e-41,1.35044504092655e-40,0.540517121830122,235
"DLEU2L",0.00380919547184984,0.000230089132351744,16.5553037334533,3.2032086068326e-41,1.35455092436665e-40,0.540504690686509,235
"INSIG2",0.00392664575779053,0.000237185425216215,16.5551730432469,3.20640618067593e-41,1.35521271414414e-40,0.54050076949162,235
"MEST",0.00402563256368457,0.000243164481221716,16.5551833206019,3.20615461079799e-41,1.35521271414414e-40,0.540501077852004,235
"TMEM216",0.00317621066020722,0.000191855847635664,16.5551933878965,3.20590820194589e-41,1.35521271414414e-40,0.540501379909548,235
"AXIN1",0.00393718568184234,0.000237821784087764,16.5551936167016,3.20590260189245e-41,1.35521271414414e-40,0.540501386774578,235
"ZNF444",0.00356817414657414,0.000215536222916186,16.5548699810039,3.21383344746293e-41,1.3581790223948e-40,0.540491676352652,235
"LINC02054",0.00213197593850041,0.00012878330775596,16.5547536839202,3.21668815504647e-41,1.35921243955412e-40,0.540488186900792,235
"MGAT5B",0.00416111799371018,0.000251356233653358,16.5546640050659,3.21889120606089e-41,1.35997027110378e-40,0.54048549609981,235
"PHTF1",0.00440366998020578,0.000266012635436541,16.5543639420704,3.2262735384097e-41,1.36291585966101e-40,0.540476492630121,235
"AL020996.1",0.00193665727909334,0.000116988134472716,16.5543051679742,3.22772151757996e-41,1.36335409324164e-40,0.540474729075584,235
"APMAP",0.0040290363842777,0.00024338401237095,16.554236019977,3.22942590444831e-41,1.36390050535871e-40,0.540472654236164,235
"AC010336.6",0.00243188948551752,0.000146906323875507,16.5540149760903,3.23488032404206e-41,1.3658684031528e-40,0.540466021574931,235
"AC008969.1",0.00415457515070358,0.000250970863550911,16.5540138481485,3.23490818045826e-41,1.3658684031528e-40,0.540465987729552,235
"DUSP22",0.00381646085525914,0.000230548583783396,16.5538247627874,3.2395813556067e-41,1.3676676329506e-40,0.540460313936383,235
"LIPA",0.00409824694415421,0.000247574323420058,16.5536025204065,3.24508263145862e-41,1.36981596357681e-40,0.540453645120265,235
"RIOK1",0.00390623378752728,0.000235976806096913,16.5534649448685,3.24849279064918e-41,1.37108115699397e-40,0.54044951684578,235
"SON",0.00384751310476848,0.000232430540528864,16.5533887931164,3.25038194692231e-41,1.37170414547036e-40,0.540447231717932,235
"AC098484.4",0.00377542938074545,0.000228080121734209,16.5530838550898,3.25795780579631e-41,1.37450628777492e-40,0.540438081151124,235
"DHRS1",0.00366022472613408,0.000221120252146452,16.5530958408542,3.25765969896563e-41,1.37450628777492e-40,0.54043844082311,235
"CDIPT",0.00392246090247503,0.000236962722565419,16.5530715549242,3.25826376071448e-41,1.37450628777492e-40,0.54043771204419,235
"PLXND1",0.00316115787636914,0.00019097159195502,16.5530267827148,3.25937766965072e-41,1.37480152620786e-40,0.540436368504065,235
"BRAP",0.00418533103226336,0.000252850662073365,16.552580871032,3.27049253610974e-41,1.37931454552252e-40,0.540422987199849,235
"AMY2B",0.00395183112255573,0.000238750237397849,16.5521557826578,3.28112366953213e-41,1.38362243234881e-40,0.540410230389628,235
"DTWD1",0.00395581297787788,0.000238991898975367,16.55207977692,3.28302815576078e-41,1.38424973820801e-40,0.540407949433758,235
"AC138150.1",0.00385918310721728,0.000233155940496636,16.5519398690722,3.28653673866153e-41,1.38555314716249e-40,0.54040375072385,235
"H2AFY",0.00401888191861298,0.000242809145672093,16.5516084968247,3.29486180565284e-41,1.38888652272308e-40,0.540393805899673,235
"PPP1CB",0.00398140341156409,0.000240546457281026,16.5514946949008,3.29772571745398e-41,1.38991729782105e-40,0.540390390532779,235
"COX18",0.00402127245713927,0.000242961043000146,16.5510997462126,3.30768423901255e-41,1.39393765036391e-40,0.540378537317048,235
"C17orf58",0.00376955221929786,0.000227760520547879,16.5505075692231,3.3226722343362e-41,1.40007625468146e-40,0.540360764262104,235
"WDR59",0.00409953760036541,0.000247699554110792,16.5504440049648,3.32428507885763e-41,1.40057812153773e-40,0.540358856459083,235
"ATP6V0E2-AS1",0.00369286794571646,0.00022313034777544,16.5502719936285,3.3286535294973e-41,1.40224069770906e-40,0.540353693707748,235
"CCDC92",0.00440256870157347,0.000266017987172627,16.5498910369415,3.33834887865603e-41,1.40614659605347e-40,0.540342259445056,235
"FNDC9",0.00182416997079381,0.000110222786107513,16.5498445032453,3.33953509650319e-41,1.40646782527007e-40,0.540340862733815,235
"AC099778.1",0.0025924165762859,0.000156643865033967,16.5497485377021,3.34198274270301e-41,1.40732016472683e-40,0.540337982308789,235
"ETNK2",0.00305252129606533,0.000184450933667842,16.5492320118167,3.35518784586167e-41,1.41270171486167e-40,0.540322478347557,235
"KCMF1",0.00420993013672286,0.000254389411438775,16.5491563226329,3.35712723846797e-41,1.41333907475708e-40,0.540320206425495,235
"UBAP1L",0.0040425993293904,0.000244279796964705,16.5490530924852,3.35977412481498e-41,1.41427408773272e-40,0.540317107801485,235
"C16orf91",0.00352357259350064,0.000212917124495495,16.5490333473633,3.36028064011622e-41,1.41430800322498e-40,0.540316515116362,235
"ANKRD36C",0.00459364760686639,0.00027757946477123,16.5489461212568,3.36251913811165e-41,1.41507079165854e-40,0.540313896859056,235
"RARS2",0.00403686552940335,0.000243935792239917,16.5488856405008,3.36407214175725e-41,1.41554494227484e-40,0.540312081404848,235
"AP002907.1",0.00203011380553221,0.000122673902128609,16.5488646754212,3.36461064323037e-41,1.41559214138142e-40,0.540311452093091,235
"SLC35E3",0.00429848367224802,0.000259746523077709,16.5487630837777,3.36722131153778e-41,1.41651104052072e-40,0.540308402589269,235
"TTC9C",0.00378945856642693,0.000228992290275716,16.5484111358695,3.37628123735541e-41,1.42014241455725e-40,0.540297837905664,235
"AC005041.4",0.00192862833727481,0.000116545796593562,16.5482444982606,3.38057936700872e-41,1.42177020015399e-40,0.540292835728906,235
"CCT2",0.00410455729201043,0.000248036159025975,16.548221469518,3.38117378416927e-41,1.42184010042498e-40,0.54029214444074,235
"URB1",0.00396224405137874,0.000239438694725928,16.5480523351253,3.38554268183822e-41,1.42349701415419e-40,0.540287067246777,235
"GRPEL1",0.00373544958013822,0.000225735420236265,16.5479107187898,3.38920510755045e-41,1.42485650026722e-40,0.540282816062669,235
"PCDHGA12",0.0029184177910568,0.000176362921964806,16.5477967735145,3.3921547934027e-41,1.42591603696852e-40,0.540279395506099,235
"AC245014.1",0.00203152747406368,0.000122767976969127,16.5476985466214,3.39469964137231e-41,1.42680515053324e-40,0.540276446782295,235
"DHRS4",0.00224767437205181,0.00013583056995854,16.5476326333452,3.3964083839382e-41,1.42734266523584e-40,0.540274468086239,235
"EBP",0.00413302608554309,0.000249766496073599,16.5475600231234,3.39829173514628e-41,1.42795341399389e-40,0.540272288339369,235
"PDCD7",0.00404267142771091,0.00024430714128497,16.5474959366635,3.39995486673997e-41,1.42847148418618e-40,0.540270364465196,235
"SCRIB",0.00341493254245104,0.000206371858377629,16.5474719726671,3.40057697454637e-41,1.42855209846708e-40,0.540269645064307,235
"AC004023.1",0.00125853157313995,7.60576624545743e-05,16.5470714261251,3.41099208375074e-41,1.43274612459025e-40,0.540257620449346,235
"APPBP2",0.00396138246203145,0.000239402916320466,16.5469265074813,3.41476815246673e-41,1.434150793505e-40,0.540253269833233,235
"ANGEL2",0.00398492600738381,0.0002408260538699,16.5469057161754,3.41531024358161e-41,1.43419705739072e-40,0.540252645651873,235
"ATG9A",0.00349561626224947,0.000211256166679827,16.5468128916081,3.41773150651542e-41,1.43485089066049e-40,0.540249858929578,235
"CCDC62",0.00374813860077266,0.000226517233365474,16.5468143199738,3.41769423560066e-41,1.43485089066049e-40,0.540249901811236,235
"RASSF1",0.00331892598179106,0.000200578718543962,16.5467503525985,3.41936376060339e-41,1.43517323103369e-40,0.540247981411511,235
"ANKMY2",0.00447099062469703,0.000270203337113172,16.5467631616422,3.41902938393184e-41,1.43517323103369e-40,0.54024836595954,235
"BCKDHA",0.00332050449503133,0.000200682205460598,16.5460833331497,3.43682142254412e-41,1.4423182319787e-40,0.540227955940558,235
"COPS7A",0.00369768981133877,0.000223481980992708,16.545807384173,3.44406979304852e-41,1.44517747261952e-40,0.540219671038171,235
"AC092835.1",0.00414778915570048,0.000250686767990605,16.5457043821951,3.44677927199185e-41,1.44613165210029e-40,0.540216578536479,235
"BAIAP2",0.00463121057948101,0.000279906613507794,16.5455561104563,3.45068332294953e-41,1.44758672211265e-40,0.540212126829296,235
"PPT2",0.00302348478336717,0.00018273743592818,16.5455138844975,3.45179595774223e-41,1.44787055306813e-40,0.540210859029633,235
"FZR1",0.00364254715016582,0.000220156616417844,16.5452540533803,3.45865029496412e-41,1.45056238971818e-40,0.54020305773151,235
