gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
NEAT1,0.017544449045151966,4.378981896509357,0.6686466562071095,0.5076386865103797,0.9408985466757644,-6.535988312875338
AP000769.6,-0.0036874856551701485,-0.2883471822333679,-0.14075487132774106,0.888784253262807,0.99171023049615,-5.969665277716404
MALAT1,0.0029844534342071184,15.075879462629851,0.3801311749365307,0.7058995387344228,0.9746412932727478,-7.518064571954829
SCYL1,0.005326192277751819,3.711575603602312,0.5398488164148852,0.5923543970268274,0.9571319241376955,-6.559945764661111
LTBP3,-0.011454539099494858,4.548012261755522,-0.9648935075832239,0.34051202135807945,0.8997711289127069,-6.314285272158256
SSSCA1-AS1,-0.0026459192704905306,0.6926938008132784,-0.12590242165091112,0.9004525548061342,0.9927885242460378,-6.132321747928515
ZNRD2,-0.03880198078891625,2.2756677476329847,-1.5606579516808694,0.1266406572727348,0.7661447588265089,-5.184132507397904
FAM89B,-0.05460259089599171,5.013563207671906,-2.52858933249438,0.015586840469468668,0.6750961788865457,-3.8439298882050497
EHBP1L1,0.008456659498769543,3.305763539263732,0.72279879443637,0.4740931935950262,0.934634036105026,-6.375572984976051
MAP3K11,6.139087321133134e-4,3.5265514568159473,0.05301578378356163,0.957988533255671,0.996394065588402,-6.671263171451007
PCNX3,-0.006046553594420056,2.6492372803839728,-0.3801431014955609,0.7058907572777231,0.9746412932727478,-6.448832004391159
SIPA1,0.02781191924270552,0.3834790935786475,1.0135859405062015,0.31699458247257023,0.8921609175779132,-5.553412485412468
RELA,-0.017126305718061043,2.844088492771874,-1.4596415535953697,0.1523549005736832,0.7943710602539535,-5.464542477722886
RELA-DT,-0.019163824752033407,1.2765240770985782,-1.0588249343979756,0.2961591804509099,0.8852371075091535,-5.669812366653274
KAT5,-0.007209346627923383,4.444918094041985,-0.7148598657347656,0.4789306734316703,0.9358054615030886,-6.51754122615911
RNASEH2C,-0.009593990042342428,3.960163806623985,-0.7503830462156389,0.45750369472231234,0.9318558973401603,-6.418172113280035
AP001266.2,-0.010734703740124436,2.8050238020235128,-0.818295231785984,0.4181342011703897,0.9228403054468779,-6.2614254315833895
AP5B1,0.029737623989440475,1.9538925540579029,1.6838937358543558,0.10014855563102297,0.7333772374513682,-5.039611270974176
CFL1,-0.0513638227916297,7.934402626034688,-2.1972672881913384,0.033975047375158086,0.6750961788865457,-4.843388179308871
SNX32,0.0013705977273190766,5.243594005630469,0.09583173817189558,0.9241423485916803,0.9943392364238689,-6.902763364097797
MUS81,-0.0017186267731886893,5.2696017860751025,-0.12156657190996355,0.9038631990874498,0.9931089152096573,-6.89622865190895
EFEMP2,0.0036072382650097264,2.500658398544889,0.2541718154297973,0.8006910945814825,0.9822266610957698,-6.42030194455313
