gene,logFC,AveExpr,t,P.Value,adj.P.Val,B
AL627309.1,-0.18206968208143332,0.21943822738339575,-0.06214103311815644,0.9508681385195313,0.9999386968446056,-4.595666601068462
AL627309.5,3.058514692701669,0.9861487723615066,1.127166915391655,0.26872454562142833,0.9999386968446056,-4.5949306403482435
LINC01409,-0.16946987122049703,4.428365729176807,-0.15179456211556122,0.8803786167838619,0.9999386968446056,-4.597565322390287
LINC01128,0.38789054415354285,4.522803086905228,0.3992414503138669,0.6925806534085225,0.9999386968446056,-4.597270921311894
LINC00115,2.1659770277106154,1.917515519116949,0.9465430854522453,0.3515334770217776,0.9999386968446056,-4.595226074961486
FAM41C,0.06729235582828631,0.1809496674595089,0.02012893135009814,0.9840755658724722,0.9999386968446056,-4.595658565909268
AL645608.6,1.7292295246822549,1.7534880400769004,0.8770015407497441,0.38754672588796346,0.9999386968446056,-4.5953405542396
AL645608.2,8.41461815361229,-0.04660194600419639,2.3061840179421913,0.028286899026635566,0.9999386968446056,-4.593241150974613
SAMD11,0.07947559350405885,-0.7935485766390284,0.017894973266709073,0.9858426913745968,0.9999386968446056,-4.595526474637182
NOC2L,0.1032596183584538,4.147509094008669,0.067282780427217,0.9468089066002857,0.9999386968446056,-4.597410915702845
KLHL17,-0.4595232585724105,1.9919523552040923,-0.24992110975971882,0.8043743506463926,0.9999386968446056,-4.5961114077546865
PLEKHN1,3.077904487507472,-0.574873892886799,0.9496940807489768,0.3499561156326475,0.9999386968446056,-4.595161522676046
AL645608.7,3.0911585889069744,0.1457463760892656,0.9511875582451446,0.34921014512833504,0.9999386968446056,-4.595169858150243
HES4,-0.9033708865939163,6.00064559171257,-0.388564980766457,0.7003782356297101,0.9999386968446056,-4.598292450513181
ISG15,3.4785002954611333,1.5863391835657257,1.3104136229352832,0.2001312556899065,0.9999386968446056,-4.594495068125825
AL645608.1,2.8586357824348165,-0.35259104753828896,0.789983313245312,0.43581934841445935,0.9999386968446056,-4.595291626369197
AGRN,-0.2381132751757335,3.664221651534702,-0.17640848366191428,0.8611742033866069,0.9999386968446056,-4.59702299454314
C1orf159,-0.39300344116496444,4.990932680919292,-0.40691325734681993,0.6869985450322477,0.9999386968446056,-4.597554283157433
