gene,logFC,AveExpr,t,P.Value,adj.P.Val,B,cell_type,sex
AGBL2,1.7686947654506922,4.26319827814134,0.21849968772912556,0.829451947541561,0.991988351524497,-4.595224004185087,Astrocyte-Immature,M
AGFG2,5.866968194029668,5.094957440639073,1.0121182079846314,0.3246445924589878,0.991988351524497,-4.595117046998173,Astrocyte-Immature,M
AGGF1,-4.6085518673582335,7.334609164556291,-1.0983212060837897,0.2862699284663445,0.991988351524497,-4.595080120115134,Astrocyte-Immature,M
AGT,0.9276085275381778,5.0660126490487505,0.16216897585773368,0.8729455207472048,0.991988351524497,-4.595237582311384,Astrocyte-Immature,M
AGTPBP1,-2.7103273837316917,8.94761241808424,-0.7894957542035848,0.43990724567248474,0.991988351524497,-4.5952569302041635,Astrocyte-Immature,M
AHCY,9.96735979152307,3.9616715009278063,1.5258914711123692,0.14409187188694497,0.991988351524497,-4.594994296889301,Astrocyte-Immature,M
AHCYL1,4.621808371072212,7.800269118684509,0.7022025627588068,0.4913666281163248,0.991988351524497,-4.595257643255124,Astrocyte-Immature,M
AHI1,0.6705588334957864,9.678627052783598,0.24848665207073484,0.8065181484106103,0.991988351524497,-4.595614735282793,Astrocyte-Immature,M
AHSA1,-3.6275392827327333,5.633983186040723,-0.5397409112183738,0.5958668270236257,0.991988351524497,-4.595211931982806,Astrocyte-Immature,M
AIFM1,5.771143582141565,5.678566482678913,0.9835590458528578,0.33812642975796536,0.991988351524497,-4.595124139771817,Astrocyte-Immature,M
AIG1,4.199091852106084,9.370218779402167,1.8774545856169098,0.0764491622769901,0.991988351524497,-4.594002156093957,Astrocyte-Immature,M
AIMP1,7.371794828718416,6.907015643274034,1.6712010144095024,0.11165216756540701,0.991988351524497,-4.594801094090008,Astrocyte-Immature,M
AK1,-2.0479664431070685,5.0818454166042715,-0.2525775779608284,0.8034028591946918,0.991988351524497,-4.595232560209212,Astrocyte-Immature,M
AKAP1,12.381980319943537,4.427851815910166,2.0302836250434875,0.057081697812253133,0.991988351524497,-4.594820176215384,Astrocyte-Immature,M
AKAP12,1.6587300627629091,10.150351087233927,0.2803918247312286,0.7823141923453433,0.991988351524497,-4.595671876989915,Astrocyte-Immature,M
AKAP6,0.5654137628289789,11.883080155873019,0.21405601973243818,0.8328644179971039,0.991988351524497,-4.595862432925724,Astrocyte-Immature,M
AKAP7,2.7353449676042,8.733647974723208,0.9290184775064305,0.36494246658995333,0.991988351524497,-4.595173431465046,Astrocyte-Immature,M
AKAP8L,8.238408402270416,7.741917871141732,1.9535606214599566,0.06617456558841986,0.991988351524497,-4.59440487611979,Astrocyte-Immature,M
AKNA,7.308284852789888,5.4825396246640725,1.0745333441925995,0.29651340096591955,0.991988351524497,-4.595100081500577,Astrocyte-Immature,M
AKR1A1,2.7803786178477083,5.543217978060353,0.5513325073574575,0.5880583632416181,0.991988351524497,-4.595210129799423,Astrocyte-Immature,M
ALDH18A1,-3.641133841263945,6.2854445656258084,-0.6184330551773933,0.5438923097747401,0.991988351524497,-4.595213027848139,Astrocyte-Immature,M
ALDH1A1,13.740302286567912,3.35211362681342,1.8412729799263736,0.08181065450725433,0.991988351524497,-4.594911385049482,Astrocyte-Immature,M
ALDH1L1,-5.5914082254461075,5.67591336935587,-0.625183949760025,0.5395495037969618,0.991988351524497,-4.595198480187507,Astrocyte-Immature,M
ALDH1L2,-12.9005533115324,6.246979263161913,-1.4779437524423165,0.15638564409482159,0.991988351524497,-4.594963084423207,Astrocyte-Immature,M
ALDH4A1,17.47592041612684,4.412754191656434,2.239283519818526,0.037749807310100754,0.991988351524497,-4.594758147505415,Astrocyte-Immature,M
ALDH5A1,3.4831323939292296,5.992271901213932,0.7085784995746796,0.4874927158265663,0.991988351524497,-4.5951920291202795,Astrocyte-Immature,M
ALDH9A1,-0.48339003064071745,6.598771893626426,-0.11158860753657508,0.9123614031811464,0.991988351524497,-4.5952895486680125,Astrocyte-Immature,M
ALDOC,8.20203028493596,4.905254789327265,1.0859265841093648,0.2915745429613206,0.991988351524497,-4.595099930904423,Astrocyte-Immature,M
ALG11,-3.7504659609209425,7.257218672605756,-0.8385174321436395,0.4125324027390327,0.991988351524497,-4.59517817800484,Astrocyte-Immature,M
ALG3,4.178332177299054,3.9948286707214797,0.37950687173801906,0.7086686019212352,0.991988351524497,-4.595210634319171,Astrocyte-Immature,M
ALMS1,2.8459386695920803,9.440803152226504,1.076302382930475,0.2957425865117009,0.991988351524497,-4.595042577215973,Astrocyte-Immature,M
ALOX5,2.610081905659781,3.8043059818738922,0.46258091192558726,0.6491040731754947,0.991988351524497,-4.595201084734609,Astrocyte-Immature,M
ALYREF,3.118914184331517,3.7355850022769603,0.4525505886335209,0.6561781299190683,0.991988351524497,-4.5952022041022245,Astrocyte-Immature,M
AMDHD2,5.773313222296869,3.885271974594278,0.8586936257865041,0.40158984726966285,0.991988351524497,-4.5951463979884855,Astrocyte-Immature,M
AMMECR1L,5.5326951196879985,5.573569401283004,0.9007795494712576,0.3793784958365074,0.991988351524497,-4.595143845707088,Astrocyte-Immature,M
AMOTL2,-0.04581154046109903,4.019862291320463,-0.006762430394608201,0.9946773944239701,0.9976364856950997,-4.595226192779132,Astrocyte-Immature,M
AMPD2,16.147903841837845,4.02136811119129,2.3699908809007604,0.028936416207369423,0.991988351524497,-4.594732194133547,Astrocyte-Immature,M
ANAPC16,2.5581796536492587,8.055979745486269,0.6800540411709712,0.5049619457124728,0.991988351524497,-4.595288438250413,Astrocyte-Immature,M
